Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0004C-1H-1, 24.0 cm",NULL,0.24,0.24,0.24,0.24,"C0004C-1H-1, 25.0 cm",NULL,0.25,0.25,0.25,0.25,"C0004C-1H-1 W, 24.0--25.0 cm",CKY000000000000745400,PP,NULL,8,david_goldsby316,NULL,CKY,2007-12-20T12:13:56Z,116,glass beaker,6.065,2.703,12.296,7.078735,6.231,116,glass beaker,6.065,2.703,9.021,3.818,2.956,3.393782,3.314241,1.061494,4.375735,1.115,0.1187825,0.05350562,2.837217,0.544661,1.196166,1.423989,0.6483979,2.672852,0.7574135,3.12224,david_goldsby316,2007-12-25T11:40:24Z
"C0004C-1H-2, 24.0 cm",NULL,1.655,1.655,1.655,1.655,"C0004C-1H-2, 25.0 cm",NULL,1.665,1.665,1.665,1.665,"C0004C-1H-2 W, 24.0--25.0 cm",CKY000000000000747300,PP,NULL,8,david_goldsby316,NULL,CKY,2007-12-20T13:56:51Z,3,glass cell,4.512,2.03,13.694,7.739649,9.182,3,glass cell,4.512,2.03,10.055,4.1165,5.543,3.770985,3.682602,2.027047,5.709649,2.0865,0.1319846,0.0594525,5.411015,0.4106932,0.6969089,1.608155,0.9476966,2.669407,0.6449787,1.816732,david_goldsby316,2007-12-25T11:40:25Z
"C0004C-1H-2, 100.0 cm",NULL,2.415,2.415,2.415,2.415,"C0004C-1H-2, 101.0 cm",NULL,2.425,2.425,2.425,2.425,"C0004C-1H-2 W, 100.0--101.0 cm",CKY000000000000747400,PP,NULL,8,david_goldsby316,NULL,CKY,2007-12-20T13:56:51Z,8,glass cell,4.56,2.079,12.121,6.730255,7.561,8,glass cell,4.56,2.079,9.195,3.817,4.635,3.032124,2.961059,1.690196,4.651255,1.738,0.1061244,0.0478038,4.528876,0.4010216,0.6695093,1.625583,0.9736889,2.679497,0.636615,1.751902,david_goldsby316,2007-12-25T11:44:23Z
"C0004C-1H-2, 119.0 cm",NULL,2.605,2.605,2.605,2.605,"C0004C-1H-2, 120.5 cm",NULL,2.62,2.62,2.62,2.62,"C0004C-1H-2 WR, 119.0--120.5 cm",CKY000000000000746900,PP,NULL,8,chesterf316,NULL,CKY,2007-12-20T12:55:18Z,199,glass beaker,6.006,2.699,13.746,7.608157,7.74,199,glass beaker,6.006,2.699,10.568,4.444,4.562,3.293264,3.216078,1.693079,4.909157,1.745,0.1152643,0.05192087,4.446736,0.4254864,0.7406027,1.576645,0.9058042,2.626419,0.6551182,1.899544,david_goldsby316,2007-12-25T11:40:25Z
"C0004C-1H-4, 24.0 cm",NULL,3.075,3.075,3.075,3.075,"C0004C-1H-4, 25.0 cm",NULL,3.085,3.085,3.085,3.085,"C0004C-1H-4 W, 24.0--25.0 cm",CKY000000000000749100,PP,NULL,8,david_goldsby316,NULL,CKY,2007-12-20T14:44:55Z,121,glass beaker,6.069,2.709,14.421,7.980473,8.352,121,glass beaker,6.069,2.709,10.948,4.5226,4.879,3.598964,3.514613,1.75686,5.271473,1.8136,0.1259638,0.05674046,4.753036,0.4309104,0.7571926,1.584377,0.9016525,2.705416,0.6667232,2.000509,david_goldsby316,2007-12-25T11:45:27Z
"C0004C-1H-5, 24.0 cm",NULL,4.48,4.48,4.48,4.48,"C0004C-1H-5, 25.0 cm",NULL,4.49,4.49,4.49,4.49,"C0004C-1H-5 W, 24.0--25.0 cm",CKY000000000000749200,PP,NULL,8,david_goldsby316,NULL,CKY,2007-12-20T14:50:42Z,119,glass beaker,6.098,2.792,10.758,5.571373,4.66,119,glass beaker,6.098,2.792,9.007,3.828,2.909,1.814508,1.77198,1.007393,2.779373,1.036,0.06350782,0.02860713,2.845492,0.3893794,0.637678,1.676637,1.023789,2.82461,0.6375467,1.758976,tsutsumi316,2007-12-23T15:43:49Z
"C0004C-1H-5, 92.5 cm",NULL,5.165,5.165,5.165,5.165,"C0004C-1H-5, 94.0 cm",NULL,5.18,5.18,5.18,5.18,"C0004C-1H-5 WR, 92.5--94.0 cm",CKY000000000000747700,PP,NULL,2,chesterf316,NULL,CKY,2007-12-20T13:59:04Z,142,glass beaker,6.096,2.792,14.439,6.8487,8.343,142,glass beaker,6.096,2.792,11.394,3.817,5.298,3.1554,3.0814,0.9753,4.0567,1.025,0.1104,0.0497,5.1876,0.3782,0.6083,2.0566,1.2788,5.319,0.7596,3.1594,fujikit,2010-10-05T03:03:06Z
"C0004C-1H-5, 117.0 cm",NULL,5.41,5.41,5.41,5.41,"C0004C-1H-5, 118.5 cm",NULL,5.425,5.425,5.425,5.425,"C0004C-1H-5 WR, 117.0--118.5 cm",CKY000000000000743700,PP,NULL,8,chesterf316,NULL,CKY,2007-12-20T10:29:44Z,206,glass beaker,6.02,2.646,14.488,7.70212,8.468,206,glass beaker,6.02,2.646,11.531,4.758,5.511,3.064249,2.99243,2.06369,5.05612,2.112,0.1072488,0.04831026,5.403751,0.3618622,0.5670596,1.674802,1.068755,2.61849,0.5918432,1.450039,david_goldsby316,2007-12-25T11:34:43Z
"C0004C-1H-7, 23.0 cm",NULL,5.88,5.88,5.88,5.88,"C0004C-1H-7, 25.0 cm",NULL,5.9,5.9,5.9,5.9,"C0004C-1H-7 W, 23.0--25.0 cm",CKY000000000000751100,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T16:31:14Z,184,glass beaker,6.06,2.729,13.208,7.022706,7.148,184,glass beaker,6.06,2.729,10.615,4.441,4.555,2.687047,2.624069,1.669637,4.293706,1.712,0.09404671,0.04236338,4.460953,0.3759159,0.6023481,1.664763,1.038952,2.671811,0.6111432,1.571641,tsutsumi316,2007-12-23T15:43:49Z
"C0004C-2H-1, 23.0 cm",NULL,6.594,6.61,6.594,6.61,"C0004C-2H-1, 25.0 cm",NULL,6.613,6.63,6.613,6.63,"C0004C-2H-1 W, 23.0--25.0 cm",CKY000000000000752300,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T18:23:44Z,178,glass beaker,6.07,2.773,11.448,5.87809,5.378,178,glass beaker,6.07,2.773,9.632,4.07,3.562,1.881865,1.837759,1.267331,3.10509,1.297,0.06586534,0.02966907,3.496134,0.3499192,0.5382703,1.731995,1.125937,2.758659,0.5918537,1.450102,tsutsumi316,2007-12-23T15:43:50Z
"C0004C-2H-1, 100.0 cm",NULL,7.312,7.38,7.312,7.38,"C0004C-2H-1, 102.0 cm",NULL,7.331,7.4,7.331,7.4,"C0004C-2H-1 W, 100.0--102.0 cm",CKY000000000000752400,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T18:24:33Z,162,glass beaker,5.999,2.708,14.466,7.943217,8.467,162,glass beaker,5.999,2.708,11.072,4.564,5.073,3.517099,3.434666,1.80055,5.235217,1.856,0.1230985,0.05544979,4.949901,0.415389,0.7105391,1.617316,0.9455008,2.749105,0.6560696,1.907565,tsutsumi316,2007-12-23T15:43:50Z
"C0004C-2H-2, 23.0 cm",NULL,7.906,8.017,7.906,8.017,"C0004C-2H-2, 25.0 cm",NULL,7.925,8.037,7.925,8.037,"C0004C-2H-2 W, 23.0--25.0 cm",CKY000000000000752500,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T18:39:34Z,24,glass cell,4.638,2.026,12.625,7.15743,7.987,24,glass cell,4.638,2.026,9.28,3.827,4.642,3.466321,3.385079,1.746351,5.13143,1.801,0.1213213,0.05464925,4.520679,0.4339954,0.7667701,1.556486,0.8809783,2.588643,0.6596756,1.938373,tsutsumi316,2007-12-23T15:43:50Z
"C0004C-2H-2, 99.0 cm",NULL,8.614,8.777,8.614,8.777,"C0004C-2H-2, 101.0 cm",NULL,8.633,8.797,8.633,8.797,"C0004C-2H-2 W, 99.0--101.0 cm",CKY000000000000752600,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T18:39:34Z,161,glass beaker,6.097,2.722,14.604,8.325047,8.507,161,glass beaker,6.097,2.722,10.712,4.45,4.615,4.033161,3.938633,1.664414,5.603047,1.728,0.1411607,0.06358591,4.473839,0.4740991,0.9014988,1.518281,0.7984653,2.687936,0.7029449,2.366378,tsutsumi316,2007-12-23T15:43:51Z
"C0004C-2H-4, 23.0 cm",NULL,9.22,9.427,9.22,9.427,"C0004C-2H-4, 25.0 cm",NULL,9.239,9.447,9.239,9.447,"C0004C-2H-4 W, 23.0--25.0 cm",CKY000000000000753800,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T20:11:48Z,146,glass beaker,6.07,2.781,12.5,6.838448,6.43,148,glass beaker,6.08,2.753,9.858,4.17,3.778,2.748186,2.683776,1.373673,4.057448,1.417,0.09618659,0.04332729,3.681813,0.4274007,0.7464219,1.58474,0.9074209,2.68027,0.6614442,1.953723,tsutsumi316,2007-12-23T15:43:52Z
"C0004C-2H-5, 35.0 cm",NULL,10.671,10.983,10.671,10.983,"C0004C-2H-5, 36.5 cm",NULL,10.685,10.998,10.685,10.998,"C0004C-2H-5 WR, 35.0--36.5 cm",CKY000000000000745800,PP,NULL,8,chesterf316,NULL,CKY,2007-12-20T12:14:43Z,171,glass beaker,5.985,2.681,13.916,7.570623,7.931,171,glass beaker,5.985,2.681,10.845,4.513,4.86,3.182384,3.107796,1.781827,4.889623,1.832,0.1113835,0.05017275,4.748616,0.4012588,0.6701707,1.622006,0.971162,2.665026,0.6355901,1.744162,david_goldsby316,2007-12-25T11:40:24Z
"C0004C-2H-5, 99.0 cm",NULL,11.267,11.623,11.267,11.623,"C0004C-2H-5, 101.0 cm",NULL,11.286,11.643,11.286,11.643,"C0004C-2H-5 W, 99.0--101.0 cm",CKY000000000000754100,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T20:15:50Z,192,glass beaker,5.928,2.685,14.447,7.802214,8.519,192,glass beaker,5.928,2.685,11.282,4.651,5.354,3.279793,3.202923,1.914292,5.117214,1.966,0.1147928,0.05170848,5.239207,0.3849974,0.6260094,1.664773,1.02384,2.736891,0.6259114,1.673163,tsutsumi316,2007-12-23T15:54:32Z
"C0004C-2H-6, 23.0 cm",NULL,11.893,12.295,11.893,12.295,"C0004C-2H-6, 25.0 cm",NULL,11.912,12.315,11.912,12.315,"C0004C-2H-6 W, 23.0--25.0 cm",CKY000000000000753900,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T20:12:58Z,134,glass beaker,6.038,2.73,14.396,7.69388,8.358,134,glass beaker,6.038,2.73,11.384,4.695,5.346,3.121244,3.048089,1.915791,4.96388,1.965,0.1092436,0.04920883,5.236756,0.3734438,0.5960261,1.683763,1.054972,2.733469,0.6140537,1.591034,tsutsumi316,2007-12-23T15:43:52Z
"C0004C-2H-6, 99.0 cm",NULL,12.602,13.055,12.602,13.055,"C0004C-2H-6, 101.0 cm",NULL,12.62,13.075,12.62,13.075,"C0004C-2H-6 W, 99.0--101.0 cm",CKY000000000000754000,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T20:14:30Z,148,glass beaker,6.08,2.753,15.225,8.294151,9.145,148,glass beaker,6.08,2.753,11.816,4.9,5.736,3.532643,3.449846,2.091305,5.541151,2.147,0.1236426,0.05569486,5.612357,0.3862922,0.6294401,1.650379,1.01285,2.683663,0.6225865,1.649614,tsutsumi316,2007-12-23T15:43:52Z
"C0004C-2H-8, 23.0 cm",NULL,13.222,13.72,13.222,13.72,"C0004C-2H-8, 25.0 cm",NULL,13.24,13.74,13.24,13.74,"C0004C-2H-8 W, 23.0--25.0 cm",CKY000000000000754200,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T20:16:48Z,193,glass beaker,6.048,2.69,15.237,8.230299,9.189,193,glass beaker,6.048,2.69,11.862,4.87,5.814,3.497409,3.415439,2.124861,5.540299,2.18,0.1224094,0.05513938,5.691591,0.3806083,0.6144872,1.658575,1.027307,2.678571,0.6164719,1.607371,tsutsumi316,2007-12-23T15:54:33Z
"C0004C-2H-8, 99.5 cm",NULL,13.935,14.485,13.935,14.485,"C0004C-2H-8, 101.5 cm",NULL,13.953,14.505,13.953,14.505,"C0004C-2H-8 W, 99.5--101.5 cm",CKY000000000000754300,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T20:17:52Z,150,glass beaker,6.111,2.68,14.947,7.950353,8.836,150,glass beaker,6.111,2.68,11.814,4.831,5.703,3.246632,3.170539,2.099814,5.270353,2.151,0.1136322,0.05118568,5.589368,0.3674323,0.5808586,1.676548,1.06053,2.661839,0.60158,1.509914,tsutsumi316,2007-12-23T15:54:33Z
"C0004C-2H-9, 23.0 cm",NULL,14.54,15.134,14.54,15.134,"C0004C-2H-9, 25.0 cm",NULL,14.558,15.154,14.558,15.154,"C0004C-2H-9 W, 23.0--25.0 cm",CKY000000000000754400,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T20:18:43Z,20,glass cell,4.62,2.048,13.546,7.702363,8.926,20,glass cell,4.62,2.048,9.956,4.128,5.336,3.720207,3.633015,2.021348,5.654363,2.08,0.1302074,0.05865196,5.205793,0.4167833,0.7146284,1.578604,0.9206683,2.575406,0.6425153,1.797323,tsutsumi316,2007-12-23T15:54:33Z
"C0004C-2H-9, 99.0 cm",NULL,15.248,15.894,15.248,15.894,"C0004C-2H-9, 101.0 cm",NULL,15.267,15.914,15.267,15.914,"C0004C-2H-9 W, 99.0--101.0 cm",CKY000000000000754600,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T20:19:33Z,107,glass beaker,6.084,2.677,15.044,8.293842,8.96,107,glass beaker,6.084,2.677,11.564,4.829,5.48,3.606218,3.521697,2.095145,5.616842,2.152,0.1262177,0.05685483,5.353782,0.4024797,0.6735832,1.595202,0.9531659,2.555328,0.6269888,1.680884,tsutsumi316,2007-12-23T15:54:34Z
"C0004C-3H-1, 23.0 cm",NULL,16.095,16.11,16.095,16.11,"C0004C-3H-1, 25.0 cm",NULL,16.114,16.13,16.114,16.13,"C0004C-3H-1 W, 23.0--25.0 cm",CKY000000000000756900,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T23:10:19Z,6,glass cell,4.527,2.039,10.668,5.681269,6.141,6,glass cell,4.527,2.039,8.434,3.457,3.907,2.315026,2.260767,1.381502,3.642269,1.418,0.08102597,0.03649818,3.825974,0.3769787,0.6050815,1.686037,1.050437,2.769431,0.620703,1.636456,tsutsumi316,2007-12-23T15:54:34Z
"C0004C-3H-1, 99.0 cm",NULL,16.806,16.87,16.806,16.87,"C0004C-3H-1, 101.0 cm",NULL,16.825,16.89,16.825,16.89,"C0004C-3H-1 W, 99.0--101.0 cm",CKY000000000000757000,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T23:10:20Z,183,glass beaker,5.929,2.649,14.561,7.973339,8.632,183,glass beaker,5.929,2.649,11.195,4.622,5.266,3.488083,3.406331,1.918008,5.324339,1.973,0.122083,0.05499234,5.143917,0.4040875,0.6780986,1.621234,0.9661138,2.681906,0.639766,1.775974,tsutsumi316,2007-12-23T15:54:35Z
"C0004C-3H-2, 25.0 cm",NULL,17.436,17.543,17.436,17.543,"C0004C-3H-2, 26.5 cm",NULL,17.45,17.558,17.45,17.558,"C0004C-3H-2 WR, 25.0--26.5 cm",CKY000000000000749600,PP,NULL,9,chesterf316,NULL,CKY,2007-12-20T14:58:37Z,125,glass beaker,6.079,2.718,13.785,7.358773,7.706,125,glass beaker,6.079,2.718,10.978,4.564,4.899,2.908808,2.840633,1.80014,4.640773,1.846,0.1018084,0.04585963,4.797192,0.3774732,0.6063565,1.660499,1.033705,2.664899,0.6121034,1.578006,tsutsumi316,2007-12-22T22:39:54Z
"C0004C-3H-2, 26.5 cm",NULL,17.45,17.558,17.45,17.558,"C0004C-3H-2, 28.5 cm",NULL,17.469,17.578,17.469,17.578,"C0004C-3H-2 W, 26.5--28.5 cm",CKY000000000000757200,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T23:10:21Z,117,glass beaker,6.089,2.724,14.992,8.254894,8.903,117,glass beaker,6.089,2.724,11.524,4.802,5.435,3.593782,3.509553,2.021341,5.530894,2.078,0.1257825,0.05665877,5.309217,0.4036597,0.676895,1.609685,0.9599202,2.626581,0.6345363,1.73625,tsutsumi316,2007-12-23T16:37:11Z
"C0004C-3H-2, 100.0 cm",NULL,18.138,18.293,18.138,18.293,"C0004C-3H-2, 102.0 cm",NULL,18.157,18.313,18.157,18.313,"C0004C-3H-2 W, 100.0--102.0 cm",CKY000000000000757100,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T23:10:20Z,37,glass cell,4.613,2.084,14.345,8.087583,9.732,37,glass cell,4.613,2.084,10.576,4.335,5.963,3.9057,3.81416,2.189424,6.003583,2.251,0.1366996,0.06157639,5.8263,0.4013255,0.6703567,1.621032,0.9704705,2.661112,0.6353139,1.742084,tsutsumi316,2007-12-23T15:54:35Z
"C0004C-3H-4, 22.0 cm",NULL,18.718,18.913,18.718,18.913,"C0004C-3H-4, 24.0 cm",NULL,18.737,18.933,18.737,18.933,"C0004C-3H-4 W, 22.0--24.0 cm",CKY000000000000757300,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T23:10:21Z,115,glass beaker,6.019,2.682,14.477,7.805728,8.458,115,glass beaker,6.019,2.682,11.43,4.772,5.411,3.157513,3.083509,2.040219,5.123728,2.09,0.110513,0.04978065,5.300487,0.3733167,0.5957025,1.650751,1.034498,2.597999,0.6018096,1.511361,tsutsumi316,2007-12-23T16:37:11Z
"C0004C-3H-6, 23.0 cm",NULL,20.061,20.348,20.061,20.348,"C0004C-3H-6, 25.0 cm",NULL,20.079,20.368,20.079,20.368,"C0004C-3H-6 W, 23.0--25.0 cm",CKY000000000000757400,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T23:10:21Z,159,glass beaker,6.088,2.772,14.076,7.489253,7.988,159,glass beaker,6.088,2.772,11.379,4.804,5.291,2.794819,2.729315,1.987938,4.717253,2.032,0.09781873,0.04406249,5.193181,0.3498771,0.5381708,1.693359,1.100891,2.612346,0.5785815,1.372938,tsutsumi316,2008-01-26T18:45:38Z
"C0004C-3H-6, 99.0 cm",NULL,20.772,21.108,20.772,21.108,"C0004C-3H-6, 101.0 cm",NULL,20.791,21.128,20.791,21.128,"C0004C-3H-6 W, 99.0--101.0 cm",CKY000000000000757500,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-20T23:10:22Z,114,glass beaker,6.061,2.735,13.877,8.237016,7.816,114,glass beaker,6.061,2.735,10.896,5.269,4.835,3.089119,3.016718,2.485298,5.502016,2.534,0.1081193,0.04870237,4.726881,0.3952302,0.6535217,1.42057,0.859118,1.901938,0.5482932,1.213826,tsutsumi316,2007-12-27T02:37:06Z
"C0004C-3H-7, 23.0 cm",NULL,21.403,21.783,21.403,21.783,"C0004C-3H-7, 25.0 cm",NULL,21.422,21.803,21.422,21.803,"C0004C-3H-7 W, 23.0--25.0 cm",CKY000000000000758600,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-21T00:08:31Z,137,glass beaker,6.089,2.707,13.536,7.337691,7.447,137,glass beaker,6.089,2.707,10.71,4.524,4.621,2.928497,2.859861,1.77083,4.630691,1.817,0.1024975,0.04617004,4.518502,0.3932453,0.6481124,1.608183,0.9757729,2.55163,0.6175884,1.614983,tsutsumi316,2007-12-23T16:37:12Z
"C0004C-3H-7, 98.5 cm",NULL,22.11,22.538,22.11,22.538,"C0004C-3H-7, 100.5 cm",NULL,22.129,22.558,22.129,22.558,"C0004C-3H-7 W, 98.5--100.5 cm",CKY000000000000758700,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-21T00:10:48Z,195,glass beaker,6.061,2.75,14.015,7.471608,7.954,195,glass beaker,6.061,2.75,11.17,4.639,5.109,2.948187,2.879088,1.84252,4.721608,1.889,0.1031866,0.04648045,5.005814,0.3706546,0.5889525,1.684596,1.060193,2.716831,0.6097686,1.562582,tsutsumi316,2007-12-23T16:37:13Z
"C0004C-3H-8, 20.0 cm",NULL,22.508,22.963,22.508,22.963,"C0004C-3H-8, 21.5 cm",NULL,22.522,22.978,22.522,22.978,"C0004C-3H-8 WR, 20.0--21.5 cm",CKY000000000000738400,PP,NULL,8,mikistrasser,NULL,CKY,2007-12-20T04:34:23Z,205,glass beaker,6.087,2.728,12.059,6.25194,5.972,205,glass beaker,6.087,2.728,9.979,4.181,3.892,2.15544,2.104922,1.419018,3.52394,1.453,0.07544047,0.03398219,3.81656,0.3609244,0.5647601,1.694694,1.083038,2.689578,0.5973207,1.483366,david_goldsby316,2007-12-25T11:29:53Z
"C0004C-3H-9, 23.0 cm",NULL,22.737,23.208,22.737,23.208,"C0004C-3H-9, 25.0 cm",NULL,22.755,23.228,22.755,23.228,"C0004C-3H-9 W, 23.0--25.0 cm",CKY000000000000758800,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-21T00:10:49Z,182,glass beaker,6.113,2.799,14.542,7.752737,8.429,182,glass beaker,6.113,2.799,11.497,4.721,5.384,3.155441,3.081485,1.872252,4.953737,1.922,0.1104405,0.04974797,5.27356,0.3743553,0.5983512,1.701544,1.064562,2.816693,0.6220526,1.645871,tsutsumi316,2007-12-23T16:37:13Z
"C0004C-3H-9, 99.0 cm",NULL,23.448,23.968,23.448,23.968,"C0004C-3H-9, 101.0 cm",NULL,23.467,23.988,23.467,23.988,"C0004C-3H-9 W, 99.0--101.0 cm",CKY000000000000758900,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-21T00:10:49Z,149,glass beaker,6.046,2.771,14.563,7.774242,8.517,149,glass beaker,6.046,2.771,11.634,4.858,5.588,3.035233,2.964095,2.039147,5.003242,2.087,0.1062332,0.04785281,5.481767,0.3563735,0.5536962,1.702296,1.095643,2.688264,0.5924348,1.453595,tsutsumi316,2007-12-23T16:37:14Z
