Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0002B-44R-2, 109.0 cm",NULL,874.5,874.5,874.5,874.5,"C0002B-44R-2, 112.0 cm",NULL,874.53,874.53,874.53,874.53,"C0002B-44R-2 W, 109.0--112.0 cm",CKY000000000000684100,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:07:47Z,CALCULATED VOLUME,129,glass beaker,6.074,2.747,12.276,5.851568,6.202,129,glass beaker,6.074,2.747,11.029,4.61,4.955,1.292228,1.261941,1.842627,3.104568,1.863,0.04522801,0.02037298,4.909772,0.2083567,0.2631951,1.997701,1.581467,2.66455,0.4064788,0.6848599,henry315,2007-12-17T05:03:55Z
"C0002B-44R-3, 26.0 cm",NULL,875.075,875.075,875.075,875.075,"C0002B-44R-3, 28.0 cm",NULL,875.095,875.095,875.095,875.095,"C0002B-44R-3 W, 26.0--28.0 cm",CKY000000000000684200,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:07:47Z,NULL,124,glass beaker,5.982,2.656,12.688,5.948137,6.706,124,glass beaker,5.982,2.656,11.342,4.608,5.36,1.394819,1.362128,1.93001,3.292137,1.952,0.04881869,0.0219904,5.311181,0.2079956,0.2626193,2.036975,1.613293,2.751894,0.4137518,0.7057621,nishimuram,2007-12-15T01:17:53Z
"C0002B-44R-3, 103.0 cm",NULL,875.845,875.845,875.845,875.845,"C0002B-44R-3, 104.0 cm",NULL,875.855,875.855,875.855,875.855,"C0002B-44R-3 W, 103.0--104.0 cm",CKY000000000000684300,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:07:48Z,NULL,121,glass beaker,6.069,2.709,11.057,5.2875,4.988,121,glass beaker,6.069,2.709,9.803,4.039,3.734,1.2995,1.269,1.3095,2.5785,1.33,0.0455,0.0205,3.6885,0.2605,0.3523,1.9345,1.4305,2.8167,0.4921,0.9691,fujikit,2010-10-05T02:49:04Z
"C0002B-44R-4, 31.0 cm",NULL,876.535,876.535,876.535,876.535,"C0002B-44R-4, 32.0 cm",NULL,876.545,876.545,876.545,876.545,"C0002B-44R-4 W, 31.0--32.0 cm",CKY000000000000684400,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:07:48Z,NULL,3,glass beaker,4.512,2.03,10.366,5.0561,5.854,3,glass beaker,4.512,2.03,9.002,3.698,4.49,1.4135,1.3804,1.6457,3.0261,1.668,0.0495,0.0223,4.4405,0.2415,0.3183,1.9345,1.4674,2.6982,0.4562,0.8388,fujikit,2010-08-11T05:14:14Z
"C0002B-44R-4, 111.0 cm",NULL,877.335,877.335,877.335,877.335,"C0002B-44R-4, 112.0 cm",NULL,877.345,877.345,877.345,877.345,"C0002B-44R-4 W, 111.0--112.0 cm",CKY000000000000684500,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:07:48Z,NULL,118,glass beaker,5.99,2.716,10.57,5.0099,4.58,118,glass beaker,5.99,2.716,9.619,4.063,3.629,0.9855,0.9624,1.3315,2.2939,1.347,0.0345,0.0155,3.5945,0.2152,0.2742,1.9966,1.567,2.6996,0.4195,0.7228,fujikit,2010-08-11T05:14:14Z
"C0002B-44R-4, 125.0 cm",NULL,877.475,877.475,877.475,877.475,"C0002B-44R-4, 126.0 cm",NULL,877.485,877.485,877.485,877.485,"C0002B-44R-4 WR, 125.0--126.0 cm",CKY000000000000662800,PP,NULL,8,hirono315,NULL,CKY,2007-12-13T09:48:08Z,NULL,135,glass beaker,6.058,2.7,11.564,5.4402,5.506,135,glass beaker,6.058,2.7,10.47,4.351,4.412,1.1337,1.1071,1.6331,2.7402,1.651,0.0397,0.0179,4.3723,0.2059,0.2593,2.0093,1.5956,2.6773,0.404,0.6779,fujikit,2010-08-11T05:14:13Z
"C0002B-44R-5, 94.0 cm",NULL,878.575,878.575,878.575,878.575,"C0002B-44R-5, 95.0 cm",NULL,878.585,878.585,878.585,878.585,"C0002B-44R-5 W, 94.0--95.0 cm",CKY000000000000684600,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:07:49Z,NULL,158,glass beaker,6.019,2.709,12.035,5.0805,6.016,158,glass beaker,6.019,2.709,10.78,3.831,4.761,1.3005,1.27,1.1015,2.3715,1.122,0.0455,0.0205,4.7155,0.2162,0.2758,2.5368,1.9884,4.281,0.5355,1.153,fujikit,2010-08-11T05:14:14Z
"C0002B-44R-6, 37.0 cm",NULL,879.415,879.415,879.415,879.415,"C0002B-44R-6, 38.0 cm",NULL,879.425,879.425,879.425,879.425,"C0002B-44R-6 W, 37.0--38.0 cm",CKY000000000000684700,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:07:49Z,NULL,34,glass cell,4.693,2.067,10.423,4.907087,5.73,34,glass cell,4.693,2.067,9.295,3.784,4.602,1.168912,1.141516,1.698571,2.840087,1.717,0.04091195,0.01842881,4.561088,0.2039986,0.2562792,2.017544,1.605968,2.68525,0.4019298,0.6720446,hashimotoy,2007-12-15T12:16:33Z
"C0002B-45R-1, 44.0 cm",NULL,881.94,881.94,881.94,881.94,"C0002B-45R-1, 45.0 cm",NULL,881.95,881.95,881.95,881.95,"C0002B-45R-1 W, 44.0--45.0 cm",CKY000000000000682800,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:01:27Z,"Measured by ""3"" runs average, instead of ""5."" ",21,glass cell,4.561,2.041,11.186,5.360128,6.625,21,glass cell,4.561,2.041,9.838,4.018,5.277,1.396891,1.364152,1.954977,3.319128,1.977,0.04889123,0.02202308,5.228109,0.2108515,0.2671886,1.996006,1.575145,2.674256,0.4109969,0.697784,nishimuram,2007-12-15T00:22:38Z
"C0002B-45R-1, 53.0 cm",NULL,882.03,882.03,882.03,882.03,"C0002B-45R-1, 55.0 cm",NULL,882.05,882.05,882.05,882.05,"C0002B-45R-1 W, 53.0--55.0 cm",CKY000000000000685000,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:07:51Z,NULL,145,glass beaker,5.966,2.637,11.821,5.677695,5.855,145,glass beaker,5.966,2.637,10.603,4.465,4.637,1.262176,1.232594,1.808101,3.040695,1.828,0.0441762,0.01989919,4.592824,0.2155724,0.2748149,1.925547,1.510452,2.540137,0.4053659,0.6817063,hashimotoy,2007-12-15T12:16:33Z
"C0002B-45R-1, 142.0 cm",NULL,882.92,882.92,882.92,882.92,"C0002B-45R-1, 144.0 cm",NULL,882.94,882.94,882.94,882.94,"C0002B-45R-1 W, 142.0--144.0 cm",CKY000000000000685100,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:07:51Z,NULL,144,glass beaker,6.092,2.717,11.245,5.3134,5.153,144,glass beaker,6.092,2.717,10.19,4.263,4.098,1.0933,1.0677,1.5287,2.5964,1.546,0.0383,0.0173,4.0597,0.2122,0.2693,1.9847,1.5636,2.6557,0.4112,0.6984,fujikit,2010-08-11T05:14:14Z
"C0002B-45R-2, 28.0 cm",NULL,883.195,883.195,883.195,883.195,"C0002B-45R-2, 30.0 cm",NULL,883.215,883.215,883.215,883.215,"C0002B-45R-2 W, 28.0--30.0 cm",CKY000000000000685200,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:07:52Z,NULL,26,glass cell,4.589,2.068,10.459,4.959078,5.87,26,glass cell,4.589,2.068,9.329,3.834,4.74,1.170984,1.143539,1.747539,2.891078,1.766,0.04098449,0.01846148,4.699015,0.1994863,0.2491978,2.030384,1.625351,2.688934,0.3955409,0.6543715,hashimotoy,2007-12-15T12:22:08Z
"C0002B-45R-2, 74.0 cm",NULL,883.655,883.655,883.655,883.655,"C0002B-45R-2, 76.0 cm",NULL,883.675,883.675,883.675,883.675,"C0002B-45R-2 W, 74.0--76.0 cm",CKY000000000000685300,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:07:52Z,NULL,130,glass beaker,6.116,2.721,11.515,5.61,5.399,130,glass beaker,6.116,2.721,10.137,4.238,4.021,1.428,1.3945,1.4945,2.889,1.517,0.05,0.0225,3.971,0.2645,0.3596,1.8688,1.3745,2.6571,0.4827,0.9331,fujikit,2010-10-05T02:49:04Z
"C0002B-45R-3, 26.0 cm",NULL,884.175,884.175,884.175,884.175,"C0002B-45R-3, 28.0 cm",NULL,884.195,884.195,884.195,884.195,"C0002B-45R-3 W, 26.0--28.0 cm",CKY000000000000685400,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:07:53Z,NULL,187,glass beaker,6.12,2.752,11.415,5.385,5.295,187,glass beaker,6.12,2.752,10.261,4.236,4.141,1.1959,1.1679,1.4651,2.633,1.484,0.0419,0.0189,4.0991,0.2259,0.2917,2.011,1.5568,2.7978,0.4436,0.7971,fujikit,2010-08-11T05:14:14Z
"C0002B-45R-4, 53.0 cm",NULL,884.86,884.86,884.86,884.86,"C0002B-45R-4, 55.0 cm",NULL,884.88,884.88,884.88,884.88,"C0002B-45R-4 W, 53.0--55.0 cm",CKY000000000000685500,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:07:53Z,NULL,186,glass beaker,5.941,2.659,11.168,4.5394,5.227,186,glass beaker,5.941,2.659,10.1,3.476,4.159,1.1067,1.0808,0.7996,1.8804,0.817,0.0387,0.0174,4.1203,0.2117,0.2686,2.7797,2.1912,5.153,0.5748,1.3517,fujikit,2010-08-11T05:14:14Z
"C0002B-45R-4, 84.0 cm",NULL,885.17,885.17,885.17,885.17,"C0002B-45R-4, 86.0 cm",NULL,885.19,885.19,885.19,885.19,"C0002B-45R-4 W, 84.0--86.0 cm",CKY000000000000685600,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:21Z,NULL,126,glass beaker,6.042,2.703,11.666,5.44837,5.624,126,glass beaker,6.042,2.703,10.603,4.39,4.561,1.101554,1.075737,1.669633,2.74537,1.687,0.03855443,0.01736686,4.522446,0.1958667,0.2435749,2.04854,1.647299,2.708646,0.3918367,0.6442953,hashimotoy,2007-12-15T12:31:08Z
"C0002B-45R-5, 17.0 cm",NULL,885.905,885.905,885.905,885.905,"C0002B-45R-5, 19.0 cm",NULL,885.925,885.925,885.925,885.925,"C0002B-45R-5 W, 17.0--19.0 cm",CKY000000000000685700,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:21Z,NULL,1,glass cell,4.598,2.069,10.592,5.037425,5.994,1,glass cell,4.598,2.069,9.312,3.763,4.714,1.326425,1.295337,1.673088,2.968425,1.694,0.04642491,0.02091212,4.667575,0.2212921,0.2841786,2.019253,1.572408,2.789797,0.4363718,0.7742192,hashimotoy,2007-12-15T12:31:09Z
"C0002B-46R-1, 26.0 cm",NULL,891.26,891.26,891.26,891.26,"C0002B-46R-1, 27.0 cm",NULL,891.27,891.27,891.27,891.27,"C0002B-46R-1 W, 26.0--27.0 cm",CKY000000000000686000,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:23Z,NULL,148,glass beaker,6.08,2.753,10.838,5.1646,4.758,148,glass beaker,6.08,2.753,9.835,4.166,3.755,1.0394,1.015,1.3966,2.4116,1.413,0.0364,0.0164,3.7186,0.2185,0.2795,1.973,1.542,2.6626,0.4209,0.7268,fujikit,2010-08-11T05:14:14Z
"C0002B-46R-1, 99.0 cm",NULL,891.99,891.99,891.99,891.99,"C0002B-46R-1, 100.0 cm",NULL,892,892,892,892,"C0002B-46R-1 W, 99.0--100.0 cm",CKY000000000000686100,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:23Z,NULL,107,glass beaker,6.084,2.677,10.963,5.0828,4.879,107,glass beaker,6.084,2.677,9.995,4.119,3.911,1.0031,0.9796,1.4262,2.4058,1.442,0.0351,0.0158,3.8759,0.2056,0.2588,2.028,1.6111,2.7176,0.4072,0.6869,fujikit,2010-08-11T05:14:14Z
"C0002B-46R-2, 21.0 cm",NULL,892.615,892.615,892.615,892.615,"C0002B-46R-2, 22.0 cm",NULL,892.625,892.625,892.625,892.625,"C0002B-46R-2 W, 21.0--22.0 cm",CKY000000000000686200,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:23Z,NULL,7,glass beaker,4.588,2.091,9.354,4.4417,4.766,7,glass beaker,4.588,2.091,8.375,3.467,3.787,1.0145,0.9907,1.36,2.3507,1.376,0.0355,0.016,3.7515,0.2129,0.2704,2.0275,1.5959,2.7585,0.4214,0.7285,fujikit,2010-08-11T05:14:14Z
"C0002B-46R-2, 108.0 cm",NULL,893.485,893.485,893.485,893.485,"C0002B-46R-2, 110.0 cm",NULL,893.505,893.505,893.505,893.505,"C0002B-46R-2 W, 108.0--110.0 cm",CKY000000000000686300,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:24Z,NULL,151,glass beaker,5.999,2.718,10.455,4.986967,4.456,151,glass beaker,5.999,2.718,9.529,4.065,3.53,0.9595855,0.9370952,1.331871,2.268967,1.347,0.03358552,0.01512861,3.496414,0.2153468,0.2744485,1.96389,1.540972,2.625189,0.4130053,0.7035929,nishimuram,2007-12-15T01:27:42Z
"C0002B-46R-3, 8.0 cm",NULL,893.905,893.905,893.905,893.905,"C0002B-46R-3, 9.0 cm",NULL,893.915,893.915,893.915,893.915,"C0002B-46R-3 WR, 8.0--9.0 cm",CKY000000000000664200,PP,NULL,8,hirono315,NULL,CKY,2007-12-13T13:24:25Z,NULL,180,glass beaker,6.067,2.748,11.328,5.248792,5.261,180,glass beaker,6.067,2.748,10.362,4.287,4.295,1.001036,0.9775745,1.523218,2.500792,1.539,0.0350363,0.01578212,4.259964,0.1902749,0.234987,2.103733,1.703446,2.796687,0.3909059,0.6417824,hashimotoy,2007-12-15T12:31:08Z
"C0002B-46R-3, 37.0 cm",NULL,894.195,894.195,894.195,894.195,"C0002B-46R-3, 38.0 cm",NULL,894.205,894.205,894.205,894.205,"C0002B-46R-3 W, 37.0--38.0 cm",CKY000000000000686400,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:24Z,NULL,180,glass beaker,6.067,2.748,9.935,4.649581,3.868,180,glass beaker,6.067,2.748,9.15,3.868,3.083,0.8134715,0.7944057,1.107175,1.901581,1.12,0.02847152,0.01282501,3.054529,0.210308,0.2663166,2.034097,1.60631,2.758849,0.4177607,0.7175069,nishimuram,2007-12-15T01:22:39Z
"C0002B-46R-3, 89.0 cm",NULL,894.715,894.715,894.715,894.715,"C0002B-46R-3, 91.0 cm",NULL,894.735,894.735,894.735,894.735,"C0002B-46R-3 W, 89.0--91.0 cm",CKY000000000000686500,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:25Z,NULL,31,glass cell,4.61,2.055,11.361,5.466924,6.751,31,glass cell,4.61,2.055,9.966,4.078,5.356,1.445596,1.411715,2.000209,3.411924,2.023,0.05059589,0.02279094,5.305404,0.2141306,0.2724761,1.978649,1.55496,2.652425,0.4137592,0.7057836,nishimuram,2007-12-15T01:27:43Z
"C0002B-46R-5, 22.0 cm",NULL,895.44,895.44,895.44,895.44,"C0002B-46R-5, 23.0 cm",NULL,895.45,895.45,895.45,895.45,"C0002B-46R-5 W, 22.0--23.0 cm",CKY000000000000709700,PP,NULL,5,nishimuram,NULL,CKY,2007-12-15T23:29:23Z,NULL,2,glass cell,4.542,2.06,10.802,5.175477,6.26,2,glass cell,4.542,2.06,9.534,3.913,4.992,1.31399,1.283193,1.832284,3.115477,1.853,0.04598967,0.02071607,4.946011,0.2099025,0.2656666,2.009323,1.587561,2.699369,0.4118769,0.7003243,nishimuram,2007-12-15T23:34:01Z
"C0002B-46R-5, 76.0 cm",NULL,895.98,895.98,895.98,895.98,"C0002B-46R-5, 77.0 cm",NULL,895.99,895.99,895.99,895.99,"C0002B-46R-5 W, 76.0--77.0 cm",CKY000000000000686700,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:26Z,NULL,116,glass beaker,6.065,2.703,11.366,5.432,5.301,116,glass beaker,6.065,2.703,10.217,4.288,4.152,1.1907,1.1628,1.5662,2.729,1.585,0.0417,0.0188,4.1103,0.2246,0.2897,1.9425,1.5062,2.6244,0.4261,0.7424,fujikit,2010-08-11T05:14:14Z
"C0002B-46R-5, 94.0 cm",NULL,896.16,896.16,896.16,896.16,"C0002B-46R-5, 95.0 cm",NULL,896.17,896.17,896.17,896.17,"C0002B-46R-5 WR, 94.0--95.0 cm",CKY000000000000664800,PP,NULL,8,hirono315,NULL,CKY,2007-12-13T13:50:52Z,CALCULATED VOLUME,128,glass beaker,6.025,2.648,11.13,5.211487,5.105,128,glass beaker,6.025,2.648,10.094,4.18,4.069,1.073575,1.048413,1.515074,2.563487,1.532,0.03757516,0.01692575,4.031425,0.2102988,0.2663017,1.991428,1.572633,2.660876,0.4089793,0.691988,henry315,2007-12-17T05:36:04Z
"C0002B-46R-6, 17.0 cm",NULL,896.8,896.8,896.8,896.8,"C0002B-46R-6, 18.0 cm",NULL,896.81,896.81,896.81,896.81,"C0002B-46R-6 W, 17.0--18.0 cm",CKY000000000000686800,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:26Z,NULL,201,glass beaker,6.063,2.712,11.314,5.3689,5.251,201,glass beaker,6.063,2.712,10.139,4.199,4.076,1.2176,1.1891,1.4678,2.6569,1.487,0.0426,0.0192,4.0334,0.2319,0.3019,1.9764,1.5181,2.7479,0.4476,0.8101,fujikit,2010-08-11T05:14:14Z
"C0002B-47R-1, 21.0 cm",NULL,900.71,900.71,900.71,900.71,"C0002B-47R-1, 22.0 cm",NULL,900.72,900.72,900.72,900.72,"C0002B-47R-1 W, 21.0--22.0 cm",CKY000000000000687200,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:28Z,NULL,157,glass beaker,6.049,2.679,10.492,4.988592,4.443,157,glass beaker,6.049,2.679,9.48,3.981,3.431,1.048705,1.024126,1.285466,2.309592,1.302,0.03670469,0.01653364,3.394296,0.2360353,0.3089609,1.923717,1.469652,2.640517,0.4434227,0.7966958,hashimotoy,2007-12-15T12:50:46Z
"C0002B-47R-1, 37.0 cm",NULL,900.87,900.87,900.87,900.87,"C0002B-47R-1, 38.0 cm",NULL,900.88,900.88,900.88,900.88,"C0002B-47R-1 WR, 37.0--38.0 cm",CKY000000000000665900,PP,NULL,8,hirono315,NULL,CKY,2007-12-13T16:13:39Z,NULL,181,glass beaker,6.057,2.713,10.785,5.048175,4.728,181,glass beaker,6.057,2.713,9.861,4.1282,3.804,0.957513,0.9350712,1.400104,2.335175,1.4152,0.03351298,0.01509594,3.770487,0.2025197,0.2539494,2.024687,1.614648,2.693005,0.4004287,0.6678583,henry315,2007-12-17T01:46:04Z
"C0002B-47R-1, 61.0 cm",NULL,901.11,901.11,901.11,901.11,"C0002B-47R-1, 62.0 cm",NULL,901.12,901.12,901.12,901.12,"C0002B-47R-1 W, 61.0--62.0 cm",CKY000000000000685900,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:22Z,NULL,140,glass beaker,6.001,2.695,10.763,5.1347,4.762,140,glass beaker,6.001,2.695,9.789,4.165,3.788,1.0093,0.9856,1.4541,2.4397,1.47,0.0353,0.0159,3.7527,0.2119,0.269,1.9519,1.5382,2.5808,0.404,0.6778,fujikit,2010-08-11T05:14:14Z
"C0002B-47R-1, 120.0 cm",NULL,901.7,901.7,901.7,901.7,"C0002B-47R-1, 121.0 cm",NULL,901.71,901.71,901.71,901.71,"C0002B-47R-1 W, 120.0--121.0 cm",CKY000000000000687300,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:29Z,NULL,188,glass beaker,6.014,2.74,11.327,5.334126,5.313,188,glass beaker,6.014,2.74,10.208,4.22,4.194,1.159586,1.132408,1.461718,2.594126,1.48,0.04058552,0.01828177,4.153415,0.2182544,0.2791885,2.048089,1.601084,2.84146,0.4365276,0.77471,hashimotoy,2007-12-15T12:50:46Z
"C0002B-47R-2, 20.0 cm",NULL,902.11,902.11,902.11,902.11,"C0002B-47R-2, 21.0 cm",NULL,902.12,902.12,902.12,902.12,"C0002B-47R-2 W, 20.0--21.0 cm",CKY000000000000687400,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:29Z,NULL,152,glass beaker,6.064,2.776,11.221,5.280187,5.157,152,glass beaker,6.064,2.776,10.116,4.18,4.052,1.145078,1.11824,1.385947,2.504187,1.404,0.04007775,0.01805304,4.011922,0.2220434,0.2854187,2.059351,1.602086,2.894715,0.4465481,0.8068418,hashimotoy,2007-12-15T12:50:46Z
"C0002B-47R-2, 102.0 cm",NULL,902.93,902.93,902.93,902.93,"C0002B-47R-2, 103.0 cm",NULL,902.94,902.94,902.94,902.94,"C0002B-47R-2 W, 102.0--103.0 cm",CKY000000000000687500,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:30Z,NULL,133,glass beaker,6.022,2.692,10.202,4.7881,4.18,133,glass beaker,6.022,2.692,9.295,3.885,3.273,0.9399,0.9179,1.1782,2.0961,1.193,0.0329,0.0148,3.2401,0.2249,0.2901,1.9942,1.5458,2.75,0.4379,0.7791,fujikit,2010-08-11T05:14:14Z
"C0002B-47R-3, 19.0 cm",NULL,903.51,903.51,903.51,903.51,"C0002B-47R-3, 20.0 cm",NULL,903.52,903.52,903.52,903.52,"C0002B-47R-3 W, 19.0--20.0 cm",CKY000000000000687600,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:30Z,NULL,132,glass beaker,6.078,2.705,11.262,5.2993,5.184,132,glass beaker,6.078,2.705,10.186,4.228,4.108,1.115,1.0889,1.5054,2.5943,1.523,0.039,0.0176,4.069,0.2151,0.274,1.9982,1.5684,2.7029,0.4197,0.7233,fujikit,2010-08-11T05:14:14Z
"C0002B-47R-3, 38.0 cm",NULL,903.7,903.7,903.7,903.7,"C0002B-47R-3, 39.0 cm",NULL,903.71,903.71,903.71,903.71,"C0002B-47R-3 W, 38.0--39.0 cm",CKY000000000000686900,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:27Z,NULL,134,glass beaker,6.038,2.73,10.644,4.9709,4.606,134,glass beaker,6.038,2.73,9.719,4.05,3.681,0.9585,0.936,1.3049,2.2409,1.32,0.0335,0.0151,3.6475,0.2081,0.2628,2.0554,1.6277,2.7952,0.4177,0.7173,fujikit,2010-08-11T05:14:14Z
"C0002B-47R-3, 99.0 cm",NULL,904.31,904.31,904.31,904.31,"C0002B-47R-3, 100.0 cm",NULL,904.32,904.32,904.32,904.32,"C0002B-47R-3 W, 99.0--100.0 cm",CKY000000000000689100,PP,NULL,5,fss315,NULL,CKY,2007-12-14T08:27:41Z,NULL,142,glass beaker,6.096,2.792,11.356,5.411,5.26,142,glass beaker,6.096,2.792,10.22,4.28,4.124,1.1772,1.1496,1.4694,2.619,1.488,0.0412,0.0186,4.0828,0.2238,0.2883,2.0084,1.5589,2.7785,0.4389,0.7824,fujikit,2010-08-11T05:14:14Z
"C0002B-47R-4, 26.0 cm",NULL,904.99,904.99,904.99,904.99,"C0002B-47R-4, 27.0 cm",NULL,905,905,905,905,"C0002B-47R-4 W, 26.0--27.0 cm",CKY000000000000689300,PP,NULL,5,fss315,NULL,CKY,2007-12-14T08:27:42Z,NULL,154,glass beaker,6.043,2.67,11.034,4.718225,4.991,154,glass beaker,6.043,2.67,10.856,4.541,4.813,0.184456,0.1801328,1.868092,2.048225,1.871,0.006455964,0.002908092,4.806544,0.03695772,0.03837601,2.436744,2.346688,2.57297,0.08794581,0.09642607,hashimotoy,2007-12-15T12:55:48Z
"C0002B-47R-4, 119.0 cm",NULL,905.92,905.92,905.92,905.92,"C0002B-47R-4, 120.0 cm",NULL,905.93,905.93,905.93,905.93,"C0002B-47R-4 W, 119.0--120.0 cm",CKY000000000000689400,PP,NULL,5,fss315,NULL,CKY,2007-12-14T08:27:42Z,NULL,176,glass beaker,5.97,2.665,11.749,5.581008,5.779,176,glass beaker,5.97,2.665,10.603,4.44,4.633,1.187565,1.159731,1.756277,2.916008,1.775,0.0415648,0.01872288,4.591435,0.2054966,0.2586478,1.981819,1.574562,2.6143,0.3977119,0.660335,hashimotoy,2007-12-15T12:55:48Z
"C0002B-47R-5, 59.0 cm",NULL,906.73,906.73,906.73,906.73,"C0002B-47R-5, 61.0 cm",NULL,906.75,906.75,906.75,906.75,"C0002B-47R-5 W, 59.0--61.0 cm",CKY000000000000689200,PP,NULL,5,fss315,NULL,CKY,2007-12-14T08:27:41Z,NULL,36,glass beaker,4.536,2.006,11.034,5.1954,6.498,36,glass beaker,4.536,2.006,9.762,3.929,5.226,1.3181,1.2872,1.9022,3.1894,1.923,0.0461,0.0208,5.1799,0.2028,0.2545,2.0374,1.6241,2.7231,0.4036,0.6767,fujikit,2010-08-11T05:14:14Z
"C0002B-48R-1, 13.0 cm",NULL,910.13,910.13,910.13,910.13,"C0002B-48R-1, 14.0 cm",NULL,910.14,910.14,910.14,910.14,"C0002B-48R-1 W, 13.0--14.0 cm",CKY000000000000689500,PP,NULL,5,fss315,NULL,CKY,2007-12-14T08:27:43Z,NULL,108,glass beaker,6.035,2.701,11.83,5.71502,5.795,108,glass beaker,6.035,2.701,10.457,4.348,4.422,1.422798,1.389451,1.624568,3.01402,1.647,0.04979797,0.02243152,4.372202,0.2455216,0.3254191,1.922682,1.450622,2.691301,0.460996,0.8552739,hashimotoy,2007-12-15T12:40:59Z
"C0002B-48R-1, 23.0 cm",NULL,910.23,910.23,910.23,910.23,"C0002B-48R-1, 24.0 cm",NULL,910.24,910.24,910.24,910.24,"C0002B-48R-1 W, 23.0--24.0 cm",CKY000000000000705100,PP,NULL,5,fss315,NULL,CKY,2007-12-15T06:56:53Z,NULL,141,glass beaker,6.013,2.714,11.63,5.552843,5.617,141,glass beaker,6.013,2.714,10.446,4.374,4.433,1.226943,1.198187,1.640656,2.838843,1.66,0.04294304,0.01934371,4.390057,0.2184339,0.2794823,1.978623,1.546425,2.675793,0.4220686,0.7303093,hashimotoy,2007-12-15T12:40:59Z
