Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0008C-21H-6, 23.0 cm",NULL,134.93,134.93,134.93,134.93,"C0008C-21H-6, 25.0 cm",NULL,134.95,134.95,134.95,134.95,"C0008C-21H-6 W, 23.0--25.0 cm",CKY000000000001852500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:28:27Z,NULL,131,glass beaker,6.067,2.717,14.503,7.106023,8.436,131,glass beaker,6.067,2.717,12.442,5.054,6.375,2.135751,2.085695,2.303328,4.389023,2.337,0.07475135,0.03367178,6.300249,0.2531711,0.3389948,1.922068,1.435456,2.73528,0.4752071,0.9055134,tsutsumi316,2008-02-04T21:11:14Z
"C0008C-21H-7, 23.0 cm",NULL,136.24,136.24,136.24,136.24,"C0008C-21H-7, 25.0 cm",NULL,136.26,136.26,136.26,136.26,"C0008C-21H-7 W, 23.0--25.0 cm",CKY000000000001852600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:28:27Z,NULL,184,glass beaker,6.06,2.729,14.139,6.936715,8.079,184,glass beaker,6.06,2.729,12.237,5.043,6.177,1.970985,1.924789,2.282926,4.207715,2.314,0.06898451,0.0310741,6.108016,0.2439639,0.3226882,1.920044,1.451623,2.675521,0.4574429,0.8431239,tsutsumi316,2008-02-04T21:11:15Z
"C0008C-22X-1, 54.0 cm",NULL,139.625,139.64,139.625,139.64,"C0008C-22X-1, 56.0 cm",NULL,139.645,139.66,139.645,139.66,"C0008C-22X-1 W, 54.0--56.0 cm",CKY000000000001839600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:38:24Z,NULL,14,glass beaker,4.569,2.054,11.009,5.7706,6.44,14,glass beaker,4.569,2.054,8.7995,3.5708,4.2305,2.2896,2.2359,1.4807,3.7166,1.5168,0.0801,0.0361,4.1504,0.3555,0.5517,1.7328,1.1167,2.803,0.6016,1.51,suzukit,2010-08-10T11:17:56Z
"C0008C-22X-2, 58.0 cm",NULL,140.933,140.985,140.933,140.985,"C0008C-22X-2, 61.0 cm",NULL,140.962,141.015,140.962,141.015,"C0008C-22X-2 W, 58.0--61.0 cm",CKY000000000001839700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:38:24Z,NULL,11,glass beaker,4.56,2.025,13.116,7.129,8.556,11,glass beaker,4.56,2.025,10.1118,4.1379,5.5518,3.1132,3.0402,2.0638,5.104,2.1129,0.109,0.0491,5.4428,0.3639,0.572,1.6763,1.0664,2.6373,0.5957,1.4731,suzukit,2010-08-10T11:17:56Z
"C0008C-22X-4, 45.0 cm",NULL,143.364,143.485,143.364,143.485,"C0008C-22X-4, 47.0 cm",NULL,143.383,143.505,143.383,143.505,"C0008C-22X-4 W, 45.0--47.0 cm",CKY000000000001839800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:38:25Z,NULL,3,glass beaker,4.512,2.03,12.5619,6.6227,8.0499,3,glass beaker,4.512,2.03,10.0253,4.0971,5.5133,2.6286,2.567,2.0257,4.5927,2.0671,0.092,0.0414,5.4213,0.3265,0.4849,1.7528,1.1804,2.6763,0.5589,1.2672,suzukit,2010-08-10T11:17:56Z
"C0008C-22X-5, 0.0 cm",NULL,143.938,144.075,143.938,144.075,"C0008C-22X-5, 1.5 cm",NULL,143.952,144.09,143.952,144.09,"C0008C-22X-5 WR, 0.0--1.5 cm",CKY000000000001796300,PP,NULL,8,chesterf316,NULL,CKY,2008-02-02T07:52:56Z,NULL,119,glass beaker,6.098,2.792,13.653,7.239253,7.555,119,glass beaker,6.098,2.792,10.956,4.554,4.858,2.794819,2.729315,1.717938,4.447253,1.762,0.09781873,0.04406249,4.760181,0.3699297,0.5871244,1.698802,1.070364,2.77087,0.6137081,1.588716,nishimuram,2008-02-28T00:40:23Z
"C0008C-22X-6, 55.0 cm",NULL,144.75,144.91,144.75,144.91,"C0008C-22X-6, 57.0 cm",NULL,144.769,144.93,144.769,144.93,"C0008C-22X-6 W, 55.0--57.0 cm",CKY000000000001839900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:38:25Z,NULL,15,glass beaker,4.558,2.072,11.8201,6.0573,7.2621,15,glass beaker,4.558,2.072,9.7594,4.0055,5.2014,2.1354,2.0854,1.8999,3.9853,1.9335,0.0747,0.0336,5.1267,0.294,0.4165,1.8222,1.2864,2.6984,0.5233,1.0976,suzukit,2010-08-10T11:17:56Z
"C0008C-22X-7, 60.0 cm",NULL,145.97,146.165,145.97,146.165,"C0008C-22X-7, 62.0 cm",NULL,145.989,146.185,145.989,146.185,"C0008C-22X-7 W, 60.0--62.0 cm",CKY000000000001840000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:39:25Z,NULL,5,glass beaker,4.594,2.062,12.0509,6.2883,7.4569,5,glass beaker,4.594,2.062,9.7112,3.9587,5.1172,2.4246,2.3678,1.8585,4.2263,1.8967,0.0849,0.0382,5.0323,0.3251,0.4818,1.7644,1.1907,2.7077,0.5603,1.274,suzukit,2010-08-10T11:17:56Z
"C0008C-22X-8, 54.0 cm",NULL,146.986,147.21,146.986,147.21,"C0008C-22X-8, 56.0 cm",NULL,147.005,147.23,147.005,147.23,"C0008C-22X-8 W, 54.0--56.0 cm",CKY000000000001840100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:39:25Z,NULL,10,glass beaker,4.544,2.032,14.1745,7.1624,9.6305,10,glass beaker,4.544,2.032,11.6895,4.6883,7.1455,2.5751,2.5147,2.6157,5.1304,2.6563,0.0901,0.0406,7.0554,0.2674,0.365,1.8771,1.3752,2.6973,0.4902,0.9614,suzukit,2010-08-10T11:17:56Z
"C0008C-22X-9, 48.0 cm",NULL,147.778,148.025,147.778,148.025,"C0008C-22X-9, 50.0 cm",NULL,147.798,148.045,147.798,148.045,"C0008C-22X-9 W, 48.0--50.0 cm",CKY000000000001840200,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:39:25Z,NULL,13,glass beaker,4.522,2.05,12.8978,6.6065,8.3758,13,glass beaker,4.522,2.05,10.5601,4.279,6.0381,2.4225,2.3657,2.1908,4.5565,2.229,0.0848,0.0382,5.9533,0.2892,0.4069,1.8382,1.3066,2.7174,0.5192,1.0798,suzukit,2010-08-10T11:17:56Z
"C0008C-23X-1, 80.0 cm",NULL,149.4,149.4,149.4,149.4,"C0008C-23X-1, 82.0 cm",NULL,149.42,149.42,149.42,149.42,"C0008C-23X-1 W, 80.0--82.0 cm",CKY000000000001840300,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:42:10Z,NULL,178,glass beaker,6.07,2.773,12.2921,6.1928,6.2221,178,glass beaker,6.07,2.773,10.5392,4.4475,4.4692,1.8165,1.7739,1.6459,3.4198,1.6745,0.0636,0.0286,4.4056,0.2919,0.4123,1.8194,1.2883,2.6767,0.5187,1.0778,suzukit,2010-08-10T11:17:56Z
"C0008C-23X-3, 27.0 cm",NULL,150.055,150.055,150.055,150.055,"C0008C-23X-3, 29.0 cm",NULL,150.075,150.075,150.075,150.075,"C0008C-23X-3 W, 27.0--29.0 cm",CKY000000000001840400,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:42:11Z,NULL,141,glass beaker,6.013,2.714,12.9588,6.4026,6.9458,141,glass beaker,6.013,2.714,11.1727,4.6243,5.1597,1.8509,1.8075,1.8811,3.6886,1.9103,0.0648,0.0292,5.0949,0.2665,0.3633,1.883,1.3813,2.7085,0.49,0.9609,suzukit,2010-08-10T11:17:56Z
"C0008C-23X-4, 0.0 cm",NULL,150.375,150.375,150.375,150.375,"C0008C-23X-4, 1.5 cm",NULL,150.39,150.39,150.39,150.39,"C0008C-23X-4 WR, 0.0--1.5 cm",CKY000000000001796800,PP,NULL,8,chesterf316,NULL,CKY,2008-02-02T07:57:21Z,NULL,196,glass beaker,6.1,2.757,14.613,7.42908,8.513,196,glass beaker,6.1,2.757,12.106,4.933,6.006,2.597928,2.537038,2.135042,4.67208,2.176,0.09092753,0.04095835,5.915073,0.3051718,0.4392047,1.822101,1.266047,2.770472,0.5430212,1.188285,nishimuram,2008-02-28T00:44:51Z
"C0008C-23X-5, 60.0 cm",NULL,151.25,151.25,151.25,151.25,"C0008C-23X-5, 62.0 cm",NULL,151.27,151.27,151.27,151.27,"C0008C-23X-5 W, 60.0--62.0 cm",CKY000000000001840500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:42:11Z,NULL,147,glass beaker,6.026,2.675,12.2094,6.1527,6.1834,147,glass beaker,6.026,2.675,10.3687,4.32,4.3427,1.9075,1.8628,1.6149,3.4777,1.645,0.0668,0.0301,4.2759,0.3085,0.4461,1.778,1.2295,2.6478,0.5356,1.1535,suzukit,2010-08-10T11:17:57Z
"C0008C-23X-6, 62.0 cm",NULL,152.32,152.32,152.32,152.32,"C0008C-23X-6, 64.0 cm",NULL,152.34,152.34,152.34,152.34,"C0008C-23X-6 W, 62.0--64.0 cm",CKY000000000001840600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:42:11Z,NULL,168,glass beaker,6.088,2.784,12.5289,6.1637,6.4409,168,glass beaker,6.088,2.784,10.7068,4.3496,4.6188,1.8882,1.8439,1.5358,3.3797,1.5656,0.0661,0.0298,4.5527,0.2932,0.4147,1.9058,1.3471,2.9644,0.5456,1.2006,suzukit,2010-08-10T11:17:57Z
"C0008C-23X-6, 107.5 cm",NULL,152.775,152.775,152.775,152.775,"C0008C-23X-6, 109.0 cm",NULL,152.79,152.79,152.79,152.79,"C0008C-23X-6 WR, 107.5--109.0 cm",CKY000000000001827200,PP,NULL,8,arito316,NULL,CKY,2008-02-02T22:04:11Z,NULL,114,glass beaker,6.061,2.735,11.46,5.591024,5.399,114,glass beaker,6.061,2.735,10.088,4.225,4.027,1.421762,1.388439,1.467585,2.856024,1.49,0.0497617,0.02241518,3.977238,0.263338,0.3574746,1.89039,1.392579,2.710057,0.4861441,0.9460708,nishimuram,2008-02-28T00:34:48Z
"C0008C-23X-7, 48.0 cm",NULL,153.49,153.49,153.49,153.49,"C0008C-23X-7, 50.0 cm",NULL,153.51,153.51,153.51,153.51,"C0008C-23X-7 W, 48.0--50.0 cm",CKY000000000001840700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:42:12Z,"Measured by ""4"" runs average, instead of ""5."" ",21,glass beaker,4.561,2.041,11.5004,5.7906,6.9394,21,glass beaker,4.561,2.041,9.5981,3.8966,5.0371,1.9713,1.9251,1.8245,3.7496,1.8556,0.069,0.0311,4.9681,0.2841,0.3968,1.8507,1.325,2.723,0.5134,1.0551,suzukit,2010-08-10T11:17:57Z
"C0008C-24X-1, 60.0 cm",NULL,157.873,157.88,157.873,157.88,"C0008C-24X-1, 62.0 cm",NULL,157.893,157.9,157.893,157.9,"C0008C-24X-1 W, 60.0--62.0 cm",CKY000000000001802700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T10:22:28Z,"Measured by ""4"" runs average, instead of ""5."" ",189,glass beaker,6.03,2.678,11.8675,5.8994,5.8375,189,glass beaker,6.03,2.678,10.2357,4.2747,4.2057,1.691,1.6514,1.57,3.2214,1.5967,0.0592,0.0267,4.1465,0.2897,0.4078,1.8121,1.2872,2.6411,0.5126,1.0518,suzukit,2010-08-10T11:17:57Z
"C0008C-24X-2, 56.0 cm",NULL,158.704,158.72,158.704,158.72,"C0008C-24X-2, 58.0 cm",NULL,158.724,158.74,158.724,158.74,"C0008C-24X-2 W, 56.0--58.0 cm",CKY000000000001840800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:45:12Z,"Measured by ""4"" runs average, instead of ""5."" ",188,glass beaker,6.014,2.74,11.8274,5.7796,5.8134,188,glass beaker,6.014,2.74,10.3576,4.3162,4.3436,1.5231,1.4874,1.5522,3.0396,1.5762,0.0533,0.024,4.2903,0.262,0.355,1.9126,1.4115,2.764,0.4893,0.9583,suzukit,2010-08-10T11:17:57Z
"C0008C-24X-3, 72.0 cm",NULL,160.336,160.37,160.336,160.37,"C0008C-24X-3, 73.0 cm",NULL,160.346,160.38,160.346,160.38,"C0008C-24X-3 W, 72.0--73.0 cm",CKY000000000001840900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:45:13Z,"Measured by ""4"" runs average, instead of ""5."" ",4,glass beaker,4.67,2.076,10.1966,5.128,5.5266,4,glass beaker,4.67,2.076,8.6694,3.6075,3.9994,1.5826,1.5455,1.5065,3.052,1.5315,0.0554,0.025,3.944,0.2864,0.4013,1.8108,1.2923,2.618,0.5064,1.0259,suzukit,2010-08-10T11:17:57Z
"C0008C-24X-3, 97.5 cm",NULL,160.589,160.625,160.589,160.625,"C0008C-24X-3, 99.0 cm",NULL,160.603,160.64,160.603,160.64,"C0008C-24X-3 WR, 97.5--99.0 cm",CKY000000000001829900,PP,NULL,8,arito316,NULL,CKY,2008-02-02T23:27:54Z,NULL,162,glass beaker,5.999,2.708,12.116,5.853693,6.117,162,glass beaker,5.999,2.708,10.668,4.412,4.669,1.500518,1.46535,1.680343,3.145693,1.704,0.05251818,0.02365684,4.616482,0.245303,0.325035,1.944564,1.467556,2.747345,0.4658273,0.8720538,nishimuram,2008-02-28T00:25:48Z
"C0008C-24X-6, 60.0 cm",NULL,162.013,162.065,162.013,162.065,"C0008C-24X-6, 62.0 cm",NULL,162.033,162.085,162.033,162.085,"C0008C-24X-6 W, 60.0--62.0 cm",CKY000000000001841000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:45:13Z,"Measured by ""4"" runs average, instead of ""5."" ",191,glass beaker,6.066,2.767,12.8021,6.4982,6.7361,191,glass beaker,6.066,2.767,10.7865,4.4914,4.7205,2.0887,2.0397,1.6915,3.7312,1.7244,0.0731,0.0329,4.6474,0.3101,0.4494,1.8053,1.2456,2.7475,0.5467,1.2059,suzukit,2010-08-10T11:17:57Z
"C0008C-24X-7, 61.0 cm",NULL,162.854,162.915,162.854,162.915,"C0008C-24X-7, 63.0 cm",NULL,162.873,162.935,162.873,162.935,"C0008C-24X-7 W, 61.0--63.0 cm",CKY000000000001841100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:45:13Z,NULL,138,glass beaker,5.99,2.626,12.1874,6.1116,6.1974,138,glass beaker,5.99,2.626,10.3443,4.2766,4.3543,1.9099,1.8651,1.6205,3.4856,1.6506,0.0668,0.0301,4.2875,0.3082,0.4455,1.778,1.2301,2.6458,0.5351,1.1509,suzukit,2010-08-10T11:17:57Z
"C0008C-24X-8, 61.0 cm",NULL,164.154,164.23,164.154,164.23,"C0008C-24X-8, 63.0 cm",NULL,164.174,164.25,164.174,164.25,"C0008C-24X-8 W, 61.0--63.0 cm",CKY000000000001841200,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:45:13Z,"Measured by ""4"" runs average, instead of ""5."" ",165,glass beaker,5.978,2.651,12.275,6.185,6.297,165,glass beaker,5.978,2.651,10.4351,4.3531,4.4571,1.9066,1.8619,1.6721,3.534,1.7021,0.0667,0.03,4.3904,0.3028,0.4343,1.7818,1.2423,2.6257,0.5269,1.1135,suzukit,2010-08-10T11:17:57Z
"C0008C-24X-9, 69.0 cm",NULL,165.539,165.63,165.539,165.63,"C0008C-24X-9, 71.0 cm",NULL,165.559,165.65,165.559,165.65,"C0008C-24X-9 W, 69.0--71.0 cm",CKY000000000001841300,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:45:14Z,"Measured by ""4"" runs average, instead of ""5."" ",8,glass beaker,4.56,2.079,11.5261,5.9406,6.9661,8,glass beaker,4.56,2.079,9.4195,3.8432,4.8595,2.183,2.1318,1.7298,3.8616,1.7642,0.0764,0.0344,4.7831,0.3134,0.4564,1.8039,1.2386,2.7651,0.5521,1.2324,suzukit,2010-08-10T11:17:57Z
"C0008C-24X-10, 20.0 cm",NULL,166.36,166.46,166.36,166.46,"C0008C-24X-10, 21.5 cm",NULL,166.375,166.475,166.375,166.475,"C0008C-24X-10 WR, 20.0--21.5 cm",CKY000000000001830500,PP,NULL,8,arito316,NULL,CKY,2008-02-02T23:53:04Z,NULL,201,glass beaker,6.063,2.712,12.555,6.247208,6.492,201,glass beaker,6.063,2.712,10.766,4.466,4.703,1.853886,1.810436,1.724772,3.535208,1.754,0.06488606,0.02922795,4.638114,0.2855647,0.3997069,1.836384,1.311978,2.689117,0.5121158,1.049667,nishimuram,2008-02-28T00:34:49Z
"C0008C-25X-1, 37.0 cm",NULL,167.16,167.16,167.16,167.16,"C0008C-25X-1, 39.0 cm",NULL,167.18,167.18,167.18,167.18,"C0008C-25X-1 W, 37.0--39.0 cm",CKY000000000001846800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T13:37:16Z,"Measured by ""4"" runs average, instead of ""5."" ",156,glass beaker,5.934,2.659,10.984,5.4018,5.05,156,glass beaker,5.934,2.659,9.6003,4.0241,3.6663,1.4339,1.4003,1.3425,2.7428,1.3651,0.0502,0.0226,3.6161,0.2839,0.3965,1.8412,1.3184,2.6936,0.5105,1.0431,suzukit,2010-08-10T11:17:57Z
"C0008C-25X-3, 60.0 cm",NULL,168.04,168.04,168.04,168.04,"C0008C-25X-3, 62.0 cm",NULL,168.06,168.06,168.06,168.06,"C0008C-25X-3 W, 60.0--62.0 cm",CKY000000000001846900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T13:37:16Z,NULL,200,glass beaker,6.013,2.72,11.886,6.0139,5.873,200,glass beaker,6.013,2.72,10.0782,4.2139,4.0652,1.8734,1.8295,1.4644,3.2939,1.4939,0.0656,0.0295,3.9996,0.319,0.4684,1.783,1.2142,2.7312,0.5554,1.2493,suzukit,2010-08-10T11:17:57Z
"C0008C-25X-7, 60.0 cm",NULL,169.555,169.555,169.555,169.555,"C0008C-25X-7, 62.0 cm",NULL,169.575,169.575,169.575,169.575,"C0008C-25X-7 W, 60.0--62.0 cm",CKY000000000001847000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T13:37:17Z,NULL,16,glass beaker,4.613,2.072,11.1593,5.5211,6.5463,16,glass beaker,4.613,2.072,9.4428,3.8121,4.8298,1.7788,1.7371,1.712,3.4491,1.7401,0.0623,0.0281,4.7675,0.2717,0.3731,1.898,1.3822,2.7848,0.5036,1.0147,suzukit,2010-08-10T11:17:57Z
"C0008C-25X-8, 60.0 cm",NULL,170.875,170.875,170.875,170.875,"C0008C-25X-8, 62.0 cm",NULL,170.895,170.895,170.895,170.895,"C0008C-25X-8 W, 60.0--62.0 cm",CKY000000000001847100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T13:37:17Z,NULL,126,glass beaker,6.042,2.703,11.8336,5.8637,5.7916,126,glass beaker,6.042,2.703,10.1919,4.2292,4.1499,1.7012,1.6613,1.4994,3.1607,1.5262,0.0595,0.0268,4.0904,0.2937,0.4159,1.8324,1.2941,2.728,0.5256,1.108,suzukit,2010-08-10T11:17:57Z
"C0008C-25X-9, 0.0 cm",NULL,171.59,171.59,171.59,171.59,"C0008C-25X-9, 1.5 cm",NULL,171.605,171.605,171.605,171.605,"C0008C-25X-9 WR, 0.0--1.5 cm",CKY000000000001812100,PP,NULL,8,chesterf316,NULL,CKY,2008-02-02T13:58:43Z,NULL,111,glass beaker,6.065,2.702,11.975,5.869279,5.91,111,glass beaker,6.065,2.702,10.432,4.333,4.367,1.598964,1.561488,1.605791,3.167279,1.631,0.05596377,0.02520891,4.311036,0.2705522,0.3709001,1.865955,1.361117,2.684681,0.4930061,0.9724104,nishimuram,2008-02-28T00:34:47Z
"C0008C-25X-10, 30.5 cm",NULL,172.225,172.225,172.225,172.225,"C0008C-25X-10, 32.0 cm",NULL,172.24,172.24,172.24,172.24,"C0008C-25X-10 WR, 30.5--32.0 cm",CKY000000000001831800,PP,NULL,8,arito316,NULL,CKY,2008-02-03T01:38:33Z,NULL,202,glass beaker,6.017,2.685,12.457,6.282554,6.44,202,glass beaker,6.017,2.685,10.518,4.352,4.501,2.009326,1.962233,1.635321,3.597554,1.667,0.07032648,0.03167859,4.430673,0.3120072,0.4535036,1.790105,1.231579,2.709359,0.5454352,1.199907,nishimuram,2008-02-28T00:34:49Z
"C0008C-25X-10, 59.0 cm",NULL,172.51,172.51,172.51,172.51,"C0008C-25X-10, 61.0 cm",NULL,172.53,172.53,172.53,172.53,"C0008C-25X-10 W, 59.0--61.0 cm",CKY000000000001847200,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T13:37:17Z,NULL,171,glass beaker,5.985,2.681,11.1451,5.4137,5.1601,171,glass beaker,5.985,2.681,9.7427,4.0174,3.7577,1.4533,1.4192,1.3135,2.7327,1.3364,0.0509,0.0229,3.7068,0.2816,0.3921,1.8883,1.3565,2.8221,0.5193,1.0805,suzukit,2010-08-10T11:17:57Z
"C0008C-25X-11, 59.0 cm",NULL,173.505,173.505,173.505,173.505,"C0008C-25X-11, 61.0 cm",NULL,173.525,173.525,173.525,173.525,"C0008C-25X-11 W, 59.0--61.0 cm",CKY000000000001847300,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T13:37:18Z,NULL,110,glass beaker,5.992,2.65,12.0697,6.0436,6.0777,110,glass beaker,5.992,2.65,10.4219,4.4029,4.4299,1.7076,1.6676,1.726,3.3936,1.7529,0.0598,0.0269,4.3701,0.281,0.3907,1.7909,1.2877,2.5319,0.4914,0.9662,suzukit,2010-08-10T11:17:57Z
"C0008C-25X-11, 94.5 cm",NULL,173.86,173.86,173.86,173.86,"C0008C-25X-11, 96.0 cm",NULL,173.875,173.875,173.875,173.875,"C0008C-25X-11 WR, 94.5--96.0 cm",CKY000000000001834200,PP,NULL,8,arito316,NULL,CKY,2008-02-03T02:19:03Z,NULL,152,glass beaker,6.064,2.776,12.731,6.247665,6.667,152,glass beaker,6.064,2.776,11.047,4.571,4.983,1.745078,1.704177,1.767487,3.471665,1.795,0.06107777,0.02751251,4.921922,0.2617486,0.3545521,1.920404,1.417741,2.7847,0.4908819,0.9641808,nishimuram,2008-02-28T00:44:51Z
"C0008C-25X-12, 59.0 cm",NULL,174.815,174.815,174.815,174.815,"C0008C-25X-12, 61.0 cm",NULL,174.835,174.835,174.835,174.835,"C0008C-25X-12 W, 59.0--61.0 cm",CKY000000000001847400,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T13:37:18Z,NULL,136,glass beaker,6.026,2.675,11.4479,5.5822,5.4219,136,glass beaker,6.026,2.675,10.0875,4.2277,4.0615,1.4097,1.3767,1.5305,2.9072,1.5527,0.0493,0.0222,4.0122,0.26,0.3514,1.865,1.3801,2.6215,0.4735,0.8995,suzukit,2010-08-10T11:17:57Z
