Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0001H-18R-2, 68.0 cm",NULL,390.095,390.095,390.095,390.095,"C0001H-18R-2, 70.0 cm",NULL,390.115,390.115,390.115,390.115,"C0001H-18R-2 W, 68.0--70.0 cm",CKY000000000000451800,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T13:00:26Z,189,glass beaker,6.03,2.678,9.129,4.291238,3.099,189,glass beaker,6.03,2.678,8.495,3.66,2.465,0.6569948,0.6415965,0.971642,1.613238,0.982,0.02299484,0.01035803,2.442005,0.2120022,0.2690391,1.920981,1.513728,2.513277,0.3977072,0.6603219,hayashikz,2007-12-02T16:46:25Z
"C0001H-18R-4, 20.0 cm",NULL,391.045,391.045,391.045,391.045,"C0001H-18R-4, 22.0 cm",NULL,391.065,391.065,391.065,391.065,"C0001H-18R-4 W, 20.0--22.0 cm",CKY000000000000451900,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T13:00:26Z,3,glass cell,4.512,2.03,10.276,5.086913,5.764,3,glass cell,4.512,2.03,8.649,3.467,4.137,1.68601,1.646494,1.410419,3.056913,1.437,0.05901041,0.02658126,4.07799,0.292507,0.4134416,1.885562,1.334022,2.891332,0.5386134,1.16738,hayashikz,2007-12-02T16:46:25Z
"C0001H-18R-4, 83.0 cm",NULL,391.675,391.675,391.675,391.675,"C0001H-18R-4, 85.0 cm",NULL,391.695,391.695,391.695,391.695,"C0001H-18R-4 W, 83.0--85.0 cm",CKY000000000000452000,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T13:00:26Z,34,glass cell,4.693,2.067,9.171,4.554176,4.478,34,glass cell,4.693,2.067,7.834,3.223,3.141,1.385492,1.35302,1.134157,2.487176,1.156,0.04849227,0.02184336,3.092508,0.3093998,0.4480158,1.800435,1.243381,2.726703,0.5439983,1.192974,hayashikz,2007-12-02T16:46:25Z
"C0001H-19R-1, 24.0 cm",NULL,397.74,397.74,397.74,397.74,"C0001H-19R-1, 26.0 cm",NULL,397.76,397.76,397.76,397.76,"C0001H-19R-1 W, 24.0--26.0 cm",CKY000000000000452100,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T13:00:27Z,133,glass beaker,6.022,2.692,10.548,5.143368,4.526,133,glass beaker,6.022,2.692,9.255,3.856,3.233,1.339896,1.308493,1.142875,2.451368,1.164,0.04689641,0.02112451,3.186104,0.2960443,0.4205439,1.846316,1.299725,2.787796,0.5337805,1.144913,hayashikz,2007-12-02T16:43:24Z
"C0001H-19R-1, 98.0 cm",NULL,398.48,398.48,398.48,398.48,"C0001H-19R-1, 100.0 cm",NULL,398.5,398.5,398.5,398.5,"C0001H-19R-1 W, 98.0--100.0 cm",CKY000000000000462800,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:37Z,175,glass beaker,6.139,2.807,10.893,5.342006,4.754,175,glass beaker,6.139,2.807,9.517,3.972,3.378,1.425907,1.392487,1.142519,2.535006,1.165,0.04990677,0.02248053,3.328093,0.2999383,0.4284456,1.87534,1.312854,2.912942,0.5493031,1.218786,hayashikz,2007-12-02T16:43:25Z
"C0001H-19R-2, 22.0 cm",NULL,399.135,399.135,399.135,399.135,"C0001H-19R-2, 23.0 cm",NULL,399.145,399.145,399.145,399.145,"C0001H-19R-2 W, 22.0--23.0 cm",CKY000000000000452300,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T13:00:27Z,22,glass cell,4.602,2.058,8.409,4.124135,3.807,22,glass cell,4.602,2.058,7.292,3.012,2.69,1.157513,1.130384,0.9357509,2.066135,0.954,0.04051298,0.01824909,2.649487,0.3040486,0.436882,1.842571,1.28234,2.831402,0.5471007,1.207996,hayashikz,2007-12-02T16:43:25Z
"C0001H-19R-2, 65.0 cm",NULL,399.565,399.565,399.565,399.565,"C0001H-19R-2, 66.0 cm",NULL,399.575,399.575,399.575,399.575,"C0001H-19R-2 WR, 65.0--66.0 cm",CKY000000000000412000,PP,NULL,8,hirono315,missing sample,CKY,2007-11-28T14:09:19Z,125,glass beaker,6.079,2.718,10.58,5.264985,4.501,125,glass beaker,6.079,2.718,9.199,3.89,3.12,1.431088,1.397547,1.149438,2.546985,1.172,0.05008812,0.02256222,3.069912,0.3179489,0.4661659,1.767188,1.205312,2.670794,0.5487064,1.215853,hayashikz,2007-11-30T22:35:58Z
"C0001H-19R-2, 76.0 cm",NULL,399.675,399.675,399.675,399.675,"C0001H-19R-2, 77.0 cm",NULL,399.685,399.685,399.685,399.685,"C0001H-19R-2 WR, 76.0--77.0 cm",CKY000000000000411400,PP,NULL,8,hirono315,NULL,CKY,2007-11-28T13:51:11Z,162,glass beaker,5.999,2.708,11.398,5.054166,5.399,162,glass beaker,5.999,2.708,9.829,3.4920001,3.83,1.625907,1.5878,0.7583664,2.346166,0.7840001,0.05690678,0.02563368,3.773093,0.3011496,0.4309215,2.301201,1.608195,4.97529,0.6767635,2.09371,fujikit,2007-12-03T01:32:26Z
"C0001H-19R-3, 39.0 cm",NULL,400.3,400.3,400.3,400.3,"C0001H-19R-3, 40.0 cm",NULL,400.31,400.31,400.31,400.31,"C0001H-19R-3 WR, 39.0--40.0 cm",CKY000000000000388000,PP,NULL,8,wzhu315,NULL,CKY,2007-11-27T18:06:40Z,7,glass cell,4.588,2.091,9.696,4.879732,5.108,7,glass cell,4.588,2.091,8.257,3.447,3.669,1.491192,1.456242,1.33249,2.788732,1.356,0.05219175,0.0235098,3.616808,0.2919326,0.4122949,1.831657,1.296937,2.714323,0.5221878,1.092872,hayashikz,2007-11-30T21:59:54Z
"C0001H-19R-4, 15.0 cm",NULL,400.48,400.48,400.48,400.48,"C0001H-19R-4, 16.0 cm",NULL,400.49,400.49,400.49,400.49,"C0001H-19R-4 WR, 15.0--16.0 cm",CKY000000000000412600,PP,NULL,8,hirono315,NULL,CKY,2007-11-28T14:22:07Z,33,glass cell,4.621,2.028,9.128,4.48849,4.507,33,glass cell,4.621,2.028,7.863,3.229,3.242,1.310881,1.280157,1.180333,2.46049,1.201,0.04588086,0.02066706,3.196119,0.2908544,0.4101477,1.831749,1.298977,2.707812,0.5202854,1.084573,hayashikz,2007-11-30T22:09:14Z
"C0001H-19R-4, 28.0 cm",NULL,400.61,400.61,400.61,400.61,"C0001H-19R-4, 29.0 cm",NULL,400.62,400.62,400.62,400.62,"C0001H-19R-4 W, 28.0--29.0 cm",CKY000000000000463100,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:38Z,178,glass beaker,6.07,2.773,9.861,4.804926,3.791,178,glass beaker,6.07,2.773,8.696,3.645,2.626,1.207254,1.178959,0.8529667,2.031926,0.872,0.04225392,0.0190333,2.583746,0.3184526,0.4672495,1.865718,1.271575,3.029129,0.5802175,1.382186,hayashikz,2007-12-02T16:43:25Z
"C0001H-20R-1, 18.0 cm",NULL,407.18,407.18,407.18,407.18,"C0001H-20R-1, 20.0 cm",NULL,407.2,407.2,407.2,407.2,"C0001H-20R-1 W, 18.0--20.0 cm",CKY000000000000463200,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:38Z,198,glass beaker,6.067,2.732,11.658,5.809822,5.591,198,glass beaker,6.067,2.732,10.01,4.169,3.943,1.707772,1.667746,1.410076,3.077822,1.437,0.05977207,0.02692435,3.883228,0.3054502,0.4397816,1.816544,1.261681,2.753915,0.5418592,1.182735,hayashikz,2007-12-02T16:43:26Z
"C0001H-21R-1, 20.0 cm",NULL,412.7,412.7,412.7,412.7,"C0001H-21R-1, 21.0 cm",NULL,412.71,412.71,412.71,412.71,"C0001H-21R-1 W, 20.0--21.0 cm",CKY000000000000463300,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:38Z,184,glass beaker,6.06,2.729,11.302,5.42869,5.242,184,glass beaker,6.06,2.729,10.083,4.215,4.023,1.263212,1.233606,1.466084,2.69969,1.486,0.04421247,0.01991553,3.978788,0.2409791,0.3174868,1.941704,1.473794,2.713887,0.4569435,0.8414289,hayashikz,2007-12-02T16:47:09Z
"C0001H-21R-1, 105.0 cm",NULL,413.55,413.55,413.55,413.55,"C0001H-21R-1, 106.0 cm",NULL,413.56,413.56,413.56,413.56,"C0001H-21R-1 W, 105.0--106.0 cm",CKY000000000000463400,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:39Z,204,glass beaker,6.059,2.716,10.111,4.835548,4.052,204,glass beaker,6.059,2.716,9.089,3.818,3.03,1.059067,1.034245,1.085303,2.119548,1.102,0.03706739,0.01669702,2.992933,0.261369,0.3538561,1.911728,1.412061,2.757693,0.4879556,0.9529555,hayashikz,2007-12-02T16:47:10Z
"C0001H-21R-2, 10.0 cm",NULL,414.01,414.01,414.01,414.01,"C0001H-21R-2, 11.0 cm",NULL,414.02,414.02,414.02,414.02,"C0001H-21R-2 W, 10.0--11.0 cm",CKY000000000000463500,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:39Z,179,glass beaker,6.039,2.697,11.392,5.530689,5.353,179,glass beaker,6.039,2.697,9.943,4.088,3.904,1.501554,1.466362,1.367327,2.833689,1.391,0.05255444,0.02367317,3.851446,0.2805071,0.3898678,1.889057,1.359163,2.81677,0.5174746,1.07243,hayashikz,2007-12-02T16:47:10Z
"C0001H-21R-2, 66.0 cm",NULL,414.57,414.57,414.57,414.57,"C0001H-21R-2, 67.0 cm",NULL,414.58,414.58,414.58,414.58,"C0001H-21R-2 WR, 66.0--67.0 cm",CKY000000000000415500,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-28T18:24:42Z,141,glass beaker,6.013,2.714,10.288,5.030895,4.275,141,glass beaker,6.013,2.714,9.116,3.864,3.103,1.214508,1.186043,1.130852,2.316895,1.15,0.04250781,0.01914766,3.060492,0.2840954,0.3968341,1.845142,1.320946,2.706359,0.5119104,1.048804,hayashikz,2007-11-30T22:17:56Z
"C0001H-21R-3, 0.0 cm",NULL,414.89,414.89,414.89,414.89,"C0001H-21R-3, 2.0 cm",NULL,414.91,414.91,414.91,414.91,"C0001H-21R-3 WR, 0.0--2.0 cm",CKY000000000000405400,PP,NULL,8,wzhu315,NULL,CKY,2007-11-28T02:50:32Z,32,glass cell,4.594,2.062,11.051,5.597338,6.457,32,glass cell,4.594,2.062,9.292,3.846,4.698,1.822798,1.780076,1.755262,3.535338,1.784,0.06379798,0.02873783,4.634202,0.282298,0.3933359,1.826417,1.310823,2.640177,0.5035094,1.014137,hayashikz,2007-11-30T21:58:56Z
"C0001H-21R-4, 20.0 cm",NULL,415.55,415.55,415.55,415.55,"C0001H-21R-4, 21.0 cm",NULL,415.56,415.56,415.56,415.56,"C0001H-21R-4 W, 20.0--21.0 cm",CKY000000000000463600,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:40Z,181,glass beaker,6.057,2.713,11.887,5.849222,5.83,181,glass beaker,6.057,2.713,10.331,4.3,4.274,1.612435,1.574644,1.561579,3.136222,1.587,0.05643528,0.0254213,4.217565,0.2765755,0.3823143,1.858924,1.344791,2.700834,0.5020829,1.008367,hayashikz,2007-12-02T16:47:11Z
"C0001H-21R-4, 71.0 cm",NULL,416.06,416.06,416.06,416.06,"C0001H-21R-4, 72.0 cm",NULL,416.07,416.07,416.07,416.07,"C0001H-21R-4 WR, 71.0--72.0 cm",CKY000000000000416100,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-28T19:17:30Z,15,glass cell,4.558,2.072,10.443,5.247127,5.885,15,glass cell,4.558,2.072,8.865,3.676,4.307,1.635233,1.596907,1.578219,3.175127,1.604,0.05723321,0.02578072,4.249767,0.2778646,0.3847819,1.853469,1.338456,2.692761,0.5029429,1.011841,hayashikz,2007-11-30T22:17:56Z
"C0001H-21R-4, 110.0 cm",NULL,416.45,416.45,416.45,416.45,"C0001H-21R-4, 111.0 cm",NULL,416.46,416.46,416.46,416.46,"C0001H-21R-4 W, 110.0--111.0 cm",CKY000000000000463700,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:40Z,142,glass beaker,6.096,2.792,11.536,5.732952,5.44,142,glass beaker,6.096,2.792,9.918,4.122,3.822,1.676684,1.637387,1.303566,2.940952,1.33,0.05868398,0.02643423,3.763316,0.308214,0.4455337,1.849741,1.279625,2.88694,0.5567539,1.256083,hayashikz,2007-12-02T16:47:11Z
"C0001H-21R-5, 64.0 cm",NULL,417.43,417.43,417.43,417.43,"C0001H-21R-5, 65.0 cm",NULL,417.44,417.44,417.44,417.44,"C0001H-21R-5 W, 64.0--65.0 cm",CKY000000000000463800,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:40Z,173,glass beaker,5.972,2.711,10.9,5.339098,4.928,173,glass beaker,5.972,2.711,9.545,3.99,3.573,1.404145,1.371235,1.256863,2.628098,1.279,0.04914512,0.02213744,3.523855,0.2849321,0.3984685,1.87512,1.340838,2.803691,0.5217596,1.090999,hayashikz,2007-12-02T16:49:58Z
"C0001H-22R-1, 34.0 cm",NULL,419.84,419.84,419.84,419.84,"C0001H-22R-1, 35.0 cm",NULL,419.85,419.85,419.85,419.85,"C0001H-22R-1 W, 34.0--35.0 cm",CKY000000000000463900,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:41Z,134,glass beaker,6.038,2.73,10.111,4.982812,4.073,134,glass beaker,6.038,2.73,8.92,3.797,2.882,1.234197,1.20527,1.047542,2.252812,1.067,0.04319692,0.01945807,2.838803,0.3030191,0.4347596,1.807962,1.260115,2.709966,0.535007,1.15057,hayashikz,2007-12-02T16:49:58Z
"C0001H-22R-2, 24.0 cm",NULL,421.16,421.16,421.16,421.16,"C0001H-22R-2, 25.0 cm",NULL,421.17,421.17,421.17,421.17,"C0001H-22R-2 W, 24.0--25.0 cm",CKY000000000000464100,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:41Z,144,glass beaker,6.092,2.717,10.327,5.055747,4.235,144,glass beaker,6.092,2.717,9.121,3.855,3.029,1.249741,1.22045,1.118297,2.338747,1.138,0.04374097,0.01970314,2.985259,0.2950982,0.4186374,1.810799,1.276435,2.669469,0.5218393,1.091347,hayashikz,2007-12-02T16:49:59Z
"C0001H-22R-2, 92.0 cm",NULL,421.84,421.84,421.84,421.84,"C0001H-22R-2, 94.0 cm",NULL,421.86,421.86,421.86,421.86,"C0001H-22R-2 WR, 92.0--94.0 cm",CKY000000000000417100,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-28T20:10:20Z,123,glass beaker,6.064,2.724,11.245,5.521911,5.181,123,glass beaker,6.064,2.724,9.847,4.13,3.783,1.448705,1.414751,1.38316,2.797911,1.406,0.0507047,0.02283996,3.732295,0.2796187,0.3881538,1.851739,1.333958,2.698383,0.5056454,1.022839,hayashikz,2007-11-30T22:29:29Z
"C0001H-22R-3, 26.0 cm",NULL,422.585,422.585,422.585,422.585,"C0001H-22R-3, 27.0 cm",NULL,422.595,422.595,422.595,422.595,"C0001H-22R-3 W, 26.0--27.0 cm",CKY000000000000464000,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:41Z,148,glass beaker,6.08,2.753,10.482,5.116586,4.402,148,glass beaker,6.08,2.753,9.239,3.879,3.159,1.288083,1.257893,1.105692,2.363586,1.126,0.04508294,0.02030763,3.113917,0.2926131,0.4136536,1.862424,1.317455,2.81626,0.5321971,1.137652,hayashikz,2007-12-02T16:49:59Z
"C0001H-23R-1, 30.0 cm",NULL,429.3,429.3,429.3,429.3,"C0001H-23R-1, 31.0 cm",NULL,429.31,429.31,429.31,429.31,"C0001H-23R-1 W, 30.0--31.0 cm",CKY000000000000464200,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:42Z,160,glass beaker,6.045,2.676,11.785,5.801114,5.74,160,glass beaker,6.045,2.676,10.204,4.227,4.159,1.638342,1.599943,1.52517,3.125114,1.551,0.05734201,0.02582974,4.101658,0.2854254,0.3994341,1.836733,1.312483,2.689311,0.5119633,1.049026,hayashikz,2007-12-02T16:50:00Z
"C0001H-23R-1, 99.0 cm",NULL,429.99,429.99,429.99,429.99,"C0001H-23R-1, 100.0 cm",NULL,430,430,430,430,"C0001H-23R-1 W, 99.0--100.0 cm",CKY000000000000464300,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:42Z,186,glass beaker,5.941,2.659,9.798,4.732766,3.857,186,glass beaker,5.941,2.659,8.826,3.765,2.885,1.007254,0.9836464,1.09012,2.073766,1.106,0.03525391,0.01588014,2.849746,0.2611496,0.3534539,1.859901,1.374189,2.614159,0.4743285,0.9023286,hayashikz,2007-12-02T16:52:39Z
"C0001H-23R-2, 0.0 cm",NULL,430.415,430.415,430.415,430.415,"C0001H-23R-2, 1.0 cm",NULL,430.425,430.425,430.425,430.425,"C0001H-23R-2 WR, 0.0--1.0 cm",CKY000000000000405800,PP,NULL,8,hirono315,NULL,CKY,2007-11-28T03:47:50Z,21,glass cell,4.561,2.041,8.786,4.374795,4.225,21,glass cell,4.561,2.041,7.591,3.185,3.03,1.238342,1.209318,1.124477,2.333795,1.144,0.043342,0.01952342,2.986658,0.2930987,0.4146246,1.810356,1.279743,2.656043,0.5181768,1.07545,hayashikz,2007-11-30T21:58:57Z
"C0001H-23R-3, 20.0 cm",NULL,430.93,430.93,430.93,430.93,"C0001H-23R-3, 21.0 cm",NULL,430.94,430.94,430.94,430.94,"C0001H-23R-3 WR, 20.0--21.0 cm",CKY000000000000426700,PP,NULL,8,wzhu315,NULL,CKY,2007-11-28T23:04:23Z,147,glass beaker,6.026,2.675,11.6,5.436035,5.574,147,glass beaker,6.026,2.675,10.001,3.844,3.975,1.656995,1.618159,1.142876,2.761035,1.169,0.05799486,0.02612381,3.917005,0.2972721,0.423026,2.018808,1.418673,3.427322,0.5860697,1.415866,hayashikz,2007-11-30T22:29:29Z
"C0001H-23R-3, 49.0 cm",NULL,431.22,431.22,431.22,431.22,"C0001H-23R-3, 50.0 cm",NULL,431.23,431.23,431.23,431.23,"C0001H-23R-3 W, 49.0--50.0 cm",CKY000000000000464400,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:43Z,23,glass cell,4.622,2.06,9.293,4.617098,4.671,23,glass cell,4.622,2.06,7.938,3.268,3.316,1.404145,1.371235,1.185863,2.557098,1.208,0.04914512,0.02213744,3.266855,0.3006091,0.4298156,1.82668,1.277563,2.754834,0.5362467,1.156319,hayashikz,2007-12-02T16:52:40Z
"C0001H-24R-1, 36.0 cm",NULL,438.86,438.86,438.86,438.86,"C0001H-24R-1, 37.0 cm",NULL,438.87,438.87,438.87,438.87,"C0001H-24R-1 WR, 36.0--37.0 cm",CKY000000000000429600,PP,NULL,8,wzhu315,NULL,CKY,2007-11-28T23:39:36Z,194,glass beaker,6.04,2.751,10.614,5.193551,4.574,194,glass beaker,6.04,2.751,9.363,3.948,3.323,1.296373,1.265989,1.176562,2.442551,1.197,0.04537309,0.02043833,3.277627,0.2834222,0.3955219,1.872632,1.341887,2.785767,0.5183062,1.076008,hayashikz,2007-11-30T22:31:45Z
"C0001H-24R-1, 99.0 cm",NULL,439.49,439.49,439.49,439.49,"C0001H-24R-1, 100.0 cm",NULL,439.5,439.5,439.5,439.5,"C0001H-24R-1 W, 99.0--100.0 cm",CKY000000000000464500,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:43Z,1,glass cell,4.598,2.069,9.557,4.706311,4.959,1,glass cell,4.598,2.069,8.251,3.406,3.653,1.353368,1.321648,1.315663,2.637311,1.337,0.04736791,0.0213369,3.605632,0.2729115,0.3753483,1.880324,1.367162,2.740544,0.5011347,1.004549,hayashikz,2007-12-02T16:52:40Z
"C0001H-24R-2, 0.0 cm",NULL,439.935,439.935,439.935,439.935,"C0001H-24R-2, 1.0 cm",NULL,439.945,439.945,439.945,439.945,"C0001H-24R-2 WR, 0.0--1.0 cm",CKY000000000000406600,PP,NULL,8,hirono315,NULL,CKY,2007-11-28T06:29:08Z,126,glass beaker,6.042,2.703,10.406,5.077869,4.364,126,glass beaker,6.042,2.703,9.228,3.905,3.186,1.220725,1.192115,1.182754,2.374869,1.202,0.04272542,0.01924569,3.143275,0.2797263,0.388361,1.837575,1.323557,2.657589,0.5019707,1.007914,hayashikz,2007-11-30T21:58:57Z
"C0001H-24R-3, 19.0 cm",NULL,440.535,440.535,440.535,440.535,"C0001H-24R-3, 20.0 cm",NULL,440.545,440.545,440.545,440.545,"C0001H-24R-3 WR, 19.0--20.0 cm",CKY000000000000430400,PP,NULL,8,wzhu315,NULL,CKY,2007-11-29T00:05:08Z,113,glass beaker,5.985,2.629,11.322,5.577824,5.337,113,glass beaker,5.985,2.629,9.904,4.166,3.919,1.46943,1.43499,1.513833,2.948824,1.537,0.05143009,0.02316671,3.86757,0.2753289,0.3799363,1.809874,1.311564,2.554819,0.4866314,0.9479183,hayashikz,2007-11-30T22:34:00Z
"C0001H-24R-3, 99.0 cm",NULL,441.335,441.335,441.335,441.335,"C0001H-24R-3, 100.0 cm",NULL,441.345,441.345,441.345,441.345,"C0001H-24R-3 W, 99.0--100.0 cm",CKY000000000000464600,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:43Z,137,glass beaker,6.089,2.707,11.144,5.456906,5.055,137,glass beaker,6.089,2.707,9.745,4.064,3.656,1.449741,1.415763,1.334144,2.749906,1.357,0.05074097,0.02285629,3.605259,0.2867935,0.4021184,1.838244,1.311048,2.702302,0.5148403,1.061177,hayashikz,2007-12-02T16:52:41Z
"C0001H-24R-4, 6.0 cm",NULL,441.4,441.4,441.4,441.4,"C0001H-24R-4, 7.0 cm",NULL,441.41,441.41,441.41,441.41,"C0001H-24R-4 W, 6.0--7.0 cm",CKY000000000000464700,PP,NULL,5,akopf315,NULL,CKY,2007-11-30T00:59:44Z,163,glass beaker,6.086,2.738,12.561,4.8777,6.475,163,glass beaker,6.086,2.738,10.881,3.205,4.795,1.7409,1.7001,0.4396,2.1397,0.467,0.0609,0.0274,4.7341,0.2689,0.3677,3.0261,2.2125,10.7691,0.7946,3.8674,fujikit,2010-10-05T02:49:04Z
"C0001H-25R-1, 22.0 cm",NULL,447.42,447.42,447.42,447.42,"C0001H-25R-1, 24.0 cm",NULL,447.44,447.44,447.44,447.44,"C0001H-25R-1 W, 22.0--24.0 cm",CKY000000000000468700,PP,NULL,5,AKOPF315,NULL,CKY,2007-11-30T13:12:07Z,107,glass beaker,6.084,2.677,10.439,5.069908,4.355,107,glass beaker,6.084,2.677,9.27,3.906,3.186,1.211399,1.183007,1.209901,2.392908,1.229,0.042399,0.01909865,3.143601,0.2781628,0.3853539,1.819961,1.313716,2.598229,0.4943804,0.9777713,hayashikz,2007-12-02T16:35:29Z
"C0001H-25R-1, 69.0 cm",NULL,447.89,447.89,447.89,447.89,"C0001H-25R-1, 70.0 cm",NULL,447.9,447.9,447.9,447.9,"C0001H-25R-1 WR, 69.0--70.0 cm",CKY000000000000466000,PP,NULL,8,hirono315,NULL,CKY,2007-11-30T10:37:23Z,19,glass cell,4.588,2.053,9.933,4.86958,5.345,19,glass cell,4.588,2.053,8.459,3.402,3.871,1.527461,1.491661,1.324918,2.81658,1.349,0.05346118,0.02408161,3.817539,0.2857738,0.4001167,1.897692,1.355381,2.881339,0.5296002,1.125851,hayashikz,2007-12-02T16:35:27Z
"C0001H-25R-1, 100.0 cm",NULL,448.2,448.2,448.2,448.2,"C0001H-25R-1, 101.0 cm",NULL,448.21,448.21,448.21,448.21,"C0001H-25R-1 WR, 100.0--101.0 cm",CKY000000000000466600,PP,NULL,8,hirono315,NULL,CKY,2007-11-30T10:37:25Z,180,glass beaker,6.067,2.748,11.428,5.593432,5.361,180,glass beaker,6.067,2.748,9.92,4.092,3.853,1.562694,1.526069,1.319363,2.845432,1.344,0.05469434,0.02463709,3.798306,0.2914931,0.4114188,1.884073,1.334879,2.878894,0.5363224,1.156671,hayashikz,2007-12-02T16:35:28Z
"C0001H-25R-1, 110.0 cm",NULL,448.3,448.3,448.3,448.3,"C0001H-25R-1, 112.0 cm",NULL,448.32,448.32,448.32,448.32,"C0001H-25R-1 W, 110.0--112.0 cm",CKY000000000000468800,PP,NULL,5,AKOPF315,NULL,CKY,2007-11-30T13:12:07Z,121,glass beaker,6.069,2.709,10.551,5.121651,4.482,121,glass beaker,6.069,2.709,9.323,3.899,3.254,1.272539,1.242714,1.169937,2.412651,1.19,0.04453889,0.02006256,3.209461,0.2839221,0.3964961,1.857708,1.330263,2.743276,0.5150822,1.062205,hayashikz,2007-12-02T16:35:30Z
"C0001H-25R-2, 9.0 cm",NULL,448.7,448.7,448.7,448.7,"C0001H-25R-2, 10.0 cm",NULL,448.71,448.71,448.71,448.71,"C0001H-25R-2 WR, 9.0--10.0 cm",CKY000000000000467200,PP,NULL,8,hirono315,NULL,CKY,2007-11-30T10:37:26Z,202,glass beaker,6.017,2.685,9.885,4.611344,3.868,202,glass beaker,6.017,2.685,8.816,3.547,2.799,1.107772,1.081809,0.8445351,1.926344,0.862,0.03877205,0.01746489,2.760228,0.286394,0.4013336,2.007949,1.432884,3.26834,0.5615865,1.280952,hayashikz,2007-12-02T16:35:29Z
"C0001H-25R-2, 24.0 cm",NULL,448.85,448.85,448.85,448.85,"C0001H-25R-2, 25.0 cm",NULL,448.86,448.86,448.86,448.86,"C0001H-25R-2 W, 24.0--25.0 cm",CKY000000000000468900,PP,NULL,5,AKOPF315,NULL,CKY,2007-11-30T13:12:08Z,126,glass beaker,6.042,2.703,11.487,5.673048,5.445,126,glass beaker,6.042,2.703,9.891,4.084,3.849,1.653886,1.615123,1.354925,2.970048,1.381,0.05788606,0.0260748,3.791114,0.303744,0.4362533,1.833304,1.276449,2.798025,0.5438036,1.192039,hayashikz,2007-12-02T16:38:19Z
