Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0012A-18R-2, 48.0 cm",NULL,208.38,208.38,208.38,208.38,"C0012A-18R-2, 50.0 cm",NULL,208.4,208.4,208.4,208.4,"C0012A-18R-2 WR, 48.0--50.0 cm",CKY000000000000655510,PP,NULL,5,matt322,NULL,CKY,2009-09-27T18:03:13Z,417,glass beaker,6.168,2.798,10.2902,5.0386,4.1222,417,glass beaker,6.168,2.798,8.9969,3.7509,2.8289,1.3402,1.3088,0.9318,2.2406,0.9529,0.0469,0.0211,2.782,0.3251,0.4817,1.8398,1.2416,2.9856,0.5841,1.4046,fuway,2010-08-17T03:19:06Z
"C0012A-19R-1, 25.0 cm",NULL,215.95,215.95,215.95,215.95,"C0012A-19R-1, 26.0 cm",NULL,215.96,215.96,215.96,215.96,"C0012A-19R-1 W, 25.0--26.0 cm",CKY000000000000698710,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T06:15:05Z,176,glass beaker,5.987,2.646,9.8186,4.8018,3.8316,176,glass beaker,5.987,2.646,8.6573,3.6456,2.6703,1.2034,1.1752,0.9806,2.1558,0.9996,0.0421,0.019,2.6282,0.3141,0.4579,1.7773,1.2191,2.6802,0.5451,1.1984,yohei322,2009-09-29T03:01:17Z
"C0012A-19R-1, 79.0 cm",NULL,216.49,216.49,216.49,216.49,"C0012A-19R-1, 81.0 cm",NULL,216.51,216.51,216.51,216.51,"C0012A-19R-1 WR, 79.0--81.0 cm",CKY000000000000670610,PP,NULL,7,matt322,NULL,CKY,2009-09-27T22:24:31Z,163,glass beaker,6.102,2.74,10.8514,5.2761,4.7494,163,glass beaker,6.102,2.74,9.6052,4.0354,3.5032,1.2914,1.2611,1.275,2.5361,1.2954,0.0452,0.0204,3.458,0.2719,0.3735,1.8727,1.3635,2.7122,0.4973,0.9891,fuway,2010-08-17T03:19:02Z
"C0012A-19R-1, 132.0 cm",NULL,217.02,217.02,217.02,217.02,"C0012A-19R-1, 133.0 cm",NULL,217.03,217.03,217.03,217.03,"C0012A-19R-1 W, 132.0--133.0 cm",CKY000000000000702010,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T07:22:16Z,145,glass beaker,5.968,2.668,9.4843,4.6237,3.5163,145,glass beaker,5.968,2.668,8.4985,3.6421,2.5305,1.0216,0.9977,0.958,1.9557,0.9741,0.0358,0.0161,2.4947,0.2905,0.4095,1.798,1.2756,2.6041,0.5101,1.0414,fuway,2010-08-17T03:18:59Z
"C0012A-19R-2, 51.0 cm",NULL,217.56,217.56,217.56,217.56,"C0012A-19R-2, 53.0 cm",NULL,217.58,217.58,217.58,217.58,"C0012A-19R-2 WR, 51.0--53.0 cm",CKY000000000000663710,PP,NULL,5,glenn322,NULL,CKY,2009-09-27T19:53:19Z,31,glass beaker,4.613,2.084,8.7572,4.3996,4.1442,31,glass beaker,4.613,2.084,7.5553,3.2029,2.9423,1.2455,1.2163,1.0993,2.3156,1.1189,0.0436,0.0196,2.8987,0.3005,0.4297,1.7897,1.2518,2.6369,0.5253,1.1064,fuway,2010-08-17T03:18:53Z
"C0012A-19R-3, 12.0 cm",NULL,217.7,217.7,217.7,217.7,"C0012A-19R-3, 15.0 cm",NULL,217.73,217.73,217.73,217.73,"C0012A-19R-3 WR, 12.0--15.0 cm",CKY000000000000671410,PP,NULL,7,christine322,NULL,CKY,2009-09-27T22:27:46Z,407,glass beaker,6.251,2.813,10.2446,4.9769,3.9936,407,glass beaker,6.251,2.813,9.109,3.8463,2.858,1.1768,1.1492,1.0147,2.1639,1.0333,0.0412,0.0186,2.8168,0.2947,0.4178,1.8456,1.3017,2.776,0.5311,1.1326,fuway,2010-08-17T03:19:05Z
"C0012A-19R-3, 50.0 cm",NULL,218.08,218.08,218.08,218.08,"C0012A-19R-3, 51.0 cm",NULL,218.09,218.09,218.09,218.09,"C0012A-19R-3 W, 50.0--51.0 cm",CKY000000000000698810,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T06:15:05Z,422,glass beaker,6.246,2.811,9.2006,4.4393,2.9546,422,glass beaker,6.246,2.811,8.3814,3.6237,2.1354,0.8489,0.829,0.7993,1.6283,0.8127,0.0297,0.0134,2.1057,0.2873,0.4031,1.8145,1.2932,2.6344,0.5091,1.0372,yohei322,2009-09-29T03:01:18Z
"C0012A-19R-3, 97.0 cm",NULL,218.55,218.55,218.55,218.55,"C0012A-19R-3, 98.0 cm",NULL,218.56,218.56,218.56,218.56,"C0012A-19R-3 W, 97.0--98.0 cm",CKY000000000000698910,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T06:15:06Z,147,glass beaker,6.023,2.703,9.6132,4.67,3.5902,147,glass beaker,6.023,2.703,8.61,3.6712,2.587,1.0396,1.0152,0.9518,1.967,0.9682,0.0364,0.0164,2.5506,0.2896,0.4076,1.8252,1.2967,2.6798,0.5161,1.0666,yohei322,2009-09-29T03:01:18Z
"C0012A-19R-4, 17.0 cm",NULL,219.15,219.15,219.15,219.15,"C0012A-19R-4, 19.0 cm",NULL,219.17,219.17,219.17,219.17,"C0012A-19R-4 WR, 17.0--19.0 cm",CKY000000000000676810,PP,NULL,7,matt322,NULL,CKY,2009-09-27T23:21:12Z,423,glass beaker,6.226,2.811,11.0922,5.4413,4.8662,423,glass beaker,6.226,2.811,9.736,4.091,3.51,1.4054,1.3725,1.2578,2.6303,1.28,0.0492,0.0222,3.4608,0.2888,0.4061,1.8501,1.3157,2.7515,0.5218,1.0912,yohei322,2009-09-29T03:01:17Z
"C0012A-19R-4, 42.0 cm",NULL,219.4,219.4,219.4,219.4,"C0012A-19R-4, 43.0 cm",NULL,219.41,219.41,219.41,219.41,"C0012A-19R-4 W, 42.0--43.0 cm",CKY000000000000699010,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T06:15:06Z,115,glass beaker,6.017,2.712,9.2347,4.4748,3.2177,115,glass beaker,6.017,2.712,8.3512,3.5952,2.3342,0.9155,0.894,0.8688,1.7628,0.8832,0.032,0.0144,2.3022,0.2845,0.3977,1.8253,1.306,2.6499,0.5071,1.029,andre322,2009-09-29T15:00:52Z
"C0012A-19R-4, 122.0 cm",NULL,220.2,220.2,220.2,220.2,"C0012A-19R-4, 124.0 cm",NULL,220.22,220.22,220.22,220.22,"C0012A-19R-4 WR, 122.0--124.0 cm",CKY000000000000672310,PP,NULL,7,matt322,NULL,CKY,2009-09-27T22:31:44Z,427,glass beaker,6.362,2.847,10.2327,4.9644,3.8707,427,glass beaker,6.362,2.847,9.1556,3.892,2.7936,1.1162,1.09,1.0274,2.1174,1.045,0.0391,0.0176,2.7545,0.2884,0.4052,1.828,1.3009,2.681,0.5148,1.0609,yohei322,2009-09-29T03:01:17Z
"C0012A-19R-5, 20.0 cm",NULL,220.495,220.495,220.495,220.495,"C0012A-19R-5, 21.0 cm",NULL,220.505,220.505,220.505,220.505,"C0012A-19R-5 W, 20.0--21.0 cm",CKY000000000000699110,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T06:15:06Z,181,glass beaker,6.053,2.726,9.6441,4.7159,3.5911,181,glass beaker,6.053,2.726,8.6583,3.7343,2.6053,1.0216,0.9977,0.9922,1.9899,1.0083,0.0358,0.0161,2.5695,0.2845,0.3976,1.8047,1.2913,2.5897,0.5014,1.0055,fuway,2010-08-17T03:19:03Z
"C0012A-20R-1, 25.0 cm",NULL,225.45,225.45,225.45,225.45,"C0012A-20R-1, 26.0 cm",NULL,225.46,225.46,225.46,225.46,"C0012A-20R-1 W, 25.0--26.0 cm",CKY000000000000708610,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T09:04:14Z,441,glass beaker,6.197,2.802,11.2864,5.5718,5.0894,441,glass beaker,6.197,2.802,9.788,4.08,3.591,1.5527,1.5163,1.2535,2.7698,1.278,0.0543,0.0245,3.5367,0.3051,0.439,1.8375,1.2769,2.8215,0.5474,1.2097,fuway,2010-08-17T03:19:08Z
"C0012A-20R-1, 106.0 cm",NULL,226.26,226.26,226.26,226.26,"C0012A-20R-1, 107.0 cm",NULL,226.27,226.27,226.27,226.27,"C0012A-20R-1 W, 106.0--107.0 cm",CKY000000000000708710,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T09:04:14Z,152,glass beaker,6.058,2.722,9.8071,4.6993,3.7491,152,glass beaker,6.058,2.722,8.8762,3.7724,2.8182,0.9647,0.9421,1.0352,1.9773,1.0504,0.0338,0.0152,2.7844,0.2573,0.3465,1.8961,1.4082,2.6897,0.4765,0.9101,fuway,2010-08-17T03:18:59Z
"C0012A-20R-2, 17.0 cm",NULL,226.77,226.77,226.77,226.77,"C0012A-20R-2, 18.0 cm",NULL,226.78,226.78,226.78,226.78,"C0012A-20R-2 W, 17.0--18.0 cm",CKY000000000000708810,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T09:04:14Z,192,glass beaker,5.947,2.606,9.8316,4.7348,3.8846,192,glass beaker,5.947,2.606,8.8181,3.7257,2.8711,1.0503,1.0257,1.1031,2.1288,1.1197,0.0368,0.0166,2.8343,0.2704,0.3706,1.8248,1.3314,2.5694,0.4818,0.9298,andre322,2009-09-29T15:00:53Z
"C0012A-20R-2, 79.0 cm",NULL,227.39,227.39,227.39,227.39,"C0012A-20R-2, 80.0 cm",NULL,227.4,227.4,227.4,227.4,"C0012A-20R-2 W, 79.0--80.0 cm",CKY000000000000708910,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T09:04:14Z,133,glass beaker,6.012,2.736,8.6082,4.0716,2.5962,133,glass beaker,6.012,2.736,7.978,3.4441,1.966,0.6531,0.6378,0.6978,1.3356,0.7081,0.0229,0.0103,1.9431,0.2516,0.3361,1.9438,1.4549,2.7846,0.4775,0.914,fuway,2010-08-17T03:18:58Z
"C0012A-20R-3, 0.0 cm",NULL,227.495,227.495,227.495,227.495,"C0012A-20R-3, 2.0 cm",NULL,227.515,227.515,227.515,227.515,"C0012A-20R-3 WR, 0.0--2.0 cm",CKY000000000000674210,PP,NULL,5,glenn322,NULL,CKY,2009-09-27T22:47:10Z,187,glass beaker,6.124,2.73,10.5192,4.7835,4.3952,187,glass beaker,6.124,2.73,9.4049,3.6741,3.2809,1.1547,1.1276,0.9259,2.0535,0.9441,0.0404,0.0182,3.2405,0.2627,0.3563,2.1403,1.578,3.4998,0.5491,1.2178,yohei322,2009-09-28T21:26:23Z
"C0012A-20R-4, 16.0 cm",NULL,227.995,227.995,227.995,227.995,"C0012A-20R-4, 18.0 cm",NULL,228.015,228.015,228.015,228.015,"C0012A-20R-4 WR, 16.0--18.0 cm",CKY000000000000678210,PP,NULL,7,matt322,NULL,CKY,2009-09-27T23:52:21Z,199,glass beaker,6.01,2.731,8.8114,4.274,2.8014,199,glass beaker,6.01,2.731,7.8993,3.3659,1.8893,0.9452,0.923,0.62,1.543,0.6349,0.0331,0.0149,1.8562,0.3374,0.5092,1.8156,1.203,2.9939,0.5982,1.4887,yohei322,2009-09-29T03:01:17Z
"C0012A-20R-4, 100.0 cm",NULL,228.835,228.835,228.835,228.835,"C0012A-20R-4, 102.0 cm",NULL,228.855,228.855,228.855,228.855,"C0012A-20R-4 WR, 100.0--102.0 cm",CKY000000000000678910,PP,NULL,7,matt322,NULL,CKY,2009-09-27T23:52:22Z,416,glass beaker,6.213,2.815,9.8532,4.7714,3.6402,416,glass beaker,6.213,2.815,8.8414,3.764,2.6284,1.0485,1.0239,0.9325,1.9564,0.949,0.0367,0.0165,2.5917,0.288,0.4046,1.8607,1.3247,2.7793,0.5234,1.098,yohei322,2009-09-29T03:01:17Z
"C0012A-20R-4, 128.0 cm",NULL,229.115,229.115,229.115,229.115,"C0012A-20R-4, 129.0 cm",NULL,229.125,229.125,229.125,229.125,"C0012A-20R-4 W, 128.0--129.0 cm",CKY000000000000709010,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T09:04:14Z,426,glass beaker,6.251,2.841,10.0471,4.8723,3.7961,426,glass beaker,6.251,2.841,9.059,3.8885,2.808,1.0239,0.9999,1.0314,2.0313,1.0475,0.0358,0.0161,2.7722,0.2697,0.3693,1.8688,1.3647,2.6878,0.4922,0.9695,fuway,2010-08-17T03:19:08Z
"C0012A-20R-5, 20.0 cm",NULL,229.44,229.44,229.44,229.44,"C0012A-20R-5, 22.0 cm",NULL,229.46,229.46,229.46,229.46,"C0012A-20R-5 WR, 20.0--22.0 cm",CKY000000000000679710,PP,NULL,7,matt322,NULL,CKY,2009-09-27T23:56:02Z,428,glass beaker,6.17,2.776,10.0626,4.8359,3.8926,428,glass beaker,6.17,2.776,9.0238,3.8016,2.8538,1.0765,1.0513,1.0086,2.0599,1.0256,0.0377,0.017,2.8161,0.2766,0.3823,1.8897,1.3671,2.7921,0.5104,1.0423,fuway,2010-08-17T03:19:08Z
"C0012A-21R-1, 23.0 cm",NULL,234.93,234.93,234.93,234.93,"C0012A-21R-1, 25.0 cm",NULL,234.95,234.95,234.95,234.95,"C0012A-21R-1 WR, 23.0--25.0 cm",CKY000000000000691010,PP,NULL,5,brandon322,NULL,CKY,2009-09-28T02:32:50Z,122,glass beaker,5.952,2.683,10.9059,5.359,4.9539,122,glass beaker,5.952,2.683,9.5352,3.9943,3.5832,1.4204,1.3871,1.2889,2.676,1.3113,0.0497,0.0224,3.5335,0.2867,0.402,1.8512,1.3204,2.7415,0.5183,1.0762,yohei322,2009-09-29T03:01:17Z
"C0012A-21R-1, 62.0 cm",NULL,235.32,235.32,235.32,235.32,"C0012A-21R-1, 63.0 cm",NULL,235.33,235.33,235.33,235.33,"C0012A-21R-1 W, 62.0--63.0 cm",CKY000000000000718810,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T11:16:45Z,116,glass beaker,6.095,2.737,10.0401,4.8086,3.9451,116,glass beaker,6.095,2.737,8.9903,3.7634,2.8953,1.0879,1.0624,1.0092,2.0716,1.0264,0.0381,0.0172,2.8572,0.2758,0.3808,1.9044,1.3792,2.8312,0.5128,1.0527,andre322,2009-09-29T15:00:53Z
"C0012A-21R-2, 30.0 cm",NULL,235.685,235.685,235.685,235.685,"C0012A-21R-2, 33.0 cm",NULL,235.715,235.715,235.715,235.715,"C0012A-21R-2 WR, 30.0--33.0 cm",CKY000000000000683010,PP,NULL,5,hiranos,NULL,CKY,2009-09-28T00:32:16Z,200,glass beaker,6.027,2.714,9.0533,4.3468,3.0263,200,glass beaker,6.027,2.714,8.186,3.4833,2.159,0.8988,0.8777,0.7551,1.6328,0.7693,0.0315,0.0142,2.1275,0.297,0.4225,1.8534,1.303,2.8175,0.5375,1.1624,fuway,2010-08-17T03:19:04Z
"C0012A-21R-3, 23.0 cm",NULL,235.945,235.945,235.945,235.945,"C0012A-21R-3, 24.0 cm",NULL,235.955,235.955,235.955,235.955,"C0012A-21R-3 W, 23.0--24.0 cm",CKY000000000000721610,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T11:32:02Z,198,glass beaker,6.066,2.761,9.5778,4.6254,3.5118,198,glass beaker,6.066,2.761,8.6485,3.7002,2.5825,0.963,0.9404,0.924,1.8644,0.9392,0.0337,0.0152,2.5488,0.2742,0.3778,1.8836,1.3671,2.7584,0.5044,1.0177,fuway,2010-08-17T03:19:04Z
"C0012A-21R-3, 105.0 cm",NULL,236.765,236.765,236.765,236.765,"C0012A-21R-3, 107.0 cm",NULL,236.785,236.785,236.785,236.785,"C0012A-21R-3 WR, 105.0--107.0 cm",CKY000000000000691910,PP,NULL,5,brandon322,NULL,CKY,2009-09-28T02:36:28Z,149,glass beaker,6.07,2.715,9.7154,4.7311,3.6454,149,glass beaker,6.07,2.715,8.7338,3.7537,2.6638,1.0172,0.9934,1.0227,2.0161,1.0387,0.0356,0.016,2.6282,0.279,0.387,1.8081,1.3036,2.5699,0.4927,0.9714,fuway,2010-08-17T03:18:59Z
"C0012A-21R-4, 25.0 cm",NULL,237.29,237.29,237.29,237.29,"C0012A-21R-4, 26.0 cm",NULL,237.3,237.3,237.3,237.3,"C0012A-21R-4 W, 25.0--26.0 cm",CKY000000000000723010,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T12:00:28Z,440,glass beaker,6.194,2.758,10.4562,5.0837,4.2622,440,glass beaker,6.194,2.758,9.2981,3.9306,3.1041,1.2001,1.172,1.1537,2.3257,1.1726,0.042,0.0189,3.0621,0.2816,0.3919,1.8327,1.3166,2.6542,0.5039,1.0159,andre322,2009-09-29T15:00:53Z
"C0012A-21R-4, 100.0 cm",NULL,238.04,238.04,238.04,238.04,"C0012A-21R-4, 101.0 cm",NULL,238.05,238.05,238.05,238.05,"C0012A-21R-4 W, 100.0--101.0 cm",CKY000000000000723110,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T12:00:28Z,435,glass beaker,6.162,2.743,10.3422,5.0741,4.1802,435,glass beaker,6.162,2.743,9.1852,3.9221,3.0232,1.199,1.1709,1.1602,2.3311,1.1791,0.042,0.0189,2.9812,0.2868,0.4022,1.7932,1.2789,2.5696,0.5023,1.0092,andre322,2009-09-29T15:00:54Z
"C0012A-22R-1, 24.0 cm",NULL,244.44,244.44,244.44,244.44,"C0012A-22R-1, 25.0 cm",NULL,244.45,244.45,244.45,244.45,"C0012A-22R-1 W, 24.0--25.0 cm",CKY000000000000727110,PP,NULL,5,matt322,NULL,CKY,2009-09-28T13:30:43Z,158,glass beaker,6.019,2.71,10.5623,5.092,4.5433,158,glass beaker,6.019,2.71,9.3904,3.9252,3.3714,1.2144,1.1859,1.1961,2.382,1.2152,0.0425,0.0191,3.3289,0.2673,0.3648,1.9073,1.3975,2.7831,0.4979,0.9915,andre322,2009-09-29T15:00:54Z
"C0012A-22R-1, 109.0 cm",NULL,245.29,245.29,245.29,245.29,"C0012A-22R-1, 111.0 cm",NULL,245.31,245.31,245.31,245.31,"C0012A-22R-1 WR, 109.0--111.0 cm",CKY000000000000699910,PP,NULL,5,brandon322,NULL,CKY,2009-09-28T06:27:54Z,23,glass beaker,4.619,2.09,8.8128,4.3168,4.1938,23,glass beaker,4.619,2.09,7.7007,3.2096,3.0817,1.1524,1.1254,1.1014,2.2268,1.1196,0.0403,0.0182,3.0414,0.2748,0.3789,1.8833,1.3658,2.7614,0.5054,1.0218,andre322,2009-09-29T15:00:53Z
"C0012A-22R-3, 20.0 cm",NULL,246,246,246,246,"C0012A-22R-3, 22.0 cm",NULL,246.02,246.02,246.02,246.02,"C0012A-22R-3 W, 20.0--22.0 cm",CKY000000000000727210,PP,NULL,5,matt322,NULL,CKY,2009-09-28T13:31:25Z,182,glass beaker,6.112,2.748,9.8147,4.8763,3.7027,182,glass beaker,6.112,2.748,8.625,3.6918,2.513,1.2328,1.2039,0.9244,2.1283,0.9438,0.0431,0.0194,2.4699,0.3329,0.4991,1.7397,1.1605,2.6719,0.5657,1.3024,fuway,2010-08-17T03:19:03Z
"C0012A-22R-3, 101.0 cm",NULL,246.81,246.81,246.81,246.81,"C0012A-22R-3, 102.0 cm",NULL,246.82,246.82,246.82,246.82,"C0012A-22R-3 W, 101.0--102.0 cm",CKY000000000000727310,PP,NULL,5,matt322,NULL,CKY,2009-09-28T13:32:01Z,400,glass beaker,6.366,2.882,10.6891,5.1252,4.3231,400,glass beaker,6.366,2.882,9.6261,4.0668,3.2601,1.1016,1.0758,1.1674,2.2432,1.1848,0.0386,0.0174,3.2215,0.2548,0.342,1.9272,1.4361,2.7596,0.4796,0.9215,fuway,2010-08-17T03:19:04Z
"C0012A-23R-1, 25.0 cm",NULL,253.95,253.95,253.95,253.95,"C0012A-23R-1, 26.0 cm",NULL,253.96,253.96,253.96,253.96,"C0012A-23R-1 W, 25.0--26.0 cm",CKY000000000000728110,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T14:02:42Z,446,glass beaker,6.334,2.909,9.1134,4.3498,2.7794,446,glass beaker,6.334,2.909,8.3753,3.6149,2.0413,0.7649,0.747,0.6938,1.4408,0.7059,0.0268,0.0121,2.0145,0.2752,0.3797,1.9291,1.3982,2.9036,0.5185,1.0767,fuway,2010-08-17T03:19:09Z
"C0012A-23R-1, 96.0 cm",NULL,254.66,254.66,254.66,254.66,"C0012A-23R-1, 97.0 cm",NULL,254.67,254.67,254.67,254.67,"C0012A-23R-1 W, 96.0--97.0 cm",CKY000000000000728210,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T14:02:42Z,144,glass beaker,6.08,2.726,9.5496,4.6761,3.4696,144,glass beaker,6.08,2.726,8.5649,3.6957,2.4849,1.0204,0.9965,0.9536,1.9501,0.9697,0.0357,0.0161,2.4492,0.2941,0.4166,1.7792,1.2559,2.5684,0.511,1.045,yohei322,2009-09-29T23:45:18Z
"C0012A-23R-2, 45.0 cm",NULL,255.515,255.515,255.515,255.515,"C0012A-23R-2, 47.0 cm",NULL,255.535,255.535,255.535,255.535,"C0012A-23R-2 WR, 45.0--47.0 cm",CKY000000000000702610,PP,NULL,5,brandon322,NULL,CKY,2009-09-28T08:21:57Z,448,glass beaker,6.153,2.772,9.9696,4.7736,3.8166,448,glass beaker,6.153,2.772,9.0153,3.8235,2.8623,0.9889,0.9657,1.0359,2.0016,1.0515,0.0346,0.0156,2.8277,0.2591,0.3497,1.9068,1.4127,2.7297,0.4825,0.9322,fuway,2010-08-17T03:19:09Z
"C0012A-23R-2, 99.0 cm",NULL,256.055,256.055,256.055,256.055,"C0012A-23R-2, 100.0 cm",NULL,256.065,256.065,256.065,256.065,"C0012A-23R-2 W, 99.0--100.0 cm",CKY000000000000731910,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T15:01:18Z,204,glass beaker,6.056,2.748,10.5849,5.1145,4.5289,204,glass beaker,6.056,2.748,9.4133,3.948,3.3573,1.2141,1.1856,1.1809,2.3665,1.2,0.0425,0.0191,3.3148,0.2681,0.3663,1.9138,1.4007,2.807,0.501,1.004,yohei322,2009-09-29T23:45:18Z
"C0012A-23R-3, 41.5 cm",NULL,256.515,256.515,256.515,256.515,"C0012A-23R-3, 43.5 cm",NULL,256.535,256.535,256.535,256.535,"C0012A-23R-3 WR, 41.5--43.5 cm",CKY000000000000698110,PP,NULL,5,yohei322,NULL,CKY,2009-09-28T06:03:54Z,155,glass beaker,6.058,2.705,9.7064,4.6093,3.6484,155,glass beaker,6.058,2.705,8.7959,3.7028,2.7379,0.9435,0.9214,0.9829,1.9043,0.9978,0.033,0.0149,2.7049,0.2586,0.3488,1.9159,1.4204,2.752,0.4839,0.9374,yohei322,2009-09-29T03:01:17Z
"C0012A-23R-4, 21.0 cm",NULL,256.745,256.745,256.745,256.745,"C0012A-23R-4, 22.0 cm",NULL,256.755,256.755,256.755,256.755,"C0012A-23R-4 W, 21.0--22.0 cm",CKY000000000000732010,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T15:01:50Z,203,glass beaker,6.041,2.725,10.0774,4.884,4.0364,203,glass beaker,6.041,2.725,9.0359,3.847,2.9949,1.0793,1.054,1.105,2.159,1.122,0.0378,0.017,2.9571,0.2674,0.365,1.8696,1.3697,2.6761,0.4882,0.9538,fuway,2010-08-17T03:19:04Z
"C0012A-23R-4, 116.0 cm",NULL,257.695,257.695,257.695,257.695,"C0012A-23R-4, 117.0 cm",NULL,257.705,257.705,257.705,257.705,"C0012A-23R-4 W, 116.0--117.0 cm",CKY000000000000732110,PP,NULL,5,glenn322,NULL,CKY,2009-09-28T15:01:51Z,165,glass beaker,5.998,2.647,10.0449,4.9059,4.0469,165,glass beaker,5.998,2.647,8.9129,3.7788,2.9149,1.1731,1.1456,1.1133,2.2589,1.1318,0.0411,0.0185,2.8738,0.2899,0.4082,1.7915,1.2722,2.5813,0.5071,1.029,yohei322,2009-09-29T23:45:19Z
"C0012A-23R-5, 26.0 cm",NULL,258.1,258.1,258.1,258.1,"C0012A-23R-5, 28.0 cm",NULL,258.12,258.12,258.12,258.12,"C0012A-23R-5 W, 26.0--28.0 cm",CKY000000000000732810,PP,NULL,10,andre322,NULL,CKY,2009-09-28T15:36:58Z,402,glass beaker,6.148,2.766,9.9166,4.7882,3.7686,402,glass beaker,6.148,2.766,8.9293,3.8052,2.7813,1.0231,0.9991,1.0231,2.0222,1.0392,0.0358,0.0161,2.7455,0.2715,0.3726,1.8636,1.3577,2.6835,0.4941,0.9765,yohei322,2009-09-29T23:45:19Z
"C0012A-23R-5, 91.0 cm",NULL,258.75,258.75,258.75,258.75,"C0012A-23R-5, 93.0 cm",NULL,258.77,258.77,258.77,258.77,"C0012A-23R-5 WR, 91.0--93.0 cm",CKY000000000000703410,PP,NULL,5,brandon322,NULL,CKY,2009-09-28T08:24:23Z,161,glass beaker,6.097,2.755,10.9132,5.291,4.8162,161,glass beaker,6.097,2.755,9.7291,4.1121,3.6321,1.227,1.1982,1.3378,2.536,1.3571,0.0429,0.0193,3.5892,0.2548,0.3419,1.8991,1.4153,2.6829,0.4725,0.8956,fuway,2010-08-17T03:19:00Z
"C0012A-23R-6, 43.0 cm",NULL,259.51,259.51,259.51,259.51,"C0012A-23R-6, 45.0 cm",NULL,259.53,259.53,259.53,259.53,"C0012A-23R-6 WR, 43.0--45.0 cm",CKY000000000000704310,PP,NULL,5,brandon322,NULL,CKY,2009-09-28T08:27:11Z,180,glass beaker,6.08,2.725,10.0975,4.833,4.0175,180,glass beaker,6.08,2.725,9.0915,3.8313,3.0115,1.0425,1.0181,1.0899,2.108,1.1063,0.0365,0.0164,2.975,0.2595,0.3504,1.9058,1.4113,2.7296,0.483,0.9341,andre322,2009-09-29T15:00:53Z
