Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0018A-25T-2, 79.0 cm",NULL,202.35,202.35,202.35,202.35,"C0018A-25T-2, 81.0 cm",NULL,202.37,202.37,202.37,202.37,"C0018A-25T-2 W, 79.0--81.0 cm",CKY000000000004028500,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:06:46Z,166,glass beaker,6.106,2.721,11.4787,5.616,5.3727,166,glass beaker,6.106,2.721,10.1637,4.3067,4.0577,1.3627,1.3308,1.5642,2.895,1.5857,0.0477,0.0215,4.01,0.2536,0.3398,1.8559,1.3851,2.5636,0.4597,0.8508,kidoyo,2010-12-24T14:35:34Z
"C0018A-27T-1, 16.0 cm",NULL,219.31,219.31,219.31,219.31,"C0018A-27T-1, 18.0 cm",NULL,219.33,219.33,219.33,219.33,"C0018A-27T-1 W, 16.0--18.0 cm",CKY000000000004029100,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:15:28Z,133,glass beaker,6.032,2.721,15.1622,7.4017,9.1302,133,glass beaker,6.032,2.721,13.1299,5.3783,7.0979,2.106,2.0566,2.6241,4.6807,2.6573,0.0737,0.0332,7.0242,0.2307,0.2998,1.9506,1.5007,2.6768,0.4394,0.7837,kidoyo,2010-12-24T14:35:34Z
"C0018A-27T-2, 11.0 cm",NULL,219.57,219.57,219.57,219.57,"C0018A-27T-2, 13.0 cm",NULL,219.59,219.59,219.59,219.59,"C0018A-27T-2 W, 11.0--13.0 cm",CKY000000000004029200,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:15:28Z,149,glass beaker,6.051,2.694,15.0236,7.3019,8.9726,149,glass beaker,6.051,2.694,13.0736,5.3604,7.0226,2.0207,1.9733,2.6346,4.6079,2.6664,0.0707,0.0318,6.9519,0.2252,0.2907,1.9472,1.5087,2.6387,0.4282,0.749,kidoyo,2010-12-24T14:35:34Z
"C0018A-27T-2, 52.0 cm",NULL,219.98,219.98,219.98,219.98,"C0018A-27T-2, 53.0 cm",NULL,219.99,219.99,219.99,219.99,"C0018A-27T-2 WR, 52.0--53.0 cm",CKY000000000003902500,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T06:04:32Z,141,glass beaker,6.02,2.675,13.3194,6.4079,7.2994,141,glass beaker,6.02,2.675,11.7523,4.8477,5.7323,1.6239,1.5858,2.1471,3.7329,2.1727,0.0568,0.0256,5.6755,0.2225,0.2861,1.9554,1.5204,2.6433,0.4248,0.7386,kidoyo,2010-12-24T14:35:33Z
"C0018A-27T-2, 117.0 cm",NULL,220.63,220.63,220.63,220.63,"C0018A-27T-2, 119.0 cm",NULL,220.65,220.65,220.65,220.65,"C0018A-27T-2 W, 117.0--119.0 cm",CKY000000000004028600,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:06:46Z,139,glass beaker,6.093,2.751,12.4089,6.1915,6.3159,139,glass beaker,6.093,2.751,10.7173,4.5073,4.6243,1.753,1.7119,1.7286,3.4405,1.7563,0.0614,0.0277,4.5629,0.2776,0.3842,1.8358,1.3262,2.6397,0.4976,0.9903,kidoyo,2010-12-24T14:35:34Z
"C0018A-27T-3, 44.0 cm",NULL,221.365,221.365,221.365,221.365,"C0018A-27T-3, 45.0 cm",NULL,221.375,221.375,221.375,221.375,"C0018A-27T-3 WR, 44.0--45.0 cm",CKY000000000003903700,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T07:06:06Z,138,glass beaker,5.991,2.672,13.0506,6.3843,7.0596,138,glass beaker,5.991,2.672,11.3022,4.6436,5.3112,1.8118,1.7693,1.943,3.7123,1.9716,0.0634,0.0286,5.2478,0.2566,0.3452,1.9017,1.4136,2.7009,0.4766,0.9106,kidoyo,2010-12-24T14:35:33Z
"C0018A-27T-3, 64.0 cm",NULL,221.565,221.565,221.565,221.565,"C0018A-27T-3, 66.0 cm",NULL,221.585,221.585,221.585,221.585,"C0018A-27T-3 W, 64.0--66.0 cm",CKY000000000004028800,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:06:46Z,188,glass beaker,6.023,2.676,12.8587,6.3683,6.8357,188,glass beaker,6.023,2.676,11.15,4.667,5.127,1.7707,1.7292,1.9631,3.6923,1.991,0.062,0.0279,5.065,0.259,0.3496,1.8513,1.3718,2.5801,0.4683,0.8809,kidoyo,2010-12-24T14:35:34Z
"C0018A-27T-3, 111.0 cm",NULL,222.035,222.035,222.035,222.035,"C0018A-27T-3, 113.0 cm",NULL,222.055,222.055,222.055,222.055,"C0018A-27T-3 W, 111.0--113.0 cm",CKY000000000004028700,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:06:46Z,145,glass beaker,5.97,2.696,13.2837,6.4876,7.3137,145,glass beaker,5.97,2.696,11.612,4.8232,5.642,1.7323,1.6917,2.0999,3.7916,2.1272,0.0606,0.0273,5.5814,0.2369,0.3104,1.9289,1.472,2.6579,0.4462,0.8056,kidoyo,2010-12-24T14:35:34Z
"C0018A-27T-3, 116.0 cm",NULL,222.085,222.085,222.085,222.085,"C0018A-27T-3, 117.0 cm",NULL,222.095,222.095,222.095,222.095,"C0018A-27T-3 WR, 116.0--117.0 cm",CKY000000000003905100,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T07:27:22Z,144,glass beaker,6.096,2.713,11.504,5.7352,5.408,144,glass beaker,6.096,2.713,9.8806,4.1188,3.7846,1.6823,1.6429,1.3793,3.0222,1.4058,0.0589,0.0265,3.7257,0.3111,0.4515,1.7894,1.2328,2.7012,0.5436,1.1911,kidoyo,2010-12-24T14:35:33Z
"C0018A-27T-4, 14.0 cm",NULL,222.45,222.45,222.45,222.45,"C0018A-27T-4, 16.0 cm",NULL,222.47,222.47,222.47,222.47,"C0018A-27T-4 W, 14.0--16.0 cm",CKY000000000004030300,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:39:41Z,165,glass beaker,5.981,2.685,11.5908,5.6464,5.6098,165,glass beaker,5.981,2.685,10.2564,4.3178,4.2754,1.3828,1.3504,1.611,2.9614,1.6328,0.0484,0.0218,4.227,0.2465,0.3271,1.8943,1.4274,2.6238,0.456,0.8382,kidoyo,2010-12-24T14:35:34Z
"C0018A-27T-4, 66.0 cm",NULL,222.97,222.97,222.97,222.97,"C0018A-27T-4, 67.0 cm",NULL,222.98,222.98,222.98,222.98,"C0018A-27T-4 WR, 66.0--67.0 cm",CKY000000000003905600,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T07:38:42Z,143,glass beaker,5.964,2.683,10.3291,4.8106,4.3651,143,glass beaker,5.964,2.683,9.5071,3.9922,3.5431,0.8518,0.8318,1.2958,2.1276,1.3092,0.0298,0.0134,3.5133,0.1951,0.2425,2.0517,1.6513,2.7113,0.391,0.6419,kidoyo,2010-12-24T14:35:33Z
"C0018A-27T-4, 74.0 cm",NULL,223.05,223.05,223.05,223.05,"C0018A-27T-4, 76.0 cm",NULL,223.07,223.07,223.07,223.07,"C0018A-27T-4 W, 74.0--76.0 cm",CKY000000000004030200,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:39:41Z,146,glass beaker,6.071,2.724,12.4762,5.9697,6.4052,146,glass beaker,6.071,2.724,11.0725,4.5721,5.0015,1.4546,1.4205,1.8252,3.2457,1.8481,0.0509,0.0229,4.9506,0.2271,0.2938,1.9734,1.5253,2.7124,0.4377,0.7783,kidoyo,2010-12-24T14:35:34Z
"C0018A-27T-5, 24.0 cm",NULL,223.655,223.655,223.655,223.655,"C0018A-27T-5, 25.0 cm",NULL,223.665,223.665,223.665,223.665,"C0018A-27T-5 WR, 24.0--25.0 cm",CKY000000000003777600,PP,NULL,3,bora333,NULL,CKY,2010-12-15T07:51:16Z,181,glass beaker,6.059,2.731,12.2317,5.9543,6.1727,181,glass beaker,6.059,2.731,10.7178,4.447,4.6588,1.5688,1.532,1.6913,3.2233,1.716,0.0549,0.0247,4.6039,0.2542,0.3408,1.915,1.4283,2.7221,0.4753,0.9058,kidoyo,2010-12-24T14:35:31Z
"C0018A-27T-6, 14.0 cm",NULL,223.805,223.805,223.805,223.805,"C0018A-27T-6, 16.0 cm",NULL,223.825,223.825,223.825,223.825,"C0018A-27T-6 W, 14.0--16.0 cm",CKY000000000004030400,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:39:41Z,160,glass beaker,6.044,2.724,12.5148,6.1009,6.4708,160,glass beaker,6.044,2.724,10.9585,4.5514,4.9145,1.6127,1.5749,1.802,3.3769,1.8274,0.0564,0.0254,4.8581,0.2492,0.332,1.9162,1.4386,2.6959,0.4664,0.874,kidoyo,2010-12-24T14:35:34Z
"C0018A-27T-6, 85.0 cm",NULL,224.515,224.515,224.515,224.515,"C0018A-27T-6, 87.0 cm",NULL,224.535,224.535,224.535,224.535,"C0018A-27T-6 W, 85.0--87.0 cm",CKY000000000004030500,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:39:41Z,122,glass beaker,5.967,2.709,11.4858,5.7017,5.5188,122,glass beaker,5.967,2.709,9.9916,4.214,4.0246,1.5484,1.5121,1.4806,2.9927,1.505,0.0542,0.0244,3.9704,0.2806,0.39,1.8441,1.3267,2.6816,0.5053,1.0213,kidoyo,2010-12-24T14:35:34Z
"C0018A-27T-7, 23.0 cm",NULL,225.145,225.145,225.145,225.145,"C0018A-27T-7, 25.0 cm",NULL,225.165,225.165,225.165,225.165,"C0018A-27T-7 W, 23.0--25.0 cm",CKY000000000004030600,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:39:41Z,603,glass beaker,6.187,2.776,11.9901,5.8764,5.8031,603,glass beaker,6.187,2.776,10.6046,4.497,4.4176,1.4358,1.4021,1.6983,3.1004,1.721,0.0503,0.0227,4.3673,0.2474,0.3288,1.8717,1.4086,2.5716,0.4522,0.8256,kidoyo,2010-12-24T14:35:34Z
"C0018A-27T-7, 67.0 cm",NULL,225.585,225.585,225.585,225.585,"C0018A-27T-7, 69.0 cm",NULL,225.605,225.605,225.605,225.605,"C0018A-27T-7 W, 67.0--69.0 cm",CKY000000000004030700,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:39:41Z,143,glass beaker,5.964,2.683,12.6894,6.1555,6.7254,143,glass beaker,5.964,2.683,11.1777,4.6504,5.2137,1.5665,1.5298,1.9427,3.4725,1.9674,0.0548,0.0247,5.1589,0.2329,0.3037,1.9368,1.4856,2.6555,0.4405,0.7875,kidoyo,2010-12-24T14:35:34Z
"C0018A-27T-8, 20.0 cm",NULL,226.52,226.52,226.52,226.52,"C0018A-27T-8, 22.0 cm",NULL,226.54,226.54,226.54,226.54,"C0018A-27T-8 W, 20.0--22.0 cm",CKY000000000004030800,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:39:41Z,157,glass beaker,6.041,2.702,11.2501,5.3986,5.2091,157,glass beaker,6.041,2.702,10.1379,4.2913,4.0969,1.1525,1.1255,1.5711,2.6966,1.5893,0.0403,0.0182,4.0566,0.2212,0.2841,1.9317,1.5043,2.582,0.4174,0.7164,kidoyo,2010-12-24T14:35:34Z
"C0018A-27T-8, 30.0 cm",NULL,226.62,226.62,226.62,226.62,"C0018A-27T-8, 32.0 cm",NULL,226.64,226.64,226.64,226.64,"C0018A-27T-8 W, 30.0--32.0 cm",CKY000000000004030900,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:39:41Z,161,glass beaker,6.096,2.752,11.081,5.422,4.985,161,glass beaker,6.096,2.752,9.7809,4.1276,3.6849,1.3473,1.3157,1.3543,2.67,1.3756,0.0472,0.0213,3.6377,0.2703,0.3704,1.867,1.3624,2.686,0.4928,0.9715,kidoyo,2010-12-24T14:35:34Z
"C0018A-27T-8, 80.0 cm",NULL,227.12,227.12,227.12,227.12,"C0018A-27T-8, 81.0 cm",NULL,227.13,227.13,227.13,227.13,"C0018A-27T-8 WR, 80.0--81.0 cm",CKY000000000003910900,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T08:00:20Z,161,glass beaker,6.096,2.752,12.4918,6.2145,6.3958,161,glass beaker,6.096,2.752,10.7693,4.4995,4.6733,1.785,1.7432,1.7193,3.4625,1.7475,0.0625,0.0282,4.6108,0.2791,0.3871,1.8472,1.3316,2.6818,0.5035,1.0139,kidoyo,2010-12-24T14:35:33Z
"C0018A-28T-1, 54.0 cm",NULL,229.19,229.19,229.19,229.19,"C0018A-28T-1, 56.0 cm",NULL,229.21,229.21,229.21,229.21,"C0018A-28T-1 W, 54.0--56.0 cm",CKY000000000004031000,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:39:41Z,189,glass beaker,6.047,2.687,13.477,6.6885,7.43,189,glass beaker,6.047,2.687,11.6016,4.8212,5.5546,1.9434,1.8979,2.1036,4.0015,2.1342,0.068,0.0306,5.4866,0.2616,0.3542,1.8568,1.3711,2.6082,0.4743,0.9022,kidoyo,2010-12-24T14:35:34Z
"C0018A-28T-1, 110.0 cm",NULL,229.75,229.75,229.75,229.75,"C0018A-28T-1, 112.0 cm",NULL,229.77,229.77,229.77,229.77,"C0018A-28T-1 W, 110.0--112.0 cm",CKY000000000004031100,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:39:41Z,17,glass beaker,4.585,2.043,10.8671,5.5417,6.2821,17,glass beaker,4.585,2.043,9.1501,3.8322,4.5651,1.7793,1.7376,1.7611,3.4987,1.7892,0.0623,0.0281,4.5028,0.2832,0.3952,1.7956,1.287,2.5568,0.4966,0.9867,kidoyo,2010-12-24T14:35:34Z
"C0018A-28T-2, 23.0 cm",NULL,230.29,230.29,230.29,230.29,"C0018A-28T-2, 25.0 cm",NULL,230.31,230.31,230.31,230.31,"C0018A-28T-2 W, 23.0--25.0 cm",CKY000000000004031200,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:39:41Z,624,glass beaker,6.121,2.757,12.6555,6.2581,6.5345,624,glass beaker,6.121,2.757,10.956,4.566,4.835,1.7611,1.7198,1.7813,3.5011,1.809,0.0616,0.0277,4.7734,0.2695,0.3689,1.8664,1.3634,2.6797,0.4912,0.9655,kidoyo,2010-12-24T14:35:34Z
"C0018A-28T-2, 100.0 cm",NULL,231.06,231.06,231.06,231.06,"C0018A-28T-2, 102.0 cm",NULL,231.08,231.08,231.08,231.08,"C0018A-28T-2 W, 100.0--102.0 cm",CKY000000000004031300,PP,NULL,10,ykitamura333,NULL,CKY,2010-12-19T07:39:41Z,154,glass beaker,6.047,2.683,12.0227,5.9857,5.9757,154,glass beaker,6.047,2.683,10.4553,4.4252,4.4083,1.6242,1.5861,1.7166,3.3027,1.7422,0.0568,0.0256,4.3515,0.2718,0.3733,1.8093,1.3176,2.535,0.4802,0.924,kidoyo,2010-12-24T14:35:34Z
"C0018A-28T-3, 10.0 cm",NULL,231.565,231.565,231.565,231.565,"C0018A-28T-3, 12.0 cm",NULL,231.585,231.585,231.585,231.585,"C0018A-28T-3 W, 10.0--12.0 cm",CKY000000000004044900,PP,NULL,5,hugh333,NULL,CKY,2010-12-19T11:13:12Z,152,glass beaker,6.058,2.743,11.5337,5.7432,5.4757,152,glass beaker,6.058,2.743,9.9691,4.1854,3.9111,1.6213,1.5833,1.4169,3.0002,1.4424,0.0567,0.0255,3.8544,0.2961,0.4206,1.8251,1.2847,2.7203,0.5277,1.1174,kidoyo,2010-12-24T14:35:34Z
"C0018A-28T-3, 43.0 cm",NULL,231.895,231.895,231.895,231.895,"C0018A-28T-3, 44.0 cm",NULL,231.905,231.905,231.905,231.905,"C0018A-28T-3 WR, 43.0--44.0 cm",CKY000000000003924600,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T13:53:17Z,13,glass beaker,4.51,2.012,8.8138,4.3199,4.3038,13,glass beaker,4.51,2.012,7.6872,3.1982,3.1772,1.1675,1.1401,1.1678,2.3079,1.1862,0.0409,0.0184,3.1363,0.2713,0.3723,1.8648,1.3589,2.6856,0.494,0.9763,kidoyo,2010-12-24T14:35:33Z
"C0018A-28T-3, 75.0 cm",NULL,232.215,232.215,232.215,232.215,"C0018A-28T-3, 77.0 cm",NULL,232.235,232.235,232.235,232.235,"C0018A-28T-3 W, 75.0--77.0 cm",CKY000000000004045000,PP,NULL,5,hugh333,NULL,CKY,2010-12-19T11:13:12Z,155,glass beaker,6.041,2.738,12.6506,6.2546,6.6096,155,glass beaker,6.041,2.738,10.9041,4.5157,4.8631,1.8098,1.7674,1.7492,3.5166,1.7777,0.0633,0.0285,4.7998,0.2738,0.3771,1.8795,1.3649,2.744,0.5026,1.0104,kidoyo,2010-12-24T14:35:34Z
"C0018A-28T-3, 105.0 cm",NULL,232.515,232.515,232.515,232.515,"C0018A-28T-3, 106.0 cm",NULL,232.525,232.525,232.525,232.525,"C0018A-28T-3 WR, 105.0--106.0 cm",CKY000000000003924700,PP,NULL,5,mstrasser333,CL-material may be slurry drill mud?,CKY,2010-12-17T13:53:17Z,17,glass beaker,4.585,2.043,8.9533,4.322,4.3683,17,glass beaker,4.585,2.043,7.8495,3.223,3.2645,1.1438,1.117,1.162,2.279,1.18,0.04,0.018,3.2245,0.2618,0.3547,1.9168,1.4149,2.775,0.4901,0.9613,kidoyo,2010-12-24T14:35:33Z
"C0018A-28T-4, 26.0 cm",NULL,232.865,232.865,232.865,232.865,"C0018A-28T-4, 27.0 cm",NULL,232.875,232.875,232.875,232.875,"C0018A-28T-4 WR, 26.0--27.0 cm",CKY000000000003791100,PP,NULL,3,bora333,NULL,CKY,2010-12-15T13:55:10Z,166,glass beaker,6.106,2.721,12.2782,5.8309,6.1722,166,glass beaker,6.106,2.721,10.975,4.5334,4.869,1.3505,1.3188,1.7911,3.1099,1.8124,0.0473,0.0213,4.8217,0.2188,0.2801,1.9847,1.5504,2.692,0.4241,0.7363,kidoyo,2010-12-24T14:35:32Z
"C0018A-28T-5, 16.0 cm",NULL,233.035,233.035,233.035,233.035,"C0018A-28T-5, 18.0 cm",NULL,233.055,233.055,233.055,233.055,"C0018A-28T-5 W, 16.0--18.0 cm",CKY000000000004045100,PP,NULL,5,hugh333,NULL,CKY,2010-12-19T11:13:12Z,141,glass beaker,6.02,2.675,12.2893,5.8003,6.2693,141,glass beaker,6.02,2.675,11.0475,4.564,5.0275,1.2868,1.2566,1.8687,3.1253,1.889,0.045,0.0203,4.9825,0.2053,0.2583,2.006,1.5942,2.6663,0.4021,0.6724,kidoyo,2010-12-24T14:35:34Z
"C0018A-29T-1, 29.0 cm",NULL,238.44,238.44,238.44,238.44,"C0018A-29T-1, 31.0 cm",NULL,238.46,238.46,238.46,238.46,"C0018A-29T-1 W, 29.0--31.0 cm",CKY000000000004046800,PP,NULL,5,screaton333,NULL,CKY,2010-12-19T14:08:02Z,13,glass beaker,4.51,2.012,9.6364,4.8099,5.1264,13,glass beaker,4.51,2.012,8.2277,3.4073,3.7177,1.4598,1.4256,1.3723,2.7979,1.3953,0.0511,0.023,3.6666,0.2848,0.3981,1.8322,1.3105,2.6719,0.5095,1.0388,kidoyo,2010-12-24T14:35:34Z
"C0018A-29T-1, 68.0 cm",NULL,238.83,238.83,238.83,238.83,"C0018A-29T-1, 69.0 cm",NULL,238.84,238.84,238.84,238.84,"C0018A-29T-1 WR, 68.0--69.0 cm",CKY000000000003926100,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T14:30:29Z,24,glass beaker,4.623,2.067,10.2156,4.8825,5.5926,24,glass beaker,4.623,2.067,9.0271,3.6992,4.4041,1.2316,1.2027,1.6128,2.8155,1.6322,0.0431,0.0194,4.361,0.2202,0.2824,1.9864,1.5489,2.704,0.4272,0.7457,kidoyo,2010-12-24T14:35:33Z
"C0018A-29T-1, 92.0 cm",NULL,239.07,239.07,239.07,239.07,"C0018A-29T-1, 94.0 cm",NULL,239.09,239.09,239.09,239.09,"C0018A-29T-1 W, 92.0--94.0 cm",CKY000000000004046900,PP,NULL,10,screaton333,NULL,CKY,2010-12-19T14:11:34Z,623,glass beaker,6.083,2.721,12.7733,6.1327,6.6903,623,glass beaker,6.083,2.721,11.3456,4.7112,5.2626,1.4795,1.4448,1.9669,3.4117,1.9902,0.0518,0.0233,5.2108,0.2211,0.2839,1.961,1.5273,2.6492,0.4235,0.7346,kidoyo,2010-12-24T14:35:34Z
"C0018A-29T-2, 15.0 cm",NULL,239.685,239.685,239.685,239.685,"C0018A-29T-2, 17.0 cm",NULL,239.705,239.705,239.705,239.705,"C0018A-29T-2 W, 15.0--17.0 cm",CKY000000000004047000,PP,NULL,10,screaton333,NULL,CKY,2010-12-19T14:11:34Z,35,glass beaker,4.582,2.094,12.3149,6.1352,7.7329,35,glass beaker,4.582,2.094,10.4048,4.2334,5.8228,1.9794,1.933,2.1082,4.0412,2.1394,0.0693,0.0312,5.7535,0.256,0.344,1.9135,1.4237,2.7291,0.4783,0.9169,kidoyo,2010-12-24T14:35:34Z
"C0018A-29T-3, 27.0 cm",NULL,240.335,240.335,240.335,240.335,"C0018A-29T-3, 29.0 cm",NULL,240.355,240.355,240.355,240.355,"C0018A-29T-3 W, 27.0--29.0 cm",CKY000000000004047100,PP,NULL,10,screaton333,NULL,CKY,2010-12-19T14:11:34Z,175,glass beaker,6.135,2.763,13.4123,6.4284,7.2773,175,glass beaker,6.135,2.763,11.89,4.9128,5.755,1.5775,1.5405,2.1249,3.6654,2.1498,0.0552,0.0249,5.6998,0.2168,0.2768,1.9854,1.555,2.6824,0.4203,0.725,kidoyo,2010-12-24T14:35:34Z
"C0018A-29T-3, 84.0 cm",NULL,240.905,240.905,240.905,240.905,"C0018A-29T-3, 86.0 cm",NULL,240.925,240.925,240.925,240.925,"C0018A-29T-3 W, 84.0--86.0 cm",CKY000000000004047200,PP,NULL,10,screaton333,NULL,CKY,2010-12-19T14:11:34Z,121,glass beaker,6.07,2.7,12.5387,6.1885,6.4687,121,glass beaker,6.07,2.7,10.9021,4.559,4.8321,1.696,1.6563,1.8322,3.4885,1.859,0.0594,0.0268,4.7727,0.2622,0.3554,1.8543,1.3681,2.6049,0.4748,0.904,kidoyo,2010-12-24T14:35:34Z
"C0018A-29T-4, 10.0 cm",NULL,241.575,241.575,241.575,241.575,"C0018A-29T-4, 12.0 cm",NULL,241.595,241.595,241.595,241.595,"C0018A-29T-4 W, 10.0--12.0 cm",CKY000000000004047300,PP,NULL,10,screaton333,NULL,CKY,2010-12-19T14:11:34Z,140,glass beaker,6.002,2.709,14.6304,6.8742,8.6284,140,glass beaker,6.002,2.709,13.108,5.3585,7.106,1.5776,1.5406,2.6246,4.1652,2.6495,0.0552,0.0249,7.0508,0.1828,0.2237,2.0715,1.6928,2.6864,0.3699,0.587,kidoyo,2010-12-24T14:35:34Z
"C0018A-29T-4, 52.0 cm",NULL,241.995,241.995,241.995,241.995,"C0018A-29T-4, 53.0 cm",NULL,242.005,242.005,242.005,242.005,"C0018A-29T-4 WR, 52.0--53.0 cm",CKY000000000003929000,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T16:35:18Z,113,glass beaker,5.98,2.642,12.1455,5.9616,6.1655,113,glass beaker,5.98,2.642,10.5678,4.3908,4.5878,1.6349,1.5966,1.723,3.3196,1.7488,0.0572,0.0258,4.5306,0.2652,0.3609,1.8573,1.3648,2.6295,0.481,0.9266,kidoyo,2010-12-24T14:35:33Z
"C0018A-29T-4, 79.0 cm",NULL,242.265,242.265,242.265,242.265,"C0018A-29T-4, 81.0 cm",NULL,242.285,242.285,242.285,242.285,"C0018A-29T-4 W, 79.0--81.0 cm",CKY000000000004047400,PP,NULL,10,screaton333,NULL,CKY,2010-12-19T14:11:34Z,151,glass beaker,5.994,2.677,12.5393,6.1333,6.5453,151,glass beaker,5.994,2.677,10.9058,4.507,4.9118,1.6927,1.653,1.8033,3.4563,1.83,0.0592,0.0267,4.8526,0.2586,0.3488,1.8937,1.404,2.691,0.4783,0.9167,kidoyo,2010-12-24T14:35:34Z
"C0018A-29T-4, 127.0 cm",NULL,242.745,242.745,242.745,242.745,"C0018A-29T-4, 128.0 cm",NULL,242.755,242.755,242.755,242.755,"C0018A-29T-4 WR, 127.0--128.0 cm",CKY000000000003929700,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T16:35:18Z,124,glass beaker,5.986,2.706,11.2757,5.5752,5.2897,124,glass beaker,5.986,2.706,9.8516,4.1573,3.8656,1.4758,1.4412,1.428,2.8692,1.4513,0.0517,0.0233,3.8139,0.279,0.387,1.8436,1.3293,2.6708,0.5023,1.0092,kidoyo,2010-12-24T14:35:33Z
"C0018A-29T-5, 22.0 cm",NULL,243.075,243.075,243.075,243.075,"C0018A-29T-5, 23.0 cm",NULL,243.085,243.085,243.085,243.085,"C0018A-29T-5 W, 22.0--23.0 cm",CKY000000000004047500,PP,NULL,10,screaton333,NULL,CKY,2010-12-19T14:11:34Z,9,glass beaker,4.579,2.095,11.8153,5.8627,7.2363,9,glass beaker,4.579,2.095,10.0067,4.0619,5.4277,1.8742,1.8303,1.9374,3.7677,1.9669,0.0656,0.0295,5.3621,0.259,0.3495,1.9206,1.4232,2.7677,0.4858,0.9447,kidoyo,2010-12-24T14:35:34Z
"C0018A-29T-5, 43.0 cm",NULL,243.285,243.285,243.285,243.285,"C0018A-29T-5, 44.0 cm",NULL,243.295,243.295,243.295,243.295,"C0018A-29T-5 WR, 43.0--44.0 cm",CKY000000000003930800,PP,NULL,5,asukay333,NULL,CKY,2010-12-17T17:32:18Z,134,glass beaker,6.042,2.734,12.2921,6.0103,6.2501,134,glass beaker,6.042,2.734,10.6691,4.3943,4.6271,1.6819,1.6425,1.6338,3.2763,1.6603,0.0589,0.0265,4.5682,0.2691,0.3682,1.9077,1.3943,2.7961,0.5013,1.0053,kidoyo,2010-12-24T14:35:33Z
