Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0001E-12H-2, 99.0 cm",NULL,101.245,101.43,101.245,101.43,"C0001E-12H-2, 100.0 cm",NULL,101.254,101.44,101.254,101.44,"C0001E-12H-2 W, 99.0--100.0 cm",CKY000000000000299000,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:51Z,197,glass beaker,6.036,2.69,12.515,6.380923,6.479,197,glass beaker,6.036,2.69,10.431,4.306,4.395,2.159586,2.10897,1.581952,3.690923,1.616,0.07558555,0.03404755,4.319415,0.3333208,0.4999718,1.755388,1.17028,2.730433,0.5713938,1.333144,hayashikz,2007-11-30T20:17:43Z
"C0001E-12H-3, 24.0 cm",NULL,101.898,102.14,101.898,102.14,"C0001E-12H-3, 25.0 cm",NULL,101.908,102.15,101.908,102.15,"C0001E-12H-3 W, 24.0--25.0 cm",CKY000000000000298400,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:48Z,108,glass beaker,6.035,2.701,11.377,5.824443,5.342,108,glass beaker,6.035,2.701,9.642,4.097,3.607,1.797928,1.755789,1.367654,3.123443,1.396,0.06292751,0.02834572,3.544073,0.3365645,0.5073055,1.710292,1.134669,2.591351,0.5621324,1.283796,hayashikz,2007-11-30T20:10:33Z
"C0001E-12H-3, 99.0 cm",NULL,102.589,102.89,102.589,102.89,"C0001E-12H-3, 100.0 cm",NULL,102.598,102.9,102.598,102.9,"C0001E-12H-3 W, 99.0--100.0 cm",CKY000000000000298500,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:49Z,107,glass beaker,6.084,2.677,12.232,6.263962,6.148,107,glass beaker,6.084,2.677,10.157,4.198,4.073,2.150259,2.099862,1.487099,3.586962,1.521,0.07525913,0.03390051,3.997741,0.3497494,0.5378686,1.713985,1.11452,2.688281,0.5854153,1.412052,hayashikz,2007-11-30T20:10:33Z
"C0001E-12H-3, 130.0 cm",NULL,102.874,103.2,102.874,103.2,"C0001E-12H-3, 131.5 cm",NULL,102.888,103.215,102.888,103.215,"C0001E-12H-3 WR, 130.0--131.5 cm",CKY000000000000272800,PP,NULL,8,hirono315,NULL,CKY,2007-11-22T07:47:31Z,134,glass beaker,6.038,2.73,11.459,5.809822,5.421,134,glass beaker,6.038,2.73,9.811,4.169,3.773,1.707772,1.667746,1.412076,3.079822,1.439,0.05977207,0.02692435,3.713228,0.315029,0.4599158,1.760167,1.205663,2.629624,0.5415073,1.18106,ishimori,2007-11-25T19:32:27Z
"C0001E-12H-4, 23.0 cm",NULL,103.192,103.545,103.192,103.545,"C0001E-12H-4, 24.5 cm",NULL,103.206,103.56,103.206,103.56,"C0001E-12H-4 WR, 23.0--24.5 cm",CKY000000000000273600,PP,NULL,8,hirono315,NULL,CKY,2007-11-22T08:14:49Z,144,glass beaker,6.092,2.717,9.92,5.025932,3.828,144,glass beaker,6.092,2.717,8.527,3.639,2.435,1.443523,1.409691,0.8992417,2.308932,0.922,0.05052336,0.02275827,2.384477,0.377096,0.6053837,1.657909,1.032718,2.651653,0.6105379,1.567644,ishimori,2007-11-25T19:32:27Z
"C0001E-12H-4, 99.0 cm",NULL,103.891,104.305,103.891,104.305,"C0001E-12H-4, 100.0 cm",NULL,103.901,104.315,103.901,104.315,"C0001E-12H-4 W, 99.0--100.0 cm",CKY000000000000298300,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:48Z,174,glass beaker,6.02,2.725,10.38,5.343031,4.36,174,glass beaker,6.02,2.725,8.78,3.75,2.76,1.658031,1.619171,0.9988599,2.618031,1.025,0.05803113,0.02614015,2.701969,0.3802824,0.6136381,1.665374,1.032062,2.705053,0.618469,1.621019,hayashikz,2007-11-30T20:10:33Z
"C0001E-12H-5, 0.0 cm",NULL,104.08,104.51,104.08,104.51,"C0001E-12H-5, 1.0 cm",NULL,104.089,104.52,104.089,104.52,"C0001E-12H-5 WR, 0.0--1.0 cm",CKY000000000000242100,PP,NULL,8,wzhu315,NULL,CKY,2007-11-20T19:07:18Z,205,glass beaker,6.087,2.728,10.854,5.566639,4.767,205,glass beaker,6.087,2.728,9.164,3.884,3.077,1.751295,1.710249,1.128389,2.838639,1.156,0.06129538,0.02761053,3.015705,0.3673789,0.5807251,1.679326,1.062377,2.672574,0.6024892,1.515655,ishimori,2007-11-25T17:47:44Z
"C0001E-12H-6, 28.0 cm",NULL,104.536,105.005,104.536,105.005,"C0001E-12H-6, 29.0 cm",NULL,104.545,105.015,104.545,105.015,"C0001E-12H-6 W, 28.0--29.0 cm",CKY000000000000298600,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:49Z,202,glass beaker,6.017,2.685,11.676,6.08714,5.659,202,glass beaker,6.017,2.685,9.642,4.062,3.625,2.107772,2.058371,1.343769,3.40214,1.377,0.07377208,0.03323067,3.551228,0.3724637,0.5935333,1.663365,1.043822,2.642736,0.6050224,1.531789,hayashikz,2007-11-30T20:17:42Z
"C0001E-12H-6, 99.0 cm",NULL,105.189,105.715,105.189,105.715,"C0001E-12H-6, 100.0 cm",NULL,105.199,105.725,105.199,105.725,"C0001E-12H-6 W, 99.0--100.0 cm",CKY000000000000298200,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:47Z,156,glass beaker,5.934,2.659,10.329,5.286048,4.395,156,glass beaker,5.934,2.659,8.733,3.697,2.799,1.653886,1.615123,1.011925,2.627048,1.038,0.05788606,0.0260748,2.741114,0.3763108,0.6033628,1.67298,1.04342,2.708811,0.6148052,1.596089,hayashikz,2007-11-30T20:10:32Z
"C0001E-12H-7, 24.0 cm",NULL,105.894,106.48,105.894,106.48,"C0001E-12H-7, 25.0 cm",NULL,105.903,106.49,105.903,106.49,"C0001E-12H-7 W, 24.0--25.0 cm",CKY000000000000298100,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:47Z,118,glass beaker,5.99,2.716,10.094,5.302687,4.104,118,glass beaker,5.99,2.716,8.415,3.631,2.425,1.739896,1.699118,0.8875692,2.586687,0.915,0.06089642,0.02743082,2.364104,0.4239513,0.7359645,1.586586,0.9139506,2.663571,0.6568702,1.914349,hayashikz,2007-11-30T20:10:32Z
"C0001E-12H-7, 99.0 cm",NULL,106.584,107.23,106.584,107.23,"C0001E-12H-7, 100.0 cm",NULL,106.593,107.24,106.593,107.24,"C0001E-12H-7 W, 99.0--100.0 cm",CKY000000000000298000,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:19Z,150,glass beaker,6.111,2.68,11.891,6.351764,5.78,150,glass beaker,6.111,2.68,9.541,4.012,3.43,2.435233,2.378157,1.293607,3.671764,1.332,0.08523323,0.03839334,3.344767,0.4213206,0.7280727,1.574175,0.9109427,2.585613,0.647688,1.838393,ishimori,2007-11-25T19:55:32Z
"C0001E-12H-8, 24.0 cm",NULL,107.192,107.89,107.192,107.89,"C0001E-12H-8, 25.0 cm",NULL,107.201,107.9,107.201,107.9,"C0001E-12H-8 W, 24.0--25.0 cm",CKY000000000000297900,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:19Z,126,glass beaker,6.042,2.703,11.859,6.256561,5.817,126,glass beaker,6.042,2.703,9.692,4.099,3.65,2.245596,2.192965,1.360596,3.553561,1.396,0.07859592,0.03540357,3.571404,0.3860402,0.6287711,1.63695,1.005021,2.624881,0.6171175,1.611767,ishimori,2007-11-25T19:55:32Z
"C0001E-12H-8, 99.0 cm",NULL,107.882,108.64,107.882,108.64,"C0001E-12H-8, 100.0 cm",NULL,107.891,108.65,107.891,108.65,"C0001E-12H-8 W, 99.0--100.0 cm",CKY000000000000297800,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:20:18Z,162,glass beaker,5.999,2.708,12.255,6.719192,6.256,162,glass beaker,5.999,2.708,9.544,4.02,3.545,2.809327,2.743483,1.267709,4.011192,1.312,0.0983265,0.04429122,3.446673,0.4490611,0.8150835,1.559636,0.8592642,2.718821,0.6839571,2.164127,ishimori,2007-11-25T19:55:31Z
"C0001E-13H-1, 24.0 cm",NULL,108.818,108.84,108.818,108.84,"C0001E-13H-1, 25.0 cm",NULL,108.827,108.85,108.827,108.85,"C0001E-13H-1 W, 24.0--25.0 cm",CKY000000000000299100,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:51Z,159,glass beaker,6.088,2.772,12.457,6.645498,6.369,159,glass beaker,6.088,2.772,10.046,4.245,3.958,2.498446,2.439888,1.43361,3.873498,1.473,0.08744566,0.03938994,3.870555,0.3922822,0.6455007,1.64425,0.99924,2.699866,0.6298927,1.701919,hayashikz,2007-11-30T20:21:00Z
"C0001E-13H-1, 99.0 cm",NULL,109.5,109.59,109.5,109.59,"C0001E-13H-1, 100.0 cm",NULL,109.51,109.6,109.51,109.6,"C0001E-13H-1 W, 99.0--100.0 cm",CKY000000000000299200,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:52Z,138,glass beaker,5.99,2.626,12.844,6.604261,6.854,138,glass beaker,5.99,2.626,10.608,4.378,4.618,2.317099,2.262791,1.715469,3.978261,1.752,0.08109851,0.03653086,4.536902,0.3380651,0.5107227,1.722864,1.140423,2.6447,0.5687891,1.319051,hayashikz,2007-11-30T20:21:00Z
"C0001E-13H-2, 29.0 cm",NULL,110.142,110.295,110.142,110.295,"C0001E-13H-2, 30.0 cm",NULL,110.151,110.305,110.151,110.305,"C0001E-13H-2 W, 29.0--30.0 cm",CKY000000000000299300,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:52Z,130,glass beaker,6.116,2.721,11.553,5.818482,5.437,130,glass beaker,6.116,2.721,9.827,4.1,3.711,1.788601,1.746681,1.350801,3.097482,1.379,0.06260108,0.02819869,3.648399,0.3289684,0.4902428,1.755297,1.17786,2.700914,0.5639034,1.29307,hayashikz,2007-11-30T20:21:01Z
"C0001E-13H-2, 99.0 cm",NULL,110.778,110.995,110.778,110.995,"C0001E-13H-2, 100.0 cm",NULL,110.787,111.005,110.787,111.005,"C0001E-13H-2 W, 99.0--100.0 cm",CKY000000000000299400,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:52Z,112,glass beaker,6.02,2.652,12.554,6.450583,6.534,112,glass beaker,6.02,2.652,10.392,4.298,4.372,2.240415,2.187905,1.610678,3.798583,1.646,0.07841457,0.03532188,4.293585,0.3428856,0.521805,1.720115,1.130312,2.6657,0.5759792,1.358375,hayashikz,2007-11-30T20:21:01Z
"C0001E-13H-3, 24.0 cm",NULL,111.401,111.68,111.401,111.68,"C0001E-13H-3, 25.0 cm",NULL,111.41,111.69,111.41,111.69,"C0001E-13H-3 W, 24.0--25.0 cm",CKY000000000000299500,PP,NULL,5,akopf315,missing sample,CKY,2007-11-23T01:24:53Z,192,glass beaker,5.928,2.685,13.425,6.884755,7.497,192,glass beaker,5.928,2.685,11.073,4.543,5.145,2.437306,2.380181,1.819574,4.199755,1.858,0.08530577,0.03842602,5.059694,0.3251041,0.4817101,1.785104,1.204759,2.780702,0.5667428,1.308098,hayashikz,2007-12-02T16:55:50Z
"C0001E-13H-3, 99.0 cm",NULL,112.084,112.43,112.084,112.43,"C0001E-13H-3, 100.0 cm",NULL,112.093,112.44,112.093,112.44,"C0001E-13H-3 W, 99.0--100.0 cm",CKY000000000000299600,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:53Z,125,glass beaker,6.079,2.718,11.055,5.683977,4.976,125,glass beaker,6.079,2.718,9.213,3.85,3.134,1.908808,1.864071,1.101906,2.965977,1.132,0.06680834,0.03009385,3.067192,0.383603,0.622331,1.677694,1.034125,2.783533,0.6284846,1.691678,hayashikz,2007-11-30T20:21:01Z
"C0001E-13H-4, 0.0 cm",NULL,112.297,112.665,112.297,112.665,"C0001E-13H-4, 1.0 cm",NULL,112.306,112.675,112.306,112.675,"C0001E-13H-4 WR, 0.0--1.0 cm",CKY000000000000243400,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-20T20:27:00Z,135,glass beaker,6.058,2.7,11.828,6.116175,5.77,135,glass beaker,6.058,2.7,9.802,4.099,3.744,2.099482,2.050275,1.3659,3.416175,1.399,0.07348192,0.03309996,3.670518,0.3638617,0.5719852,1.689023,1.074452,2.687252,0.6001669,1.501043,hayashikz,2007-11-30T18:02:59Z
"C0001E-13H-5, 24.0 cm",NULL,112.711,113.12,112.711,113.12,"C0001E-13H-5, 25.0 cm",NULL,112.72,113.13,112.72,113.13,"C0001E-13H-5 W, 24.0--25.0 cm",CKY000000000000299700,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:54Z,182,glass beaker,6.113,2.799,13.118,6.871437,7.005,182,glass beaker,6.113,2.799,10.693,4.457,4.58,2.512953,2.454056,1.618381,4.072437,1.658,0.08795344,0.03961866,4.492047,0.3587371,0.5594228,1.7201,1.103036,2.775642,0.6026013,1.516364,hayashikz,2007-11-30T20:23:59Z
"C0001E-13H-5, 99.0 cm",NULL,113.393,113.87,113.393,113.87,"C0001E-13H-5, 100.0 cm",NULL,113.402,113.88,113.402,113.88,"C0001E-13H-5 W, 99.0--100.0 cm",CKY000000000000299800,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:54Z,129,glass beaker,6.074,2.747,12.407,6.57369,6.333,129,glass beaker,6.074,2.747,10.04,4.217,3.966,2.45285,2.395361,1.431329,3.82669,1.47,0.08584981,0.03867108,3.88015,0.3873125,0.6321533,1.654955,1.01397,2.710873,0.6259616,1.673522,hayashikz,2007-11-30T20:23:59Z
"C0001E-13H-6, 24.0 cm",NULL,114.057,114.6,114.057,114.6,"C0001E-13H-6, 25.0 cm",NULL,114.066,114.61,114.066,114.61,"C0001E-13H-6 W, 24.0--25.0 cm",CKY000000000000299900,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:55Z,122,glass beaker,5.971,2.701,12.263,6.462191,6.292,122,glass beaker,5.971,2.701,10.011,4.22,4.04,2.333679,2.278983,1.482208,3.761191,1.519,0.08167882,0.03679226,3.958321,0.3708962,0.5895628,1.672874,1.052412,2.670557,0.6059206,1.53756,hayashikz,2007-11-30T20:24:00Z
"C0001E-13H-6, 50.0 cm",NULL,114.294,114.86,114.294,114.86,"C0001E-13H-6, 51.5 cm",NULL,114.307,114.875,114.307,114.875,"C0001E-13H-6 WR, 50.0--51.5 cm",CKY000000000000274200,PP,NULL,8,hirono315,NULL,CKY,2007-11-22T09:39:54Z,140,glass beaker,6.001,2.695,11.325,5.768395,5.324,140,glass beaker,6.001,2.695,9.579,4.03,3.578,1.809326,1.76692,1.306475,3.073395,1.335,0.06332647,0.02852544,3.514674,0.3398434,0.5147922,1.732286,1.14358,2.690197,0.5749083,1.352434,ishimori,2007-11-25T19:32:34Z
"C0001E-13H-6, 99.0 cm",NULL,114.739,115.35,114.739,115.35,"C0001E-13H-6, 100.0 cm",NULL,114.748,115.36,114.748,115.36,"C0001E-13H-6 W, 99.0--100.0 cm",CKY000000000000300000,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T01:24:55Z,191,glass beaker,6.066,2.767,12.644,6.624869,6.578,191,glass beaker,6.066,2.767,10.318,4.309,4.252,2.410363,2.35387,1.503999,3.857869,1.542,0.08436276,0.03800124,4.167637,0.3664279,0.5783523,1.705087,1.080295,2.771038,0.6101477,1.565074,hayashikz,2007-11-30T20:24:00Z
"C0001E-13H-7, 24.0 cm",NULL,115.371,116.045,115.371,116.045,"C0001E-13H-7, 25.0 cm",NULL,115.381,116.055,115.381,116.055,"C0001E-13H-7 W, 24.0--25.0 cm",CKY000000000000300200,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T02:59:06Z,160,glass beaker,6.045,2.676,11.994,6.255613,5.949,160,glass beaker,6.045,2.676,9.839,4.11,3.794,2.233161,2.180821,1.398792,3.579613,1.434,0.07816068,0.03520751,3.715839,0.3753842,0.6009842,1.661911,1.038056,2.656462,0.6092336,1.559074,ishimori,2007-11-25T20:14:07Z
"C0001E-13H-7, 99.0 cm",NULL,116.054,116.795,116.054,116.795,"C0001E-13H-7, 100.0 cm",NULL,116.063,116.805,116.063,116.805,"C0001E-13H-7 W, 99.0--100.0 cm",CKY000000000000300300,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T02:59:07Z,163,glass beaker,6.086,2.738,11.688,6.061559,5.602,163,glass beaker,6.086,2.738,9.75,4.132,3.664,2.00829,1.961221,1.362338,3.323559,1.394,0.07029021,0.03166226,3.59371,0.3584952,0.5588348,1.685543,1.081284,2.637899,0.5900967,1.4396,ishimori,2007-11-25T20:14:08Z
"C0001E-13H-8, 99.0 cm",NULL,117.391,118.265,117.391,118.265,"C0001E-13H-8, 100.0 cm",NULL,117.4,118.275,117.4,118.275,"C0001E-13H-8 W, 99.0--100.0 cm",CKY000000000000300500,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T02:59:08Z,139,glass beaker,6.097,2.688,12.759,6.678642,6.662,139,glass beaker,6.097,2.688,10.381,4.311,4.284,2.464249,2.406493,1.584149,3.990642,1.623,0.08624877,0.0388508,4.197751,0.3698962,0.5870402,1.669406,1.051899,2.649846,0.603034,1.519107,ishimori,2007-11-25T20:14:09Z
"C0001E-13H-8, 109.0 cm",NULL,117.482,118.365,117.482,118.365,"C0001E-13H-8, 110.5 cm",NULL,117.495,118.38,117.495,118.38,"C0001E-13H-8 WR, 109.0--110.5 cm",CKY000000000000275300,PP,NULL,8,hirono315,NULL,CKY,2007-11-22T10:12:19Z,3,glass cell,4.512,2.03,10.221,5.400328,5.709,3,glass cell,4.512,2.03,8.23,3.418,3.718,2.063212,2.014856,1.355472,3.370328,1.388,0.07221249,0.03252815,3.645787,0.3613965,0.5659168,1.693901,1.081731,2.689681,0.5978219,1.486461,ishimori,2007-11-25T19:32:36Z
