Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0006E-21X-2, 101.0 cm",NULL,137.29,137.29,137.29,137.29,"C0006E-21X-2, 103.0 cm",NULL,137.31,137.31,137.31,137.31,"C0006E-21X-2 W, 101.0--103.0 cm",CKY000000000001111400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-03T02:25:00Z,NULL,156,glass beaker,5.934,2.659,11.059,5.302843,5.125,156,glass beaker,5.934,2.659,9.875,4.124,3.941,1.226943,1.198187,1.445656,2.643843,1.465,0.04294304,0.01934371,3.898057,0.2394035,0.3147576,1.938466,1.474391,2.696393,0.4531988,0.8288184,tsutsumi316,2008-01-06T23:21:24Z
"C0006E-21X-3, 0.0 cm",NULL,137.38,137.38,137.38,137.38,"C0006E-21X-3, 1.5 cm",NULL,137.395,137.395,137.395,137.395,"C0006E-21X-3 WR, 0.0--1.5 cm",CKY000000000001067800,PP,NULL,8,chesterf316,NULL,CKY,2008-01-01T14:21:51Z,NULL,33,glass cell,4.621,2.028,11.702,5.627706,7.081,33,glass cell,4.621,2.028,10.257,4.189,5.636,1.497409,1.462314,2.137392,3.599706,2.161,0.05240937,0.02360782,5.583591,0.2114686,0.2681804,1.967105,1.551124,2.612338,0.4062315,0.6841579,tsutsumi316,2008-01-06T23:21:26Z
"C0006E-21X-4, 23.0 cm",NULL,137.925,137.925,137.925,137.925,"C0006E-21X-4, 25.0 cm",NULL,137.945,137.945,137.945,137.945,"C0006E-21X-4 W, 23.0--25.0 cm",CKY000000000001111500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-03T02:25:00Z,NULL,21,glass cell,4.561,2.041,14.773,7.178267,10.212,21,glass cell,4.561,2.041,12.768,5.182,8.207,2.07772,2.029024,3.108243,5.137267,3.141,0.07272026,0.03275688,8.13428,0.2034587,0.2554277,1.987828,1.583387,2.617002,0.3949617,0.6527879,tsutsumi316,2008-01-06T23:21:25Z
"C0006E-21X-4, 99.0 cm",NULL,138.685,138.685,138.685,138.685,"C0006E-21X-4, 101.0 cm",NULL,138.705,138.705,138.705,138.705,"C0006E-21X-4 W, 99.0--101.0 cm",CKY000000000001111600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-03T02:25:01Z,NULL,130,glass beaker,6.116,2.721,15.199,7.489106,9.083,130,glass beaker,6.116,2.721,13.157,5.456,7.041,2.116062,2.066467,2.701639,4.768106,2.735,0.07406223,0.03336137,6.966938,0.2329695,0.3037292,1.904949,1.461154,2.578782,0.4333937,0.7648939,tsutsumi316,2008-01-06T23:21:25Z
"C0006E-22X-1, 20.0 cm",NULL,144.53,144.53,144.53,144.53,"C0006E-22X-1, 22.0 cm",NULL,144.55,144.55,144.55,144.55,"C0006E-22X-1 W, 20.0--22.0 cm",CKY000000000001087500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T08:35:49Z,NULL,157,glass beaker,6.049,2.679,15.58,7.576992,9.531,157,glass beaker,6.049,2.679,13.512,5.518,7.463,2.143005,2.092778,2.805214,4.897992,2.839,0.07500524,0.03378614,7.387995,0.2248458,0.2900659,1.945899,1.508372,2.633666,0.4272727,0.7460317,david_goldsby316,2008-01-14T10:26:33Z
"C0006E-22X-1, 100.0 cm",NULL,145.33,145.33,145.33,145.33,"C0006E-22X-1, 102.0 cm",NULL,145.35,145.35,145.35,145.35,"C0006E-22X-1 W, 100.0--102.0 cm",CKY000000000001087600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T08:37:16Z,NULL,16,glass cell,4.613,2.072,11.89,5.646741,7.277,16,glass cell,4.613,2.072,10.453,4.216,5.84,1.489119,1.454218,2.120523,3.574741,2.144,0.05211921,0.02347712,5.787881,0.2046337,0.2572823,2.035672,1.619105,2.729459,0.4068037,0.6857827,david_goldsby316,2008-01-14T10:26:33Z
"C0006E-22X-2, 33.0 cm",NULL,146.07,146.07,146.07,146.07,"C0006E-22X-2, 34.5 cm",NULL,146.085,146.085,146.085,146.085,"C0006E-22X-2 WR, 33.0--34.5 cm",CKY000000000001084200,PP,NULL,8,arito316,NULL,CKY,2008-01-02T02:53:25Z,NULL,196,glass beaker,6.1,2.757,14.219,6.876199,8.119,196,glass beaker,6.1,2.757,12.428,5.093,6.328,1.855959,1.812459,2.306739,4.119199,2.336,0.0649586,0.02926063,6.263041,0.2285945,0.296335,1.971014,1.520451,2.715106,0.4400029,0.7857236,david_goldsby316,2008-01-14T10:26:36Z
"C0006E-22X-2, 100.0 cm",NULL,146.74,146.74,146.74,146.74,"C0006E-22X-2, 102.0 cm",NULL,146.76,146.76,146.76,146.76,"C0006E-22X-2 W, 100.0--102.0 cm",CKY000000000001087700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T08:37:16Z,NULL,161,glass beaker,6.097,2.722,14.62,8.033455,8.523,161,glass beaker,6.097,2.722,12.773,6.1945,6.676,1.91399,1.86913,3.442324,5.311455,3.4725,0.06698969,0.03017554,6.60901,0.2245676,0.2896031,1.604645,1.244294,1.919927,0.3519056,0.542985,david_goldsby316,2008-01-26T07:26:21Z
"C0006E-22X-3, 0.0 cm",NULL,146.83,146.83,146.83,146.83,"C0006E-22X-3, 1.5 cm",NULL,146.845,146.845,146.845,146.845,"C0006E-22X-3 WR, 0.0--1.5 cm",CKY000000000001068300,PP,NULL,8,chesterf316,NULL,CKY,2008-01-01T14:23:52Z,NULL,175,glass beaker,6.139,2.807,13.471,6.437436,7.332,175,glass beaker,6.139,2.807,11.964,4.937,5.825,1.561658,1.525057,2.105379,3.630436,2.13,0.05465807,0.02462075,5.770342,0.2129921,0.2706353,2.019592,1.589435,2.740761,0.4200754,0.724362,tsutsumi316,2008-01-06T23:21:25Z
"C0006E-22X-4, 19.0 cm",NULL,147.365,147.365,147.365,147.365,"C0006E-22X-4, 21.0 cm",NULL,147.385,147.385,147.385,147.385,"C0006E-22X-4 W, 19.0--21.0 cm",CKY000000000001087900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T08:37:17Z,NULL,3,glass cell,4.512,2.03,11.687,5.618501,7.175,3,glass cell,4.512,2.03,10.195,4.133,5.683,1.546114,1.509877,2.078624,3.588501,2.103,0.05411403,0.02437569,5.628886,0.2154863,0.274675,1.999442,1.56859,2.707986,0.4207542,0.7263828,david_goldsby316,2008-01-14T10:26:34Z
"C0006E-22X-4, 30.0 cm",NULL,147.475,147.475,147.475,147.475,"C0006E-22X-4, 31.5 cm",NULL,147.49,147.49,147.49,147.49,"C0006E-22X-4 WR, 30.0--31.5 cm",CKY000000000001085000,PP,NULL,8,chesterf316,NULL,CKY,2008-01-02T04:09:58Z,NULL,123,glass beaker,6.064,2.724,13.503,7.526908,7.439,123,glass beaker,6.064,2.724,11.783,5.8144,5.719,1.782383,1.740609,3.0623,4.802908,3.0904,0.06238347,0.02810066,5.656616,0.2395999,0.3150971,1.548853,1.177748,1.847179,0.3624072,0.5683993,david_goldsby316,2008-01-26T07:27:52Z
"C0006E-22X-4, 86.0 cm",NULL,148.035,148.035,148.035,148.035,"C0006E-22X-4, 88.0 cm",NULL,148.055,148.055,148.055,148.055,"C0006E-22X-4 W, 86.0--88.0 cm",CKY000000000001087800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T08:37:16Z,NULL,132,glass beaker,6.078,2.705,12.898,6.008503,6.82,132,glass beaker,6.078,2.705,11.636,4.752,5.558,1.307772,1.277121,2.026382,3.303503,2.047,0.04577206,0.02061804,5.512228,0.1917554,0.2372493,2.064475,1.668601,2.720231,0.386596,0.630247,david_goldsby316,2008-01-14T10:26:33Z
"C0006E-22X-4, 115.0 cm",NULL,148.325,148.325,148.325,148.325,"C0006E-22X-4, 116.5 cm",NULL,148.34,148.34,148.34,148.34,"C0006E-22X-4 WR, 115.0--116.5 cm",CKY000000000001085600,PP,NULL,8,chesterf316,NULL,CKY,2008-01-02T04:24:11Z,NULL,168,glass beaker,6.088,2.784,14.631,6.894179,8.543,168,glass beaker,6.088,2.784,13.065,5.335,6.977,1.622798,1.584764,2.525415,4.110179,2.551,0.05679797,0.02558467,6.920202,0.1899564,0.2345015,2.078498,1.683674,2.740223,0.3855705,0.6275259,david_goldsby316,2008-01-14T10:26:35Z
"C0006E-22X-5, 25.0 cm",NULL,148.835,148.835,148.835,148.835,"C0006E-22X-5, 27.0 cm",NULL,148.855,148.855,148.855,148.855,"C0006E-22X-5 W, 25.0--27.0 cm",CKY000000000001088100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T08:37:17Z,NULL,6,glass cell,4.527,2.039,11.648,5.570654,7.121,6,glass cell,4.527,2.039,10.191,4.12,5.664,1.509845,1.474458,2.057196,3.531654,2.081,0.0528446,0.02380387,5.611155,0.212027,0.2690791,2.016336,1.588818,2.727574,0.4174978,0.7167316,david_goldsby316,2008-01-14T10:26:34Z
"C0006E-22X-5, 101.5 cm",NULL,149.6,149.6,149.6,149.6,"C0006E-22X-5, 103.0 cm",NULL,149.615,149.615,149.615,149.615,"C0006E-22X-5 W, 101.5--103.0 cm",CKY000000000001088000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T08:37:17Z,NULL,125,glass beaker,6.079,2.718,12.152,5.816085,6.073,125,glass beaker,6.079,2.718,10.794,4.464,4.715,1.407254,1.374271,1.723814,3.098085,1.746,0.04925392,0.02218645,4.665746,0.231723,0.3016139,1.960243,1.50601,2.706642,0.4435874,0.7972274,david_goldsby316,2008-01-14T10:26:34Z
"C0006E-22X-6, 20.0 cm",NULL,150.195,150.195,150.195,150.195,"C0006E-22X-6, 21.5 cm",NULL,150.21,150.21,150.21,150.21,"C0006E-22X-6 WR, 20.0--21.5 cm",CKY000000000001086800,PP,NULL,8,chesterf316,NULL,CKY,2008-01-02T04:56:09Z,NULL,192,glass beaker,5.928,2.685,14.294,6.790948,8.366,192,glass beaker,5.928,2.685,12.675,5.179,6.747,1.67772,1.638399,2.467549,4.105948,2.494,0.05872025,0.02645056,6.68828,0.2005403,0.2508448,2.037532,1.628925,2.710495,0.3990305,0.663978,david_goldsby316,2008-01-14T10:26:36Z
"C0006E-22X-6, 66.0 cm",NULL,150.655,150.655,150.655,150.655,"C0006E-22X-6, 67.5 cm",NULL,150.67,150.67,150.67,150.67,"C0006E-22X-6 WR, 66.0--67.5 cm",CKY000000000001086200,PP,NULL,8,chesterf316,NULL,CKY,2008-01-02T04:56:08Z,NULL,15,glass cell,4.558,2.072,13.845,6.633364,9.287,15,glass cell,4.558,2.072,12.092,4.888,7.534,1.81658,1.774004,2.78736,4.561364,2.816,0.06358036,0.0286398,7.47042,0.1956046,0.2431698,2.036014,1.63776,2.680106,0.3889196,0.636446,david_goldsby316,2008-01-14T10:26:35Z
"C0006E-22X-6, 100.0 cm",NULL,150.995,150.995,150.995,150.995,"C0006E-22X-6, 102.0 cm",NULL,151.015,151.015,151.015,151.015,"C0006E-22X-6 W, 100.0--102.0 cm",CKY000000000001088200,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T08:37:18Z,NULL,184,glass beaker,6.06,2.729,12.494,5.825651,6.434,184,glass beaker,6.06,2.729,11.266,4.603,5.206,1.272539,1.242714,1.853937,3.096651,1.874,0.04453889,0.02006256,5.161461,0.1977835,0.2465463,2.077728,1.666788,2.784054,0.4013089,0.6703105,david_goldsby316,2008-01-14T10:26:34Z
"C0006E-23X-1, 19.0 cm",NULL,154.02,154.02,154.02,154.02,"C0006E-23X-1, 21.0 cm",NULL,154.04,154.04,154.04,154.04,"C0006E-23X-1 W, 19.0--21.0 cm",CKY000000000001093900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T14:01:52Z,NULL,35,glass cell,4.599,2.052,10.405,5.115867,5.806,35,glass cell,4.599,2.052,8.997,3.714,4.398,1.459067,1.42487,1.638997,3.063867,1.662,0.0510674,0.02300333,4.346933,0.2513034,0.3356545,1.894991,1.418773,2.652191,0.4650562,0.8693553,david_goldsby316,2008-01-14T10:26:36Z
"C0006E-23X-1, 65.0 cm",NULL,154.48,154.48,154.48,154.48,"C0006E-23X-1, 66.5 cm",NULL,154.495,154.495,154.495,154.495,"C0006E-23X-1 WR, 65.0--66.5 cm",CKY000000000001090200,PP,NULL,8,chesterf316,NULL,CKY,2008-01-02T10:02:15Z,NULL,170,glass beaker,6.055,2.712,14.023,6.769203,7.968,170,glass beaker,6.055,2.712,12.233,4.987,6.178,1.854922,1.811448,2.245756,4.057203,2.275,0.06492233,0.02924429,6.113078,0.2327965,0.3034351,1.963914,1.506722,2.722058,0.4464769,0.8066093,tsutsumi316,2008-01-07T01:23:22Z
"C0006E-23X-1, 101.0 cm",NULL,154.84,154.84,154.84,154.84,"C0006E-23X-1, 102.5 cm",NULL,154.855,154.855,154.855,154.855,"C0006E-23X-1 WR, 101.0--102.5 cm",CKY000000000001090700,PP,NULL,8,chesterf316,NULL,CKY,2008-01-02T10:02:16Z,NULL,167,glass beaker,6.068,2.721,14.073,6.647597,8.005,167,glass beaker,6.068,2.721,12.603,5.184,6.535,1.523316,1.487613,2.438984,3.926597,2.463,0.0533161,0.02401626,6.481684,0.1902956,0.2350186,2.038661,1.650713,2.657535,0.3788556,0.6099316,tsutsumi316,2008-01-06T23:21:29Z
"C0006E-23X-1, 105.0 cm",NULL,154.88,154.88,154.88,154.88,"C0006E-23X-1, 107.0 cm",NULL,154.9,154.9,154.9,154.9,"C0006E-23X-1 W, 105.0--107.0 cm",CKY000000000001094000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T14:04:55Z,NULL,158,glass beaker,6.019,2.709,13.132,6.110407,7.113,158,glass beaker,6.019,2.709,11.848,4.832,5.829,1.33057,1.299385,2.102023,3.401407,2.123,0.04656998,0.02097747,5.78243,0.1870617,0.2301057,2.091193,1.700011,2.750889,0.3820139,0.6181593,david_goldsby316,2008-01-14T10:26:36Z
"C0006E-23X-2, 23.0 cm",NULL,155.465,155.465,155.465,155.465,"C0006E-23X-2, 25.0 cm",NULL,155.485,155.485,155.485,155.485,"C0006E-23X-2 W, 23.0--25.0 cm",CKY000000000001094100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T14:04:55Z,NULL,37,glass cell,4.613,2.084,12.542,6.157746,7.929,37,glass cell,4.613,2.084,10.647,4.271,6.034,1.963731,1.917706,2.15604,4.073746,2.187,0.06873062,0.03095974,5.965269,0.2476643,0.329194,1.946366,1.46432,2.766771,0.4707475,0.8894572,david_goldsby316,2008-01-14T10:26:37Z
"C0006E-23X-2, 100.0 cm",NULL,156.235,156.235,156.235,156.235,"C0006E-23X-2, 102.0 cm",NULL,156.255,156.255,156.255,156.255,"C0006E-23X-2 W, 100.0--102.0 cm",CKY000000000001094200,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T14:04:56Z,NULL,136,glass beaker,6.026,2.675,13.239,6.330597,7.213,136,glass beaker,6.026,2.675,11.769,4.867,5.743,1.523316,1.487613,2.167984,3.655597,2.192,0.0533161,0.02401626,5.689684,0.2111904,0.267733,1.973139,1.556431,2.624413,0.4069413,0.6861736,david_goldsby316,2008-01-14T10:26:37Z
"C0006E-23X-3, 26.0 cm",NULL,156.905,156.905,156.905,156.905,"C0006E-23X-3, 27.5 cm",NULL,156.92,156.92,156.92,156.92,"C0006E-23X-3 WR, 26.0--27.5 cm",CKY000000000001091300,PP,NULL,8,chesterf316,NULL,CKY,2008-01-02T10:38:07Z,NULL,180,glass beaker,6.067,2.748,13.583,6.419558,7.516,180,glass beaker,6.067,2.748,12.104,4.947,6.037,1.532643,1.496721,2.174837,3.671558,2.199,0.05364253,0.0241633,5.983358,0.2039173,0.2561509,2.047087,1.629651,2.751176,0.4076529,0.6881993,tsutsumi316,2008-01-06T23:21:29Z
"C0006E-23X-3, 30.0 cm",NULL,156.945,156.945,156.945,156.945,"C0006E-23X-3, 32.0 cm",NULL,156.965,156.965,156.965,156.965,"C0006E-23X-3 W, 30.0--32.0 cm",CKY000000000001094300,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T14:04:56Z,NULL,205,glass beaker,6.087,2.728,13.13,6.415974,7.043,205,glass beaker,6.087,2.728,11.517,4.81,5.43,1.671503,1.632327,2.055647,3.687974,2.082,0.05850264,0.02635254,5.371497,0.2373282,0.31118,1.909721,1.45649,2.613044,0.442608,0.7940694,david_goldsby316,2008-01-14T10:26:37Z
"C0006E-23X-3, 67.0 cm",NULL,157.315,157.315,157.315,157.315,"C0006E-23X-3, 68.5 cm",NULL,157.33,157.33,157.33,157.33,"C0006E-23X-3 WR, 67.0--68.5 cm",CKY000000000001091900,PP,NULL,8,chesterf316,NULL,CKY,2008-01-02T10:38:09Z,NULL,190,glass beaker,6.064,2.72,13.753,6.68233,7.689,190,glass beaker,6.064,2.72,11.992,4.929,5.928,1.824871,1.7821,2.180229,3.96233,2.209,0.06387052,0.0287705,5.864129,0.2373352,0.3111921,1.940525,1.47997,2.689684,0.4497607,0.817391,tsutsumi316,2008-01-06T23:21:28Z
"C0006E-23X-3, 100.0 cm",NULL,157.645,157.645,157.645,157.645,"C0006E-23X-3, 102.0 cm",NULL,157.665,157.665,157.665,157.665,"C0006E-23X-3 W, 100.0--102.0 cm",CKY000000000001094400,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T14:04:56Z,NULL,115,glass beaker,6.019,2.682,13.961,7.517979,7.942,115,glass beaker,6.019,2.682,12.395,5.9588,6.376,1.622798,1.584764,3.251215,4.835979,3.2768,0.05679797,0.02558467,6.319202,0.2043311,0.2568043,1.642274,1.306706,1.943643,0.3277028,0.4874373,david_goldsby316,2008-01-26T07:29:13Z
"C0006E-23X-4, 0.0 cm",NULL,157.74,157.74,157.74,157.74,"C0006E-23X-4, 1.5 cm",NULL,157.755,157.755,157.755,157.755,"C0006E-23X-4 WR, 0.0--1.5 cm",CKY000000000001068800,PP,NULL,8,chesterf316,NULL,CKY,2008-01-01T14:25:30Z,NULL,187,glass beaker,6.12,2.752,12.708,6.087858,6.588,187,glass beaker,6.12,2.752,11.298,4.684,5.178,1.46114,1.426894,1.908964,3.335858,1.932,0.05113994,0.02303601,5.12686,0.2217881,0.284997,1.974904,1.536894,2.685677,0.4277443,0.7474706,tsutsumi316,2008-01-06T23:21:26Z
"C0006E-23X-5, 20.0 cm",NULL,158.275,158.275,158.275,158.275,"C0006E-23X-5, 22.0 cm",NULL,158.295,158.295,158.295,158.295,"C0006E-23X-5 W, 20.0--22.0 cm",CKY000000000001094500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T14:04:57Z,NULL,24,glass cell,4.638,2.026,12.09,5.650136,7.452,24,glass cell,4.638,2.026,10.629,4.1955,5.991,1.51399,1.478505,2.145631,3.624136,2.1695,0.05298968,0.02386922,5.93801,0.2031656,0.2549658,2.056214,1.638462,2.767489,0.4079608,0.6890773,david_goldsby316,2008-01-14T10:26:38Z
"C0006E-23X-5, 90.0 cm",NULL,158.975,158.975,158.975,158.975,"C0006E-23X-5, 91.5 cm",NULL,158.99,158.99,158.99,158.99,"C0006E-23X-5 WR, 90.0--91.5 cm",CKY000000000001092500,PP,NULL,8,chesterf316,NULL,CKY,2008-01-02T11:14:40Z,NULL,201,glass beaker,6.063,2.712,13.43,6.448896,7.367,201,glass beaker,6.063,2.712,11.799,4.825,5.736,1.690155,1.650542,2.086353,3.736896,2.113,0.05915549,0.02664662,5.676844,0.2294225,0.297728,1.971422,1.519134,2.720941,0.4416881,0.7911135,tsutsumi316,2008-01-06T23:21:29Z
"C0006E-23X-5, 100.0 cm",NULL,159.075,159.075,159.075,159.075,"C0006E-23X-5, 102.0 cm",NULL,159.095,159.095,159.095,159.095,"C0006E-23X-5 W, 100.0--102.0 cm",CKY000000000001094600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T14:04:57Z,NULL,140,glass beaker,6.001,2.695,14.357,6.895456,8.356,140,glass beaker,6.001,2.695,12.625,5.171,6.624,1.794819,1.752753,2.447703,4.200456,2.476,0.0628187,0.02829671,6.561181,0.214794,0.2735511,1.989308,1.562017,2.680546,0.4172767,0.7160805,david_goldsby316,2008-01-14T11:58:21Z
"C0006E-23X-6, 20.0 cm",NULL,159.685,159.685,159.685,159.685,"C0006E-23X-6, 22.0 cm",NULL,159.705,159.705,159.705,159.705,"C0006E-23X-6 W, 20.0--22.0 cm",CKY000000000001094700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T14:04:57Z,NULL,107,glass beaker,6.084,2.677,14.976,7.536733,8.892,107,glass beaker,6.084,2.677,12.619,5.19,6.535,2.442487,2.385241,2.474492,4.859733,2.513,0.08548711,0.03850771,6.449513,0.2746837,0.3787088,1.82973,1.327133,2.606398,0.4908173,0.9639316,david_goldsby316,2008-01-14T11:58:21Z
"C0006E-23X-6, 100.0 cm",NULL,160.485,160.485,160.485,160.485,"C0006E-23X-6, 102.0 cm",NULL,160.505,160.505,160.505,160.505,"C0006E-23X-6 W, 100.0--102.0 cm",CKY000000000001094800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T14:04:58Z,NULL,138,glass beaker,5.99,2.626,13.166,5.949561,7.176,138,glass beaker,5.99,2.626,12.147,4.935,6.157,1.055959,1.031209,2.292352,3.323561,2.309,0.03695858,0.01664801,6.120042,0.1471514,0.1725411,2.15913,1.841411,2.669765,0.3102724,0.4498478,david_goldsby316,2008-01-14T11:58:21Z
"C0006E-23X-7, 20.0 cm",NULL,161.095,161.095,161.095,161.095,"C0006E-23X-7, 22.0 cm",NULL,161.115,161.115,161.115,161.115,"C0006E-23X-7 W, 20.0--22.0 cm",CKY000000000001094900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T14:04:58Z,NULL,200,glass beaker,6.013,2.72,13.758,6.549118,7.745,200,glass beaker,6.013,2.72,12.178,4.976,6.165,1.637306,1.598931,2.230187,3.829118,2.256,0.05730574,0.0258134,6.107694,0.2114016,0.2680726,2.022659,1.595066,2.738647,0.4175717,0.7169496,david_goldsby316,2008-01-14T11:58:22Z
"C0006E-23X-7, 100.0 cm",NULL,161.895,161.895,161.895,161.895,"C0006E-23X-7, 102.0 cm",NULL,161.915,161.915,161.915,161.915,"C0006E-23X-7 W, 100.0--102.0 cm",CKY000000000001095000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-02T14:04:58Z,NULL,5,glass cell,4.594,2.062,9.611,4.584601,5.017,5,glass cell,4.594,2.062,8.601,3.579,4.007,1.046632,1.022102,1.500499,2.522601,1.517,0.03663215,0.01650097,3.970368,0.2086171,0.2636109,1.988821,1.573919,2.646032,0.4051777,0.6811745,david_goldsby316,2008-01-14T11:58:22Z
"C0006E-24X-1, 23.0 cm",NULL,163.56,163.56,163.56,163.56,"C0006E-24X-1, 25.0 cm",NULL,163.58,163.58,163.58,163.58,"C0006E-24X-1 W, 23.0--25.0 cm",CKY000000000001111700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-03T02:25:01Z,NULL,108,glass beaker,6.035,2.701,14.367,6.734719,8.332,108,glass beaker,6.035,2.701,12.925,5.299,6.89,1.494301,1.459278,2.574441,4.033719,2.598,0.05230056,0.02355881,6.8377,0.1793448,0.2185385,2.065588,1.695135,2.655994,0.3617698,0.5668328,tsutsumi316,2008-01-06T23:21:26Z
"C0006E-24X-1, 100.0 cm",NULL,164.33,164.33,164.33,164.33,"C0006E-24X-1, 102.0 cm",NULL,164.35,164.35,164.35,164.35,"C0006E-24X-1 W, 100.0--102.0 cm",CKY000000000001111800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-03T02:25:01Z,NULL,32,glass cell,4.594,2.062,9.686,4.485311,5.092,23,glass cell,4.622,2.06,8.867,3.64,4.245,0.8777206,0.857149,1.566162,2.423311,1.58,0.03072024,0.01383795,4.21428,0.1723725,0.208273,2.101257,1.739058,2.690832,0.3537098,0.5472927,tsutsumi316,2008-01-06T23:21:27Z
"C0006E-24X-CC, 21.0 cm",NULL,164.695,164.695,164.695,164.695,"C0006E-24X-CC, 23.0 cm",NULL,164.715,164.715,164.715,164.715,"C0006E-24X-CC W, 21.0--23.0 cm",CKY000000000001111900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-03T02:25:02Z,NULL,143,glass beaker,5.963,2.679,13.53,6.353041,7.567,143,glass beaker,5.963,2.679,12.162,4.991,6.199,1.417617,1.384391,2.28965,3.674041,2.312,0.04961662,0.02234983,6.149384,0.187342,0.2305299,2.059585,1.673738,2.685731,0.3768034,0.60463,tsutsumi316,2008-01-06T23:21:27Z
"C0006E-25X-1, 23.0 cm",NULL,173.06,173.06,173.06,173.06,"C0006E-25X-1, 25.0 cm",NULL,173.08,173.08,173.08,173.08,"C0006E-25X-1 W, 23.0--25.0 cm",CKY000000000001112000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-03T02:25:02Z,NULL,198,glass beaker,6.067,2.732,12.657,6.034588,6.59,198,glass beaker,6.067,2.732,11.185,4.569,5.118,1.525389,1.489637,1.812951,3.302588,1.837,0.05338864,0.02404894,5.064611,0.2314702,0.3011857,1.995405,1.533528,2.793573,0.4510515,0.8216644,tsutsumi316,2008-01-07T01:23:23Z
"C0006E-25X-1, 99.0 cm",NULL,173.82,173.82,173.82,173.82,"C0006E-25X-1, 101.0 cm",NULL,173.84,173.84,173.84,173.84,"C0006E-25X-1 W, 99.0--101.0 cm",CKY000000000001112100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-03T02:25:02Z,NULL,10,glass cell,4.544,2.032,13.033,6.314373,8.489,10,glass cell,4.544,2.032,11.282,4.571,6.738,1.814508,1.77198,2.510393,4.282373,2.539,0.06350782,0.02860713,6.674492,0.2137481,0.2718571,1.982312,1.558597,2.658744,0.4137846,0.7058577,tsutsumi316,2008-01-07T01:23:23Z
