Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0008A-12H-5, 0.0 cm",NULL,104.915,104.915,104.915,104.915,"C0008A-12H-5, 1.5 cm",NULL,104.93,104.93,104.93,104.93,"C0008A-12H-5 WR, 0.0--1.5 cm",CKY000000000001564900,PP,NULL,8,ARITO316,NULL,CKY,2008-01-27T15:20:32Z,NULL,4,glass cell,4.67,2.076,11.761,5.800286,7.091,4,glass cell,4.67,2.076,9.99,4.037,5.32,1.835233,1.79222,1.932066,3.724286,1.961,0.06423321,0.02893388,5.255767,0.2588116,0.3491847,1.903989,1.411215,2.720283,0.4812251,0.9276183,tsutsumi316,2008-01-31T16:49:26Z
"C0008A-12H-6, 81.0 cm",NULL,106,106,106,106,"C0008A-12H-6, 83.0 cm",NULL,106.02,106.02,106.02,106.02,"C0008A-12H-6 W, 81.0--83.0 cm",CKY000000000001696400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:46Z,NULL,141,glass beaker,6.013,2.714,13.75,6.824275,7.737,141,glass beaker,6.013,2.714,11.747,4.83,5.734,2.075648,2.027,2.083276,4.110275,2.116,0.07264772,0.0327242,5.661352,0.2682755,0.3666346,1.882356,1.377366,2.717524,0.4931542,0.9729867,tsutsumi316,2008-01-31T19:26:04Z
"C0008A-12H-6, 98.5 cm",NULL,106.175,106.175,106.175,106.175,"C0008A-12H-6, 100.0 cm",NULL,106.19,106.19,106.19,106.19,"C0008A-12H-6 WR, 98.5--100.0 cm",CKY000000000001615200,PP,NULL,8,chesterf316,NULL,CKY,2008-01-28T12:56:40Z,NULL,192,glass beaker,5.928,2.685,12.4162,6.3007,6.4882,192,glass beaker,5.928,2.685,10.4153,4.3085,4.4873,2.0735,2.0249,1.5908,3.6157,1.6235,0.0726,0.0327,4.4147,0.3196,0.4697,1.7945,1.221,2.7751,0.56,1.2729,fujikit,2010-08-10T11:47:52Z
"C0008A-13H-1, 23.0 cm",NULL,109.73,109.73,109.73,109.73,"C0008A-13H-1, 25.0 cm",NULL,109.75,109.75,109.75,109.75,"C0008A-13H-1 W, 23.0--25.0 cm",CKY000000000001696500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:47Z,NULL,165,glass beaker,5.978,2.651,12.351,6.459213,6.373,165,glass beaker,5.978,2.651,10.104,4.222,4.126,2.328497,2.273923,1.534289,3.808213,1.571,0.08149747,0.03671057,4.044502,0.3653691,0.5757191,1.673488,1.062047,2.636075,0.5971103,1.482069,tsutsumi316,2008-01-31T19:47:50Z
"C0008A-13H-2, 23.0 cm",NULL,111.145,111.145,111.145,111.145,"C0008A-13H-2, 25.0 cm",NULL,111.165,111.165,111.165,111.165,"C0008A-13H-2 W, 23.0--25.0 cm",CKY000000000001696600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:47Z,NULL,16,glass cell,4.613,2.072,12.03,6.466006,7.417,16,glass cell,4.613,2.072,9.506,3.953,4.893,2.615544,2.554242,1.839764,4.394006,1.881,0.09154411,0.04123609,4.801456,0.3526418,0.5447398,1.687981,1.092729,2.609822,0.5813015,1.388353,tsutsumi316,2008-01-31T19:47:51Z
"C0008A-13H-3, 23.0 cm",NULL,112.555,112.555,112.555,112.555,"C0008A-13H-3, 25.0 cm",NULL,112.575,112.575,112.575,112.575,"C0008A-13H-3 W, 23.0--25.0 cm",CKY000000000001696700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:47Z,NULL,126,glass beaker,6.042,2.703,12.901,6.661383,6.859,126,glass beaker,6.042,2.703,10.693,4.463,4.651,2.288083,2.234456,1.723927,3.958383,1.76,0.08008296,0.03607341,4.570917,0.3335884,0.5005741,1.732779,1.154744,2.651457,0.5644871,1.296143,tsutsumi316,2008-01-31T19:47:51Z
"C0008A-13H-4, 23.0 cm",NULL,113.97,113.97,113.97,113.97,"C0008A-13H-4, 25.0 cm",NULL,113.99,113.99,113.99,113.99,"C0008A-13H-4 W, 23.0--25.0 cm",CKY000000000001696800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:48Z,NULL,111,glass beaker,6.065,2.702,12.285,5.665453,6.22,111,glass beaker,6.065,2.702,11.241,4.626,5.176,1.081865,1.056509,1.906944,2.963453,1.924,0.03786531,0.01705645,5.138135,0.1739333,0.210556,2.098903,1.733834,2.694435,0.3565129,0.5540327,tsutsumi316,2008-01-31T19:47:51Z
"C0008A-13H-5, 0.0 cm",NULL,114.79,114.79,114.79,114.79,"C0008A-13H-5, 1.5 cm",NULL,114.805,114.805,114.805,114.805,"C0008A-13H-5 WR, 0.0--1.5 cm",CKY000000000001571600,PP,NULL,8,arito316,NULL,CKY,2008-01-27T19:00:38Z,NULL,37,glass cell,4.613,2.084,11.193,5.692537,6.58,37,glass cell,4.613,2.084,9.25,3.758,4.637,2.013472,1.966281,1.642256,3.608537,1.674,0.07047156,0.03174394,4.566529,0.3059987,0.4409195,1.823454,1.265479,2.780643,0.544897,1.197305,tsutsumi316,2008-01-31T18:56:28Z
"C0008A-13H-6, 23.0 cm",NULL,115.305,115.305,115.305,115.305,"C0008A-13H-6, 25.0 cm",NULL,115.325,115.325,115.325,115.325,"C0008A-13H-6 W, 23.0--25.0 cm",CKY000000000001696900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:48Z,NULL,171,glass beaker,5.985,2.681,13.558,6.883365,7.573,171,glass beaker,5.985,2.681,11.346,4.681,5.361,2.292228,2.238504,1.963861,4.202365,2,0.08022804,0.03613876,5.280772,0.3026843,0.4340706,1.80208,1.256619,2.688974,0.5326771,1.139848,tsutsumi316,2008-01-31T19:47:52Z
"C0008A-13H-7, 20.0 cm",NULL,116.68,116.68,116.68,116.68,"C0008A-13H-7, 22.0 cm",NULL,116.7,116.7,116.7,116.7,"C0008A-13H-7 W, 20.0--22.0 cm",CKY000000000001697000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:49Z,NULL,114,glass beaker,6.061,2.735,12.8881,6.356,6.8271,114,glass beaker,6.061,2.735,11.1587,4.6341,5.0977,1.7921,1.7501,1.8709,3.621,1.8991,0.0627,0.0282,5.035,0.2625,0.3559,1.8854,1.3905,2.6912,0.4833,0.9354,fujikit,2010-08-10T11:47:52Z
"C0008A-15H-2, 0.0 cm",NULL,120.138,120.14,120.138,120.14,"C0008A-15H-2, 1.5 cm",NULL,120.153,120.155,120.153,120.155,"C0008A-15H-2 WR, 0.0--1.5 cm",CKY000000000001577300,PP,NULL,8,arito316,NULL,CKY,2008-01-27T22:23:06Z,NULL,164,glass beaker,6.118,2.757,13.145,6.690761,7.027,164,glass beaker,6.118,2.757,11.024,4.579,4.906,2.197928,2.146413,1.787348,3.933761,1.822,0.07692752,0.03465204,4.829072,0.3127832,0.4551449,1.786331,1.227597,2.701809,0.545639,1.200893,tsutsumi316,2008-01-31T19:25:59Z
"C0008A-15H-3, 24.0 cm",NULL,120.711,120.715,120.711,120.715,"C0008A-15H-3, 26.0 cm",NULL,120.731,120.735,120.731,120.735,"C0008A-15H-3 W, 24.0--26.0 cm",CKY000000000001697100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:49Z,NULL,112,glass beaker,6.02,2.652,14.089,7.093391,8.069,112,glass beaker,6.02,2.652,11.883,4.897,5.863,2.28601,2.232432,2.208959,4.441391,2.245,0.08001042,0.03604073,5.78299,0.2833078,0.3952991,1.816773,1.302067,2.61797,0.5026425,1.010626,tsutsumi316,2008-01-31T19:47:52Z
"C0008A-15H-6, 6.0 cm",NULL,124.163,124.18,124.163,124.18,"C0008A-15H-6, 8.0 cm",NULL,124.183,124.2,124.183,124.2,"C0008A-15H-6 W, 6.0--8.0 cm",CKY000000000001697300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:50Z,NULL,168,glass beaker,6.088,2.784,13.917,7.231389,7.829,168,glass beaker,6.088,2.784,11.481,4.806,5.393,2.524352,2.465188,1.982202,4.447389,2.022,0.0883524,0.03979838,5.304648,0.3224361,0.4758756,1.760359,1.192755,2.676139,0.5543,1.243661,tsutsumi316,2008-01-31T19:47:53Z
"C0008A-15H-7, 6.0 cm",NULL,125.468,125.49,125.468,125.49,"C0008A-15H-7, 8.0 cm",NULL,125.488,125.51,125.488,125.51,"C0008A-15H-7 W, 6.0--8.0 cm",CKY000000000001697400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:50Z,NULL,202,glass beaker,6.017,2.685,14.511,7.427176,8.494,202,glass beaker,6.017,2.685,12.026,4.953,6.009,2.57513,2.514775,2.227401,4.742176,2.268,0.0901296,0.04059892,5.91887,0.3031704,0.4350711,1.791161,1.248134,2.657299,0.5302998,1.129018,tsutsumi316,2008-01-31T19:47:53Z
"C0008A-15H-7, 79.5 cm",NULL,126.2,126.225,126.2,126.225,"C0008A-15H-7, 81.5 cm",NULL,126.22,126.245,126.22,126.245,"C0008A-15H-7 W, 79.5--81.5 cm",CKY000000000001697500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:51Z,NULL,188,glass beaker,6.014,2.74,14.6777,7.4539,8.6637,188,glass beaker,6.014,2.74,12.2379,5.0248,6.2239,2.5283,2.469,2.2449,4.7139,2.2848,0.0885,0.0399,6.1354,0.2918,0.4121,1.8379,1.3016,2.733,0.5238,1.0998,fujikit,2010-08-10T11:47:52Z
"C0008A-15H-8, 23.0 cm",NULL,126.942,126.97,126.942,126.97,"C0008A-15H-8, 25.0 cm",NULL,126.962,126.99,126.962,126.99,"C0008A-15H-8 W, 23.0--25.0 cm",CKY000000000001697200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:49Z,NULL,162,glass beaker,5.999,2.708,15.352,7.937926,9.353,162,glass beaker,5.999,2.708,12.58,5.178,6.581,2.872539,2.805214,2.424712,5.229926,2.47,0.1005389,0.04528781,6.480461,0.3071249,0.4432615,1.788362,1.239111,2.672672,0.5363773,1.156926,tsutsumi316,2008-01-31T19:47:53Z
"C0008A-16H-1, 24.0 cm",NULL,127.71,127.71,127.71,127.71,"C0008A-16H-1, 26.0 cm",NULL,127.73,127.73,127.73,127.73,"C0008A-16H-1 W, 24.0--26.0 cm",CKY000000000001697600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:51Z,NULL,37,glass cell,4.613,2.084,12.211,6.51015,7.598,37,glass cell,4.613,2.084,9.72,4.03,5.107,2.581347,2.520847,1.905303,4.42615,1.946,0.09034722,0.04069695,5.016653,0.3397404,0.5145557,1.716616,1.133412,2.632995,0.5695349,1.323069,tsutsumi316,2008-01-31T19:47:54Z
"C0008A-16H-2, 24.0 cm",NULL,128.135,128.135,128.135,128.135,"C0008A-16H-2, 26.0 cm",NULL,128.155,128.155,128.155,128.155,"C0008A-16H-2 W, 24.0--26.0 cm",CKY000000000001697700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:51Z,NULL,179,glass beaker,6.039,2.697,12.328,6.32511,6.289,179,glass beaker,6.039,2.697,10.287,4.293,4.248,2.115026,2.065455,1.562655,3.62811,1.596,0.07402596,0.03334503,4.173974,0.3363056,0.5067176,1.733409,1.150454,2.671078,0.5692923,1.32176,tsutsumi316,2008-01-31T19:47:54Z
"C0008A-16H-3, 23.0 cm",NULL,128.75,128.75,128.75,128.75,"C0008A-16H-3, 25.0 cm",NULL,128.77,128.77,128.77,128.77,"C0008A-16H-3 W, 23.0--25.0 cm",CKY000000000001697800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:52Z,NULL,180,glass beaker,6.067,2.748,14.9,7.564106,8.833,180,glass beaker,6.067,2.748,12.399,5.074,6.332,2.59171,2.530967,2.28514,4.816106,2.326,0.09070991,0.04086032,6.24129,0.2934122,0.4152523,1.834054,1.29592,2.731251,0.5255213,1.107576,tsutsumi316,2008-01-31T19:47:55Z
"C0008A-16H-4, 0.0 cm",NULL,128.815,128.815,128.815,128.815,"C0008A-16H-4, 1.5 cm",NULL,128.83,128.83,128.83,128.83,"C0008A-16H-4 WR, 0.0--1.5 cm",CKY000000000001581800,PP,NULL,8,arito316,NULL,CKY,2008-01-28T01:19:19Z,NULL,23,glass cell,4.622,2.06,12.256,6.162114,7.634,23,glass cell,4.622,2.06,10.216,4.131,5.594,2.11399,2.064443,2.037671,4.102114,2.071,0.07398969,0.03332869,5.52001,0.2769177,0.3829684,1.860991,1.34565,2.70898,0.5032632,1.013138,tsutsumi316,2008-01-31T19:26:00Z
"C0008A-16H-5, 21.5 cm",NULL,129.315,129.315,129.315,129.315,"C0008A-16H-5, 23.5 cm",NULL,129.335,129.335,129.335,129.335,"C0008A-16H-5 W, 21.5--23.5 cm",CKY000000000001697900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:52Z,NULL,200,glass beaker,6.013,2.72,14.389,7.454019,8.376,200,glass beaker,6.013,2.72,11.868,4.944,5.855,2.612435,2.551206,2.182813,4.734019,2.224,0.0914353,0.04118707,5.763565,0.3118953,0.4532673,1.769321,1.217478,2.64043,0.5389091,1.16877,tsutsumi316,2008-01-31T19:47:55Z
"C0008A-16H-5, 33.5 cm",NULL,129.435,129.435,129.435,129.435,"C0008A-16H-5, 35.0 cm",NULL,129.45,129.45,129.45,129.45,"C0008A-16H-5 WR, 33.5--35.0 cm",CKY000000000001634200,PP,NULL,8,arito316,NULL,CKY,2008-01-28T21:51:32Z,NULL,199,glass beaker,6.006,2.699,12.83,6.331811,6.824,199,glass beaker,6.006,2.699,10.95,4.46,4.944,1.948187,1.902526,1.730285,3.632811,1.761,0.06818658,0.03071468,4.875813,0.2854904,0.3995614,1.878435,1.34216,2.817924,0.5237062,1.099545,tsutsumi316,2008-01-31T20:07:25Z
"C0008A-17H-2, 20.0 cm",NULL,131.306,131.355,131.306,131.355,"C0008A-17H-2, 22.0 cm",NULL,131.324,131.375,131.324,131.375,"C0008A-17H-2 W, 20.0--22.0 cm",CKY000000000001656600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T12:02:11Z,NULL,163,glass beaker,6.086,2.738,12.3916,6.3377,6.3056,163,glass beaker,6.086,2.738,10.3035,4.2587,4.2175,2.1638,2.1131,1.4866,3.5997,1.5207,0.0757,0.0341,4.1418,0.3432,0.5224,1.7517,1.1506,2.7861,0.587,1.4214,fujikit,2010-08-10T11:47:52Z
"C0008A-17H-4, 70.0 cm",NULL,134.095,134.475,134.095,134.475,"C0008A-17H-4, 72.0 cm",NULL,134.113,134.495,134.113,134.495,"C0008A-17H-4 W, 70.0--72.0 cm",CKY000000000001656700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T12:02:12Z,NULL,185,glass beaker,5.861,2.618,13.5559,6.8839,7.6949,185,glass beaker,5.861,2.618,11.2925,4.6304,5.4315,2.3455,2.2905,1.9754,4.2659,2.0124,0.0821,0.037,5.3494,0.3048,0.4385,1.8038,1.254,2.708,0.5369,1.1595,fuway,2010-08-17T01:26:20Z
"C0008A-17H-5, 68.0 cm",NULL,135.258,135.775,135.258,135.775,"C0008A-17H-5, 70.0 cm",NULL,135.276,135.795,135.276,135.795,"C0008A-17H-5 W, 68.0--70.0 cm",CKY000000000001656800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T12:02:12Z,NULL,119,glass beaker,6.098,2.792,14.3657,7.2006,8.2677,119,glass beaker,6.098,2.792,12.0925,4.9373,5.9945,2.3556,2.3004,2.1082,4.4086,2.1453,0.0824,0.0371,5.9121,0.2849,0.3984,1.8754,1.341,2.8043,0.5218,1.0912,fujikit,2010-08-10T11:47:52Z
"C0008A-17H-6, 0.0 cm",NULL,135.584,136.14,135.584,136.14,"C0008A-17H-6, 1.5 cm",NULL,135.598,136.155,135.598,136.155,"C0008A-17H-6 WR, 0.0--1.5 cm",CKY000000000001588500,PP,NULL,8,chesterf316,NULL,CKY,2008-01-28T03:51:02Z,NULL,20,glass cell,4.62,2.048,10.7244,5.3685,6.1044,20,glass cell,4.62,2.048,9.0785,3.7298,4.4585,1.7056,1.6656,1.6549,3.3205,1.6818,0.0597,0.0269,4.3988,0.2794,0.3877,1.8384,1.3247,2.658,0.5016,1.0065,fujikit,2010-08-10T11:47:52Z
"C0008A-17H-7, 21.5 cm",NULL,136.022,136.63,136.022,136.63,"C0008A-17H-7, 23.0 cm",NULL,136.036,136.645,136.036,136.645,"C0008A-17H-7 WR, 21.5--23.0 cm",CKY000000000001638200,PP,NULL,8,arito316,NULL,CKY,2008-01-28T23:44:07Z,NULL,187,glass beaker,6.12,2.752,13.51,6.8616,7.39,187,glass beaker,6.12,2.752,11.352,4.713,5.232,2.236269,2.183857,1.925743,4.1096,1.961,0.07826949,0.03525653,5.153731,0.3026075,0.4339128,1.798228,1.254071,2.676229,0.5314037,1.134033,tsutsumi316,2008-01-31T21:08:35Z
"C0008A-17H-7, 70.0 cm",NULL,136.456,137.115,136.456,137.115,"C0008A-17H-7, 72.0 cm",NULL,136.474,137.135,136.474,137.135,"C0008A-17H-7 W, 70.0--72.0 cm",CKY000000000001656900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T12:02:12Z,NULL,190,glass beaker,6.064,2.72,13.1146,6.4963,7.0506,190,glass beaker,6.064,2.72,11.0281,4.4189,4.9641,2.1622,2.1115,1.6648,3.7763,1.6989,0.0757,0.0341,4.8884,0.3067,0.4423,1.8671,1.2945,2.9363,0.5591,1.2683,fujikit,2010-08-10T11:47:52Z
"C0008A-17H-8, 23.5 cm",NULL,137.22,137.97,137.22,137.97,"C0008A-17H-8, 25.0 cm",NULL,137.234,137.985,137.234,137.985,"C0008A-17H-8 WR, 23.5--25.0 cm",CKY000000000001638900,PP,NULL,8,arito316,NULL,CKY,2008-01-29T00:03:52Z,NULL,136,glass beaker,6.026,2.675,13.035,6.639896,7.009,136,glass beaker,6.026,2.675,10.945,4.559,4.919,2.165803,2.115042,1.849854,3.964896,1.884,0.07580317,0.03414557,4.843197,0.3090032,0.4471846,1.767764,1.221519,2.61815,0.5334419,1.143356,tsutsumi316,2008-01-31T21:08:30Z
"C0008A-17H-8, 70.0 cm",NULL,137.636,138.435,137.636,138.435,"C0008A-17H-8, 72.0 cm",NULL,137.654,138.455,137.654,138.455,"C0008A-17H-8 W, 70.0--72.0 cm",CKY000000000001657000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T12:02:13Z,NULL,196,glass beaker,6.1,2.757,12.9438,6.6015,6.8438,196,glass beaker,6.1,2.757,10.8825,4.5492,4.7825,2.1361,2.086,1.7585,3.8445,1.7922,0.0748,0.0337,4.7077,0.3121,0.4537,1.7802,1.2245,2.6771,0.5426,1.1862,fujikit,2010-08-10T11:47:52Z
"C0008A-17H-9, 70.0 cm",NULL,138.812,139.75,138.812,139.75,"C0008A-17H-9, 72.0 cm",NULL,138.83,139.77,138.83,139.77,"C0008A-17H-9 W, 70.0--72.0 cm",CKY000000000001657100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T12:02:13Z,NULL,186,glass beaker,5.941,2.659,11.3377,5.6232,5.3967,186,glass beaker,5.941,2.659,9.7342,4.0266,3.7932,1.6617,1.6228,1.3414,2.9642,1.3676,0.0582,0.0262,3.735,0.3079,0.4449,1.8206,1.26,2.7844,0.5475,1.2098,fujikit,2010-08-10T11:47:52Z
"C0008A-18H-1, 50.0 cm",NULL,140.89,140.89,140.89,140.89,"C0008A-18H-1, 52.0 cm",NULL,140.91,140.91,140.91,140.91,"C0008A-18H-1 W, 50.0--52.0 cm",CKY000000000001657500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T12:05:56Z,NULL,169,glass beaker,6.051,2.751,13.2669,6.7716,7.2159,169,glass beaker,6.051,2.751,11.093,4.6072,5.042,2.2527,2.1999,1.8207,4.0206,1.8562,0.0788,0.0355,4.9632,0.3122,0.4539,1.7947,1.2344,2.726,0.5472,1.2083,fujikit,2010-08-10T11:47:52Z
"C0008A-18H-2, 58.0 cm",NULL,142.29,142.29,142.29,142.29,"C0008A-18H-2, 60.0 cm",NULL,142.31,142.31,142.31,142.31,"C0008A-18H-2 W, 58.0--60.0 cm",CKY000000000001657600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T12:05:56Z,NULL,182,glass beaker,6.113,2.799,13.8397,7.2034,7.7267,182,glass beaker,6.113,2.799,11.5693,4.9429,5.4563,2.3527,2.2976,2.1068,4.4044,2.1439,0.0823,0.0371,5.374,0.3045,0.4378,1.7543,1.2201,2.5508,0.5217,1.0906,fujikit,2010-08-10T11:47:52Z
"C0008A-18H-3, 0.0 cm",NULL,143.015,143.015,143.015,143.015,"C0008A-18H-3, 1.5 cm",NULL,143.03,143.03,143.03,143.03,"C0008A-18H-3 WR, 0.0--1.5 cm",CKY000000000001593400,PP,NULL,8,chesterf316,NULL,CKY,2008-01-28T05:27:35Z,NULL,11,glass beaker,4.56,2.025,12.2129,6.3279,7.6529,11,glass beaker,4.56,2.025,10.0523,4.1767,5.4923,2.239,2.1865,2.1164,4.3029,2.1517,0.0784,0.0353,5.4139,0.2926,0.4136,1.7785,1.2582,2.5581,0.5081,1.0331,fujikit,2010-08-10T11:47:52Z
"C0008A-18H-3, 25.5 cm",NULL,143.27,143.27,143.27,143.27,"C0008A-18H-3, 27.0 cm",NULL,143.285,143.285,143.285,143.285,"C0008A-18H-3 WR, 25.5--27.0 cm",CKY000000000001595000,PP,NULL,8,chesterf316,NULL,CKY,2008-01-28T05:34:53Z,NULL,117,glass beaker,6.089,2.724,12.8417,6.5382,6.7527,117,glass beaker,6.089,2.724,10.9558,4.6605,4.8668,1.9543,1.9085,1.9057,3.8142,1.9365,0.0684,0.0308,4.7984,0.2894,0.4073,1.7704,1.258,2.5179,0.5004,1.0015,fujikit,2010-08-10T11:47:52Z
"C0008A-18H-4, 59.0 cm",NULL,143.875,143.875,143.875,143.875,"C0008A-18H-4, 61.0 cm",NULL,143.895,143.895,143.895,143.895,"C0008A-18H-4 W, 59.0--61.0 cm",CKY000000000001657700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T12:05:56Z,NULL,23,glass beaker,4.622,2.06,11.3387,5.7336,6.7167,23,glass beaker,4.622,2.06,9.4051,3.8085,4.7831,2.0037,1.9567,1.7169,3.6736,1.7485,0.0701,0.0316,4.713,0.2983,0.4251,1.8284,1.2829,2.7451,0.5326,1.1397,fujikit,2010-08-10T11:47:53Z
"C0008A-18H-5, 60.0 cm",NULL,144.93,144.93,144.93,144.93,"C0008A-18H-5, 62.0 cm",NULL,144.95,144.95,144.95,144.95,"C0008A-18H-5 W, 60.0--62.0 cm",CKY000000000001657800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T12:05:57Z,NULL,22,glass beaker,4.602,2.058,11.3741,5.8776,6.7721,22,glass beaker,4.602,2.058,9.3323,3.8447,4.7303,2.1159,2.0663,1.7533,3.8196,1.7867,0.0741,0.0334,4.6562,0.3124,0.4544,1.773,1.219,2.6557,0.541,1.1785,fujikit,2010-08-10T11:47:53Z
"C0008A-18H-6, 60.0 cm",NULL,146.075,146.075,146.075,146.075,"C0008A-18H-6, 62.0 cm",NULL,146.095,146.095,146.095,146.095,"C0008A-18H-6 W, 60.0--62.0 cm",CKY000000000001657900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T12:05:57Z,NULL,34,glass beaker,4.693,2.067,11.8909,6.1387,7.1979,34,glass beaker,4.693,2.067,9.7734,4.0304,5.0804,2.1943,2.1429,1.9288,4.0717,1.9634,0.0768,0.0346,5.0036,0.3049,0.4385,1.7678,1.2289,2.5942,0.5263,1.111,fujikit,2010-08-10T11:47:53Z
"C0008A-18H-7, 60.0 cm",NULL,146.925,146.925,146.925,146.925,"C0008A-18H-7, 62.0 cm",NULL,146.945,146.945,146.945,146.945,"C0008A-18H-7 W, 60.0--62.0 cm",CKY000000000001658000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T12:05:58Z,NULL,31,glass beaker,4.61,2.055,11.2992,5.8566,6.6892,31,glass beaker,4.61,2.055,9.3187,3.8847,4.7087,2.0523,2.0042,1.7974,3.8016,1.8297,0.0718,0.0323,4.6369,0.3068,0.4426,1.7596,1.2197,2.5798,0.5272,1.1151,fujikit,2010-08-10T11:47:53Z
"C0008A-18H-8, 60.0 cm",NULL,147.88,147.88,147.88,147.88,"C0008A-18H-8, 62.0 cm",NULL,147.9,147.9,147.9,147.9,"C0008A-18H-8 W, 60.0--62.0 cm",CKY000000000001658100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T12:05:58Z,NULL,153,glass beaker,6.069,2.733,13.3928,6.7644,7.3238,153,glass beaker,6.069,2.733,11.3789,4.7593,5.3099,2.0869,2.038,1.9934,4.0314,2.0263,0.073,0.0329,5.2369,0.2849,0.3985,1.8167,1.299,2.6271,0.5055,1.0224,fujikit,2010-08-10T11:47:53Z
"C0008A-19H-1, 70.0 cm",NULL,150.59,150.59,150.59,150.59,"C0008A-19H-1, 72.0 cm",NULL,150.61,150.61,150.61,150.61,"C0008A-19H-1 W, 70.0--72.0 cm",CKY000000000001687500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T11:45:44Z,NULL,140,glass beaker,6.001,2.695,12.9132,6.4625,6.9122,140,glass beaker,6.001,2.695,10.9164,4.4744,4.9154,2.0692,2.0207,1.7468,3.7675,1.7794,0.0724,0.0326,4.843,0.2994,0.4273,1.8347,1.2855,2.7725,0.5364,1.1568,fujikit,2010-08-10T11:47:53Z
