Top Drilling depth below sea floor [m DSF],Top Mud depth below sea floor [m MSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]","Top Depth DSF, MSF, WSF and CSF-A [m]",Top Core depth (below sea floor) [m CSF-B],Bottom Drilling depth below sea floor [m DSF],Bottom Mud depth below sea floor [m MSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]","Bottom Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core depth (below sea floor) [m CSF-B],Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::beaker mass [g]::number,moisture and density::beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
NULL,C0002F;1670.500,1670.5,1670.5,1670.5,NULL,C0002F;1675.500,1675.5,1675.5,1675.5,C0002F-201SMW W,CKY000000000001102310,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-08T08:10:45Z,">4mm,sand",18.7631,8.4717,48.4579,29.6948,42.8227,17.4844,24.0596,5.8396,5.7027,8.9198,14.6225,9.0127,0.2044,0.0929,23.8552,0.1967,0.2448,2.0308,1.6314,2.6744,0.39,0.6393,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1680.500,1680.5,1680.5,1680.5,NULL,C0002F;1685.500,1685.5,1685.5,1685.5,C0002F-203SMW W,CKY000000000001102610,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-08T08:28:15Z,1-4mm,18.8148,8.4543,43.9095,25.0947,38.6006,15.891,19.7858,5.5015,5.3726,7.3492,12.7218,7.4367,0.1926,0.0875,19.5932,0.2192,0.2808,1.9726,1.5401,2.666,0.4223,0.731,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1680.500,1680.5,1680.5,1680.5,NULL,C0002F;1685.500,1685.5,1685.5,1685.5,C0002F-203SMW W,CKY000000000001102710,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-08T08:28:15Z,>4mm,18.6911,8.4426,48.891,30.1999,43.1582,17.6754,24.4671,5.9407,5.8015,9.1383,14.9398,9.2328,0.2079,0.0945,24.2592,0.1967,0.2449,2.0214,1.6238,2.6547,0.3883,0.6349,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1690.500,1690.5,1690.5,1690.5,NULL,C0002F;1695.500,1695.5,1695.5,1695.5,C0002F-205SMW W,CKY000000000001102910,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-08T08:42:30Z,1-4mm,18.0522,8.2019,43.1928,25.1406,37.5068,15.5319,19.4546,5.8922,5.7541,7.2363,12.9904,7.33,0.2062,0.0937,19.2484,0.2344,0.3061,1.9353,1.4817,2.66,0.443,0.7952,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1690.500,1690.5,1690.5,1690.5,NULL,C0002F;1695.500,1695.5,1695.5,1695.5,C0002F-205SMW W,CKY000000000001103010,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-08T08:42:30Z,>4mm,19.0136,8.5551,45.51,26.4964,40.0794,16.5692,21.0658,5.6276,5.4957,7.9246,13.4203,8.0141,0.197,0.0895,20.8688,0.2124,0.2697,1.9744,1.555,2.6334,0.4095,0.6935,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1695.500,1695.5,1695.5,1695.5,NULL,C0002F;1700.500,1700.5,1700.5,1700.5,C0002F-206SMW W,CKY000000000001242210,PP,NULL,30,kidoyo,"1-4mm, bulk",CKY,2012-11-18T00:07:19Z,1-4mm,18.6163,8.3948,32.4287,13.8124,29.3372,12.4272,10.7209,3.2036,3.1285,3.9814,7.1099,4.0324,0.1121,0.051,10.6088,0.2319,0.302,1.9427,1.4921,2.6646,0.44,0.7858,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1695.500,1695.5,1695.5,1695.5,NULL,C0002F;1700.500,1700.5,1700.5,1700.5,C0002F-206SMW W,CKY000000000001242310,PP,NULL,30,suzukit,">4mm, bulk, hard",CKY,2012-11-19T05:21:57Z,>4mm hard,19.0009,8.6083,23.8473,4.8464,23.3373,10.1188,4.3364,0.5285,0.5161,1.5021,2.0182,1.5105,0.0185,0.0084,4.3179,0.1091,0.1224,2.4013,2.1395,2.8746,0.2557,0.3436,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1695.500,1695.5,1695.5,1695.5,NULL,C0002F;1700.500,1700.5,1700.5,1700.5,C0002F-206SMW W,CKY000000000001245210,PP,NULL,30,suzukit,">4mm, bulk, soft",CKY,2012-11-19T05:21:57Z,>4mm soft,18.1058,8.2117,34.3745,16.2687,30.759,12.9062,12.6532,3.7466,3.6588,4.6349,8.2937,4.6945,0.1311,0.0596,12.5221,0.2303,0.2992,1.9616,1.5098,2.7017,0.4412,0.7894,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1700.500,1700.5,1700.5,1700.5,NULL,C0002F;1705.500,1705.5,1705.5,1705.5,C0002F-207SMW W,CKY000000000001104610,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-08T11:40:05Z,1-4mm,18.8335,8.4924,41.9749,23.1414,36.7199,15.2801,17.8864,5.4456,5.318,6.7011,12.0191,6.7877,0.1906,0.0866,17.6958,0.2353,0.3077,1.9254,1.4723,2.6407,0.4425,0.7936,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1700.500,1700.5,1700.5,1700.5,NULL,C0002F;1705.500,1705.5,1705.5,1705.5,C0002F-207SMW W,CKY000000000001104710,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-08T11:40:05Z,>4mm,18.7561,8.4234,43.576,24.8199,38.269,15.7593,19.5129,5.4995,5.3706,7.2484,12.619,7.3359,0.1925,0.0875,19.3204,0.2216,0.2846,1.9669,1.5311,2.6655,0.4256,0.7409,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1710.500,1710.5,1710.5,1710.5,NULL,C0002F;1715.500,1715.5,1715.5,1715.5,C0002F-209SMW W,CKY000000000001104910,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-08T12:16:10Z,1-4mm,18.2883,8.2784,44.0902,25.8019,38.4944,15.8576,20.2061,5.7988,5.6629,7.4869,13.1498,7.5792,0.203,0.0923,20.0031,0.2247,0.2899,1.9622,1.5212,2.6717,0.4306,0.7564,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1710.500,1710.5,1710.5,1710.5,NULL,C0002F;1715.500,1715.5,1715.5,1715.5,C0002F-209SMW W,CKY000000000001105010,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-08T12:16:10Z,>4mm,18.6163,8.3948,43.4059,24.7896,38.2242,15.8124,19.6079,5.3696,5.2438,7.3322,12.576,7.4176,0.1879,0.0854,19.42,0.2166,0.2765,1.9712,1.5442,2.6486,0.417,0.7152,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1720.500,1720.5,1720.5,1720.5,NULL,C0002F;1725.500,1725.5,1725.5,1725.5,C0002F-211SMW W,CKY000000000001116810,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-08T16:04:05Z,1-4mm,18.8473,8.4582,39.4418,20.5945,35.21,14.6091,16.3627,4.3853,4.2825,6.0811,10.3636,6.1509,0.1535,0.0698,16.2092,0.2129,0.2705,1.9872,1.5641,2.6655,0.4132,0.7042,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1720.500,1720.5,1720.5,1720.5,NULL,C0002F;1725.500,1725.5,1725.5,1725.5,C0002F-211SMW W,CKY000000000001116910,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-08T16:04:05Z,>4mm,18.8795,8.4616,48.4845,29.605,42.5017,17.3877,23.6222,6.1998,6.0545,8.8275,14.882,8.9261,0.217,0.0986,23.4052,0.2094,0.2649,1.9893,1.5727,2.6514,0.4068,0.6859,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1730.500,1730.5,1730.5,1730.5,NULL,C0002F;1735.500,1735.5,1735.5,1735.5,C0002F-213SMW W,CKY000000000001117910,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-08T16:33:56Z,1-4mm,18.8541,8.5222,41.8151,22.961,36.9928,15.3089,18.1387,4.9972,4.8801,6.7072,11.5873,6.7867,0.1749,0.0795,17.9638,0.2176,0.2782,1.9816,1.5503,2.6783,0.4212,0.7276,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1730.500,1730.5,1730.5,1730.5,NULL,C0002F;1735.500,1735.5,1735.5,1735.5,C0002F-213SMW W,CKY000000000001118010,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-08T16:33:56Z,>4mm,18.2868,8.2637,43.3061,25.0193,38.3,15.7465,20.0132,5.1877,5.0661,7.4003,12.4664,7.4828,0.1816,0.0825,19.8316,0.2073,0.2616,2.0069,1.5908,2.6798,0.4064,0.6846,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1740.500,1740.5,1740.5,1740.5,NULL,C0002F;1745.500,1745.5,1745.5,1745.5,C0002F-215SMW W,CKY000000000001118810,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-08T16:46:19Z,1-4mm,18.785,8.4663,46.196,27.411,40.5037,16.6016,21.7187,5.8988,5.7605,8.0414,13.8019,8.1353,0.2065,0.0939,21.5122,0.2152,0.2742,1.986,1.5586,2.6752,0.4174,0.7164,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1740.500,1740.5,1740.5,1740.5,NULL,C0002F;1745.500,1745.5,1745.5,1745.5,C0002F-215SMW W,CKY000000000001118910,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-08T16:46:19Z,>4mm,18.7831,8.4258,48.0278,29.2447,42.9768,17.4869,24.1937,5.2342,5.1115,8.9778,14.0893,9.0611,0.1832,0.0833,24.0105,0.179,0.218,2.0757,1.7042,2.6744,0.3628,0.5693,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1750.500,1750.5,1750.5,1750.5,NULL,C0002F;1755.500,1755.5,1755.5,1755.5,C0002F-217SMW W,CKY000000000001120310,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-08T17:10:06Z,1-4mm,18.7033,8.467,44.1358,25.4325,38.6247,15.8644,19.9214,5.711,5.5771,7.3065,12.8836,7.3974,0.1999,0.0909,19.7215,0.2246,0.2896,1.974,1.5307,2.6992,0.4329,0.7633,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1750.500,1750.5,1750.5,1750.5,NULL,C0002F;1755.500,1755.5,1755.5,1755.5,C0002F-217SMW W,CKY000000000001120410,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-08T17:10:06Z,>4mm,18.2079,8.2174,45.8163,27.6084,40.6543,16.6081,22.4464,5.3492,5.2238,8.3056,13.5294,8.3907,0.1872,0.0851,22.2592,0.1938,0.2403,2.0406,1.6452,2.68,0.3861,0.6289,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1760.500,1760.5,1760.5,1760.5,NULL,C0002F;1765.500,1765.5,1765.5,1765.5,C0002F-219SMW W,CKY000000000001122810,PP,NULL,30,miyabes,"1-4mm, bulk",CKY,2012-11-10T02:44:42Z,1-4mm,18.8512,8.5068,43.5764,24.7252,38.3551,15.7941,19.5039,5.4107,5.2839,7.2012,12.4851,7.2873,0.1894,0.0861,19.3145,0.2188,0.2801,1.9804,1.547,2.6821,0.4232,0.7338,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1760.500,1760.5,1760.5,1760.5,NULL,C0002F;1765.500,1765.5,1765.5,1765.5,C0002F-219SMW W,CKY000000000001122910,PP,NULL,30,miyabes,">4mm, bulk",CKY,2012-11-10T02:44:42Z,>4mm,18.129,8.1127,46.8763,28.7473,41.4705,16.9366,23.3415,5.6019,5.4706,8.7348,14.2054,8.8239,0.1961,0.0891,23.1454,0.1949,0.242,2.0237,1.6293,2.6498,0.3851,0.6263,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1770.500,1770.5,1770.5,1770.5,NULL,C0002F;1775.500,1775.5,1775.5,1775.5,C0002F-223SMW W,CKY000000000001126310,PP,NULL,30,miyabes,"1-4mm, bulk",CKY,2012-11-10T02:44:42Z,1-4mm,18.798,8.4777,43.2706,24.4726,38.0947,15.7289,19.2967,5.3636,5.2379,7.1659,12.4038,7.2512,0.1877,0.0853,19.109,0.2192,0.2807,1.973,1.5406,2.6667,0.4223,0.7309,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1770.500,1770.5,1770.5,1770.5,NULL,C0002F;1775.500,1775.5,1775.5,1775.5,C0002F-223SMW W,CKY000000000001126410,PP,NULL,30,miyabes,">4mm, bulk",CKY,2012-11-10T02:44:42Z,>4mm,18.1834,8.1588,45.5583,27.3749,40.2097,16.4698,22.0263,5.5426,5.4127,8.2228,13.6355,8.311,0.194,0.0882,21.8323,0.2025,0.2539,2.0076,1.6011,2.6551,0.397,0.6583,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1780.500,1780.5,1780.5,1780.5,NULL,C0002F;1785.500,1785.5,1785.5,1785.5,C0002F-227SMW W,CKY000000000001127910,PP,NULL,30,miyabes,"1-4mm, bulk",CKY,2012-11-10T02:44:42Z,1-4mm,18.2922,8.1766,43.6743,25.3821,38.2938,15.7158,20.0016,5.5756,5.4449,7.4505,12.8954,7.5392,0.1951,0.0887,19.8065,0.2197,0.2815,1.9683,1.5359,2.6584,0.4222,0.7308,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1780.500,1780.5,1780.5,1780.5,NULL,C0002F;1785.500,1785.5,1785.5,1785.5,C0002F-227SMW W,CKY000000000001128010,PP,NULL,30,miyabes,">4mm, bulk",CKY,2012-11-10T02:44:42Z,>4mm,18.9083,8.5196,48.6066,29.6983,43.1384,17.5715,24.2301,5.6665,5.5337,8.9618,14.4955,9.0519,0.1983,0.0901,24.0318,0.1908,0.2358,2.0488,1.6579,2.6816,0.3818,0.6175,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1790.500,1790.5,1790.5,1790.5,NULL,C0002F;1795.500,1795.5,1795.5,1795.5,C0002F-229SMW W,CKY000000000001128410,PP,NULL,30,miyabes,"1-4mm, bulk",CKY,2012-11-10T02:44:42Z,1-4mm,18.1899,8.1822,42.9991,24.8092,37.7388,15.5677,19.5489,5.4511,5.3233,7.2988,12.6221,7.3855,0.1908,0.0867,19.3581,0.2197,0.2816,1.9655,1.5337,2.6522,0.4217,0.7293,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1790.500,1790.5,1790.5,1790.5,NULL,C0002F;1795.500,1795.5,1795.5,1795.5,C0002F-229SMW W,CKY000000000001128510,PP,NULL,30,miyabes,">4mm, bulk",CKY,2012-11-10T02:44:42Z,>4mm,18.3595,8.2796,46.2461,27.8866,41.0097,16.8177,22.6502,5.4263,5.2991,8.4518,13.7509,8.5381,0.1899,0.0863,22.4603,0.1946,0.2416,2.028,1.6334,2.6575,0.3854,0.627,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1795.500,1795.5,1795.5,1795.5,NULL,C0002F;1800.500,1800.5,1800.5,1800.5,C0002F-230SMW W,CKY000000000001242410,PP,NULL,30,shionok338,"1-4mm, bulk",CKY,2012-11-18T02:03:11Z,1-4mm,18.8466,8.4448,42.9278,24.0812,37.7576,15.6678,18.911,5.3577,5.2321,7.1378,12.3699,7.223,0.1875,0.0852,18.7235,0.2225,0.2861,1.9468,1.5136,2.6231,0.423,0.733,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1795.500,1795.5,1795.5,1795.5,NULL,C0002F;1800.500,1800.5,1800.5,1800.5,C0002F-230SMW W,CKY000000000001242510,PP,NULL,30,suzukit,">4mm, bulk, hard",CKY,2012-11-19T05:18:47Z,>4mm hard,18.1834,8.1588,21.6415,3.4581,21.2796,9.3045,3.0962,0.375,0.3662,1.1397,1.5059,1.1457,0.0131,0.006,3.0831,0.1084,0.1216,2.2964,2.0473,2.7052,0.2432,0.3213,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1795.500,1795.5,1795.5,1795.5,NULL,C0002F;1800.500,1800.5,1800.5,1800.5,C0002F-230SMW W,CKY000000000001245110,PP,NULL,30,suzukit,">4mm, bulk, soft",CKY,2012-11-19T05:18:47Z,>4mm soft,18.2868,8.2637,28.1717,9.8849,26.1281,11.1548,7.8413,2.1177,2.0681,2.8574,4.9255,2.8911,0.0741,0.0337,7.7672,0.2142,0.2726,2.0069,1.5769,2.7183,0.4199,0.7238,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1800.500,1800.5,1800.5,1800.5,NULL,C0002F;1805.500,1805.5,1805.5,1805.5,C0002F-231SMW W,CKY000000000001128910,PP,NULL,30,miyabes,"1-4mm, bulk",CKY,2012-11-10T02:44:42Z,1-4mm,18.6561,8.3679,41.8871,23.231,36.9442,15.2888,18.2881,5.1222,5.0021,6.8394,11.8415,6.9209,0.1793,0.0815,18.1088,0.2205,0.2829,1.9618,1.5293,2.6477,0.4224,0.7314,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1800.500,1800.5,1800.5,1800.5,NULL,C0002F;1805.500,1805.5,1805.5,1805.5,C0002F-231SMW W,CKY000000000001129010,PP,NULL,30,miyabes,">4mm, bulk",CKY,2012-11-10T02:44:42Z,>4mm,18.7936,8.4362,47.2527,28.4591,41.6604,17.0462,22.8668,5.7951,5.6593,8.5178,14.1771,8.61,0.2028,0.0922,22.664,0.2036,0.2557,2.0074,1.5986,2.6608,0.3992,0.6644,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1810.500,1810.5,1810.5,1810.5,NULL,C0002F;1815.500,1815.5,1815.5,1815.5,C0002F-233SMW W,CKY000000000001132010,PP,NULL,30,miyabes,"1-4mm, bulk",CKY,2012-11-10T02:44:42Z,1-4mm,18.8329,8.4451,43.3792,24.5463,37.9726,15.7116,19.1397,5.6027,5.4714,7.1774,12.6488,7.2665,0.1961,0.0891,18.9436,0.2283,0.2958,1.9406,1.4977,2.6393,0.4326,0.7623,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1810.500,1810.5,1810.5,1810.5,NULL,C0002F;1815.500,1815.5,1815.5,1815.5,C0002F-233SMW W,CKY000000000001132110,PP,NULL,30,miyabes,">4mm, bulk",CKY,2012-11-10T02:44:42Z,>4mm,18.9067,8.5257,47.4437,28.537,42.2939,17.2646,23.3872,5.3366,5.2115,8.654,13.8655,8.7389,0.1868,0.0849,23.2004,0.187,0.23,2.0581,1.6732,2.6809,0.3759,0.6022,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1820.500,1820.5,1820.5,1820.5,NULL,C0002F;1825.500,1825.5,1825.5,1825.5,C0002F-235SMW W,CKY000000000001133610,PP,NULL,30,miyabes,"1-4mm, bulk",CKY,2012-11-10T02:44:42Z,1-4mm,18.9845,8.5392,43.7558,24.7713,38.2033,15.7975,19.2188,5.7539,5.619,7.1668,12.7858,7.2583,0.2014,0.0915,19.0174,0.2323,0.3026,1.9374,1.4874,2.6535,0.4395,0.784,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1820.500,1820.5,1820.5,1820.5,NULL,C0002F;1825.500,1825.5,1825.5,1825.5,C0002F-235SMW W,CKY000000000001133710,PP,NULL,30,miyabes,">4mm, bulk",CKY,2012-11-10T02:44:42Z,>4mm,18.17,8.1578,43.1287,24.9587,38.765,15.9405,20.595,4.522,4.416,7.7107,12.1267,7.7827,0.1583,0.072,20.4367,0.1812,0.2213,2.0582,1.6853,2.6504,0.3642,0.5727,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1830.500,1830.5,1830.5,1830.5,NULL,C0002F;1835.500,1835.5,1835.5,1835.5,C0002F-238SMW W,CKY000000000001138010,PP,NULL,30,hoshinoh,"1-4mm, bulk",CKY,2012-11-09T07:00:32Z,1-4mm,18.076,8.1307,43.0328,24.9568,37.4764,15.4686,19.4004,5.7579,5.6229,7.2463,12.8692,7.3379,0.2015,0.0916,19.1989,0.2307,0.2999,1.9393,1.4918,2.6495,0.4369,0.776,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1830.500,1830.5,1830.5,1830.5,NULL,C0002F;1835.500,1835.5,1835.5,1835.5,C0002F-238SMW W,CKY000000000001138110,PP,NULL,30,hoshinoh,">4mm, bulk",CKY,2012-11-09T07:00:33Z,>4mm,18.8323,8.4614,41.5398,22.7075,37.1201,15.3022,18.2878,4.58,4.4727,6.7679,11.2406,6.8408,0.1603,0.0729,18.1275,0.2017,0.2527,2.0201,1.6127,2.6785,0.3979,0.6609,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1840.500,1840.5,1840.5,1840.5,NULL,C0002F;1845.500,1845.5,1845.5,1845.5,C0002F-240SMW W,CKY000000000001138210,PP,NULL,30,hoshinoh,"1-4mm, bulk",CKY,2012-11-09T07:00:33Z,1-4mm,18.7915,8.4526,42.4765,23.685,37.1653,15.3654,18.3738,5.5038,5.3748,6.8253,12.2001,6.9128,0.1926,0.0875,18.1812,0.2324,0.3027,1.9414,1.4903,2.6638,0.4406,0.7875,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1840.500,1840.5,1840.5,1840.5,NULL,C0002F;1845.500,1845.5,1845.5,1845.5,C0002F-240SMW W,CKY000000000001138310,PP,NULL,30,hoshinoh,">4mm, bulk",CKY,2012-11-09T07:00:33Z,>4mm,18.7806,8.458,46.3061,27.5255,41.2191,16.8398,22.4385,5.2715,5.1479,8.2979,13.4458,8.3818,0.1845,0.0839,22.254,0.1915,0.2369,2.0471,1.6551,2.6819,0.3829,0.6204,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1850.500,1850.5,1850.5,1850.5,NULL,C0002F;1855.500,1855.5,1855.5,1855.5,C0002F-250SMW W,CKY000000000001154410,PP,NULL,30,miyabes,"1-4mm, bulk",CKY,2012-11-10T02:44:42Z,1-4mm,18.6052,8.3505,41.1753,22.5701,36.1403,14.9246,17.5351,5.2176,5.0953,6.4911,11.5864,6.5741,0.1826,0.083,17.3525,0.2312,0.3007,1.948,1.4977,2.6733,0.4398,0.785,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1850.500,1850.5,1850.5,1850.5,NULL,C0002F;1855.500,1855.5,1855.5,1855.5,C0002F-250SMW W,CKY000000000001154510,PP,NULL,30,miyabes,">4mm, bulk",CKY,2012-11-10T02:44:42Z,>4mm,18.6738,8.4193,43.5265,24.8527,38.7102,15.9339,20.0364,4.991,4.874,7.4352,12.3092,7.5146,0.1747,0.0794,19.8617,0.2008,0.2513,2.019,1.6136,2.6713,0.396,0.6555,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1860.500,1860.5,1860.5,1860.5,NULL,C0002F;1865.500,1865.5,1865.5,1865.5,C0002F-253SMW W,CKY000000000001157710,PP,NULL,30,miyabes,"1-4mm, bulk",CKY,2012-11-10T02:44:42Z,1-4mm,18.9003,8.5519,42.3668,23.4665,37.2045,15.4109,18.3042,5.3495,5.2241,6.7739,11.998,6.859,0.1872,0.0851,18.117,0.228,0.2953,1.9559,1.51,2.6745,0.4354,0.7712,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1860.500,1860.5,1860.5,1860.5,NULL,C0002F;1865.500,1865.5,1865.5,1865.5,C0002F-253SMW W,CKY000000000001157810,PP,NULL,30,miyabes,">4mm, bulk",CKY,2012-11-10T02:44:42Z,>4mm,18.7973,8.4403,47.2793,28.482,42.6119,17.4286,23.8146,4.8367,4.7233,8.9113,13.6346,8.9883,0.1693,0.077,23.6453,0.1698,0.2046,2.089,1.7342,2.6534,0.3464,0.53,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1870.500,1870.5,1870.5,1870.5,NULL,C0002F;1875.500,1875.5,1875.5,1875.5,C0002F-255SMW W,CKY000000000001159110,PP,NULL,30,miyabes,"1-4mm, bulk",CKY,2012-11-10T02:44:42Z,1-4mm,18.6548,8.4205,43.4547,24.7999,37.9392,15.682,19.2844,5.7155,5.5815,7.1706,12.7521,7.2615,0.2,0.0909,19.0844,0.2305,0.2995,1.9448,1.4966,2.6615,0.4377,0.7784,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1870.500,1870.5,1870.5,1870.5,NULL,C0002F;1875.500,1875.5,1875.5,1875.5,C0002F-255SMW W,CKY000000000001159210,PP,NULL,30,miyabes,">4mm, bulk",CKY,2012-11-10T02:44:42Z,>4mm,18.262,8.2128,49.2234,30.9614,43.8758,17.8155,25.6138,5.5416,5.4117,9.5145,14.9262,9.6027,0.194,0.0882,25.4198,0.179,0.218,2.0743,1.703,2.6717,0.3626,0.5688,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1880.500,1880.5,1880.5,1880.5,NULL,C0002F;1885.500,1885.5,1885.5,1885.5,C0002F-258SMW W,CKY000000000001164910,PP,NULL,30,miyabes,"1-4mm, bulk",CKY,2012-11-10T02:44:42Z,1-4mm,18.8613,8.4469,42.7596,23.8983,37.3709,15.4492,18.5096,5.5841,5.4532,6.9135,12.3667,7.0023,0.1954,0.0888,18.3142,0.2337,0.3049,1.9325,1.4809,2.649,0.441,0.7888,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1880.500,1880.5,1880.5,1880.5,NULL,C0002F;1885.500,1885.5,1885.5,1885.5,C0002F-258SMW W,CKY000000000001165010,PP,NULL,30,miyabes,">4mm, bulk",CKY,2012-11-10T02:44:42Z,>4mm,19.0536,8.5303,46.7195,27.6659,42.5942,17.4353,23.5406,4.2749,4.1747,8.837,13.0117,8.905,0.1496,0.068,23.391,0.1545,0.1828,2.1262,1.7977,2.6469,0.3208,0.4724,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1890.500,1890.5,1890.5,1890.5,NULL,C0002F;1895.500,1895.5,1895.5,1895.5,C0002F-260SMW W,CKY000000000001165210,PP,NULL,30,miyabes,"1-4mm, bulk",CKY,2012-11-10T02:44:42Z,1-4mm,18.865,8.4922,43.0289,24.1639,37.7057,15.6026,18.8407,5.5163,5.387,7.0226,12.4096,7.1104,0.1931,0.0878,18.6476,0.2283,0.2958,1.9472,1.5027,2.6554,0.4341,0.7671,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1890.500,1890.5,1890.5,1890.5,NULL,C0002F;1895.500,1895.5,1895.5,1895.5,C0002F-260SMW W,CKY000000000001165310,PP,NULL,30,miyabes,">4mm, bulk",CKY,2012-11-10T02:44:42Z,>4mm,18.106,8.1537,45.4862,27.3802,40.9547,16.7728,22.8487,4.6959,4.5858,8.5444,13.1302,8.6191,0.1644,0.0747,22.6843,0.1715,0.207,2.0853,1.7276,2.6549,0.3493,0.5367,kidoyo,2012-11-19T15:40:09Z
