Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0001F-7H-3, 24.0 cm",NULL,163.753,163.945,163.753,163.945,"C0001F-7H-3, 25.0 cm",NULL,163.762,163.955,163.762,163.955,"C0001F-7H-3 W, 24.0--25.0 cm",CKY000000000000336700,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:51Z,164,glass beaker,6.118,2.757,13.077,6.533559,6.959,164,glass beaker,6.118,2.757,11.139,4.604,5.021,2.00829,1.961221,1.815338,3.776559,1.847,0.07029021,0.03166226,4.95071,0.2885889,0.405657,1.842683,1.310905,2.727156,0.5193143,1.080361,fujikit,2007-12-03T01:23:47Z
"C0001F-7H-3, 99.0 cm",NULL,164.444,164.695,164.444,164.695,"C0001F-7H-3, 100.0 cm",NULL,164.453,164.705,164.453,164.705,"C0001F-7H-3 W, 99.0--100.0 cm",CKY000000000000336800,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:52Z,145,glass beaker,5.966,2.637,13.411,6.894437,7.445,145,glass beaker,5.966,2.637,10.986,4.48,5.02,2.512953,2.454056,1.803381,4.257437,1.843,0.08795344,0.03961866,4.932046,0.3375357,0.5095154,1.748705,1.158454,2.734888,0.5764162,1.360808,hayashikz,2007-11-30T20:23:49Z
"C0001F-7H-4, 24.0 cm",NULL,165.144,165.455,165.144,165.455,"C0001F-7H-4, 25.0 cm",NULL,165.153,165.465,165.153,165.465,"C0001F-7H-4 W, 24.0--25.0 cm",CKY000000000000336900,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:52Z,142,glass beaker,6.096,2.792,12.768,6.548574,6.672,142,glass beaker,6.096,2.792,10.604,4.394,4.508,2.242487,2.189929,1.566645,3.756574,1.602,0.07848711,0.03535455,4.429513,0.3361042,0.5062605,1.776086,1.179136,2.827387,0.582959,1.397846,hayashikz,2007-11-30T20:23:50Z
"C0001F-7H-4, 99.0 cm",NULL,165.835,166.205,165.835,166.205,"C0001F-7H-4, 100.0 cm",NULL,165.844,166.215,165.844,166.215,"C0001F-7H-4 W, 99.0--100.0 cm",CKY000000000000337000,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:53Z,158,glass beaker,6.019,2.709,12.532,6.503213,6.513,158,glass beaker,6.019,2.709,10.285,4.266,4.266,2.328497,2.273923,1.520289,3.794213,1.557,0.08149747,0.03671057,4.184502,0.3575154,0.5564574,1.716562,1.102865,2.752438,0.5993136,1.495717,hayashikz,2007-11-30T20:23:50Z
"C0001F-7H-10, 24.0 cm",NULL,166.171,166.57,166.171,166.57,"C0001F-7H-10, 25.0 cm",NULL,166.18,166.58,166.18,166.58,"C0001F-7H-10 W, 24.0--25.0 cm",CKY000000000000337100,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:53Z,193,glass beaker,6.048,2.69,12.864,6.502136,6.816,193,glass beaker,6.048,2.69,10.829,4.476,4.781,2.108808,2.059383,1.752753,3.812136,1.786,0.07380835,0.033247,4.707192,0.3093909,0.4479971,1.787974,1.234791,2.685599,0.5402176,1.174942,hayashikz,2007-11-30T20:23:50Z
"C0001F-7H-11, 24.0 cm",NULL,166.475,166.9,166.475,166.9,"C0001F-7H-11, 25.0 cm",NULL,166.484,166.91,166.484,166.91,"C0001F-7H-11 W, 24.0--25.0 cm",CKY000000000000337200,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:54Z,133,glass beaker,6.022,2.692,10.481,5.242854,4.459,133,glass beaker,6.022,2.692,9.07,3.838,3.048,1.462176,1.427906,1.122948,2.550854,1.146,0.05117621,0.02305234,2.996824,0.3279157,0.4879086,1.748042,1.174832,2.668712,0.5597758,1.27157,hayashikz,2007-11-30T20:23:51Z
"C0001F-7H-11, 99.0 cm",NULL,167.166,167.65,167.166,167.65,"C0001F-7H-11, 100.0 cm",NULL,167.175,167.66,167.175,167.66,"C0001F-7H-11 W, 99.0--100.0 cm",CKY000000000000337300,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:54Z,188,glass beaker,6.014,2.74,12.446,6.411914,6.432,188,glass beaker,6.014,2.74,10.36,4.335,4.346,2.161658,2.110994,1.56092,3.671914,1.595,0.07565809,0.03408022,4.270342,0.3360787,0.5062026,1.751675,1.162974,2.735786,0.5749029,1.352404,hayashikz,2007-11-30T20:27:25Z
"C0001F-7H-12, 20.0 cm",NULL,167.613,168.135,167.613,168.135,"C0001F-7H-12, 21.0 cm",NULL,167.622,168.145,167.622,168.145,"C0001F-7H-12 WR, 20.0--21.0 cm",CKY000000000000269300,PP,NULL,8,wzhu315,NULL,CKY,2007-11-22T01:31:43Z,173,glass beaker,5.972,2.711,10,4.997311,4.028,173,glass beaker,5.972,2.711,8.694,3.697,2.722,1.353368,1.321648,0.9646631,2.286311,0.986,0.04736791,0.0213369,2.674632,0.3359901,0.5060015,1.76179,1.169846,2.772607,0.5780701,1.370062,ishimori,2007-11-25T19:11:57Z
"C0001F-7H-13, 24.0 cm",NULL,167.848,168.39,167.848,168.39,"C0001F-7H-13, 25.0 cm",NULL,167.857,168.4,167.857,168.4,"C0001F-7H-13 W, 24.0--25.0 cm",CKY000000000000337400,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:55Z,35,glass cell,4.599,2.052,10.38,5.099501,5.781,35,glass cell,4.599,2.052,8.888,3.614,4.289,1.546114,1.509877,1.537624,3.047501,1.562,0.05411403,0.02437569,4.234886,0.2674475,0.3650899,1.896964,1.389626,2.754175,0.4954475,0.9819544,hayashikz,2007-11-30T20:27:26Z
"C0001F-7H-13, 99.0 cm",NULL,168.539,169.14,168.539,169.14,"C0001F-7H-13, 100.0 cm",NULL,168.548,169.15,168.548,169.15,"C0001F-7H-13 W, 99.0--100.0 cm",CKY000000000000337500,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:55Z,196,glass beaker,6.1,2.757,10.753,5.478092,4.653,196,glass beaker,6.1,2.757,9.167,3.899,3.067,1.643523,1.605003,1.116089,2.721092,1.142,0.05752336,0.02591142,3.009477,0.353218,0.546116,1.709975,1.105981,2.69645,0.589838,1.438061,hayashikz,2007-11-30T20:27:26Z
"C0001F-7H-14, 24.0 cm",NULL,169.23,169.89,169.23,169.89,"C0001F-7H-14, 25.0 cm",NULL,169.239,169.9,169.239,169.9,"C0001F-7H-14 W, 24.0--25.0 cm",CKY000000000000337600,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:55Z,136,glass beaker,6.026,2.675,12.447,6.398757,6.421,136,glass beaker,6.026,2.675,10.325,4.286,4.299,2.198964,2.147425,1.576332,3.723757,1.611,0.07696379,0.03466837,4.222036,0.3424644,0.5208302,1.724334,1.133811,2.678393,0.5766825,1.362293,hayashikz,2007-11-30T20:27:26Z
"C0001F-7H-14, 99.0 cm",NULL,169.921,170.64,169.921,170.64,"C0001F-7H-14, 100.0 cm",NULL,169.93,170.65,169.93,170.65,"C0001F-7H-14 W, 99.0--100.0 cm",CKY000000000000337700,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:56Z,37,glass cell,4.613,2.084,10.023,5.209033,5.41,37,glass cell,4.613,2.084,8.194,3.388,3.581,1.895337,1.850915,1.274119,3.125033,1.304,0.06633684,0.02988146,3.514663,0.3503395,0.5392656,1.731182,1.12468,2.758506,0.5922864,1.452702,hayashikz,2007-11-30T20:27:27Z
"C0001F-8H-1, 0.0 cm",NULL,170.98,170.98,170.98,170.98,"C0001F-8H-1, 1.0 cm",NULL,170.989,170.99,170.989,170.99,"C0001F-8H-1 WR, 0.0--1.0 cm",CKY000000000000270200,PP,NULL,8,hirono315,NULL,CKY,2007-11-22T04:31:40Z,158,glass beaker,6.019,2.709,10.398,5.228732,4.379,158,glass beaker,6.019,2.709,8.959,3.796,2.94,1.491192,1.456242,1.06349,2.519732,1.087,0.05219175,0.0235098,2.887808,0.3405325,0.5163749,1.737883,1.146077,2.715406,0.5779352,1.369304,hayashikz,2007-11-30T19:45:12Z
"C0001F-8H-1, 24.0 cm",NULL,171.202,171.22,171.202,171.22,"C0001F-8H-1, 25.0 cm",NULL,171.211,171.23,171.211,171.23,"C0001F-8H-1 W, 24.0--25.0 cm",CKY000000000000337800,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:56Z,189,glass beaker,6.03,2.678,11.503,6.058822,5.473,189,glass beaker,6.03,2.678,9.396,3.961,3.366,2.18342,2.132246,1.248577,3.380822,1.283,0.07641975,0.03442331,3.28958,0.3989439,0.6637381,1.618837,0.9730118,2.634664,0.6306885,1.707741,hayashikz,2007-11-30T20:32:08Z
"C0001F-8H-1, 99.0 cm",NULL,171.894,171.97,171.894,171.97,"C0001F-8H-1, 100.0 cm",NULL,171.904,171.98,171.904,171.98,"C0001F-8H-1 W, 99.0--100.0 cm",CKY000000000000337900,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:57Z,24,glass cell,4.638,2.026,11.42,5.797824,6.782,24,glass cell,4.638,2.026,9.543,3.929,4.905,1.945078,1.89949,1.872334,3.771824,1.903,0.06807777,0.03066566,4.836922,0.2868,0.4021313,1.798069,1.282383,2.583365,0.5035998,1.014504,hayashikz,2007-11-30T20:32:08Z
"C0001F-8H-1, 130.0 cm",NULL,172.181,172.28,172.181,172.28,"C0001F-8H-1, 131.5 cm",NULL,172.195,172.295,172.195,172.295,"C0001F-8H-1 WR, 130.0--131.5 cm",CKY000000000000319600,PP,NULL,8,hirono315,NULL,CKY,2007-11-23T09:08:26Z,16,glass cell,4.613,2.072,10.539,5.408837,5.926,16,glass cell,4.613,2.072,8.665,3.543,4.052,1.941969,1.896454,1.440383,3.336837,1.471,0.06796896,0.03061665,3.984031,0.3277032,0.4874382,1.775933,1.193954,2.765952,0.5683388,1.316631,ishimori,2007-11-25T22:02:10Z
"C0001F-8H-2, 24.0 cm",NULL,172.504,172.63,172.504,172.63,"C0001F-8H-2, 25.0 cm",NULL,172.513,172.64,172.513,172.64,"C0001F-8H-2 W, 24.0--25.0 cm",CKY000000000000338000,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:57Z,17,glass cell,4.589,2.052,8.779,4.40439,4.19,17,glass cell,4.589,2.052,7.491,3.122,2.902,1.334715,1.303433,1.048957,2.35239,1.07,0.04671506,0.02104282,2.855285,0.3185478,0.4674543,1.781167,1.21378,2.722022,0.5540887,1.242598,hayashikz,2007-11-30T20:32:09Z
"C0001F-8H-2, 65.0 cm",NULL,172.883,173.04,172.883,173.04,"C0001F-8H-2, 66.5 cm",NULL,172.896,173.055,172.896,173.055,"C0001F-8H-2 WR, 65.0--66.5 cm",CKY000000000000320200,PP,NULL,8,hirono315,NULL,CKY,2007-11-23T10:19:11Z,137,glass beaker,6.089,2.707,9.853,4.79203,3.764,137,glass beaker,6.089,2.707,8.712,3.656,2.623,1.182383,1.154671,0.9303588,2.08503,0.949,0.04138345,0.01864119,2.581616,0.3141295,0.4580012,1.80525,1.238167,2.774861,0.5537912,1.241103,ishimori,2007-11-25T22:02:15Z
"C0001F-8H-2, 99.0 cm",NULL,173.197,173.38,173.197,173.38,"C0001F-8H-2, 100.0 cm",NULL,173.206,173.39,173.206,173.39,"C0001F-8H-2 W, 99.0--100.0 cm",CKY000000000000338100,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:58Z,12,glass cell,4.541,2.028,12.327,6.480315,7.786,12,glass cell,4.541,2.028,9.874,4.038,5.333,2.541969,2.482391,1.969924,4.452315,2.01,0.08896898,0.04007612,5.244031,0.3264794,0.4847357,1.748753,1.177821,2.662048,0.5575507,1.260146,hayashikz,2007-11-30T20:32:08Z
"C0001F-8H-3, 26.0 cm",NULL,173.825,174.06,173.825,174.06,"C0001F-8H-3, 27.0 cm",NULL,173.834,174.07,173.834,174.07,"C0001F-8H-3 W, 26.0--27.0 cm",CKY000000000000340100,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:45Z,135,glass beaker,6.058,2.7,11.821,6.05162,5.763,135,glass beaker,6.058,2.7,9.897,4.136,3.839,1.993783,1.947053,1.404566,3.35162,1.436,0.06978244,0.03143353,3.769217,0.3459626,0.5289646,1.719467,1.124596,2.683545,0.580929,1.386231,ishimori,2007-11-25T22:53:50Z
"C0001F-8H-3, 99.0 cm",NULL,174.499,174.79,174.499,174.79,"C0001F-8H-3, 100.0 cm",NULL,174.508,174.8,174.508,174.8,"C0001F-8H-3 W, 99.0--100.0 cm",CKY000000000000340200,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:46Z,180,glass beaker,6.067,2.748,13.023,6.65823,6.956,180,glass beaker,6.067,2.748,10.78,4.425,4.713,2.324352,2.269875,1.640355,3.91023,1.677,0.08135239,0.03664522,4.631648,0.3341507,0.5018414,1.778923,1.184495,2.823565,0.5804966,1.383771,ishimori,2007-11-25T22:53:51Z
"C0001F-8H-5, 24.0 cm",NULL,175.118,175.46,175.118,175.46,"C0001F-8H-5, 25.0 cm",NULL,175.127,175.47,175.127,175.47,"C0001F-8H-5 W, 24.0--25.0 cm",CKY000000000000340300,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:46Z,171,glass beaker,5.985,2.681,11.784,5.849796,5.799,171,glass beaker,5.985,2.681,10.13,4.203,4.145,1.71399,1.673818,1.494978,3.168796,1.522,0.05998968,0.02702238,4.08501,0.2955664,0.4195803,1.830033,1.289137,2.732489,0.528219,1.119627,ishimori,2007-11-25T22:53:51Z
"C0001F-8H-5, 99.0 cm",NULL,175.81,176.21,175.81,176.21,"C0001F-8H-5, 100.0 cm",NULL,175.82,176.22,175.82,176.22,"C0001F-8H-5 W, 99.0--100.0 cm",CKY000000000000340400,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:47Z,148,glass beaker,6.08,2.753,13.363,6.817104,7.283,148,glass beaker,6.08,2.753,11.091,4.555,5.011,2.354404,2.299223,1.764881,4.064104,1.802,0.08240421,0.03711901,4.928596,0.323274,0.4777028,1.792031,1.212714,2.792594,0.5657392,1.302764,ishimori,2007-11-25T22:53:52Z
"C0001F-8H-6, 24.0 cm",NULL,176.535,176.995,176.535,176.995,"C0001F-8H-6, 25.0 cm",NULL,176.545,177.005,176.545,177.005,"C0001F-8H-6 W, 24.0--25.0 cm",CKY000000000000340500,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:47Z,107,glass beaker,6.084,2.677,11.215,5.510776,5.131,107,glass beaker,6.084,2.677,9.786,4.088,3.702,1.480829,1.446122,1.387654,2.833776,1.411,0.05182906,0.02334642,3.650171,0.2886044,0.4056876,1.810658,1.288095,2.630463,0.5103164,1.042135,ishimori,2007-11-25T23:33:02Z
"C0001F-8H-6, 50.0 cm",NULL,176.775,177.255,176.775,177.255,"C0001F-8H-6, 51.5 cm",NULL,176.789,177.27,176.789,177.27,"C0001F-8H-6 WR, 50.0--51.5 cm",CKY000000000000320800,PP,NULL,8,hirono315,NULL,CKY,2007-11-23T10:51:45Z,172,glass beaker,6.038,2.688,12.142,6.176376,6.104,172,glass beaker,6.038,2.688,10.162,4.205,4.124,2.051814,2.003724,1.484652,3.488376,1.517,0.07181353,0.03234844,4.052186,0.3361425,0.5063473,1.749812,1.161626,2.729385,0.5744003,1.349626,ishimori,2007-11-25T22:02:16Z
"C0001F-8H-6, 99.0 cm",NULL,177.228,177.745,177.228,177.745,"C0001F-8H-6, 100.0 cm",NULL,177.237,177.755,177.237,177.755,"C0001F-8H-6 W, 99.0--100.0 cm",CKY000000000000340600,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:48Z,121,glass beaker,6.069,2.709,12.349,6.220781,6.28,121,glass beaker,6.069,2.709,10.462,4.342,4.393,1.95544,1.90961,1.602171,3.511781,1.633,0.06844047,0.03082904,4.32456,0.3113759,0.452171,1.788267,1.231444,2.699187,0.5437725,1.191889,ishimori,2007-11-25T23:33:04Z
"C0001F-8H-7, 24.0 cm",NULL,177.861,178.43,177.861,178.43,"C0001F-8H-7, 25.0 cm",NULL,177.87,178.44,177.87,178.44,"C0001F-8H-7 W, 24.0--25.0 cm",CKY000000000000340700,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:48Z,194,glass beaker,6.04,2.751,12.671,6.436123,6.631,194,glass beaker,6.04,2.751,10.633,4.407,4.593,2.111917,2.062419,1.622704,3.685123,1.656,0.07391716,0.03329602,4.519083,0.3184915,0.4673331,1.799397,1.226304,2.784909,0.5596608,1.270977,ishimori,2007-11-25T23:33:05Z
"C0001F-8H-7, 99.0 cm",NULL,178.553,179.18,178.553,179.18,"C0001F-8H-7, 100.0 cm",NULL,178.563,179.19,178.563,179.19,"C0001F-8H-7 W, 99.0--100.0 cm",CKY000000000000340800,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:49Z,195,glass beaker,6.061,2.75,10.4,5.098777,4.339,195,glass beaker,6.061,2.75,9.201,3.905,3.14,1.242487,1.213366,1.135411,2.348777,1.155,0.04348708,0.01958877,3.096513,0.2863533,0.4012536,1.847344,1.318351,2.727217,0.5165948,1.068658,ishimori,2007-11-25T23:33:07Z
"C0001F-8H-8, 24.0 cm",NULL,179.172,179.85,179.172,179.85,"C0001F-8H-8, 25.0 cm",NULL,179.181,179.86,179.181,179.86,"C0001F-8H-8 W, 24.0--25.0 cm",CKY000000000000340900,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:49Z,126,glass beaker,6.042,2.703,12.129,6.16358,6.087,126,glass beaker,6.042,2.703,10.196,4.239,4.154,2.003109,1.956161,1.504419,3.46058,1.536,0.07010886,0.03158057,4.083891,0.3290798,0.4904902,1.758954,1.180117,2.714596,0.5652696,1.300276,ishimori,2007-11-25T23:33:08Z
"C0001F-9H-1, 24.0 cm",NULL,179.957,179.98,179.957,179.98,"C0001F-9H-1, 25.0 cm",NULL,179.966,179.99,179.966,179.99,"C0001F-9H-1 W, 24.0--25.0 cm",CKY000000000000327900,PP,NULL,5,likosw315,NULL,CKY,2007-11-23T14:43:42Z,180,glass beaker,6.067,2.748,10.848,5.683676,4.781,180,glass beaker,6.067,2.748,8.937,3.781,2.87,1.980311,1.933897,1.001779,2.935676,1.033,0.06931093,0.03122114,2.800689,0.4142043,0.7070799,1.628586,0.9540184,2.795716,0.658757,1.930463,hayashikz,2007-11-30T19:48:12Z
"C0001F-9H-1, 24.0 cm",NULL,179.957,179.98,179.957,179.98,"C0001F-9H-1, 25.0 cm",NULL,179.966,179.99,179.966,179.99,"C0001F-9H-1 W, 24.0--25.0 cm",CKY000000000000341000,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:49Z,181,glass beaker,6.057,2.713,10.917,5.363015,4.86,181,glass beaker,6.057,2.713,9.543,3.995,3.486,1.423834,1.390463,1.259552,2.650015,1.282,0.04983424,0.02244785,3.436166,0.29297,0.4143672,1.833952,1.296659,2.728085,0.5247,1.103934,ishimori,2007-11-25T23:39:19Z
"C0001F-9H-1, 99.0 cm",NULL,180.634,180.73,180.634,180.73,"C0001F-9H-1, 100.0 cm",NULL,180.643,180.74,180.643,180.74,"C0001F-9H-1 W, 99.0--100.0 cm",CKY000000000000341100,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:50Z,186,glass beaker,5.941,2.659,11.2,5.47188,5.259,186,glass beaker,5.941,2.659,9.795,4.073,3.854,1.455959,1.421834,1.391046,2.81288,1.414,0.05095859,0.02295432,3.803041,0.2768508,0.3828406,1.869614,1.35201,2.733944,0.5054728,1.022134,ishimori,2007-11-25T23:39:19Z
"C0001F-9H-1, 118.0 cm",NULL,180.806,180.92,180.806,180.92,"C0001F-9H-1, 119.5 cm",NULL,180.819,180.935,180.819,180.935,"C0001F-9H-1 WR, 118.0--119.5 cm",CKY000000000000325800,PP,NULL,8,hirono315,NULL,CKY,2007-11-23T12:12:55Z,1,glass cell,4.598,2.069,10.12,5.060279,5.522,1,glass cell,4.598,2.069,8.577,3.524,3.979,1.598964,1.561488,1.429791,2.991279,1.455,0.05596377,0.02520891,3.923036,0.2895624,0.4075832,1.846033,1.311491,2.743783,0.5220135,1.092109,ishimori,2007-11-25T22:02:16Z
"C0001F-9H-2, 24.0 cm",NULL,181.239,181.4,181.239,181.4,"C0001F-9H-2, 25.0 cm",NULL,181.248,181.41,181.248,181.41,"C0001F-9H-2 W, 24.0--25.0 cm",CKY000000000000341200,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:50Z,138,glass beaker,5.99,2.626,10.864,5.152135,4.874,138,glass beaker,5.99,2.626,9.747,4.04,3.757,1.157513,1.130384,1.395751,2.526135,1.414,0.04051298,0.01824909,3.716487,0.2374873,0.3114535,1.92943,1.471215,2.662715,0.4474756,0.809875,hayashikz,2007-11-30T19:57:46Z
"C0001F-9H-2, 99.0 cm",NULL,181.916,182.15,181.916,182.15,"C0001F-9H-2, 100.0 cm",NULL,181.925,182.16,181.925,182.16,"C0001F-9H-2 W, 99.0--100.0 cm",CKY000000000000341300,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:51Z,150,glass beaker,6.111,2.68,13.305,6.866886,7.194,150,glass beaker,6.111,2.68,10.983,4.555,4.872,2.406218,2.349822,1.837064,4.186886,1.875,0.08421768,0.03793589,4.787782,0.3344756,0.5025746,1.718222,1.143519,2.606214,0.5612338,1.279118,ishimori,2007-11-25T23:39:20Z
"C0001F-9H-3, 24.0 cm",NULL,182.63,182.94,182.63,182.94,"C0001F-9H-3, 25.0 cm",NULL,182.639,182.95,182.639,182.95,"C0001F-9H-3 W, 24.0--25.0 cm",CKY000000000000341400,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:51Z,202,glass beaker,6.017,2.685,13.352,6.84376,7.335,202,glass beaker,6.017,2.685,11.001,4.503,4.984,2.436269,2.379169,1.77959,4.15876,1.818,0.0852695,0.03840968,4.89873,0.3321431,0.4973267,1.763747,1.177931,2.752729,0.5720863,1.33692,hayashikz,2007-11-30T19:57:46Z
"C0001F-9H-3, 78.5 cm",NULL,183.122,183.485,183.122,183.485,"C0001F-9H-3, 80.0 cm",NULL,183.135,183.5,183.135,183.5,"C0001F-9H-3 WR, 78.5--80.0 cm",CKY000000000000325200,PP,NULL,8,hirono315,NULL,CKY,2007-11-23T11:46:45Z,5,glass cell,4.594,2.062,10.167,5.181321,5.573,5,glass cell,4.594,2.062,8.404,3.426,3.81,1.826943,1.784124,1.335197,3.119321,1.364,0.06394305,0.02880318,3.746057,0.3278204,0.4876976,1.786607,1.200921,2.805622,0.5719591,1.336225,ishimori,2007-11-25T22:02:17Z
"C0001F-9H-4, 0.0 cm",NULL,183.488,183.89,183.488,183.89,"C0001F-9H-4, 1.0 cm",NULL,183.497,183.9,183.497,183.9,"C0001F-9H-4 WR, 0.0--1.0 cm",CKY000000000000271700,PP,NULL,8,hirono315,NULL,CKY,2007-11-22T06:01:35Z,4,glass cell,4.67,2.076,10.709,5.378661,6.039,4,glass cell,4.67,2.076,9.024,3.701,4.354,1.746114,1.705189,1.597471,3.302661,1.625,0.06111404,0.02752885,4.292886,0.2891396,0.406746,1.828526,1.299827,2.687301,0.5163078,1.06743,hayashikz,2007-11-30T19:48:13Z
"C0001F-9H-5, 24.0 cm",NULL,183.899,184.345,183.899,184.345,"C0001F-9H-5, 25.0 cm",NULL,183.908,184.355,183.908,184.355,"C0001F-9H-5 W, 24.0--25.0 cm",CKY000000000000341600,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:52Z,192,glass beaker,5.928,2.685,13.293,6.531794,7.365,192,glass beaker,5.928,2.685,11.409,4.656,5.481,1.952332,1.906574,1.94022,3.846794,1.971,0.06833166,0.03078003,5.412668,0.2650824,0.3606967,1.914581,1.40706,2.789719,0.4956267,0.9826586,hayashikz,2007-11-30T19:57:47Z
"C0001F-9H-5, 99.0 cm",NULL,184.576,185.095,184.576,185.095,"C0001F-9H-5, 100.0 cm",NULL,184.585,185.105,184.585,185.105,"C0001F-9H-5 W, 99.0--100.0 cm",CKY000000000000341700,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:53Z,130,glass beaker,6.116,2.721,10.798,5.118183,4.682,130,glass beaker,6.116,2.721,9.692,4.017,3.576,1.146114,1.119252,1.277931,2.397183,1.296,0.04011402,0.01806938,3.535886,0.2447916,0.3241377,1.953126,1.475017,2.766884,0.466903,0.8758314,hayashikz,2007-11-30T19:57:47Z
"C0001F-9H-6, 24.0 cm",NULL,185.285,185.88,185.285,185.88,"C0001F-9H-6, 25.0 cm",NULL,185.294,185.89,185.294,185.89,"C0001F-9H-6 W, 24.0--25.0 cm",CKY000000000000341900,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:54Z,197,glass beaker,6.036,2.69,11.759,5.929099,5.723,197,glass beaker,6.036,2.69,9.945,4.123,3.909,1.879793,1.835735,1.403364,3.239099,1.433,0.0657928,0.02963639,3.843207,0.3284628,0.4891208,1.76685,1.186505,2.738569,0.5667426,1.308097,ishimori,2007-11-25T23:39:20Z
"C0001F-9H-6, 99.0 cm",NULL,185.962,186.63,185.962,186.63,"C0001F-9H-6, 100.0 cm",NULL,185.971,186.64,185.971,186.64,"C0001F-9H-6 W, 99.0--100.0 cm",CKY000000000000341800,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T02:34:53Z,159,glass beaker,6.088,2.772,12.924,6.569705,6.836,159,glass beaker,6.088,2.772,10.79,4.445,4.702,2.211399,2.159569,1.638136,3.797705,1.673,0.07739902,0.03486442,4.624601,0.3234931,0.4781816,1.800035,1.217736,2.823088,0.5686512,1.318309,hayashikz,2007-11-30T19:58:16Z
