leg,site,hole,sample_depth,Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::sulfur content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp,Top Mud depth below sea floor [m MSF],Top Wireline log depth below sea floor [m WSF],Bottom Mud depth below sea floor [m MSF],Bottom Wireline log depth below sea floor [m WSF],"bulk CNS analysis; sample, cuttings::series number of mud logging::number","bulk CNS analysis; sample, cuttings::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, cuttings::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, cuttings::registerer","bulk CNS analysis; sample, cuttings::registration time-stamp",Rock Eval; sample::HI: HC/TOC [permil]::number,Rock Eval; sample::MinC [wt%]::number,Rock Eval; sample::OI: CO2/TOC [permil]::number,Rock Eval; sample::OICO: CO/TOC [permil]::number,Rock Eval; sample::oxiMinC [wt%]::number,Rock Eval; sample::PC [wt%]::number,Rock Eval; sample::PI::number,Rock Eval; sample::pyroMinC [wt%]::number,Rock Eval; sample::RC [wt%]::number,Rock Eval; sample::RCCO [wt%]::number,Rock Eval; sample::RCCO2 [wt%]::number,Rock Eval; sample::S1 [permil]::number,Rock Eval; sample::S2 [permil]::number,Rock Eval; sample::S3 [permil]::number,Rock Eval; sample::S4CO2 [permil]::number,Rock Eval; sample::S3' [permil]::number,Rock Eval; sample::S3CO [permil]::number,Rock Eval; sample::S4CO [permil]::number,Rock Eval; sample::S3'CO [permil]::number,Rock Eval; sample::Tmax [degree C]::number,Rock Eval; sample::TOC [wt%]::number,Rock Eval; sample::TpkS2 [degree C]::number,Rock Eval; sample::registerer,Rock Eval; sample::registration time-stamp,bulk CNS analysis::inorganic carbon content: carbonate analyzer [wt%]::number,bulk CNS analysis::CaCO3 content: from inorganic carbon content [wt%]::number,bulk CNS analysis::comment on measurement::text,Rock Eval::HI: HC/TOC [permil]::number,Rock Eval::MinC [wt%]::number,Rock Eval::OI: CO2/TOC [permil]::number,Rock Eval::OICO: CO/TOC [permil]::number,Rock Eval::oxiMinC [wt%]::number,Rock Eval::PC [wt%]::number,Rock Eval::PI::number,Rock Eval::pyroMinC [wt%]::number,Rock Eval::RC [wt%]::number,Rock Eval::RCCO [wt%]::number,Rock Eval::RCCO2 [wt%]::number,Rock Eval::S1 [permil]::number,Rock Eval::S2 [permil]::number,Rock Eval::S3 [permil]::number,Rock Eval::S4CO2 [permil]::number,Rock Eval::S3' [permil]::number,Rock Eval::S3CO [permil]::number,Rock Eval::S4CO [permil]::number,Rock Eval::S3'CO [permil]::number,Rock Eval::Tmax [degree C]::number,Rock Eval::TOC [wt%]::number,Rock Eval::TpS5 [degree C]::number,Rock Eval::TpkS2 [degree C]::number,Rock Eval::S5 [permil]::number,Rock Eval::registerer,Rock Eval::registration time-stamp
338,C0002,L,434.8785,"C0002L-17X-7, 46.0 cm",NULL,434.874,435.365,434.874,435.365,"C0002L-17X-7, 47.0 cm",NULL,434.883,435.375,434.883,435.375,"C0002L-17X-7 W, 46.0--47.0 cm",CKY000000000001508810,CARB,NULL,3,fujiharaa,NULL,CKY,2012-12-27T10:10:47Z,NULL,NULL,NULL,NULL,0.102368373,1.258314359,0.111045501,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5276,4.3965,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,436.9455,"C0002L-17X-9, 60.0 cm",NULL,436.941,437.605,436.941,437.605,"C0002L-17X-9, 61.0 cm",NULL,436.95,437.615,436.95,437.615,"C0002L-17X-9 W, 60.0--61.0 cm",CKY000000000001509310,CARB,NULL,3,fujiharaa,NULL,CKY,2012-12-27T10:08:11Z,NULL,NULL,NULL,NULL,0.097234758,1.334148912,0.097307657,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6483,5.4023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,440.045,"C0002L-18X-2, 63.0 cm",NULL,440.03,440.03,440.03,440.03,"C0002L-18X-2, 66.0 cm",NULL,440.06,440.06,440.06,440.06,"C0002L-18X-2 W, 63.0--66.0 cm",CKY000000000001512510,CARB,NULL,3,skarbek338,NULL,CKY,2012-12-26T09:26:50Z,NULL,NULL,NULL,NULL,0.097065961,1.667767752,0.102721587,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9458,7.8814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,440.715,"C0002L-18X-4, 0.0 cm",NULL,440.7,440.7,440.7,440.7,"C0002L-18X-4, 3.0 cm",NULL,440.73,440.73,440.73,440.73,"C0002L-18X-4 W, 0.0--3.0 cm",CKY000000000001512810,CARB,NULL,3,skarbek338,NULL,CKY,2012-12-26T09:26:50Z,NULL,NULL,NULL,NULL,0.094588623,1.51308748,0.154771721,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8204,6.8364,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,443.715,"C0002L-18X-6, 20.0 cm",NULL,443.705,443.705,443.705,443.705,"C0002L-18X-6, 22.0 cm",NULL,443.725,443.725,443.725,443.725,"C0002L-18X-6 W, 20.0--22.0 cm",CKY000000000001513510,CARB,NULL,3,skarbek338,NULL,CKY,2012-12-26T09:26:51Z,NULL,NULL,NULL,NULL,0.092531936,1.216565449,0.110070749,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6339,5.2823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,455.56,"C0002L-19X-7, 80.0 cm",NULL,455.55,455.55,455.55,455.55,"C0002L-19X-7, 82.0 cm",NULL,455.57,455.57,455.57,455.57,"C0002L-19X-7 W, 80.0--82.0 cm",CKY000000000001535110,CARB,NULL,3,esteban338,NULL,CKY,2012-12-26T11:49:15Z,NULL,NULL,NULL,NULL,0.092210804,1.355071519,0.075582245,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6646,5.5381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,458.4825,"C0002L-20X-1, 100.0 cm",NULL,458.463,458.5,458.463,458.5,"C0002L-20X-1, 104.0 cm",NULL,458.502,458.54,458.502,458.54,"C0002L-20X-1 W, 100.0--104.0 cm",CKY000000000001540610,CARB,NULL,3,fabbri338,sandy,CKY,2012-12-26T22:35:18Z,NULL,NULL,NULL,NULL,0.054980968,0.730723818,0.239806509,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2828,2.3566,sandy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,464.1595,"C0002L-20X-6, 113.0 cm",NULL,464.15,464.405,464.15,464.405,"C0002L-20X-6, 115.0 cm",NULL,464.169,464.425,464.169,464.425,"C0002L-20X-6 W, 113.0--115.0 cm",CKY000000000001542810,CARB,NULL,3,fabbri338,NULL,CKY,2012-12-26T22:28:27Z,NULL,NULL,NULL,NULL,0.094986546,1.295214669,0.088415913,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5445,4.5373,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,466.8655,"C0002L-20X-CC, 50.0 cm",NULL,466.851,467.21,466.851,467.21,"C0002L-20X-CC, 53.0 cm",NULL,466.88,467.24,466.88,467.24,"C0002L-20X-CC W, 50.0--53.0 cm",CKY000000000001543110,CARB,NULL,3,fabbri338,NULL,CKY,2012-12-26T22:29:17Z,NULL,NULL,NULL,NULL,0.099988112,1.389056755,0.079824722,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6179,5.149,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,467.0575,"C0002L-21X-1, 5.5 cm",NULL,467.055,467.055,467.055,467.055,"C0002L-21X-1, 6.0 cm",NULL,467.06,467.06,467.06,467.06,"C0002L-21X-1 W, 5.5--6.0 cm",CKY000000000001544210,CARB,NULL,3,fabbri338,NULL,CKY,2012-12-26T23:34:01Z,NULL,NULL,NULL,NULL,0.10226013,1.325034196,0.097284174,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5376,4.4798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,469.502,"C0002L-21X-2, 109.0 cm",NULL,469.487,469.505,469.487,469.505,"C0002L-21X-2, 112.0 cm",NULL,469.517,469.535,469.517,469.535,"C0002L-21X-2 W, 109.0--112.0 cm",CKY000000000001543410,CARB,NULL,3,fabbri338,NULL,CKY,2012-12-26T22:59:46Z,NULL,NULL,NULL,NULL,0.083625632,1.297889215,0.063436473,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6189,5.1573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,469.71,"C0002L-21X-3, 10.0 cm",NULL,469.695,469.715,469.695,469.715,"C0002L-21X-3, 13.0 cm",NULL,469.725,469.745,469.725,469.745,"C0002L-21X-3 WR, 10.0--13.0 cm",CKY000000000001485210,CARB,NULL,3,oohashi338,NULL,CKY,2012-12-25T08:34:42Z,NULL,NULL,NULL,NULL,0.11807849,1.760624568,0.894405651,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9764,8.1363,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,471.05,"C0002L-21X-5, 1.0 cm",NULL,471.045,471.075,471.045,471.075,"C0002L-21X-5, 2.0 cm",NULL,471.055,471.085,471.055,471.085,"C0002L-21X-5 W, 1.0--2.0 cm",CKY000000000001544310,CARB,NULL,3,fujiharaa,NULL,CKY,2012-12-27T02:42:53Z,NULL,NULL,NULL,NULL,0.116076494,1.926749924,0.19240726,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0651,8.8755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,475.686,"C0002L-21X-8, 61.0 cm",NULL,475.671,475.735,475.671,475.735,"C0002L-21X-8, 64.0 cm",NULL,475.701,475.765,475.701,475.765,"C0002L-21X-8 W, 61.0--64.0 cm",CKY000000000001543710,CARB,NULL,3,fabbri338,NULL,CKY,2012-12-26T23:01:31Z,NULL,NULL,NULL,NULL,0.10566672,1.238188531,0.226613312,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5921,4.934,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,477.485,"C0002L-22X-2, 31.0 cm",NULL,477.47,477.47,477.47,477.47,"C0002L-22X-2, 34.0 cm",NULL,477.5,477.5,477.5,477.5,"C0002L-22X-2 W, 31.0--34.0 cm",CKY000000000001547810,CARB,NULL,3,skarbek338,MUD,CKY,2012-12-27T01:37:40Z,NULL,NULL,NULL,NULL,0.083856635,1.203005081,0.121511369,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.566,4.7165,MUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,480.215,"C0002L-22X-5, 98.0 cm",NULL,480.2,480.2,480.2,480.2,"C0002L-22X-5, 101.0 cm",NULL,480.23,480.23,480.23,480.23,"C0002L-22X-5 W, 98.0--101.0 cm",CKY000000000001548110,CARB,NULL,10,skarbek338,SAND,CKY,2012-12-27T01:37:40Z,NULL,NULL,NULL,NULL,0.050701224,0.935974442,0.760231674,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3764,3.1365,SAND,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,482.605,"C0002L-22X-8, 136.0 cm",NULL,482.59,482.59,482.59,482.59,"C0002L-22X-8, 139.0 cm",NULL,482.62,482.62,482.62,482.62,"C0002L-22X-8 W, 136.0--139.0 cm",CKY000000000001548410,CARB,NULL,3,skarbek338,MUD,CKY,2012-12-27T01:37:40Z,NULL,NULL,NULL,NULL,0.092709153,1.579124371,0.04287855,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9189,7.6572,MUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,496.805,"C0002L-24X-1, 129.0 cm",NULL,496.79,496.79,496.79,496.79,"C0002L-24X-1, 132.0 cm",NULL,496.82,496.82,496.82,496.82,"C0002L-24X-1 W, 129.0--132.0 cm",CKY000000000001552210,CARB,NULL,3,skarbek338,MUD,CKY,2012-12-27T06:20:20Z,NULL,NULL,NULL,NULL,0.069984356,0.869901777,0.05425151,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4436,3.6965,MUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,500.445,"C0002L-24X-4, 77.0 cm",NULL,500.43,500.43,500.43,500.43,"C0002L-24X-4, 80.0 cm",NULL,500.46,500.46,500.46,500.46,"C0002L-24X-4 W, 77.0--80.0 cm",CKY000000000001552510,CARB,NULL,3,skarbek338,MUD,CKY,2012-12-27T06:20:20Z,NULL,NULL,NULL,NULL,0.080134185,1.272180139,0.045437819,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7309,6.0906,MUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0002,L,501.32,"C0002L-24X-6, 33.0 cm",NULL,501.305,501.305,501.305,501.305,"C0002L-24X-6, 36.0 cm",NULL,501.335,501.335,501.335,501.335,"C0002L-24X-6 W, 33.0--36.0 cm",CKY000000000001553210,CARB,NULL,3,skarbek338,SAND,CKY,2012-12-27T06:20:20Z,NULL,NULL,NULL,NULL,0.025331107,0.278910777,0.026064287,NULL,ohashia,2013-02-05T02:35:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1698,1.4149,SAND,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0021,B,3.756,"C0021B-1H-5, 0.0 cm",NULL,3.741,3.76,3.741,3.76,"C0021B-1H-5, 3.0 cm",NULL,3.771,3.79,3.771,3.79,"C0021B-1H-5 WR, 0.0--3.0 cm",CKY000000000001806910,CARB,NULL,3,toki338,NULL,CKY,2013-01-07T16:36:01Z,NULL,NULL,NULL,NULL,0.090483672,2.555637486,0.540485808,NULL,kames,2013-02-05T00:38:39Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.7996,14.9961,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0021,B,4.93,"C0021B-1H-5, 118.5 cm",NULL,4.92,4.945,4.92,4.945,"C0021B-1H-5, 120.5 cm",NULL,4.94,4.965,4.94,4.965,"C0021B-1H-5 WR, 118.5--120.5 cm",CKY000000000001807810,CARB,NULL,3,toki338,NULL,CKY,2013-01-07T16:37:26Z,NULL,NULL,NULL,NULL,0.086570955,2.689841471,0.32728345,NULL,kames,2013-02-05T00:38:39Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.99,16.5827,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0021,B,5.154,"C0021B-1H-6, 20.0 cm",NULL,5.139,5.165,5.139,5.165,"C0021B-1H-6, 23.0 cm",NULL,5.169,5.195,5.169,5.195,"C0021B-1H-6 WR, 20.0--23.0 cm",CKY000000000001804910,CARB,NULL,3,oohashi338,NULL,CKY,2013-01-07T15:13:39Z,NULL,NULL,NULL,NULL,0.087085368,2.738611649,0.342960487,NULL,kames,2013-02-05T00:38:39Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.0923,17.4351,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0021,B,80.3695,"C0021B-2H-2, 24.0 cm",NULL,80.356,80.395,80.356,80.395,"C0021B-2H-2, 27.0 cm",NULL,80.383,80.425,80.383,80.425,"C0021B-2H-2 WR, 24.0--27.0 cm",CKY000000000001802510,CARB,NULL,3,toki338,NULL,CKY,2013-01-07T14:45:10Z,NULL,NULL,NULL,NULL,0.063648832,3.291381798,0.091030152,NULL,kames,2013-02-05T00:38:39Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.8313,23.5932,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,C0021,B,81.5555,"C0021B-2H-3, 15.0 cm",NULL,81.542,81.71,81.542,81.71,"C0021B-2H-3, 18.0 cm",NULL,81.569,81.74,81.569,81.74,"C0021B-2H-3 WR, 15.0--18.0 cm",CKY000000000001792110,CARB,NULL,3,oohashi338,NULL,CKY,2013-01-07T07:59:43Z,NULL,NULL,NULL,NULL,0.068658422,2.447254216,0.223589585,NULL,kames,2013-02-05T00:38:39Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.9695,16.4118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
