leg,site,hole,core,section,sample_depth,grain_density,porosity,method
316,C0008,C,NULL,NULL,94.5625,2.202966,0.5582637,NULL
316,C0008,C,NULL,NULL,94.7555,2.692095,0.5771254,NULL
316,C0008,C,NULL,NULL,95.559,2.7109,0.5081,NULL
316,C0008,C,NULL,NULL,96.4515,2.6215,0.5643,NULL
316,C0008,C,NULL,NULL,97.839,2.6007,0.6316,NULL
316,C0008,C,NULL,NULL,98.333,2.7275,0.6498,NULL
316,C0008,C,NULL,NULL,98.619,2.9041,0.624,NULL
316,C0008,C,NULL,NULL,99.185,2.7552,0.6014,NULL
316,C0008,C,NULL,NULL,99.4705,2.6865,0.5597,NULL
316,C0008,C,NULL,NULL,99.682,2.7035,0.5325,NULL
316,C0008,C,NULL,NULL,99.981,2.8314,0.5572,NULL
316,C0008,C,NULL,NULL,100.7,2.6418,0.4987,NULL
316,C0008,C,NULL,NULL,101.7785,2.537052,0.5470104,NULL
316,C0008,C,NULL,NULL,102.318,2.620963,0.5309163,NULL
316,C0008,C,NULL,NULL,102.7155,2.636966,0.497376,NULL
316,C0008,C,NULL,NULL,103.297,2.693427,0.5317704,NULL
316,C0008,C,NULL,NULL,103.6775,2.686391,0.5495298,NULL
316,C0008,C,NULL,NULL,105.179,2.803785,0.5659593,NULL
316,C0008,C,NULL,NULL,106.4205,2.767966,0.5681896,NULL
316,C0008,C,NULL,NULL,107.721,2.74373,0.5571928,NULL
316,C0008,C,NULL,NULL,108.921,2.67689,0.5785945,NULL
316,C0008,C,NULL,NULL,110.1185,2.713107,0.5556999,NULL
316,C0008,C,NULL,NULL,110.7785,2.603635,0.541103,NULL
316,C0008,C,NULL,NULL,111.515,2.771379,0.5408282,NULL
316,C0008,C,NULL,NULL,111.7265,2.711637,0.5583174,NULL
316,C0008,C,NULL,NULL,112.838,2.670365,0.5291932,NULL
316,C0008,C,NULL,NULL,113.555,2.650617,0.5535484,NULL
316,C0008,C,NULL,NULL,114.761,2.797264,0.5556477,NULL
316,C0008,C,NULL,NULL,115.739,2.615223,0.5262342,NULL
316,C0008,C,NULL,NULL,116.199,2.728006,0.5481361,NULL
316,C0008,C,NULL,NULL,117.249,2.688527,0.5114822,NULL
316,C0008,C,NULL,NULL,118.57,2.721331,0.5686428,NULL
316,C0008,C,NULL,NULL,120.0415,2.792986,0.5383504,NULL
316,C0008,C,NULL,NULL,120.093,2.651283,0.5337968,NULL
316,C0008,C,NULL,NULL,120.7645,2.705558,0.5211952,NULL
316,C0008,C,NULL,NULL,121.5065,2.674326,0.5354218,NULL
316,C0008,C,NULL,NULL,122.224,2.677794,0.5501445,NULL
316,C0008,C,NULL,NULL,122.346,2.83,0.5741,NULL
316,C0008,C,NULL,NULL,122.9805,2.618604,0.5199113,NULL
316,C0008,C,NULL,NULL,123.1545,2.59945,0.5355076,NULL
316,C0008,C,NULL,NULL,123.444,2.650797,0.4987799,NULL
316,C0008,C,NULL,NULL,123.7285,2.686694,0.4712456,NULL
316,C0008,C,NULL,NULL,124.4685,2.679369,0.4981592,NULL
316,C0008,C,NULL,NULL,124.7345,2.764246,0.4958845,NULL
316,C0008,C,NULL,NULL,125.5445,2.651111,0.5266963,NULL
316,C0008,C,NULL,NULL,126.343,2.830953,0.5168499,NULL
316,C0008,C,NULL,NULL,126.6785,2.75423,0.582269,NULL
316,C0008,C,NULL,NULL,127.068,2.681984,0.5891023,NULL
316,C0008,C,NULL,NULL,129.638,2.605967,0.5476867,NULL
316,C0008,C,NULL,NULL,130.29,2.617487,0.5822678,NULL
316,C0008,C,NULL,NULL,131.575,2.601414,0.5750374,NULL
316,C0008,C,NULL,NULL,133.79,2.640997,0.5199372,NULL
316,C0008,C,NULL,NULL,133.9525,2.674356,0.381431,NULL
316,C0008,C,NULL,NULL,134.4075,2.632441,0.4100793,NULL
316,C0008,C,NULL,NULL,134.94,2.73528,0.4752071,NULL
316,C0008,C,NULL,NULL,136.25,2.675521,0.4574429,NULL
316,C0008,C,NULL,NULL,139.635,2.803,0.6016,NULL
316,C0008,C,NULL,NULL,140.9475,2.6373,0.5957,NULL
316,C0008,C,NULL,NULL,143.3735,2.6763,0.5589,NULL
316,C0008,C,NULL,NULL,143.945,2.77087,0.6137081,NULL
316,C0008,C,NULL,NULL,144.7595,2.6984,0.5233,NULL
316,C0008,C,NULL,NULL,145.9795,2.7077,0.5603,NULL
316,C0008,C,NULL,NULL,146.9955,2.6973,0.4902,NULL
316,C0008,C,NULL,NULL,147.788,2.7174,0.5192,NULL
316,C0008,C,NULL,NULL,149.41,2.6767,0.5187,NULL
316,C0008,C,NULL,NULL,150.065,2.7085,0.49,NULL
316,C0008,C,NULL,NULL,150.3825,2.770472,0.5430212,NULL
316,C0008,C,NULL,NULL,151.26,2.6478,0.5356,NULL
316,C0008,C,NULL,NULL,152.33,2.9644,0.5456,NULL
316,C0008,C,NULL,NULL,152.7825,2.710057,0.4861441,NULL
316,C0008,C,NULL,NULL,153.5,2.723,0.5134,NULL
316,C0008,C,NULL,NULL,157.883,2.6411,0.5126,NULL
316,C0008,C,NULL,NULL,158.714,2.764,0.4893,NULL
316,C0008,C,NULL,NULL,160.341,2.618,0.5064,NULL
316,C0008,C,NULL,NULL,160.596,2.747345,0.4658273,NULL
316,C0008,C,NULL,NULL,162.023,2.7475,0.5467,NULL
316,C0008,C,NULL,NULL,162.8635,2.6458,0.5351,NULL
316,C0008,C,NULL,NULL,164.164,2.6257,0.5269,NULL
316,C0008,C,NULL,NULL,165.549,2.7651,0.5521,NULL
316,C0008,C,NULL,NULL,166.3675,2.689117,0.5121158,NULL
316,C0008,C,NULL,NULL,167.17,2.6936,0.5105,NULL
316,C0008,C,NULL,NULL,168.05,2.7312,0.5554,NULL
316,C0008,C,NULL,NULL,169.565,2.7848,0.5036,NULL
316,C0008,C,NULL,NULL,170.885,2.728,0.5256,NULL
316,C0008,C,NULL,NULL,171.5975,2.684681,0.4930061,NULL
316,C0008,C,NULL,NULL,172.2325,2.709359,0.5454352,NULL
316,C0008,C,NULL,NULL,172.52,2.8221,0.5193,NULL
316,C0008,C,NULL,NULL,173.515,2.5319,0.4914,NULL
316,C0008,C,NULL,NULL,173.8675,2.7847,0.4908819,NULL
316,C0008,C,NULL,NULL,174.825,2.6215,0.4735,NULL
319,C0009,A,NULL,NULL,NULL,2.7376,0.5759,NULL
319,C0009,A,NULL,NULL,NULL,2.5994,0.5443,NULL
319,C0009,A,NULL,NULL,NULL,2.6002,0.5733,NULL
319,C0009,A,NULL,NULL,NULL,2.6317,0.577,NULL
319,C0009,A,NULL,NULL,NULL,2.6156,0.5269,NULL
319,C0009,A,NULL,NULL,NULL,2.6158,0.5526,NULL
319,C0009,A,NULL,NULL,NULL,2.6329,0.5586,NULL
319,C0009,A,NULL,NULL,NULL,2.5901,0.551,NULL
319,C0009,A,NULL,NULL,NULL,2.5597,0.5449,NULL
319,C0009,A,NULL,NULL,NULL,2.547,0.5586,NULL
319,C0009,A,NULL,NULL,NULL,2.4704,0.5709,NULL
319,C0009,A,NULL,NULL,NULL,2.5018,0.5508,NULL
319,C0009,A,NULL,NULL,NULL,2.5907,0.5607,NULL
319,C0009,A,NULL,NULL,NULL,2.5921,0.5802,NULL
319,C0009,A,NULL,NULL,NULL,2.5356,0.5583,NULL
319,C0009,A,NULL,NULL,NULL,2.5526,0.5698,NULL
319,C0009,A,NULL,NULL,NULL,2.6032,0.539,NULL
319,C0009,A,NULL,NULL,NULL,2.6044,0.5608,NULL
319,C0009,A,NULL,NULL,NULL,2.5256,0.5475,NULL
319,C0009,A,NULL,NULL,NULL,2.581,0.5388,NULL
319,C0009,A,NULL,NULL,NULL,2.5618,0.5364,NULL
319,C0009,A,NULL,NULL,NULL,2.6089,0.593,NULL
319,C0009,A,NULL,NULL,NULL,2.5505,0.5225,NULL
319,C0009,A,NULL,NULL,NULL,2.6162,0.5225,NULL
319,C0009,A,NULL,NULL,NULL,2.5158,0.5333,NULL
319,C0009,A,NULL,NULL,NULL,2.5792,0.5492,NULL
319,C0009,A,NULL,NULL,NULL,2.5026,0.5408,NULL
319,C0009,A,NULL,NULL,NULL,2.5084,0.5641,NULL
319,C0009,A,NULL,NULL,NULL,2.3657,0.5777,NULL
319,C0009,A,NULL,NULL,NULL,2.3715,0.5857,NULL
319,C0009,A,NULL,NULL,NULL,2.4457,0.5701,NULL
319,C0009,A,NULL,NULL,NULL,2.3829,0.5641,NULL
319,C0009,A,NULL,NULL,NULL,2.6248,0.4514,NULL
319,C0009,A,NULL,NULL,NULL,2.5062,0.5533,NULL
319,C0009,A,NULL,NULL,NULL,2.5441,0.5815,NULL
319,C0009,A,NULL,NULL,NULL,2.5965,0.5557,NULL
319,C0009,A,NULL,NULL,NULL,2.5483,0.5848,NULL
319,C0009,A,NULL,NULL,NULL,2.5845,0.5899,NULL
319,C0009,A,NULL,NULL,NULL,2.5401,0.5694,NULL
319,C0009,A,NULL,NULL,NULL,2.6928,0.4557,NULL
319,C0009,A,NULL,NULL,NULL,2.5842,0.5486,NULL
319,C0009,A,NULL,NULL,NULL,2.5079,0.5744,NULL
319,C0009,A,NULL,NULL,NULL,2.5843,0.556,NULL
319,C0009,A,NULL,NULL,NULL,2.5675,0.5607,NULL
319,C0009,A,NULL,NULL,NULL,2.6311,0.5556,NULL
319,C0009,A,NULL,NULL,NULL,2.6385,0.4314,NULL
319,C0009,A,NULL,NULL,NULL,2.6132,0.531,NULL
319,C0009,A,NULL,NULL,NULL,2.6269,0.5596,NULL
319,C0009,A,NULL,NULL,NULL,2.6301,0.5743,NULL
319,C0009,A,NULL,NULL,NULL,2.6707,0.5713,NULL
319,C0009,A,NULL,NULL,NULL,2.6102,0.5577,NULL
319,C0009,A,NULL,NULL,NULL,2.6273,0.5755,NULL
319,C0009,A,NULL,NULL,NULL,2.6654,0.4442,NULL
319,C0009,A,NULL,NULL,NULL,2.6134,0.5627,NULL
319,C0009,A,NULL,NULL,NULL,2.6471,0.5676,NULL
319,C0009,A,NULL,NULL,NULL,2.6006,0.5655,NULL
319,C0009,A,NULL,NULL,NULL,2.6851,0.5678,NULL
319,C0009,A,NULL,NULL,NULL,2.7211,0.5751,NULL
319,C0009,A,NULL,NULL,NULL,2.6767,0.5211,NULL
319,C0009,A,NULL,NULL,NULL,2.6047,0.4421,NULL
319,C0009,A,NULL,NULL,NULL,2.6176,0.529,NULL
319,C0009,A,NULL,NULL,NULL,2.6501,0.5646,NULL
319,C0009,A,NULL,NULL,NULL,2.6402,0.5729,NULL
319,C0009,A,NULL,NULL,NULL,2.6385,0.5342,NULL
319,C0009,A,NULL,NULL,NULL,2.6641,0.5289,NULL
319,C0009,A,NULL,NULL,NULL,2.6747,0.5653,NULL
319,C0009,A,NULL,NULL,NULL,2.6178,0.433,NULL
319,C0009,A,NULL,NULL,NULL,2.5775,0.5008,NULL
319,C0009,A,NULL,NULL,NULL,2.6631,0.5783,NULL
319,C0009,A,NULL,NULL,NULL,2.6133,0.4968,NULL
319,C0009,A,NULL,NULL,NULL,2.6518,0.4251,NULL
319,C0009,A,NULL,NULL,NULL,2.6497,0.5203,NULL
319,C0009,A,NULL,NULL,NULL,2.6253,0.5104,NULL
319,C0009,A,NULL,NULL,NULL,2.6174,0.3993,NULL
319,C0009,A,NULL,NULL,NULL,2.5987,0.5122,NULL
319,C0009,A,NULL,NULL,NULL,2.6487,0.5613,NULL
319,C0009,A,NULL,NULL,NULL,2.6306,0.5178,NULL
319,C0009,A,NULL,NULL,NULL,2.6715,0.492,NULL
319,C0009,A,NULL,NULL,NULL,2.6585,0.5052,NULL
319,C0009,A,NULL,NULL,NULL,2.6298,0.524,NULL
319,C0009,A,NULL,NULL,NULL,2.6813,0.4151,NULL
319,C0009,A,NULL,NULL,NULL,2.6181,0.4595,NULL
319,C0009,A,NULL,NULL,NULL,2.6501,0.5352,NULL
319,C0009,A,NULL,NULL,NULL,2.6315,0.4698,NULL
319,C0009,A,NULL,NULL,NULL,2.6331,0.4914,NULL
319,C0009,A,NULL,NULL,NULL,2.6321,0.4674,NULL
319,C0009,A,NULL,NULL,NULL,2.6411,0.5355,NULL
319,C0009,A,NULL,NULL,NULL,2.6618,0.5415,NULL
319,C0009,A,NULL,NULL,NULL,2.6497,0.4229,NULL
319,C0009,A,NULL,NULL,NULL,2.6378,0.4849,NULL
319,C0009,A,NULL,NULL,NULL,2.6855,0.4947,NULL
319,C0009,A,NULL,NULL,NULL,2.639,0.5129,NULL
319,C0009,A,NULL,NULL,NULL,2.6516,0.5117,NULL
319,C0009,A,NULL,NULL,NULL,2.6531,0.4614,NULL
319,C0009,A,NULL,NULL,NULL,2.6844,0.5173,NULL
319,C0009,A,NULL,NULL,NULL,2.6466,0.496,NULL
319,C0009,A,NULL,NULL,NULL,2.6397,0.4542,NULL
319,C0009,A,NULL,NULL,NULL,2.6308,0.465,NULL
319,C0009,A,NULL,NULL,NULL,2.6648,0.4811,NULL
319,C0009,A,NULL,NULL,NULL,2.663,0.4503,NULL
319,C0009,A,NULL,NULL,NULL,2.6422,0.46,NULL
319,C0009,A,NULL,NULL,NULL,2.6337,0.4734,NULL
319,C0009,A,NULL,NULL,NULL,2.6384,0.4621,NULL
319,C0009,A,NULL,NULL,NULL,2.6487,0.4684,NULL
319,C0009,A,NULL,NULL,NULL,2.6439,0.4602,NULL
319,C0009,A,NULL,NULL,NULL,2.6717,0.4917,NULL
319,C0009,A,NULL,NULL,NULL,2.6781,0.49,NULL
319,C0009,A,NULL,NULL,NULL,2.6544,0.5173,NULL
319,C0009,A,NULL,NULL,NULL,2.6707,0.5373,NULL
319,C0009,A,NULL,NULL,NULL,2.6705,0.5155,NULL
319,C0009,A,NULL,NULL,NULL,2.7172,0.4471,NULL
319,C0009,A,NULL,NULL,NULL,2.6633,0.538,NULL
319,C0009,A,NULL,NULL,NULL,2.6509,0.5595,NULL
319,C0009,A,NULL,NULL,NULL,2.6753,0.5076,NULL
319,C0009,A,NULL,NULL,NULL,2.6419,0.5559,NULL
319,C0009,A,NULL,NULL,NULL,2.6669,0.5151,NULL
319,C0009,A,NULL,NULL,NULL,2.648,0.5609,NULL
319,C0009,A,NULL,NULL,NULL,2.6184,0.4765,NULL
319,C0009,A,NULL,NULL,NULL,2.6802,0.574,NULL
319,C0009,A,NULL,NULL,NULL,2.6438,0.4945,NULL
319,C0009,A,NULL,NULL,NULL,3.1581,0.5576,NULL
319,C0009,A,NULL,NULL,1509.84,2.4447,0.3074,NULL
319,C0009,A,NULL,NULL,NULL,2.6303,0.4436,NULL
319,C0009,A,NULL,NULL,NULL,2.7294,0.8001,NULL
319,C0009,A,NULL,NULL,NULL,2.6112,0.5151,NULL
319,C0009,A,NULL,NULL,NULL,2.6423,0.4625,NULL
319,C0009,A,NULL,NULL,1519.585,2.6737,0.3275,NULL
319,C0009,A,NULL,NULL,1520.205,2.6776,0.3459,NULL
319,C0009,A,NULL,NULL,NULL,2.5815,0.4581,NULL
319,C0009,A,NULL,NULL,NULL,2.6475,0.4773,NULL
319,C0009,A,NULL,NULL,NULL,2.5899,0.4271,NULL
319,C0009,A,NULL,NULL,NULL,2.8224,0.4743,NULL
319,C0009,A,NULL,NULL,1529.471,2.6615,0.3481,NULL
319,C0009,A,NULL,NULL,1530.897,2.6781,0.3464,NULL
319,C0009,A,NULL,NULL,1531.6195,2.7111,0.3297,NULL
319,C0009,A,NULL,NULL,1531.6675,2.7024,0.4231,NULL
319,C0009,A,NULL,NULL,1532.559,2.7224,0.3646,NULL
319,C0009,A,NULL,NULL,NULL,2.6136,0.4224,NULL
319,C0009,A,NULL,NULL,NULL,2.6256,0.5498,NULL
319,C0009,A,NULL,NULL,1533.426,2.6785,0.3821,NULL
319,C0009,A,NULL,NULL,1535.1895,2.676,0.3097,NULL
319,C0009,A,NULL,NULL,1536.365,2.7154,0.3811,NULL
319,C0009,A,NULL,NULL,1536.8665,2.759,0.3499,NULL
319,C0009,A,NULL,NULL,1537.44,2.7092,0.365,NULL
319,C0009,A,NULL,NULL,NULL,2.615,0.4392,NULL
319,C0009,A,NULL,NULL,NULL,2.5879,0.5463,NULL
319,C0009,A,NULL,NULL,1538.67,2.6993,0.3557,NULL
319,C0009,A,NULL,NULL,1540.8,2.6913,0.3153,NULL
319,C0009,A,NULL,NULL,1541.35,2.7039,0.3248,NULL
319,C0009,A,NULL,NULL,1541.825,2.7035,0.3534,NULL
319,C0009,A,NULL,NULL,1542.3,2.666,0.3344,NULL
319,C0009,A,NULL,NULL,NULL,2.9188,0.4614,NULL
319,C0009,A,NULL,NULL,NULL,2.617,0.5093,NULL
319,C0009,A,NULL,NULL,1543.52,2.6811,0.3765,NULL
319,C0009,A,NULL,NULL,1547.0835,2.7137,0.3672,NULL
319,C0009,A,NULL,NULL,NULL,2.6125,0.4217,NULL
319,C0009,A,NULL,NULL,NULL,2.6445,0.5086,NULL
319,C0009,A,NULL,NULL,1548.3625,2.6708,0.3671,NULL
319,C0009,A,NULL,NULL,1549.9245,2.6485,0.2875,NULL
319,C0009,A,NULL,NULL,1551.1255,3.0145,0.368,NULL
319,C0009,A,NULL,NULL,NULL,2.6017,0.4205,NULL
319,C0009,A,NULL,NULL,NULL,2.5948,0.5684,NULL
319,C0009,A,NULL,NULL,1552.7365,2.7612,0.3624,NULL
319,C0009,A,NULL,NULL,1554.2405,2.6671,0.3454,NULL
319,C0009,A,NULL,NULL,1554.6015,2.6689,0.3621,NULL
319,C0009,A,NULL,NULL,1556.12,2.6726,0.3353,NULL
319,C0009,A,NULL,NULL,NULL,2.5917,0.4313,NULL
319,C0009,A,NULL,NULL,NULL,2.7376,0.515,NULL
319,C0009,A,NULL,NULL,1557.81,2.6657,0.3605,NULL
319,C0009,A,NULL,NULL,1557.915,2.7344,0.3474,NULL
319,C0009,A,NULL,NULL,1558.925,2.7428,0.3497,NULL
319,C0009,A,NULL,NULL,1560.665,2.7342,0.3704,NULL
319,C0009,A,NULL,NULL,1561.945,2.6961,0.3679,NULL
319,C0009,A,NULL,NULL,NULL,2.6026,0.4602,NULL
319,C0009,A,NULL,NULL,NULL,2.6527,0.5088,NULL
319,C0009,A,NULL,NULL,1563.29,2.6755,0.3208,NULL
319,C0009,A,NULL,NULL,1566.18,2.6834,0.321,NULL
319,C0009,A,NULL,NULL,1567.405,2.6866,0.334,NULL
319,C0009,A,NULL,NULL,NULL,2.6284,0.4362,NULL
319,C0009,A,NULL,NULL,NULL,2.6118,0.4558,NULL
319,C0009,A,NULL,NULL,1568.9,2.6975,0.3087,NULL
319,C0009,A,NULL,NULL,1569.645,2.661,0.3001,NULL
319,C0009,A,NULL,NULL,1572.08,2.6678,0.3317,NULL
319,C0009,A,NULL,NULL,NULL,2.6129,0.4362,NULL
319,C0009,A,NULL,NULL,NULL,2.6766,0.506,NULL
319,C0009,A,NULL,NULL,1576.105,2.7463,0.3263,NULL
319,C0009,A,NULL,NULL,1576.72,2.6794,0.3363,NULL
319,C0009,A,NULL,NULL,1577.1,2.6705,0.337,NULL
319,C0009,A,NULL,NULL,NULL,2.587,0.4349,NULL
319,C0009,A,NULL,NULL,NULL,2.56,0.4872,NULL
319,C0009,A,NULL,NULL,1578.72,2.7608,0.3107,NULL
319,C0009,A,NULL,NULL,1580.37,2.4217,0.3019,NULL
319,C0009,A,NULL,NULL,1581.94,2.592,0.3083,NULL
319,C0009,A,NULL,NULL,1582.32,2.4206,0.2589,NULL
319,C0009,A,NULL,NULL,NULL,2.6344,0.4339,NULL
319,C0009,A,NULL,NULL,NULL,2.6676,0.5008,NULL
319,C0009,A,NULL,NULL,1585.3,2.7749,0.364,NULL
319,C0009,A,NULL,NULL,1585.82,2.7128,0.3002,NULL
319,C0009,A,NULL,NULL,1587.225,2.6162,0.3241,NULL
319,C0009,A,NULL,NULL,NULL,2.6106,0.4366,NULL
319,C0009,A,NULL,NULL,NULL,2.6351,0.5037,NULL
319,C0009,A,NULL,NULL,1587.95,2.66,0.3344,NULL
319,C0009,A,NULL,NULL,1590.17,2.7081,0.3245,NULL
319,C0009,A,NULL,NULL,1591.18,2.6862,0.3254,NULL
319,C0009,A,NULL,NULL,NULL,2.6166,0.4974,NULL
319,C0009,A,NULL,NULL,NULL,2.5477,0.5163,NULL
319,C0009,A,NULL,NULL,NULL,2.5441,0.532,NULL
322,C0011,B,NULL,NULL,340.405,2.6077,0.5403,NULL
322,C0011,B,NULL,NULL,340.845,2.8137,0.5402,NULL
322,C0011,B,NULL,NULL,341.13,2.7833,0.4991,NULL
322,C0011,B,NULL,NULL,341.88,2.6392,0.5057,NULL
322,C0011,B,NULL,NULL,350.0225,4.8587,0.7064,NULL
322,C0011,B,NULL,NULL,350.64,2.6749,0.4789,NULL
322,C0011,B,NULL,NULL,359.3065,2.583,0.5698,NULL
322,C0011,B,NULL,NULL,359.8335,2.3697,0.5226,NULL
322,C0011,B,NULL,NULL,360.286,3.5578,0.1691,NULL
322,C0011,B,NULL,NULL,361.066,1.5684,0.6758,NULL
322,C0011,B,NULL,NULL,361.612,2.7241,0.418,NULL
322,C0011,B,NULL,NULL,362.5865,1.3073,0.4327,NULL
322,C0011,B,NULL,NULL,362.9795,2.6257,0.551,NULL
322,C0011,B,NULL,NULL,363.566,2.5862,0.5174,NULL
322,C0011,B,NULL,NULL,364.6815,2.566,0.5169,NULL
322,C0011,B,NULL,NULL,365.295,2.691,0.5308,NULL
322,C0011,B,NULL,NULL,365.9875,2.5555,0.5361,NULL
322,C0011,B,NULL,NULL,366.4325,2.5287,0.6219,NULL
322,C0011,B,NULL,NULL,366.865,2.4809,0.6022,NULL
322,C0011,B,NULL,NULL,366.95,2.3637,0.5752,NULL
322,C0011,B,NULL,NULL,367.51,2.396,0.556,NULL
322,C0011,B,NULL,NULL,368.29,2.323,0.6309,NULL
322,C0011,B,NULL,NULL,374.6875,2.7016,0.4616,NULL
322,C0011,B,NULL,NULL,375.3175,2.6774,0.4155,NULL
322,C0011,B,NULL,NULL,375.625,2.6221,0.4364,NULL
322,C0011,B,NULL,NULL,375.81,2.7456,0.4784,NULL
322,C0011,B,NULL,NULL,376.64,2.7207,0.416,NULL
322,C0011,B,NULL,NULL,377.1525,2.6778,0.4592,NULL
322,C0011,B,NULL,NULL,378.025,2.7347,0.5254,NULL
322,C0011,B,NULL,NULL,384.244,2.616,0.4734,NULL
322,C0011,B,NULL,NULL,384.976,2.6365,0.4818,NULL
322,C0011,B,NULL,NULL,385.481,2.6356,0.5149,NULL
322,C0011,B,NULL,NULL,386.9695,2.5747,0.5244,NULL
322,C0011,B,NULL,NULL,387.7865,2.618,0.4748,NULL
322,C0011,B,NULL,NULL,388.577,2.794,0.5103,NULL
322,C0011,B,NULL,NULL,389.0795,-4.1723,2.3707,NULL
322,C0011,B,NULL,NULL,389.8795,2.6389,0.532,NULL
322,C0011,B,NULL,NULL,390.519,2.657,0.5189,NULL
322,C0011,B,NULL,NULL,391.2215,5.9759,0.6873,NULL
322,C0011,B,NULL,NULL,391.8265,2.7704,0.4999,NULL
322,C0011,B,NULL,NULL,392.558,2.7094,0.6515,NULL
322,C0011,B,NULL,NULL,393.2415,2.6295,0.4812,NULL
322,C0011,B,NULL,NULL,394.67,2.6416,0.537,NULL
322,C0011,B,NULL,NULL,394.995,2.776,0.4904,NULL
322,C0011,B,NULL,NULL,395.145,2.5857,0.5095,NULL
322,C0011,B,NULL,NULL,395.605,2.8244,0.537,NULL
322,C0011,B,NULL,NULL,396.735,2.6955,0.5182,NULL
322,C0011,B,NULL,NULL,397.09,2.7196,0.5314,NULL
322,C0011,B,NULL,NULL,397.86,2.8153,0.5595,NULL
322,C0011,B,NULL,NULL,398.49,2.6831,0.2781,NULL
322,C0011,B,NULL,NULL,399.23,2.5495,0.5875,NULL
322,C0011,B,NULL,NULL,399.83,2.6061,0.4687,NULL
322,C0011,B,NULL,NULL,400.67,2.6118,0.4606,NULL
322,C0011,B,NULL,NULL,403.91,2.7325,0.5366,NULL
322,C0011,B,NULL,NULL,404.785,2.3479,0.5305,NULL
322,C0011,B,NULL,NULL,405.46,2.7331,0.4898,NULL
322,C0011,B,NULL,NULL,406.23,2.7545,0.4881,NULL
322,C0011,B,NULL,NULL,407.07,2.6407,0.5507,NULL
322,C0011,B,NULL,NULL,408.455,2.6079,0.5216,NULL
322,C0011,B,NULL,NULL,409.0075,2.7163,0.533,NULL
322,C0011,B,NULL,NULL,409.895,2.7453,0.5023,NULL
322,C0011,B,NULL,NULL,410.395,2.5624,0.5283,NULL
322,C0011,B,NULL,NULL,410.9525,2.7972,0.3706,NULL
322,C0011,B,NULL,NULL,412.835,2.6818,0.4898,NULL
322,C0011,B,NULL,NULL,413.59,2.618,0.4961,NULL
322,C0011,B,NULL,NULL,413.64,2.4953,0.5992,NULL
322,C0011,B,NULL,NULL,414.32,2.8763,0.5484,NULL
322,C0011,B,NULL,NULL,415.1,2.6615,0.5635,NULL
322,C0011,B,NULL,NULL,415.6725,2.7146,0.5197,NULL
322,C0011,B,NULL,NULL,416.4675,2.766,0.5355,NULL
322,C0011,B,NULL,NULL,417.1875,2.7175,0.4641,NULL
322,C0011,B,NULL,NULL,422.185,2.7317,0.5155,NULL
322,C0011,B,NULL,NULL,422.33,2.6286,0.5233,NULL
322,C0011,B,NULL,NULL,422.9975,2.6392,0.5356,NULL
322,C0011,B,NULL,NULL,423.615,2.9686,0.5588,NULL
322,C0011,B,NULL,NULL,424.415,2.6724,0.5235,NULL
322,C0011,B,NULL,NULL,424.755,2.6886,0.5261,NULL
322,C0011,B,NULL,NULL,431.7575,2.7104,0.5005,NULL
322,C0011,B,NULL,NULL,432.435,2.6633,0.5104,NULL
322,C0011,B,NULL,NULL,433.0925,2.6857,0.5358,NULL
322,C0011,B,NULL,NULL,433.76,2.671,0.5052,NULL
322,C0011,B,NULL,NULL,434.4075,2.6549,0.6468,NULL
322,C0011,B,NULL,NULL,434.65,2.4658,0.639,NULL
322,C0011,B,NULL,NULL,435.52,2.4953,0.5879,NULL
322,C0011,B,NULL,NULL,436.36,2.5624,0.4967,NULL
322,C0011,B,NULL,NULL,436.985,2.6874,0.5304,NULL
322,C0011,B,NULL,NULL,437.685,2.6569,0.4992,NULL
322,C0011,B,NULL,NULL,438.3525,2.6834,0.5362,NULL
322,C0011,B,NULL,NULL,439.425,2.6145,0.4604,NULL
322,C0011,B,NULL,NULL,439.77,2.5445,0.5208,NULL
322,C0011,B,NULL,NULL,440.27,2.6096,0.2692,NULL
322,C0011,B,NULL,NULL,441.25,2.6359,0.4871,NULL
322,C0011,B,NULL,NULL,441.255,2.6333,0.46,NULL
322,C0011,B,NULL,NULL,441.73,2.6201,0.458,NULL
322,C0011,B,NULL,NULL,441.975,2.6169,0.5738,NULL
322,C0011,B,NULL,NULL,442.655,2.73,0.5217,NULL
322,C0011,B,NULL,NULL,442.92,2.6575,0.4894,NULL
322,C0011,B,NULL,NULL,443.405,2.6876,0.4876,NULL
322,C0011,B,NULL,NULL,444.085,2.5814,0.5022,NULL
322,C0011,B,NULL,NULL,444.59,2.7159,0.515,NULL
322,C0011,B,NULL,NULL,444.835,2.6734,0.4689,NULL
322,C0011,B,NULL,NULL,445.505,2.5549,0.4478,NULL
322,C0011,B,NULL,NULL,445.88,2.6042,0.4894,NULL
322,C0011,B,NULL,NULL,446.255,2.5638,0.5103,NULL
322,C0011,B,NULL,NULL,446.86,2.6234,0.5494,NULL
322,C0011,B,NULL,NULL,446.965,2.5996,0.5361,NULL
322,C0011,B,NULL,NULL,447.58,2.7825,0.4983,NULL
322,C0011,B,NULL,NULL,448.165,2.7394,0.4629,NULL
322,C0011,B,NULL,NULL,452.12,2.6139,0.4535,NULL
322,C0011,B,NULL,NULL,452.88,2.6208,0.4977,NULL
