Exp,Site,Hole,Core,Type,Sect,A/W,Top offset (cm),Bottom offset (cm),Top depth CSF-A (m),Bottom depth CSF-A (m),Top depth CSF-B (m),Bottom depth CSF-B (m),(mM) IC,(µM) SPEC,Al (uM) 309.3 nm ICPAES,Alkalinity (mM) ALKALINITY,AMMONIUM (mM) DA,ammonium (mM) TITRA_MAN,Ammonium (µM) SPEC,AMMONIUM (µM) SPEC,ammonium (µM) SPEC,AMMONIUM_TEST (mM) DA,B (uM)  nm ICPAES,B (uM) 0 nm ICPAES,B (uM) 208.9 nm ICPAES,B (uM) 209 nm ICPAES,B (uM) 249.7 nm ICPAES,B (uM) 249.8 nm ICPAES,B (uM) unkn nm ICPAES,Ba (uM)  nm ICPAES,Ba (uM) 0 nm ICPAES,Ba (uM) 208.9 nm ICPAES,Ba (uM) 209 nm ICPAES,Ba (uM) 233.5 nm ICPAES,Ba (uM) 249.7 nm ICPAES,Ba (uM) 249.8 nm ICPAES,Ba (uM) 455.4 nm ICPAES,Ba (uM) 493.4 nm ICPAES,Ba (uM) unkn nm ICPAES,Bromide (mM) IC,bromide (mM) IC,Ca (mM)  nm ICPAES,Ca (mM) 0 nm ICPAES,Ca (mM) 280.3 nm ICPAES,Ca (mM) 315.9 nm ICPAES,Ca (mM) 317.9 nm ICPAES,Ca (mM) 393.4 nm ICPAES,Ca (mM) 396.8 nm ICPAES,Ca (mM) 422.7 nm ICPAES,Calcium (mM) IC,calcium (mM) IC,Chloride (mM) IC,chloride (mM) IC,Chloride (mM) TITRA_MAN,Choride (mM) IC,Cs (nM) 0 nm ICPAES,Dissolved Inorganic Carbon (mM) TOC,Fe (uM)  nm ICPAES,Fe (uM) 0 nm ICPAES,Fe (uM) 238.2 nm ICPAES,Fe (uM) 239.6 nm ICPAES,Fe (uM) 259.9 nm ICPAES,Fe (uM) unkn nm ICPAES,Inorganic carbon (wt%) COUL,K (mM)  nm ICPAES,K (mM) 0 nm ICPAES,K (mM) 766.5 nm ICPAES,K (mM) 769.9 nm ICPAES,Li (uM)  nm ICPAES,Li (uM) 0 nm ICPAES,Li (uM) 610.4 nm ICPAES,Li (uM) 670.8 nm ICPAES,Li (uM) unkn nm ICPAES,Magnesium (mM) IC,magnesium (mM) IC,Mg (mM)  nm ICPAES,Mg (mM) 0 nm ICPAES,Mg (mM) 279.6 nm ICPAES,Mg (mM) 280.3 nm ICPAES,Mg (mM) 285.2 nm ICPAES,Mg (mM) 396.8 nm ICPAES,Mn (uM)  nm ICPAES,Mn (uM) 0 nm ICPAES,Mn (uM) 249.8 nm ICPAES,Mn (uM) 257.6 nm ICPAES,Mn (uM) 259.4 nm ICPAES,Mn (uM) unkn nm ICPAES,Mo (nM) 0 nm ICPAES,n.a. (mM) IC,Na (mM)  nm ICPAES,Na (mM) 0 nm ICPAES,Na (mM) 401.8 nm ICPAES,Na (mM) 589 nm ICPAES,Na (mM) 589.6 nm ICPAES,nitrate (µM) SPEC,Nitrate/Nitrite (µM) SPEC,NITRATE_CD (mM) DA,NITRATE_LOW (mM) DA,NITRITES_TEST (mM) DA,pH ALKALINITY,PHOSPHATE (mM) DA,Phosphate (mM) DA,phosphate (µM) SPEC,phosphate (µM) TITRA_MAN,Potassium (mM) IC,potassium (mM) IC,Rb (uM) 0 nm ICPAES,S (mM)  nm ICPAES,S (mM) 0 nm ICPAES,Salinity SALINITY,Si (uM)  nm ICPAES,Si (uM) 0 nm ICPAES,Si (uM) 250.7 nm ICPAES,Si (uM) 251.6 nm ICPAES,Si (uM) 288.2 nm ICPAES,Si (uM) unkn nm ICPAES,SILICA (mM) DA,Silica (mM) DA,silica (µM) SPEC,SILICAPD (mM) DA,SO4 (mM)  nm ICPAES,SO4 (mM) 0 nm ICPAES,Sodium (mM) IC,sodium (mM) IC,Sr (uM)  nm ICPAES,Sr (uM) 0 nm ICPAES,Sr (uM) 407.8 nm ICPAES,Sr (uM) 421.6 nm ICPAES,Sr (uM) 460.7 nm ICPAES,Sr (uM) unkn nm ICPAES,Sulfate (mM) IC,sulfate (mM) IC,sulfide (µM) SPEC,sulfide (µM) TITRA_MAN,Total Carbon (ppm) TOC,Total Organic Carbon (wt%) TOC,U (nM) 0 nm ICPAES,V (nM) 0 nm ICPAES,Proceedings label,Comments,,,
341,U1418,A,30,H,1,,140,150,195,195.1,194.96,195.057,,,,,,,,2521.656,,,,,,,445.819,453.059,,,,,,,,,46.174,45.572,,0.937,,,,,,,,,,,8.976,,520.911,563.652,,,,,,,0.269,0.356,,,,,,,,,,18.132,,41.995,,,,,,,,,,,3.155,3.167,,,,,,,,,,,,,,,,,4.041,,5.027,,,,,32,,,478.835,512.806,,,,,,,,,,432.256,,,,,137.499,,1.769,,,,,,,,"U1418A-30H-1, 140.0-150.0 cm",  ,,,
341,U1418,A,32,H,1,,115,130,204.15,204.3,204.15,204.3,,,,,,,,,,,,,,,426.235,435.898,,,,,,,,,44.992,43.929,,0.993,,,,,,,,,,,10.388,,550.826,558.486,,,,,,,0.403,0.699,,,,,,,,,,18.637,,44.069,,,,,,,,,,,6.003,5.984,,,,,,,,,,,,,,,,,,,4.873,,,,,32,,,573.179,614.763,,,,,,,,,,455.637,,,,,135.988,,1.696,,,,,,,,"U1418A-32H-1, 115.0-130.0 cm",  ,,,
341,U1418,B,1,H,1,,145,150,1.45,1.5,1.437,1.487,,,,,,,,,,,,,,,422.696,437.086,,,,,,,,,bdl,0.026,,0.928,,,,,,,,,,,11.548,,589.555,550.2,,,,,,,4.926,4.864,,,,,,,,,,22.837,,57.229,,,,,,,,,,,108.266,110.436,,,,,,,,,,,,,,,,,25.438,,11.665,,,,,33,,,636.29,678.825,,,,,,,,,,506.459,,,,,86.997,,30.235,,,,,,,,"U1418B-1H-1, 145.0-150.0 cm",  ,,,
341,U1418,B,1,H,3,,145,150,4.45,4.5,4.409,4.459,,,,,,,,,,,,,,,461.623,468.716,,,,,,,,,bdl,bdl,,0.855,,,,,,,,,,,11.155,,544.84,557.493,,,,,,,31.903,31.419,,,,,,,,,,24.508,,54.206,,,,,,,,,,,49.505,49.529,,,,,,,,,,,,,,,,,18.452,,10.278,,,,,33,,,686.297,728.937,,,,,,,,,,471.791,,,,,93.588,,26.513,,,,,,,,"U1418B-1H-3, 145.0-150.0 cm",  ,,,
341,U1418,B,1,H,5,,141,146,7.41,7.46,7.342,7.392,,,,,,,,,,,,,,,461.158,471.54,,,,,,,,,bdl,bdl,,0.83,,,,,,,,,,,11.19,,525.001,559.877,,,,,,,0.071,0.496,,,,,,,,,,25.94,,53.352,,,,,,,,,,,17.198,16.961,,,,,,,,,,,,,,,,,3.699,,9.214,,,,,33,,,592.51,628.87,,,,,,,,,,453.322,,,,,97.537,,24.411,,,,,,,,"U1418B-1H-5, 141.0-146.0 cm",  ,,,
341,U1418,B,2,H,1,,145,150,8.95,9,8.948,8.998,,,,,,,,,,,,,,,464.838,479.255,,,,,,,,,bdl,0.165,,0.83,,,,,,,,,,,11.174,,518.161,566.335,,,,,,,37.913,37.603,,,,,,,,,,27.57,,53.768,,,,,,,,,,,10.265,10.17,,,,,,,,,,,,,,,,,18.794,,8.432,,,,,34,,,698.434,744.386,,,,,,,,,,446.84,,,,,103.128,,22.603,,,,,,,,"U1418B-2H-1, 145.0-150.0 cm",  ,,,
341,U1418,B,2,H,3,,145,150,11.95,12,11.945,11.995,,,,,,,,,,,,,,,475.849,492.499,,,,,,,,,bdl,bdl,,0.885,,,,,,,,,,,12.1,,548.988,566.096,,,,,,,28.383,27.739,,,,,,,,,,29.908,,57.771,,,,,,,,,,,8.312,8.219,,,,,,,,,,,,,,,,,17.524,,8.284,,,,,35,,,713.404,752.723,,,,,,,,,,465.935,,,,,108.709,,23.05,,,,,,,,"U1418B-2H-3, 145.0-150.0 cm",  ,,,
341,U1418,B,2,H,5,,145,150,14.95,15,14.941,14.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1418B-2H-5, 145.0-150.0 cm",  ,,,
341,U1418,B,2,H,5,,145,150,14.95,15,14.941,14.991,,,,,,,,,,,,,,,473.736,484.696,,,,,,,,,bdl,bdl,,0.913,,,,,,,,,,,11.661,,558.758,570.766,,,,,,,6.792,7.165,,,,,,,,,,28.984,,58.278,,,,,,,,,,,5.816,5.831,,,,,,,,,,,,,,,,,17.622,,8.034,,,,,35,,,631.707,673.615,,,,,,,,,,470.102,,,,,107.018,,22.06,,,,,,,,"U1418B-2H-5, 145.0-150.0 cm",  ,,,
341,U1418,D,22,H,3,,135,145,193.39,193.49,193.372,193.472,,,,,,,,2379.563,,,,,,,491.202,483.593,,,,,,,,,50.14,47.365,,1.033,,,,,,,,,,,9.746,,561.862,562.102,,,,,,,1.45,1.194,,,,,,,,,,18.069,,44.704,,,,,,,,,,,6.115,6.113,,,,,,,,,,,,,,,,,4.887,,5.315,,,,,32,,,578.286,615.273,,,,,,,,,,463.078,,,,,145.2,,1.112,,,,,,,,"U1418D-22H-3, 135.0-145.0 cm",  ,,,
341,U1418,D,23,H,3,,140,150,200.7,200.8,200.688,200.788,,,,,,,,2385.264,,,,,,,448.976,453.804,,,,,,,,,47.782,45.285,,1.028,,,,,,,,,,,10.213,,561.175,562.778,,,,,,,2.061,2.173,,,,,,,,,,17.68,,44.028,,,,,,,,,,,7.912,7.77,,,,,,,,,,,,,,,,,5.032,,5.148,,,,,32,,,834.916,867.646,,,,,,,,,,462.255,,,,,143.194,,1.247,,,,,,,,"U1418D-23H-3, 140.0-150.0 cm",  ,,,
341,U1418,D,24,H,3,,140,150,208.2,208.3,208.151,208.25,,,,,,,,2767.628,,,,,,,441.07,447.968,,,,,,,,,47.728,45.07,,1.025,,,,,,,,,,,10.628,,561.518,562.5,,,,,,,1.482,1.475,,,,,,,,,,17.475,,43.739,,,,,,,,,,,7.197,7.032,,,,,,,,,,,,,,,,,4.256,,4.991,,,,,32,,,581.169,619.376,,,,,,,,,,461.876,,,,,141.204,,1.456,,,,,,,,"U1418D-24H-3, 140.0-150.0 cm",  ,,,
341,U1418,D,25,H,3,,140,150,216.2,216.3,216.16,216.259,,,,,,,,2682.816,,,,,,,386.547,384.092,,,,,,,,,40.467,38.393,,1.033,,,,,,,,,,,10.864,,564.905,561.884,,,,,,,1.108,0.871,,,,,,,,,,18.709,,43.046,,,,,,,,,,,8.866,8.638,,,,,,,,,,,,,,,,,6.147,,4.867,,,,,32,,,864.743,895.689,,,,,,,,,,463.275,,,,,142.221,,1.142,,,,,,,,"U1418D-25H-3, 140.0-150.0 cm",  ,,,
341,U1418,D,26,H,3,,140,150,225,225.1,224.986,225.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1418D-26H-3, 140.0-150.0 cm",  ,,,
341,U1418,D,26,H,3,,140,150,225,225.1,224.986,225.086,,,,,,,,2541.346,,,,,,,393.51,396.814,,,,,,,,,33.503,31.792,,1.035,,,,,,,,,,,11.31,,563.133,558.585,,,,,,,1.526,1.101,,,,,,,,,,16.518,,41.183,,,,,,,,,,,4.926,4.767,,,,,,,,,,,,,,,,,3.141,,4.394,,,,,32,,,610.857,644.716,,,,,,,,,,462.476,,,,,144.514,,0.996,,,,,,,,"U1418D-26H-3, 140.0-150.0 cm",  ,,,
341,U1418,D,27,H,2,,140,150,232.9,233,232.863,232.962,,,,,,,,2523.528,,,,,,,390.91,397.746,,,,,,,,,43.572,41.371,,1.033,,,,,,,,,,,11.518,,562.937,562.957,,,,,,,0.607,0.179,,,,,,,,,,14.4,,40.585,,,,,,,,,,,4.314,4.186,,,,,,,,,,,,,,,,,2.608,,4.336,,,,,32,,,489.71,523.814,,,,,,,,,,462.931,,,,,144.035,,1.026,,,,,,,,"U1418D-27H-2, 140.0-150.0 cm",  ,,,
341,U1418,D,29,H,2,,140,150,242.3,242.4,242.137,242.231,,,,,,,,2479.697,,,,,,,379.768,377.762,,,,,,,,,61.199,58.01,,1.031,,,,,,,,,,,12.394,,561.56,565.858,,,,,,,0.528,0.385,,,,,,,,,,14.311,,40.283,,,,,,,,,,,11.34,10.986,,,,,,,,,,,,,,,,,4.256,,4.391,,,,,31,,,600.002,635.189,,,,,,,,,,456.169,,,,,145.154,,1.115,,,,,,,,"U1418D-29H-2, 140.0-150.0 cm",  ,,,
341,U1418,D,30,H,1,,0,0,244.1,244.1,244.1,244.1,,,,,,,,,,,,,,,389.411,388.87,,,,,,,,,bdl,bdl,,,,,,,,,,,,,,,,,,,,,,,0.228,0.268,,,,,,,,,,23.673,,,,,,,,,,,,,0.001,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,10.771,70.883,,,,,,,,,,,,,,,81.06,,,,,,,,,,"U1418D-30H-1, 0.0-0.0 cm",  ,,,
341,U1418,D,31,H,2,,140,150,251.5,251.6,251.252,251.343,,,,,,,,2462.949,,,,,,,357.957,365.679,,,,,,,,,57.443,54.544,,1.035,,,,,,,,,,,12.611,,562.629,567.308,,,,,,,1.781,1.743,,,,,,,,,,15.285,,39.788,,,,,,,,,,,10.236,9.945,,,,,,,,,,,,,,,,,4.79,,4.247,,,,,31,,,674.626,712.154,,,,,,,,,,462.344,,,,,148.411,,invalid,,,,,,,,"U1418D-31H-2, 140.0-150.0 cm",  ,,,
341,U1418,D,33,X,1,,140,150,258.7,258.8,258.7,258.8,,,,,,,,2333.594,,,,,,,341.096,343.324,,,,,,,,,35.863,34.1,,1.034,,,,,,,,,,,12.048,,561.504,563.752,,,,,,,1.237,1.068,,,,,,,,,,16.78,,39.357,,,,,,,,,,,4.949,4.767,,,,,,,,,,,,,,,,,3.626,,4.095,,,,,31,,,507.275,549.105,,,,,,,,,,456.462,,,,,152.219,,1.01,,,,,,,,"U1418D-33X-1, 140.0-150.0 cm",  ,,,
341,U1418,D,34,X,2,,140,150,269.9,270,269.9,270,,,,,,,,2362.458,,,,,,,313.902,314.044,,,,,,,,,56.715,53.917,,1.035,,,,,,,,,,,12.875,,559.813,559.082,,,,,,,0.592,0.575,,,,,,,,,,15.724,,38.725,,,,,,,,,,,6.525,6.35,,,,,,,,,,,,,,,,,2.463,,3.94,,,,,31,,,445.925,489.778,,,,,,,,,,455.247,,,,,150.922,,1.413,,,,,,,,"U1418D-34X-2, 140.0-150.0 cm",  ,,,
341,U1418,D,35,X,2,,140,150,279.6,279.7,279.6,279.7,,,,,,,,2368.516,,,,,,,307.421,313.578,,,,,,,,,63.68,60.443,,1.029,,,,,,,,,,,13.12,,560.897,559.241,,,,,,,0.428,0.2,,,,,,,,,,17.754,,38.415,,,,,,,,,,,11.867,11.639,,,,,,,,,,,,,,,,,3.432,,3.913,,,,,31,,,717.707,756.71,,,,,,,,,,457.327,,,,,149.053,,1.774,,,,,,,,"U1418D-35X-2, 140.0-150.0 cm",  ,,,
341,U1418,D,36,X,2,,138,148,289.28,289.38,289.28,289.38,,,,,,,,2247.001,,,,,,,348.51,353.984,,,,,,,,,41.043,38.876,,1.03,,,,,,,,,,,12.747,,558.952,559.341,,,,,,,0.322,0.148,,,,,,,,,,14.031,,37.287,,,,,,,,,,,4.33,4.205,,,,,,,,,,,,,,,,,2.123,,3.63,,,,,31,,,328.618,372.752,,,,,,,,,,456.246,,,,,149.613,,1.393,,,,,,,,"U1418D-36X-2, 138.0-148.0 cm",  ,,,
341,U1418,F,4,R,2,,128,138,282.18,282.28,282.18,282.28,,,,,,,,2463.305,,,,,,,354.693,353.962,,,,,,,,,60.174,57.352,,1.045,,,,,,,,,,,12.624,,564.665,565.46,,,,,,,0.807,0.658,,,,,,,,,,17.46,,38.299,,,,,,,,,,,9.972,9.733,,,,,,,,,,,,,,,,,3.287,,3.894,,,,,32,,,865.749,892.123,,,,,,,,,,461.099,,,,,149.844,,1.355,,,,,,,,"U1418F-4R-2, 128.0-138.0 cm",  ,,,
341,U1418,F,5,R,2,,141,151,292.01,292.11,292.01,292.11,,,,,,,,2172.88,,,,,,,343.339,343.619,,,,,,,,,37.836,36.044,,1.017,,,,,,,,,,,12.312,,562.75,557.234,,,,,,,0.772,0.717,,,,,,,,,,13.636,,38,,,,,,,,,,,4.496,4.403,,,,,,,,,,,,,,,,,2.463,,4.066,,,,,31,,,331.774,375.439,,,,,,,,,,460.27,,,,,147.585,,3.136,,,,,,,,"U1418F-5R-2, 141.0-151.0 cm",  ,,,
341,U1418,F,6,R,4,,140,150,304.7,304.8,304.7,304.8,,,,,,,,2128.693,,,,,,,338.756,337.794,,,,,,,,,25.071,24.169,,1.02,,,,,,,,,,,12.662,,559.925,553.777,,,,,,,1.115,0.974,,,,,,,,,,16.761,,37.498,,,,,,,,,,,5.509,5.361,,,,,,,,,,,,,,,,,2.026,,4.133,,,,,31,,,385.151,428.415,,,,,,,,,,459.404,,,,,147.697,,3.083,,,,,,,,"U1418F-6R-4, 140.0-150.0 cm",  ,,,
341,U1418,F,7,R,3,,141,150,312.91,313,312.91,313,,,,,,,,2334.306,,,,,,,345.843,344.547,,,,,,,,,28.281,26.966,,1.027,,,,,,,,,,,12.903,,563.984,555.764,,,,,,,0.233,bdl,,,,,,,,,,18.592,,38.224,,,,,,,,,,,4.42,4.328,,,,,,,,,,,,,,,,,1.929,,3.946,,,,,31,,,396.578,439.342,,,,,,,,,,461.139,,,,,149.939,,3.326,,,,,,,,"U1418F-7R-3, 141.0-150.0 cm",  ,,,
341,U1418,F,9,R,4,,139,150,333.79,333.9,333.79,333.9,,,,,,,,2651.458,,,,,,,322.25,322.114,,,,,,,,,65.87,62.592,,1.03,,,,,,,,,,,14.537,,562.957,557.83,,,,,,,1.116,0.616,,,,,,,,,,25.244,,38.013,,,,,,,,,,,12.371,12.172,,,,,,,,,,,,,,,,,1.881,,3.851,,,,,31,,,765.266,798.352,,,,,,,,,,464.7,,,,,155.988,,3.04,,,,,,,,"U1418F-9R-4, 139.0-150.0 cm",  ,,,
341,U1418,F,10,R,2,,138,150,340.48,340.6,340.48,340.6,,,,,,,,2542.415,,,,,,,315.76,308.7,,,,,,,,,53.64,50.711,,1.025,,,,,,,,,,,14.516,,563.618,553.976,,,,,,,5.166,5.205,,,,,,,,,,24.696,,37.962,,,,,,,,,,,11.886,11.646,,,,,,,,,,,,,,,,,1.784,,3.747,,,,,31,,,627.932,672.206,,,,,,,,,,459.377,,,,,157.809,,3.044,,,,,,,,"U1418F-10R-2, 138.0-150.0 cm",  ,,,
341,U1418,F,11,R,3,,138,150,351.68,351.8,351.68,351.8,,,,,,,,2687.805,,,,,,,313.487,307.761,,,,,,,,,78.77,75.255,,1.05,,,,,,,,,,,14.66,,564.139,565.6,,,,,,,0.401,0.312,,,,,,,,,,23.726,,36,,,,,,,,,,,16.962,16.8,,,,,,,,,,,,,,,,,2.899,,3.626,,,,,31,,,771.7,806.657,,,,,,,,,,461.202,,,,,160.199,,1.677,,,,,,,,"U1418F-11R-3, 138.0-150.0 cm",  ,,,
341,U1418,F,12,R,5,,140,150,364.4,364.5,364.4,364.5,,,,,,,,2268.738,,,,,,,247.245,248.221,,,,,,,,,60.883,57.529,,1.048,,,,,,,,,,,15.356,,565.124,563.454,,,,,,,0.012,bdl,,,,,,,,,,21.316,,34.291,,,,,,,,,,,4.363,4.288,,,,,,,,,,,,,,,,,0.523,,3.602,,,,,31,,,261.184,301.015,,,,,,,,,,460.917,,,,,160.754,,2.177,,,,,,,,"U1418F-12R-5, 140.0-150.0 cm",  ,,,
341,U1418,F,13,R,2,,140,150,369.6,369.7,369.6,369.7,,,,,,,,,,,,,,,277.193,276.655,,,,,,,,,46.193,44.12,,1.059,,,,,,,,,,,17.017,,567.077,563.275,,,,,,,0.357,0.264,,,,,,,,,,22,,32.684,,,,,,,,,,,13.574,13.266,,,,,,,,,,,,,,,,,2.123,,3.058,,,,,31,,,606.491,644.944,,,,,,,,,,464.211,,,,,162.072,,1.742,,,,,,,,"U1418F-13R-2, 140.0-150.0 cm",  ,,,
341,U1418,F,14,R,4,,140,150,382.3,382.4,382.3,382.4,,,,,,,,2266.6,,,,,,,273.005,268.739,,,,,,,,,35.516,33.869,,1.051,,,,,,,,,,,17.566,,565.652,560.572,,,,,,,0.317,bdl,,,,,,,,,,17.973,,30.926,,,,,,,,,,,9.612,9.461,,,,,,,,,,,,,,,,,1.541,,3.055,,,,,31,,,311.211,347.102,,,,,,,,,,463.209,,,,,160.181,,2.145,,,,,,,,"U1418F-14R-4, 140.0-150.0 cm",  ,,,
341,U1418,F,15,R,4,,135,150,391.95,392.1,391.95,392.1,,,,,,,,2297.602,,,,,,,269.933,266.577,,,,,,,,,34.807,33.418,,1.054,,,,,,,,,,,18.428,,566.423,561.745,,,,,,,0.461,0.409,,,,,,,,,,17.251,,29.881,,,,,,,,,,,9.484,9.263,,,,,,,,,,,,,,,,,1.541,,2.724,,,,,31,,,290.007,324.156,,,,,,,,,,465.689,,,,,164.06,,1.819,,,,,,,,"U1418F-15R-4, 135.0-150.0 cm",  ,,,
341,U1418,F,16,R,3,,133,150,400.06,400.23,400.06,400.23,,,,,,,,2313.994,,,,,,,249.104,248.407,,,,,,,,,39.661,37.862,,1.057,,,,,,,,,,,19.373,,565.488,562.917,,,,,,,0.32,0.16,,,,,,,,,,17.994,,28.94,,,,,,,,,,,11.202,11.038,,,,,,,,,,,,,,,,,1.396,,2.613,,,,,31,,,331.024,369.462,,,,,,,,,,462.951,,,,,166.731,,1.401,,,,,,,,"U1418F-16R-3, 133.0-150.0 cm",  ,,,
341,U1418,F,17,R,3,,135,150,409.85,410,409.85,410,,,,,,,,2109.45,,,,,,,230.268,225.59,,,,,,,,,49.885,47.437,,1.053,,,,,,,,,,,18.674,,568.288,561.288,,,,,,,0.238,bdl,,,,,,,,,,21.663,,30.09,,,,,,,,,,,8.286,8.082,,,,,,,,,,,,,,,,,1.251,,2.906,,,,,31,,,309.357,352.916,,,,,,,,,,465.195,,,,,166.198,,1.817,,,,,,,,"U1418F-17R-3, 135.0-150.0 cm",  ,,,
341,U1418,F,18,R,2,,135,150,418.05,418.2,418.05,418.2,,,,,,,,1863.114,,,,,,,230.99,230.962,,,,,,,,,54.756,52.123,,1.039,,,,,,,,,,,18.668,,563.213,558.665,,,,,,,0.073,bdl,,,,,,,,,,24.789,,30.182,,,,,,,,,,,17.049,16.877,,,,,,,,,,,,,,,,,1.761,,2.831,,,,,31,,,536.269,571.074,,,,,,,,,,462.51,,,,,168.242,,2.568,,,,,,,,"U1418F-18R-2, 135.0-150.0 cm",  ,,,
341,U1418,F,19,R,5,,135,150,432.25,432.4,432.109,432.256,,,,,,,,1796.193,,,,,,,264.81,269.306,,,,,,,,,47.643,45.345,,1.045,,,,,,,,,,,18.824,,562.622,558.943,,,,,,,0.473,0.403,,,,,,,,,,19.94,,27.919,,,,,,,,,,,8.535,8.389,,,,,,,,,,,,,,,,,0.927,,2.525,,,,,30,,,246.824,285.69,,,,,,,,,,463.732,,,,,171.475,,2.083,,,,,,,,"U1418F-19R-5, 135.0-150.0 cm",  ,,,
341,U1418,F,20,R,2,,140,150,437.5,437.6,437.5,437.6,,,,,,,,1877.732,,,,,,,269.413,269.252,,,,,,,,,43.114,40.781,,1.049,,,,,,,,,,,19.2,,563.623,560.175,,,,,,,0.149,0.143,,,,,,,,,,18.612,,26.67,,,,,,,,,,,7.877,7.718,,,,,,,,,,,,,,,,,1.368,,2.459,,,,,30,,,236.909,279.551,,,,,,,,,,465.763,,,,,171.249,,1.899,,,,,,,,"U1418F-20R-2, 140.0-150.0 cm",  ,,,
341,U1418,F,21,R,5,,140,150,451.7,451.8,451.677,451.777,,,,,,,,1762.398,,,,,,,248.401,251.352,,,,,,,,,38.525,36.586,,1.054,,,,,,,,,,,19.722,,564.74,560.115,,,,,,,0.208,0.093,,,,,,,,,,24.219,,25.724,,,,,,,,,,,10.004,9.803,,,,,,,,,,,,,,,,,1.761,,2.439,,,,,31,,,285.372,325.068,,,,,,,,,,466.671,,,,,169.982,,1.811,,,,,,,,"U1418F-21R-5, 140.0-150.0 cm",  ,,,
341,U1418,F,22,R,3,,137,150,458.37,458.5,458.37,458.5,,,,,,,,1914.747,,,,,,,288.556,292.97,,,,,,,,,36.757,35.135,,1.056,,,,,,,,,,,20.012,,562.675,561.01,,,,,,,0.421,0.378,,,,,,,,,,25.91,,25.219,,,,,,,,,,,13.512,13.294,,,,,,,,,,,,,,,,,1.172,,2.426,,,,,31,,,564.699,600.192,,,,,,,,,,465.867,,,,,168.169,,1.816,,,,,,,,"U1418F-22R-3, 137.0-150.0 cm",  ,,,
341,U1418,F,23,R,2,,138,150,466.58,466.7,466.58,466.7,,,,,,,,1838.706,,,,,,,244.193,249.358,,,,,,,,,35.515,33.926,,1.045,,,,,,,,,,,20.269,,562.349,559.38,,,,,,,0.107,0.071,,,,,,,,,,23.51,,25.001,,,,,,,,,,,11.252,11.083,,,,,,,,,,,,,,,,,0.878,,2.486,,,,,30,,,341.031,375.015,,,,,,,,,,466.718,,,,,170.25,,2.371,,,,,,,,"U1418F-23R-2, 138.0-150.0 cm",  ,,,
341,U1418,F,24,R,2,,135,150,476.25,476.4,476.25,476.4,,,,,,,,1850.374,,,,,,,287.006,292.468,,,,,,,,,35.961,34.457,,1.059,,,,,,,,,,,20.647,,562.244,560.215,,,,,,,0.333,0.194,,,,,,,,,,22.634,,24.496,,,,,,,,,,,14.161,13.928,,,,,,,,,,,,,,,,,1.123,,2.141,,,,,30,,,483.957,517.284,,,,,,,,,,466.625,,,,,176.282,,1.675,,,,,,,,"U1418F-24R-2, 135.0-150.0 cm",  ,,,
341,U1418,F,25,R,5,,135,150,490.45,490.6,490.45,490.6,,,,,,,,1926.146,,,,,,,259.513,260.777,,,,,,,,,47.529,45.249,,1.068,,,,,,,,,,,19.018,,561.818,558.725,,,,,,,0.235,0.214,,,,,,,,,,19.68,,24.368,,,,,,,,,,,6.925,6.798,,,,,,,,,,,,,,,,,0.534,,2.149,,,,,30,,,189.817,231.102,,,,,,,,,,470.011,,,,,176.568,,1.605,,,,,,,,"U1418F-25R-5, 135.0-150.0 cm",  ,,,
341,U1418,F,26,R,1,,135,150,494.15,494.3,494.15,494.3,,,,,,,,1906.164,,,,,,,272.138,273.452,,,,,,,,,51.001,48.709,,1.069,,,,,,,,,,,19.302,,561.019,560.016,,,,,,,0.347,0.24,,,,,,,,,,21.243,,24.358,,,,,,,,,,,10.54,10.376,,,,,,,,,,,,,,,,,0.73,,2.08,,,,,30,,,233.615,267.011,,,,,,,,,,469.034,,,,,177.161,,1.539,,,,,,,,"U1418F-26R-1, 135.0-150.0 cm",  ,,,
341,U1418,F,27,R,2,,140,150,505.4,505.5,505.4,505.5,,,,,,,,1985.959,,,,,,,295.885,301.247,,,,,,,,,76.334,73.404,,1.072,,,,,,,,,,,17.721,,561.225,562.063,,,,,,,0.321,0.322,,,,,,,,,,31.478,,27.263,,,,,,,,,,,9.011,8.865,,,,,,,,,,,,,,,,,1.565,,2.566,,,,,30,,,296.674,334.123,,,,,,,,,,467.547,,,,,173.476,,1.621,,,,,,,,"U1418F-27R-2, 140.0-150.0 cm",  ,,,
