leg	site	hole	age mnemonic	auxiliary age mnemonic	top of section depth(m)	bottom of section depth(m)	special condition	age	auxiliary age	averaged age	age top of section(million years)	age bottom of section(million years)	average age(million years)	data source
75	530	A	Campanian		685.5	885.0		no age given		no age given	   70	   78	   74	Initial Reports of the DSDP
75	530	A	Santonian	Coniacian	885.0	999.0		no age given	no age given	no age given	   78	   86	   82	Initial Reports of the DSDP
75	530	A	Cenomanian	Upper Albian	999.0	1103.0		no age given	no age given	no age given	   92	  104	   98	Initial Reports of the DSDP
75	530	B	Holocene	Upper Pleistocene	0.0	27.8		no age given	no age given	no age given	    0	  0.7	 0.35	Initial Reports of the DSDP
75	530	B	Lower Pleistocene		27.8	99.8		no age given		no age given	  1.2	  1.8	  1.5	Initial Reports of the DSDP
75	530	B	Pleistocene	Pliocene	99.8	116.2	a legitimate age inversion	no age given	no age given	no age given	0.011	    5	2.506	Initial Reports of the DSDP
75	530	B	Pliocene	Upper Miocene	118.2	180.6		no age given	no age given	no age given	  1.8	 10.5	 6.15	Initial Reports of the DSDP
75	531		Holocene		0.0	1.0		no age given		no age given	    0	0.011	.0055	Initial Reports of the DSDP
75	531	A	Pleistocene		0.0	1.0		no age given		no age given	0.011	  1.8	.9055	Initial Reports of the DSDP
75	532		Holocene	Upper Pleistocene	0.0	17.2		no age given	no age given	no age given	    0	  0.7	 0.35	Initial Reports of the DSDP
75	532		Lower Pleistocene		17.2	74.4		no age given		no age given	  1.2	  1.8	  1.5	Initial Reports of the DSDP
75	532		Upper Pliocene		74.4	142.6		no age given		no age given	  1.8	  3.4	  2.6	Initial Reports of the DSDP
75	532		Lower Pliocene		142.6	250.8		no age given		no age given	  3.4	    5	  4.2	Initial Reports of the DSDP
75	532	B	Lower Pliocene		232.4	254.7	missing hole or drilled interval	no age given		no age given	  3.4	    5	  4.2	Initial Reports of the DSDP
75	532	B	Upper Miocene		254.7	291.3		no age given		no age given	    5	 10.5	 7.75	Initial Reports of the DSDP
76	533		Holocene	Upper Pleistocene	0.0	2.7		no age given	no age given	no age given	    0	  0.7	 0.35	Initial Reports of the DSDP
76	533		Upper Pleistocene		2.7	55.0		no age given		no age given	 0.01	  0.7	0.355	Initial Reports of the DSDP
76	533		Middle Pleistocene		55.0	91.0		no age given		no age given	  0.8	  1.2	    1	Initial Reports of the DSDP
76	533		Lower Pleistocene		91.0	146.5		no age given		no age given	  1.2	  1.8	  1.5	Initial Reports of the DSDP
76	533		Pleistocene		149.5	150.9	a legitimate age inversion	no age given		no age given	0.011	  1.8	.9055	Initial Reports of the DSDP
76	533		Pliocene		150.9	153.5		no age given		no age given	  1.8	    5	  3.4	Initial Reports of the DSDP
76	533		Upper Pliocene		153.5	167.0		no age given		no age given	  1.8	  3.4	  2.6	Initial Reports of the DSDP
76	533	A	Upper Pleistocene		57.0	66.0		no age given		no age given	 0.01	  0.7	0.355	Initial Reports of the DSDP
76	533	A	Lower Pleistocene		142.5	152.0		no age given		no age given	  1.2	  1.8	  1.5	Initial Reports of the DSDP
76	533	A	Upper Pliocene		152.0	254.8		no age given		no age given	  1.8	  3.4	  2.6	Initial Reports of the DSDP
76	533	A	Middle Pliocene		256.5	399.0		no age given		no age given	    3	    4	  3.5	Initial Reports of the DSDP
76	534		Holocene		0.0	0.3		no age given		no age given	    0	0.011	.0055	Initial Reports of the DSDP
76	534		Upper Pleistocene		0.3	2.1		no age given		no age given	 0.01	  0.7	0.355	Initial Reports of the DSDP
76	534	A	Middle Miocene		0.0	531.0		no age given		no age given	 10.5	   16	13.25	Initial Reports of the DSDP
76	534	A	Middle Miocene	Lower Miocene	545.8	565.0		no age given	no age given	no age given	 10.5	 22.5	 16.5	Initial Reports of the DSDP
76	534	A	Upper Miocene	Lower Miocene	565.0	593.5	a legitimate age inversion	no age given	no age given	no age given	    5	 22.5	13.75	Initial Reports of the DSDP
76	534	A	Lower Miocene		593.5	696.5		no age given		no age given	   16	 22.5	19.25	Initial Reports of the DSDP
76	534	A	Upper Eocene		696.5	705.5		no age given		no age given	 37.5	   43	40.25	Initial Reports of the DSDP
76	534	A	Middle Eocene		705.5	714.5		no age given		no age given	   43	   49	   46	Initial Reports of the DSDP
76	534	A	Maestrichtian		732.5	741.5		no age given		no age given	   65	   70	 67.5	Initial Reports of the DSDP
76	534	A	Lower Maestrichtian 		741.5	764.5		no age given		no age given	 67.5	   70	68.75	Initial Reports of the DSDP
76	534	A	Upper Albian		764.5	802.5		no age given		no age given	  100	  104	  102	Initial Reports of the DSDP
76	534	A	Upper Albian	Middle Albian	812.0	831.0		no age given	no age given	no age given	  100	  106	  103	Initial Reports of the DSDP
76	534	A	Middle Albian		831.0	851.5		no age given		no age given	  104	  106	  105	Initial Reports of the DSDP
76	534	A	Middle Albian	Lower Albian	851.5	887.0		no age given	no age given	no age given	  104	  108	  106	Initial Reports of the DSDP
76	534	A	Upper Aptian		903.5	905.0		no age given		no age given	  108	  112	  110	Initial Reports of the DSDP
76	534	A	Aptian		908.0	923.0	a legitimate age inversion	no age given		no age given	  108	  110	  109	Initial Reports of the DSDP
76	534	A	Middle Aptian	Lower Aptian	923.0	932.0		no age given	no age given	no age given	101.5	  115	108.3	Initial Reports of the DSDP
76	534	A	Lower Aptian	Upper Barremian	932.0	959.0		no age given	no age given	no age given	  112	  118	  115	Initial Reports of the DSDP
76	534	A	Lower Aptian	Barremian	959.0	963.5	a legitimate age inversion	no age given	no age given	no age given	  112	  121	116.5	Initial Reports of the DSDP
76	534	A	Lower Aptian		963.5	968.0	a legitimate age inversion	no age given		no age given	  112	  115	113.5	Initial Reports of the DSDP
76	534	A	Lower Aptian	Lower Barremian	968.0	990.5		no age given	no age given	no age given	  112	  121	116.5	Initial Reports of the DSDP
76	534	A	Lower Barremian		990.5	999.5		no age given		no age given	  118	  121	119.5	Initial Reports of the DSDP
76	534	A	Lower Barremian	Lower Hauterivian	999.5	1008.5		no age given	no age given	no age given	  118	  126	  122	Initial Reports of the DSDP
76	534	A	Barremian	Upper Hauterivian	1008.5	1053.5	a legitimate age inversion	no age given	no age given	no age given	  115	  123	  119	Initial Reports of the DSDP
76	534	A	Upper Hauterivian		1053.5	1071.5		no age given		no age given	  121	  123	  122	Initial Reports of the DSDP
76	534	A	Upper Hauterivian	Lower Hauterivian	1071.5	1098.5		no age given	no age given	no age given	  121	  126	123.5	Initial Reports of the DSDP
76	534	A	Lower Hauterivian	Upper Valanginian	1098.5	1116.5		no age given	no age given	no age given	  123	128.5	125.8	Initial Reports of the DSDP
76	534	A	Upper Valanginian		1116.5	1166.0		no age given		no age given	  126	128.5	127.3	Initial Reports of the DSDP
76	534	A	Upper Valanginian	Lower Valanginian	1166.0	1175.0		no age given	no age given	no age given	  126	  131	128.5	Initial Reports of the DSDP
76	534	A	Upper Valanginian		1175.0	1193.0	a legitimate age inversion	no age given		no age given	  126	128.5	127.3	Initial Reports of the DSDP
76	534	A	Valanginian		1193.0	1202.0	a legitimate age inversion	no age given		no age given	  126	  131	128.5	Initial Reports of the DSDP
76	534	A	Lower Valanginian		1202.0	1251.5		no age given		no age given	128.5	  131	129.8	Initial Reports of the DSDP
76	534	A	Upper Berriasian		1251.5	1277.0		no age given		no age given	  131	  133	  132	Initial Reports of the DSDP
76	534	A	Upper Berriasian	Lower Berriasian	1277.0	1295.0		no age given	no age given	no age given	  131	  135	  133	Initial Reports of the DSDP
76	534	A	Lower Berriasian		1295.0	1322.0		no age given		no age given	  133	  135	  134	Initial Reports of the DSDP
76	534	A	Lower Berriasian	Upper Tithonian	1322.0	1340.0		no age given	no age given	no age given	  133	  138	135.5	Initial Reports of the DSDP
76	534	A	Upper Tithonian		1340.0	1380.5		no age given		no age given	  135	  138	136.5	Initial Reports of the DSDP
76	534	A	Tithonian		1380.5	1395.5	a legitimate age inversion	no age given		no age given	  135	  141	  138	Initial Reports of the DSDP
76	534	A	Tithonian	Kimmeridgian	1395.5	1419.0		no age given	no age given	no age given	  135	  143	  139	Initial Reports of the DSDP
76	534	A	Lower Tithonian	Kimmeridgian	1419.0	1446.0		no age given	no age given	no age given	  138	  143	140.5	Initial Reports of the DSDP
76	534	A	Kimmeridgian	Lower Oxfordian	1446.0	1455.0		no age given	no age given	no age given	  138	  149	143.5	Initial Reports of the DSDP
76	534	A	Kimmeridgian	Oxfordian	1455.0	1468.5	a legitimate age inversion	no age given	no age given	no age given	  138	  149	143.5	Initial Reports of the DSDP
76	534	A	Lower Kimmeridgian	Oxfordian	1468.5	1477.5	a legitimate age inversion	no age given	no age given	no age given	  141	  149	  145	Initial Reports of the DSDP
76	534	A	Oxfordian		1477.5	1486.5		no age given		no age given	  143	  149	  146	Initial Reports of the DSDP
76	534	A	Kimmeridgian	Oxfordian	1486.5	1495.5	a legitimate age inversion	no age given	no age given	no age given	  138	  149	143.5	Initial Reports of the DSDP
76	534	A	Oxfordian		1495.5	1504.5		no age given		no age given	  143	  149	  146	Initial Reports of the DSDP
76	534	A	Upper Oxfordian	Lower Oxfordian	1504.5	1513.5		no age given	no age given	no age given	  143	  149	  146	Initial Reports of the DSDP
76	534	A	Oxfordian	Upper Callovian	1513.5	1558.5	a legitimate age inversion	no age given	no age given	no age given	  143	  151	  147	Initial Reports of the DSDP
76	534	A	Lower Oxfordian	Upper Callovian	1558.5	1598.3	a legitimate age inversion	no age given	no age given	no age given	  147	  151	  149	Initial Reports of the DSDP
76	534	A	Middle Callovian		1598.3	1603.5		no age given		no age given	  151	  154	152.5	Initial Reports of the DSDP
76	534	A	Upper Callovian	Middle Callovian	1603.5	1621.5	a legitimate age inversion	no age given	no age given	no age given	  149	  154	151.5	Initial Reports of the DSDP
76	534	A	Middle Callovian		1621.5	1630.5		no age given		no age given	  151	  154	152.5	Initial Reports of the DSDP
76	534	A	Middle Callovian	Lower Callovian	1630.5	1639.5		no age given	no age given	no age given	  151	  156	153.5	Initial Reports of the DSDP
77	535		Upper Pleistocene		0.0	147.7		no age given		no age given	 0.01	  0.7	0.355	Initial Reports of the DSDP
77	535		Upper Albian		147.7	154.5		no age given		no age given	  100	  104	  102	Initial Reports of the DSDP
77	535		Albian		154.5	316.0	a legitimate age inversion	no age given		no age given	  100	  108	  104	Initial Reports of the DSDP
77	535		Lower Albian		316.0	325.5		no age given		no age given	  106	  108	  107	Initial Reports of the DSDP
77	535		Albian		325.5	392.0	a legitimate age inversion	no age given		no age given	  100	  108	  104	Initial Reports of the DSDP
77	535		Lower Albian	Aptian	392.0	401.0		no age given	no age given	no age given	  106	  110	  108	Initial Reports of the DSDP
77	535		Aptian		401.0	419.0		no age given		no age given	  108	  110	  109	Initial Reports of the DSDP
77	535		Aptian	Upper Barremian	419.0	428.0		no age given	no age given	no age given	  108	  118	  113	Initial Reports of the DSDP
77	535		Lower Barremian	Upper Hauterivian	428.0	464.0		no age given	no age given	no age given	  118	  123	120.5	Initial Reports of the DSDP
77	535		Lower Hauterivian	Lower Valanginian	464.0	655.5		no age given	no age given	no age given	  123	  131	  127	Initial Reports of the DSDP
77	535		Lower Valanginian	Upper Berriasian	655.5	714.0		no age given	no age given	no age given	128.5	  133	130.8	Initial Reports of the DSDP
77	536		Pleistocene		0.0	4.0		no age given		no age given	0.011	  1.8	.9055	Initial Reports of the DSDP
77	536		Upper Pleistocene		4.0	6.4		no age given		no age given	 0.01	  0.7	0.355	Initial Reports of the DSDP
77	536		Lower Pliocene		6.4	23.0		no age given		no age given	  3.4	    5	  4.2	Initial Reports of the DSDP
77	536		Middle Miocene		23.0	51.5		no age given		no age given	 10.5	   16	13.25	Initial Reports of the DSDP
77	536		Lower Miocene		51.5	61.2		no age given		no age given	   16	 22.5	19.25	Initial Reports of the DSDP
77	536		Upper Oligocene		61.2	70.5		no age given		no age given	 22.5	   30	26.25	Initial Reports of the DSDP
77	536		Middle Eocene		70.5	70.6		no age given		no age given	   43	   49	   46	Initial Reports of the DSDP
77	536		Upper Paleocene		70.6	74.2		no age given		no age given	 53.5	   60	56.75	Initial Reports of the DSDP
77	536		Danian		74.2	77.2		no age given		no age given	   60	   65	 62.5	Initial Reports of the DSDP
77	536		Upper Maestrichtian 		77.2	80.0		no age given		no age given	   65	 67.5	66.25	Initial Reports of the DSDP
77	536		Albian		89.5	99.0		no age given		no age given	  100	  108	  104	Initial Reports of the DSDP
77	536		Lower Cretaceous		99.0	137.0	a legitimate age inversion	no age given		no age given	  100	  135	117.5	Initial Reports of the DSDP
77	536		Upper Aptian		137.0	146.5		no age given		no age given	  108	  112	  110	Initial Reports of the DSDP
77	536		Lower Cretaceous		146.5	156.0	a legitimate age inversion	no age given		no age given	  100	  135	117.5	Initial Reports of the DSDP
77	536		Upper Aptian		156.0	175.0		no age given		no age given	  108	  112	  110	Initial Reports of the DSDP
77	536		Lower Cretaceous		175.0	184.5	a legitimate age inversion	no age given		no age given	  100	  135	117.5	Initial Reports of the DSDP
77	536		Upper Aptian		184.5	194.0		no age given		no age given	  108	  112	  110	Initial Reports of the DSDP
77	537		Lower Pliocene		0.0	7.0		no age given		no age given	  3.4	    5	  4.2	Initial Reports of the DSDP
77	537		Middle Eocene		54.5	64.0		no age given		no age given	   43	   49	   46	Initial Reports of the DSDP
77	537		Lower Eocene		88.0	88.3		no age given		no age given	   49	 53.5	51.25	Initial Reports of the DSDP
77	537		Upper Paleocene		88.3	89.6		no age given		no age given	 53.5	   60	56.75	Initial Reports of the DSDP
77	537		Tertiary	Cretaceous	89.6	89.8		no age given	no age given	no age given	  1.8	  135	 68.4	Initial Reports of the DSDP
77	537		Lower Aptian		89.8	92.5		no age given		no age given	  112	  115	113.5	Initial Reports of the DSDP
77	537		Lower Cretaceous		92.5	102.0		no age given		no age given	  100	  135	117.5	Initial Reports of the DSDP
77	537		Valanginian	Berriasian	102.0	111.5		no age given	no age given	no age given	  126	  135	130.5	Initial Reports of the DSDP
77	537		Valanginian		111.5	159.0	a legitimate age inversion	no age given		no age given	  126	  131	128.5	Initial Reports of the DSDP
77	537		Berriasian		159.0	168.5		no age given		no age given	  131	  135	  133	Initial Reports of the DSDP
77	538		Upper Pliocene		0.0	0.6		no age given		no age given	  1.8	  3.4	  2.6	Initial Reports of the DSDP
77	538		Lower Pliocene		0.6	4.6		no age given		no age given	  3.4	    5	  4.2	Initial Reports of the DSDP
77	538		Upper Oligocene		4.6	6.0		no age given		no age given	 22.5	   30	26.25	Initial Reports of the DSDP
77	538	A	Upper Miocene		0.0	2.1		no age given		no age given	    5	 10.5	 7.75	Initial Reports of the DSDP
77	538	A	Middle Miocene		2.1	4.1		no age given		no age given	 10.5	   16	13.25	Initial Reports of the DSDP
77	538	A	Upper Oligocene		4.1	12.0		no age given		no age given	 22.5	   30	26.25	Initial Reports of the DSDP
77	538	A	Middle Miocene		12.0	13.6	a legitimate age inversion	no age given		no age given	 10.5	   16	13.25	Initial Reports of the DSDP
77	538	A	Lower Miocene	Upper Oligocene	13.6	14.6		no age given	no age given	no age given	   16	   30	   23	Initial Reports of the DSDP
77	538	A	Upper Oligocene		14.6	84.5		no age given		no age given	 22.5	   30	26.25	Initial Reports of the DSDP
77	538	A	Upper Oligocene	Lower Oligocene	84.5	97.5		no age given	no age given	no age given	 22.5	 37.5	   30	Initial Reports of the DSDP
77	538	A	Lower Oligocene		97.5	110.8		no age given		no age given	   30	 37.5	33.75	Initial Reports of the DSDP
77	538	A	Upper Eocene		110.8	116.5		no age given		no age given	 37.5	   43	40.25	Initial Reports of the DSDP
77	538	A	Lower Oligocene	Upper Eocene	116.5	117.5	a legitimate age inversion	no age given	no age given	no age given	   30	   43	 36.5	Initial Reports of the DSDP
77	538	A	Upper Eocene		117.5	126.0		no age given		no age given	 37.5	   43	40.25	Initial Reports of the DSDP
77	538	A	Middle Eocene		126.0	175.8		no age given		no age given	   43	   49	   46	Initial Reports of the DSDP
77	538	A	Upper Paleocene		175.8	179.1		no age given		no age given	 53.5	   60	56.75	Initial Reports of the DSDP
77	538	A	Lower Paleocene		179.1	183.0		no age given		no age given	   60	   65	 62.5	Initial Reports of the DSDP
77	538	A	Lower Eocene		183.3	183.6	a legitimate age inversion	no age given		no age given	   49	 53.5	51.25	Initial Reports of the DSDP
77	538	A	Lower Maestrichtian 	Upper Campanian	183.6	186.7		no age given	no age given	no age given	 67.5	   74	70.75	Initial Reports of the DSDP
77	538	A	Upper Campanian	Middle Campanian	186.7	188.2		no age given	no age given	no age given	   70	   76	   73	Initial Reports of the DSDP
77	538	A	Santonian	Coniacian	188.2	188.7		no age given	no age given	no age given	   78	   86	   82	Initial Reports of the DSDP
77	538	A	Upper Albian		188.7	212.0		no age given		no age given	  100	  104	  102	Initial Reports of the DSDP
77	538	A	Valanginian		221.0	240.0		no age given		no age given	  126	  131	128.5	Initial Reports of the DSDP
