leg	site	hole	core	section	top interval depth (cm)	bottom interval depth (cm)	top of core depth (m)	sample depth (m)	percent total carbon	percent organic carbon	percent calcium carbonate (CaCO3)	method code	data source code
3	14		1	4	49.0	49.0	0.00	4.99	3.7	0.1	29.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		1	5	48.0	48.0	0.00	6.48	7.7	0.1	63.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		1	6	39.0	39.0	0.00	7.89	7.8	0.1	64.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		2	1	55.0	55.0	12.00	12.55	9.1	0.1	74.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		2	2	50.0	50.0	12.00	14.00	9.1	0.1	75.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		2	3	47.0	47.0	12.00	15.47	9.0	0.1	74.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		2	4	52.0	52.0	12.00	17.02	9.9	0.1	81.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		2	5	50.0	50.0	12.00	18.50	8.9	0.1	73.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		3	2	48.0	48.0	33.00	34.98	9.3	0.0	77.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		3	3	52.0	52.0	33.00	36.52	9.2	0.1	76.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		3	4	47.0	47.0	33.00	37.97	9.7	0.2	79.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		3	5	48.0	48.0	33.00	39.48	9.0	0.1	74.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		3	6	49.0	49.0	33.00	40.99	9.4	0.1	77.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		5	1	59.0	59.0	61.00	61.59	9.2	0.3	74.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		5	2	48.0	48.0	61.00	62.98	9.9	0.0	82.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		5	4	48.0	48.0	61.00	65.98	9.7	0.0	80.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		5	5	47.0	47.0	61.00	67.47	9.3	0.0	77.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	14		5	6	47.0	47.0	61.00	68.97	9.1	0.1	75.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		1	1	46.0	46.0	0.00	0.46	9.8	0.1	80.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		1	2	47.0	47.0	0.00	1.97	9.2	0.1	75.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		1	5	48.0	48.0	0.00	6.48	9.4	0.1	77.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		2	1	51.0	51.0	18.00	18.51	4.8	0.2	38.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		2	2	48.0	48.0	18.00	19.98	9.6	0.0	79.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		2	3	51.0	51.0	18.00	21.51	9.8	0.0	81.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		2	4	51.0	51.0	18.00	23.01	9.7	0.0	80.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		2	5	51.0	51.0	18.00	24.51	10.6	0.0	88.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		2	6	51.0	51.0	18.00	26.01	9.6	0.0	79.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		3	1	51.0	51.0	37.00	37.51	10.3	0.0	85.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		3	3	51.0	51.0	37.00	40.51	11.1	0.0	92.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		3	4	50.0	50.0	37.00	42.00	11.0	0.0	91.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		3	5	48.0	48.0	37.00	43.48	11.2	0.0	93.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		3	6	51.0	51.0	37.00	45.01	10.7	0.0	89.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		4	1	43.0	43.0	47.00	47.43	11.0	0.0	91.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		4	2	54.0	54.0	47.00	49.04	10.9	0.0	90.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		4	3	51.0	51.0	47.00	50.51	11.0	0.0	91.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		4	4	51.0	51.0	47.00	52.01	11.0	0.0	91.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		4	5	48.0	48.0	47.00	53.48	11.0	0.0	91.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		4	6	51.0	51.0	47.00	55.01	10.5	0.0	87.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		5	1	51.0	51.0	77.00	77.51	9.0	0.0	75.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		5	2	48.0	48.0	77.00	78.98	9.7	0.0	80.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		5	3	51.0	51.0	77.00	80.51	9.1	0.1	75.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		5	4	51.0	51.0	77.00	82.01	10.1	0.0	84.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		5	5	46.0	46.0	77.00	83.46	9.7	0.1	80.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		5	6	51.0	51.0	77.00	85.01	10.1	0.0	84.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		6	1	87.0	87.0	105.00	105.87			37.1	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		6	1	125.0	125.0	105.00	106.25			30.5	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		6	2	43.0	43.0	105.00	106.93			35.2	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		6	2	62.0	62.0	105.00	107.12	8.4	0.1	70.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		6	2	91.0	91.0	105.00	107.41			47.4	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		6	3	41.0	41.0	105.00	108.41			31.5	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		6	3	51.0	51.0	105.00	108.51	4.6	0.1	38.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		6	3	91.0	91.0	105.00	108.91			31.9	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		6	4	41.0	41.0	105.00	109.91			49.8	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		6	4	51.0	51.0	105.00	110.01	3.9	0.1	32.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		6	4	91.0	91.0	105.00	110.41			55.4	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		6	5	41.0	41.0	105.00	111.41			80.3	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		6	5	52.0	52.0	105.00	111.52	9.3	0.0	77.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		6	5	88.0	88.0	105.00	111.88			74.6	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		6	6	41.0	41.0	105.00	112.91			81.7	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		6	6	51.0	51.0	105.00	113.01	9.6	0.0	80.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		6	6	92.0	92.0	105.00	113.42			78.4	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		7	1	51.0	51.0	114.00	114.51	9.6	0.0	80.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		7	2	46.0	46.0	114.00	115.96	9.8	0.0	81.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		7	3	51.0	51.0	114.00	117.51	9.5	0.0	79.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		7	4	51.0	51.0	114.00	119.01	9.7	0.0	80.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		7	5	51.0	51.0	114.00	120.51	9.1	0.0	75.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		7	6	51.0	51.0	114.00	122.01	10.1	0.0	84.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		8	2	41.0	41.0	123.00	124.91			87.3	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		8	2	46.0	46.0	123.00	124.96	10.1	0.0	84.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		8	2	93.0	93.0	123.00	125.43			90.1	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		8	3	41.0	41.0	123.00	126.41			84.5	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		8	3	51.0	51.0	123.00	126.51	10.1	0.0	84.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		8	3	89.0	89.0	123.00	126.89			85.9	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		8	4	41.0	41.0	123.00	127.91			86.4	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		8	4	51.0	51.0	123.00	128.01	9.8	0.0	81.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		8	4	99.0	99.0	123.00	128.49			91.1	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		8	5	41.0	41.0	123.00	129.41			87.8	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		8	5	43.0	43.0	123.00	129.43	10.5	0.0	87.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		8	5	94.0	94.0	123.00	129.94			88.3	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		8	6	41.0	41.0	123.00	130.91			87.3	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		8	6	51.0	51.0	123.00	131.01	9.8	0.0	81.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		8	6	92.0	92.0	123.00	131.42			84.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		9	1	87.0	87.0	132.00	132.87			82.6	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		9	2	47.0	47.0	132.00	133.97			85.9	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		9	2	48.0	48.0	132.00	133.98	10.1	0.0	84.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		9	2	89.0	89.0	132.00	134.39			86.4	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		9	3	41.0	41.0	132.00	135.41			83.1	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		9	3	51.0	51.0	132.00	135.51	10.5	0.0	87.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		9	3	95.0	95.0	132.00	135.95			82.6	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		9	4	41.0	41.0	132.00	136.91			83.6	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		9	4	51.0	51.0	132.00	137.01	9.0	0.0	75.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		9	4	86.0	86.0	132.00	137.36			75.6	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		9	5	41.0	41.0	132.00	138.41			76.5	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		9	5	53.0	53.0	132.00	138.53	9.8	0.0	81.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		9	5	95.0	95.0	132.00	138.95			89.7	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		9	6	41.0	41.0	132.00	139.91			89.2	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	15		9	6	51.0	51.0	132.00	140.01	11.0	0.0	91.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	15		9	6	91.0	91.0	132.00	140.41			86.4	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
3	16		1	1	51.0	51.0	0.00	0.51	10.5	0.1	87.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		1	2	57.0	57.0	0.00	2.07	10.0	0.0	83.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		1	4	2.0	2.0	0.00	4.52	10.7	0.0	89.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		2	5	150.0	150.0	18.60	26.10	10.5	0.0	87.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		2	6	46.0	46.0	18.60	26.56	10.6	0.0	88.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		3	1	150.0	150.0	36.60	38.10	11.3	0.0	94.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		3	2	150.0	150.0	36.60	39.60	11.6	0.0	96.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		3	3	150.0	150.0	36.60	41.10	10.9	0.0	90.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		3	4	150.0	150.0	36.60	42.60	11.2	0.0	93.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		3	5	150.0	150.0	36.60	44.10	11.5	0.0	95.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		3	6	150.0	150.0	36.60	45.60	11.0	0.0	91.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		4	1	51.0	51.0	54.90	55.41	10.8	0.0	90.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		4	2	6.0	6.0	54.90	56.46	11.2	0.0	93.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		4	3	6.0	6.0	54.90	57.96	10.7	0.0	89.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		4	4	6.0	6.0	54.90	59.46	11.4	0.0	95.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		4	5	6.0	6.0	54.90	60.96	11.4	0.0	95.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		4	6	150.0	150.0	54.90	63.90	11.2	0.0	93.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		5	1	150.0	150.0	85.70	87.20	10.9	0.0	90.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		5	2	150.0	150.0	85.70	88.70	11.2	0.0	93.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		5	3	150.0	150.0	85.70	90.20	9.4	0.2	76.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		5	4	150.0	150.0	85.70	91.70	11.2	0.0	93.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		5	5	150.0	150.0	85.70	93.20	10.0	0.0	90.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		5	6	150.0	150.0	85.70	94.70	11.0	0.2	90.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		6	1	150.0	150.0	104.00	105.50	11.1	0.0	92.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		6	2	150.0	150.0	104.00	107.00	11.1	0.2	90.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		6	3	150.0	150.0	104.00	108.50	11.1	0.1	91.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		6	4	150.0	150.0	104.00	110.00	10.5	0.0	87.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		6	5	150.0	150.0	104.00	111.50	11.1	0.1	91.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		6	6	150.0	150.0	104.00	113.00	11.0	0.2	90.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		7	1	150.0	150.0	113.20	114.70	10.8	0.0	89.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		7	2	150.0	150.0	113.20	116.20	10.6	0.1	87.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		7	3	150.0	150.0	113.20	117.70	11.0	0.0	91.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		7	4	150.0	150.0	113.20	119.20	11.3	0.1	92.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		7	5	150.0	150.0	113.20	120.70	11.2	0.2	91.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		7	6	150.0	150.0	113.20	122.20	10.8	0.0	89.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		8	1	150.0	150.0	125.40	126.90	10.8	0.1	89.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		8	2	150.0	150.0	125.40	128.40	10.6	0.1	87.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		8	3	150.0	150.0	125.40	129.90	10.9	0.0	91.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		8	4	150.0	150.0	125.40	131.40	10.9	0.0	90.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		8	5	150.0	150.0	125.40	132.90	10.7	0.1	88.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		8	6	150.0	150.0	125.40	134.40	11.6	0.1	95.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		9	1	150.0	150.0	134.50	136.00	10.7	0.1	88.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		9	2	150.0	150.0	134.50	137.50	10.5	0.0	87.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		9	3	150.0	150.0	134.50	139.00	11.4	0.2	93.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		9	4	150.0	150.0	134.50	140.50	10.8	0.2	88.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		9	6	150.0	150.0	134.50	143.50	10.8	0.2	87.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		10	1	150.0	150.0	143.70	145.20	11.4	0.1	94.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		10	2	150.0	150.0	143.70	146.70	10.3	0.2	84.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		10	3	150.0	150.0	143.70	148.20	11.6	0.1	95.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		10	4	150.0	150.0	143.70	149.70	10.3	0.0	85.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		10	5	150.0	150.0	143.70	151.20	11.2	0.2	91.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		10	6	150.0	150.0	143.70	152.70	10.7	0.1	88.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		11	1	150.0	150.0	152.80	154.30	11.4	0.1	94.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		11	2	150.0	150.0	152.80	155.80	10.6	0.2	86.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		11	3	150.0	150.0	152.80	157.30	11.5	0.2	93.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		11	4	150.0	150.0	152.80	158.80	10.6	0.1	87.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		11	5	150.0	150.0	152.80	160.30	10.9	0.0	90.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	16		11	6	150.0	150.0	152.80	161.80	10.8	0.2	88.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17		1	1	26.0	26.0	0.00	0.26	10.3	0.2	83.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17		1	2	45.0	45.0	0.00	1.95	10.9	0.2	89.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17		1	3	4.0	4.0	0.00	3.04	10.5	0.2	85.7	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17		1	4	6.0	6.0	0.00	4.56	10.8	0.2	88.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17		1	5	6.0	6.0	0.00	6.06	9.7	0.0	81.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17		2	1	21.0	21.0	19.20	19.41	10.9	0.2	89.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17		2	2	45.0	45.0	19.20	21.15	11.1	0.0	92.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17		2	3	6.0	6.0	19.20	22.26	10.9	0.2	89.3	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17		2	4	6.0	6.0	19.20	23.76	11.2	0.1	92.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17		2	5	6.0	6.0	19.20	25.26	10.3	0.1	84.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17		2	6	6.0	6.0	19.20	26.76	10.0	0.1	82.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	1	1	12.0	12.0	28.40	28.52	9.9	0.0	82.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	1	2	6.0	6.0	28.40	29.96	10.7	0.5	85.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	1	3	6.0	6.0	28.40	31.46	8.3	0.0	69.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	1	4	50.0	50.0	28.40	33.40	6.8	0.2	54.8	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	1	5	6.0	6.0	28.40	34.46	7.7	0.1	63.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	1	6	11.0	11.0	28.40	36.01	9.0	0.0	74.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	2	1	6.0	6.0	37.50	37.56	10.5	0.2	85.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	2	2	6.0	6.0	37.50	39.06	10.0	0.2	81.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	2	3	6.0	6.0	37.50	40.56	10.4	0.2	84.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	2	4	6.0	6.0	37.50	42.06	9.6	0.1	79.0	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	2	5	6.0	6.0	37.50	43.56	10.4	0.1	85.9	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	2	6	6.0	6.0	37.50	45.06	10.0	0.1	82.2	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	3	1	6.0	6.0	85.40	85.46	10.7	0.0	89.4	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	3	6	149.0	149.0	85.40	94.39	10.7	0.2	87.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	4	2	4.0	4.0	94.60	96.14	10.6	0.1	87.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	4	5	1.0	1.0	94.60	100.61	10.9	1.0	82.6	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	A	4	6	5.0	5.0	94.60	102.15	10.6	0.2	86.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	B	1	1	6.0	6.0	86.60	86.66	10.6	0.4	84.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	B	1	2	6.0	6.0	86.60	88.16	10.2	0.2	83.5	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
3	17	B	1	3	6.0	6.0	86.60	89.66	10.1	0.1	83.1	LECO 70-SECOND ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
